time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),@dled12_1[id]
0.00648384266,4.49674762,5.72625778,9.0,6.80059236,8.52856028,0.708314741,0.00782026299
0.00648884266,4.50799181,5.72683733,9.0,6.70183851,8.51200128,0.708260096,0.00780375862
0.00649384266,4.51920759,5.72741563,9.0,6.81169264,8.52854965,0.708314706,0.00782025235
0.00649884266,4.5303957,5.72799267,9.0,6.71316999,8.51201173,0.708260131,0.007803769
0.00650384266,4.54155554,5.72856846,9.0,6.8227373,8.52853904,0.70831467,0.00782024173
0.00650884266,4.55268785,5.72914301,9.0,6.72444521,8.51202217,0.708260165,0.00780377936
0.00651384266,4.56379203,5.72971631,9.0,6.83372661,8.52852845,0.708314635,0.00782023113
0.00651884266,4.57486882,5.73028837,9.0,6.73566446,8.5120326,0.708260199,0.0078037897
0.00652384266,4.58591762,5.73085919,9.0,6.84466085,8.52851787,0.7083146,0.00782022054
0.00652884266,4.59693916,5.73142878,9.0,6.74682802,8.512043,0.708260233,0.00780380003
0.00653384266,4.60793286,5.73199713,9.0,6.85554029,8.5285073,0.708314565,0.00782020997
0.00653884266,4.61889942,5.73256426,9.0,6.75793616,8.5120534,0.708260268,0.00780381035
0.00654384266,4.62983829,5.73313015,9.0,6.8663652,8.52849676,0.708314531,0.00782019941
0.00654884266,4.64075016,5.73369483,9.0,6.76898917,8.51206377,0.708260302,0.00780382065
0.00655384266,4.65163447,5.73425828,9.0,6.87713586,8.52848623,0.708314496,0.00782018887
0.00655884266,4.66249192,5.73482051,9.0,6.77998731,8.51207413,0.708260336,0.00780383093
0.00656384266,4.67332194,5.73538153,9.0,6.88785254,8.52847571,0.708314461,0.00782017835
0.00656884266,4.68412524,5.73594133,9.0,6.79093086,8.51208448,0.70826037,0.0078038412
0.00657384266,4.69490125,5.73649992,9.0,6.89851551,8.52846522,0.708314426,0.00782016784
0.00657884266,4.70565067,5.7370573,9.0,6.80182009,8.51209481,0.708260404,0.00780385145
0.00658384266,4.71637293,5.73761348,9.0,6.90912504,8.52845473,0.708314391,0.00782015735
0.00658884266,4.72706873,5.73816846,9.0,6.81265528,8.51210512,0.708260438,0.00780386169
0.00659384266,4.73773752,5.73872223,9.0,6.91968138,8.52844427,0.708314357,0.00782014688
0.00659884266,4.74837998,5.73927481,9.0,6.82343668,8.51211542,0.708260472,0.00780387191
0.00660384266,4.75899555,5.73982619,9.0,6.93018482,8.52843382,0.708314322,0.00782013642
0.00660884266,4.76958493,5.74037639,9.0,6.83416458,8.5121257,0.708260505,0.00780388211
0.00661384266,4.78014756,5.74092539,9.0,6.9406356,8.52842339,0.708314288,0.00782012598
0.00661884266,4.79068413,5.74147321,9.0,6.84483923,8.51213597,0.708260539,0.0078038923
0.00662384266,4.80119407,5.74201984,9.0,6.95103401,8.52841297,0.708314253,0.00782011556
0.00662884266,4.81167809,5.74256529,9.0,6.8554609,8.51214622,0.708260573,0.00780390248
0.00663384266,4.82213562,5.74310957,9.0,6.96138029,8.52840257,0.708314219,0.00782010515
0.00663884266,4.83256734,5.74365267,9.0,6.86602986,8.51215645,0.708260607,0.00780391263
0.00664384266,4.84297272,5.74419459,9.0,6.9716747,8.52839219,0.708314184,0.00782009476
0.00664884266,4.85335241,5.74473535,9.0,6.87654637,8.51216667,0.70826064,0.00780392278
0.00665384266,4.86370589,5.74527493,9.0,6.98191752,8.52838182,0.70831415,0.00782008438
0.00665884266,4.87403382,5.74581335,9.0,6.88701068,8.51217688,0.708260674,0.00780393291
0.00666384266,4.88433565,5.74635061,9.0,6.99210898,8.52837147,0.708314116,0.00782007402
0.00666884266,4.89461208,5.74688671,9.0,6.89742307,8.51218707,0.708260707,0.00780394302
0.00667384266,4.90486253,5.74742166,9.0,7.00224936,8.52836113,0.708314082,0.00782006367
0.00667884266,4.9150877,5.74795544,9.0,6.90778378,8.51219724,0.708260741,0.00780395312
0.00668384266,4.92528703,5.74848808,9.0,7.0123389,8.52835081,0.708314047,0.00782005335
