time,v(N001),v(N002),v(N003),v(N004),v(N005),@dled12_1[id]
0.151678297,1.68014786,1.60851553,0.997782342,1.4779655,0.855164577,0.000179780288
0.151839148,1.67975244,0.804257764,0.427682506,0.967231443,0.405068613,2.10394362e-08
0.152,1.67872121,0.0,0.027631492,0.577951833,0.00453257975,-3.41955709e-14
0.152016086,1.67858663,0.0,0.0275618245,0.577931298,0.00453211018,-3.41166362e-14
0.152048259,1.67831751,0.0,0.0275600732,0.577924431,0.0045310303,-3.41146517e-14
0.152112605,1.67777939,0.0,0.0275585841,0.577909386,0.00452887649,-3.41129641e-14
0.152241296,1.67670371,0.0,0.0275535452,0.577880605,0.00452456569,-3.41072539e-14
0.152498678,1.67455449,0.0,0.0275455248,0.577821754,0.0045159583,-3.40981647e-14
0.152998678,1.67038754,0.0,0.0275279754,0.577708716,0.00449926573,-3.40782755e-14
0.153498678,1.6662314,0.0,0.0275118305,0.577594639,0.00448262195,-3.40599765e-14
0.153998678,1.66208605,0.0,0.0274943688,0.577481369,0.00446601925,-3.40401838e-14
0.154498678,1.65795145,0.0,0.0274783159,0.577367184,0.0044494646,-3.40219864e-14
0.154998678,1.65382758,0.0,0.0274609399,0.577253809,0.00443295079,-3.40022876e-14
0.155498678,1.6497144,0.0,0.0274449787,0.577139513,0.00441648482,-3.39841915e-14
0.155998678,1.6456119,0.0,0.0274276878,0.577026031,0.00440005944,-3.39645862e-14
0.156498678,1.64152004,0.0,0.0274118179,0.576911623,0.00438368169,-3.39465908e-14
0.156998678,1.63743879,0.0,0.0273946117,0.576798031,0.0043673443,-3.39270786e-14
0.157498678,1.63336814,0.0,0.0273788325,0.576683509,0.00435105433,-3.39091834e-14
0.157998678,1.62930804,0.0,0.0273617105,0.576569804,0.00433480448,-3.38897637e-14
0.158498678,1.62525847,0.0,0.0273460217,0.576455165,0.00431860185,-3.38719684e-14
0.158998678,1.62121942,0.0,0.0273289834,0.576341346,0.00430243909,-3.38526408e-14
0.159498678,1.61719083,0.0,0.0273133846,0.576226588,0.00428632335,-3.38349449e-14
0.159998678,1.6131727,0.0,0.0272964295,0.576112652,0.00427024725,-3.38157088e-14
0.160498678,1.60916499,0.0,0.0272809203,0.575997773,0.00425421796,-3.37981118e-14
0.160998678,1.60516768,0.0,0.0272640479,0.575883718,0.00423822807,-3.37789668e-14
0.161498678,1.60118074,0.0,0.0272486279,0.575768715,0.0042222848,-3.37614684e-14
0.161998678,1.59720414,0.0,0.0272318378,0.575654539,0.00420638069,-3.37424139e-14
0.162498678,1.59323785,0.0,0.0272165065,0.575539409,0.00419052299,-3.37250137e-14
0.162998678,1.58928186,0.0,0.0271997983,0.57542511,0.00417470423,-3.37060493e-14
0.163498678,1.58533612,0.0,0.0271845553,0.575309852,0.00415893168,-3.36887467e-14
0.163998678,1.58140062,0.0,0.0271679284,0.575195427,0.00414319783,-3.36698719e-14
0.164498678,1.57747533,0.0,0.0271527733,0.575080037,0.00412750999,-3.36526666e-14
0.164998678,1.57356021,0.0,0.0271362274,0.574965484,0.00411186063,-3.36338809e-14
0.165498678,1.56965526,0.0,0.0271211598,0.574849961,0.00409625708,-3.36167724e-14
