 3.10560000e-04  3.10560000e-04  3.10560000e-04  1.85695091e-02  3.10560000e-04  2.27721379e-02  3.10560000e-04  3.17140986e-01 
 3.12560000e-04  3.12560000e-04  3.12560000e-04  1.84747040e-02  3.12560000e-04  2.26756671e-02  3.12560000e-04  3.15320827e-01 
 3.14560000e-04  3.14560000e-04  3.14560000e-04  1.83769815e-02  3.14560000e-04  2.25762878e-02  3.14560000e-04  3.13445380e-01 
 3.16560000e-04  3.16560000e-04  3.16560000e-04  1.82763570e-02  3.16560000e-04  2.24740157e-02  3.16560000e-04  3.11514941e-01 
 3.18560000e-04  3.18560000e-04  3.18560000e-04  1.81728465e-02  3.18560000e-04  2.23688669e-02  3.18560000e-04  3.09529816e-01 
 3.20560000e-04  3.20560000e-04  3.20560000e-04  1.80664663e-02  3.20560000e-04  2.22608582e-02  3.20560000e-04  3.07490317e-01 
 3.22560000e-04  3.22560000e-04  3.22560000e-04  1.79572332e-02  3.22560000e-04  2.21500065e-02  3.22560000e-04  3.05396767e-01 
 3.24560000e-04  3.24560000e-04  3.24560000e-04  1.78451644e-02  3.24560000e-04  2.20363294e-02  3.24560000e-04  3.03249496e-01 
 3.26560000e-04  3.26560000e-04  3.26560000e-04  1.77302777e-02  3.26560000e-04  2.19198448e-02  3.26560000e-04  3.01048845e-01 
 3.28560000e-04  3.28560000e-04  3.28560000e-04  1.76125911e-02  3.28560000e-04  2.18005711e-02  3.28560000e-04  2.98795158e-01 
 3.30560000e-04  3.30560000e-04  3.30560000e-04  1.74921234e-02  3.30560000e-04  2.16785271e-02  3.30560000e-04  2.96488794e-01 
 3.32560000e-04  3.32560000e-04  3.32560000e-04  1.73688934e-02  3.32560000e-04  2.15537322e-02  3.32560000e-04  2.94130117e-01 
 3.34560000e-04  3.34560000e-04  3.34560000e-04  1.72429207e-02  3.34560000e-04  2.14262059e-02  3.34560000e-04  2.91719498e-01 
 3.36560000e-04  3.36560000e-04  3.36560000e-04  1.71142251e-02  3.36560000e-04  2.12959685e-02  3.36560000e-04  2.89257318e-01 
 3.38560000e-04  3.38560000e-04  3.38560000e-04  1.69828269e-02  3.38560000e-04  2.11630406e-02  3.38560000e-04  2.86743967e-01 
 3.40560000e-04  3.40560000e-04  3.40560000e-04  1.68487470e-02  3.40560000e-04  2.10274431e-02  3.40560000e-04  2.84179841e-01 
 3.42560000e-04  3.42560000e-04  3.42560000e-04  1.67120065e-02  3.42560000e-04  2.08891974e-02  3.42560000e-04  2.81565345e-01 
 3.44560000e-04  3.44560000e-04  3.44560000e-04  1.65726270e-02  3.44560000e-04  2.07483254e-02  3.44560000e-04  2.78900892e-01 
 3.46560000e-04  3.46560000e-04  3.46560000e-04  1.64306304e-02  3.46560000e-04  2.06048493e-02  3.46560000e-04  2.76186903e-01 
