 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)        
 8.22800000e-03  8.22800000e-03  5.00000000e+00 -8.97196715e-03  1.51984108e+00  8.75980757e-01  3.04676341e+00 -3.84063250e-02 
 8.32800000e-03  8.32800000e-03  5.00000000e+00 -8.67696054e-03  1.52005105e+00  8.76175261e-01  3.04570414e+00 -3.93477828e-02 
 8.42800000e-03  8.42800000e-03  5.00000000e+00 -8.34770994e-03  1.52026157e+00  8.76372565e-01  3.04479771e+00 -4.01337877e-02 
 8.52800000e-03  8.52800000e-03  5.00000000e+00 -7.98551473e-03  1.52047182e+00  8.76571892e-01  3.04404771e+00 -4.07612119e-02 
 8.62800000e-03  8.62800000e-03  5.00000000e+00 -7.59180435e-03  1.52068097e+00  8.76772453e-01  3.04345708e+00 -4.12276162e-02 
 8.72800000e-03  8.72800000e-03  5.00000000e+00 -7.16813258e-03  1.52088820e+00  8.76973455e-01  3.04302816e+00 -4.15311524e-02 
 8.82800000e-03  8.82800000e-03  5.00000000e+00 -6.71617147e-03  1.52109269e+00  8.77174106e-01  3.04276257e+00 -4.16706791e-02 
 8.92800000e-03  8.92800000e-03  5.00000000e+00 -6.23770470e-03  1.52129363e+00  8.77373613e-01  3.04266135e+00 -4.16456578e-02 
 9.02800000e-03  9.02800000e-03  5.00000000e+00 -5.73462056e-03  1.52149024e+00  8.77571188e-01  3.04272483e+00 -4.14562619e-02 
 9.12800000e-03  9.12800000e-03  5.00000000e+00 -5.20890449e-03  1.52168174e+00  8.77766052e-01  3.04295274e+00 -4.11032671e-02 
 9.22800000e-03  9.22800000e-03  5.00000000e+00 -4.66263125e-03  1.52186736e+00  8.77957435e-01  3.04334408e+00 -4.05881550e-02 
 9.32800000e-03  9.32800000e-03  5.00000000e+00 -4.09795674e-03  1.52204639e+00  8.78144584e-01  3.04389726e+00 -3.99129978e-02 
 9.42800000e-03  9.42800000e-03  5.00000000e+00 -3.51710946e-03  1.52221811e+00  8.78326760e-01  3.04461002e+00 -3.90805568e-02 
 9.52800000e-03  9.52800000e-03  5.00000000e+00 -2.92238177e-03  1.52238184e+00  8.78503246e-01  3.04547948e+00 -3.80941622e-02 
 9.62800000e-03  9.62800000e-03  5.00000000e+00 -2.31612076e-03  1.52253695e+00  8.78673347e-01  3.04650212e+00 -3.69578061e-02 
 9.72800000e-03  9.72800000e-03  5.00000000e+00 -1.70071909e-03  1.52268281e+00  8.78836394e-01  3.04767386e+00 -3.56760178e-02 
 9.82800000e-03  9.82800000e-03  5.00000000e+00 -1.07860545e-03  1.52281884e+00  8.78991745e-01  3.04898997e+00 -3.42539519e-02 
 9.92800000e-03  9.92800000e-03  5.00000000e+00 -4.52235051e-04  1.52294452e+00  8.79138790e-01  3.05044522e+00 -3.26972596e-02 
 1.00280000e-02  1.00280000e-02  5.00000000e+00  1.75920113e-04  1.52305935e+00  8.79276951e-01  3.05203378e+00 -3.10121720e-02 
 1.01280000e-02  1.01280000e-02  5.00000000e+00  8.03381001e-04  1.52316287e+00  8.79405687e-01  3.05374934e+00 -2.92053673e-02 
 1.02280000e-02  1.02280000e-02  5.00000000e+00  1.42767131e-03  1.52325466e+00  8.79524493e-01  3.05558507e+00 -2.72840507e-02 
 1.03280000e-02  1.03280000e-02  5.00000000e+00  2.04632726e-03  1.52333438e+00  8.79632903e-01  3.05753370e+00 -2.52558175e-02 
 1.04280000e-02  1.04280000e-02  5.00000000e+00  2.65690728e-03  1.52340170e+00  8.79730493e-01  3.05958748e+00 -2.31287298e-02 
 1.05280000e-02  1.05280000e-02  5.00000000e+00  3.25700171e-03  1.52345635e+00  8.79816883e-01  3.06173830e+00 -2.09111770e-02 
 1.06280000e-02  1.06280000e-02  5.00000000e+00  3.84424223e-03  1.52349812e+00  8.79891734e-01  3.06397765e+00 -1.86119486e-02 
 1.07280000e-02  1.07280000e-02  5.00000000e+00  4.41631129e-03  1.52352685e+00  8.79954756e-01  3.06629670e+00 -1.62400929e-02 
 1.08280000e-02  1.08280000e-02  5.00000000e+00  4.97095119e-03  1.52354242e+00  8.80005703e-01  3.06868628e+00 -1.38049876e-02 
 1.09280000e-02  1.09280000e-02  5.00000000e+00  5.50597301e-03  1.52354477e+00  8.80044378e-01  3.07113701e+00 -1.13161962e-02 
 1.10280000e-02  1.10280000e-02  5.00000000e+00  6.01926528e-03  1.52353389e+00  8.80070633e-01  3.07363921e+00 -8.78353669e-03 
 1.11280000e-02  1.11280000e-02  5.00000000e+00  6.50880225e-03  1.52350982e+00  8.80084366e-01  3.07618308e+00 -6.21693720e-03 
 1.12280000e-02  1.12280000e-02  5.00000000e+00  6.97265196e-03  1.52347266e+00  8.80085527e-01  3.07875860e+00 -3.62650309e-03 
 1.13280000e-02  1.13280000e-02  5.00000000e+00  7.40898379e-03  1.52342255e+00  8.80074114e-01  3.08135569e+00 -1.02237183e-03 
 1.14280000e-02  1.14280000e-02  5.00000000e+00  7.81607575e-03  1.52335969e+00  8.80050174e-01  3.08396414e+00  1.58522026e-03 
 1.15280000e-02  1.15280000e-02  5.00000000e+00  8.19232123e-03  1.52328434e+00  8.80013805e-01  3.08657374e+00  4.18608344e-03 
 1.16280000e-02  1.16280000e-02  5.00000000e+00  8.53623536e-03  1.52319678e+00  8.79965151e-01  3.08917427e+00  6.77000780e-03 
 1.17280000e-02  1.17280000e-02  5.00000000e+00  8.84646086e-03  1.52309737e+00  8.79904407e-01  3.09175556e+00  9.32690827e-03 
 1.18280000e-02  1.18280000e-02  5.00000000e+00  9.12177343e-03  1.52298649e+00  8.79831811e-01  3.09430749e+00  1.18467573e-02 
 1.19280000e-02  1.19280000e-02  5.00000000e+00  9.36108653e-03  1.52286460e+00  8.79747652e-01  3.09682011e+00  1.43197291e-02 
 1.20280000e-02  1.20280000e-02  5.00000000e+00  9.56345569e-03  1.52273216e+00  8.79652262e-01  3.09928356e+00  1.67361309e-02 
 1.21280000e-02  1.21280000e-02  5.00000000e+00  9.72808227e-03  1.52258971e+00  8.79546017e-01  3.10168825e+00  1.90865458e-02 
 1.22280000e-02  1.22280000e-02  5.00000000e+00  9.85431655e-03  1.52243781e+00  8.79429334e-01  3.10402476e+00  2.13617630e-02 
 1.23280000e-02  1.23280000e-02  5.00000000e+00  9.94166034e-03  1.52227705e+00  8.79302674e-01  3.10628396e+00  2.35529177e-02 
 1.24280000e-02  1.24280000e-02  5.00000000e+00  9.98976894e-03  1.52210808e+00  8.79166534e-01  3.10845702e+00  2.56514200e-02 
 1.25280000e-02  1.25280000e-02  5.00000000e+00  9.99845249e-03  1.52193156e+00  8.79021449e-01  3.11053545e+00  2.76490923e-02 
