time,v(N001),v(N002),v(N003),v(N004),v(N005)
0.256172215,2.74329726,0.0,0.0397203414,0.607450899,0.0166565558
0.256672215,2.7280539,0.0,0.0396034284,0.607149596,0.0165400291
0.257172215,2.7128975,0.0,0.039487174,0.606848771,0.0164241768
0.257672215,2.69782755,0.0,0.0393716069,0.606548391,0.0163089952
0.258172215,2.68284357,0.0,0.0392566905,0.606248477,0.0161944804
0.258672215,2.66794505,0.0,0.0391424539,0.605948998,0.0160806287
0.259172215,2.65313153,0.0,0.0390288604,0.605649973,0.0159674363
0.259672215,2.63840249,0.0,0.0389159394,0.605351372,0.0158548995
0.260172215,2.62375748,0.0,0.0388036537,0.605053214,0.0157430145
0.260672215,2.609196,0.0,0.0386920332,0.604755469,0.0156317777
0.261172215,2.59471757,0.0,0.0385810405,0.604458156,0.0155211853
0.261672215,2.58032173,0.0,0.038470706,0.604161243,0.0154112337
0.262172215,2.566008,0.0,0.0383609916,0.603864752,0.0153019193
0.262672215,2.55177591,0.0,0.0382519283,0.60356865,0.0151932384
0.263172215,2.537625,0.0,0.0381434779,0.603272958,0.0150851875
0.263672215,2.5235548,0.0,0.0380356715,0.602977645,0.014977763
0.264172215,2.50956484,0.0,0.0379284705,0.60268273,0.0148709612
0.264672215,2.49565468,0.0,0.0378219068,0.602388183,0.0147647788
0.265172215,2.48182386,0.0,0.0377159412,0.602094023,0.0146592121
0.265672215,2.46807191,0.0,0.037610606,0.601800219,0.0145542578
0.266172215,2.45439839,0.0,0.0375058618,0.601506792,0.0144499122
0.266672215,2.44080286,0.0,0.0374017413,0.601213709,0.014346172
0.267172215,2.42728487,0.0,0.0372982046,0.600920993,0.0142430337
0.267672215,2.41384396,0.0,0.037195285,0.600628609,0.014140494
0.268172215,2.40047971,0.0,0.0370929422,0.60033658,0.0140385493
0.268672215,2.38719168,0.0,0.0369912098,0.600044872,0.0139371965
0.269172215,2.37397942,0.0,0.0368900474,0.599753508,0.013836432
0.269672215,2.36084251,0.0,0.0367894889,0.599462455,0.0137362526
0.270172215,2.34778052,0.0,0.0366894935,0.599171734,0.0136366549
0.270672215,2.33479301,0.0,0.0365900955,0.598881312,0.0135376357
0.271172215,2.32187956,0.0,0.0364912539,0.598591212,0.0134391916
0.271672215,2.30903976,0.0,0.0363930034,0.5983014,0.0133413196
0.272172215,2.29627316,0.0,0.0362953024,0.598011898,0.0132440161
0.272672215,2.28357937,0.0,0.0361981864,0.597722672,0.0131472781
0.273172215,2.27095796,0.0,0.0361016133,0.597433746,0.0130511024
0.273672215,2.25840852,0.0,0.0360056189,0.597145084,0.0129554858
0.274172215,2.24593064,0.0,0.0359101608,0.596856711,0.012860425
0.274672215,2.2335239,0.0,0.0358152754,0.59656859,0.012765917
0.275172215,2.22118791,0.0,0.0357209197,0.596280748,0.0126719587
