 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N009)         v(N010)         @ddiode7_1[id] 
 7.57294840e-05  7.57294840e-05  5.38742960e-17  9.00000000e+00  2.78118534e-02  7.53951992e-06  6.60121459e-01  1.28386181e+00  8.99999914e+00  2.84245546e-02  2.29034815e-03 -1.04540551e-17 
 7.67294840e-05  7.67294840e-05  5.36872231e-17  9.00000000e+00  2.81452182e-02  7.71550208e-06  6.60121811e-01  1.28388274e+00  8.99999914e+00  2.87738163e-02  2.31822889e-03 -1.06980562e-17 
 7.77294840e-05  7.77294840e-05  5.40856607e-17  9.00000000e+00  2.84773403e-02  7.89279845e-06  6.60122165e-01  1.28390346e+00  8.99999914e+00  2.91220244e-02  2.34601810e-03 -1.09438789e-17 
 7.87294840e-05  7.87294840e-05  5.50639036e-17  9.00000000e+00  2.88082066e-02  8.07138137e-06  6.60122523e-01  1.28392395e+00  8.99999914e+00  2.94691650e-02  2.37371470e-03 -1.11914850e-17 
 7.97294840e-05  7.97294840e-05  5.48352919e-17  9.00000000e+00  2.91378040e-02  8.25122315e-06  6.60122882e-01  1.28394423e+00  8.99999914e+00  2.98152243e-02  2.40131759e-03 -1.14408360e-17 
 8.07294840e-05  8.07294840e-05  5.52413802e-17  9.00000000e+00  2.94661197e-02  8.43229605e-06  6.60123244e-01  1.28396428e+00  8.99999914e+00  3.01601889e-02  2.42882568e-03 -1.16918935e-17 
 8.17294840e-05  8.17294840e-05  5.61765061e-17  9.00000000e+00  2.97931407e-02  8.61457232e-06  6.60123609e-01  1.28398410e+00  8.99999914e+00  3.05040448e-02  2.45623789e-03 -1.19446189e-17 
 8.27294840e-05  8.27294840e-05  5.59076593e-17  9.00000000e+00  3.01188540e-02  8.79802415e-06  6.60123976e-01  1.28400370e+00  8.99999914e+00  3.08467787e-02  2.48355312e-03 -1.21989738e-17 
 8.37294840e-05  8.37294840e-05  5.63212304e-17  9.00000000e+00  3.04432471e-02  8.98262373e-06  6.60124345e-01  1.28402306e+00  8.99999914e+00  3.11883768e-02  2.51077031e-03 -1.24549195e-17 
 8.47294840e-05  8.47294840e-05  5.72118424e-17  9.00000000e+00  3.07663069e-02  9.16834320e-06  6.60124717e-01  1.28404220e+00  8.99999914e+00  3.15288258e-02  2.53788838e-03 -1.27124174e-17 
 8.57294840e-05  8.57294840e-05  5.69041171e-17  9.00000000e+00  3.10880210e-02  9.35515470e-06  6.60125090e-01  1.28406111e+00  8.99999914e+00  3.18681121e-02  2.56490626e-03 -1.29714288e-17 
 8.67294840e-05  8.67294840e-05  5.73249466e-17  9.00000000e+00  3.14083765e-02  9.54303032e-06  6.60125466e-01  1.28407978e+00  8.99999914e+00  3.22062222e-02  2.59182288e-03 -1.32319152e-17 
 8.77294840e-05  8.77294840e-05  5.81697108e-17  9.00000000e+00  3.17273609e-02  9.73194216e-06  6.60125844e-01  1.28409822e+00  8.99999914e+00  3.25431429e-02  2.61863717e-03 -1.34938377e-17 
 8.87294840e-05  8.87294840e-05  5.78245132e-17  9.00000000e+00  3.20449617e-02  9.92186228e-06  6.60126224e-01  1.28411643e+00  8.99999914e+00  3.28788608e-02  2.64534809e-03 -1.37571576e-17 
 8.97294840e-05  8.97294840e-05  5.82523197e-17  9.00000000e+00  3.23611663e-02  1.01127627e-05  6.60126605e-01  1.28413439e+00  8.99999914e+00  3.32133627e-02  2.67195458e-03 -1.40218362e-17 
 9.07294840e-05  9.07294840e-05  5.90499672e-17  9.00000000e+00  3.26759623e-02  1.03046156e-05  6.60126989e-01  1.28415212e+00  8.99999914e+00  3.35466351e-02  2.69845558e-03 -1.42878347e-17 
 9.17294840e-05  9.17294840e-05  5.86687499e-17  9.00000000e+00  3.29893374e-02  1.04973928e-05  6.60127375e-01  1.28416961e+00  8.99999914e+00  3.38786651e-02  2.72485005e-03 -1.45551143e-17 
