time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),@dled12_1[id],@dled12_2[id]
0.117883262,5.0,4.38882019,4.27400297,0.223429786,4.34045656,0.813671107,0.0910186484,0.000182911583,0.0154925345
0.118883262,5.0,4.37063992,4.27407389,0.280872546,4.27286809,0.740324759,0.102544136,0.00036940591,0.0154501102
0.119883262,5.0,4.39268912,4.27400382,0.314960284,4.35130774,0.813281648,0.0911571674,0.000157499298,0.0154920246
0.120883262,5.0,4.37270589,4.27407512,0.371582657,4.28307287,0.739885437,0.102743537,0.000341047175,0.0154493762
0.121883262,5.0,4.39649629,4.27400447,0.40470424,4.36105564,0.812941016,0.091263045,0.00013594177,0.0154916349
0.122883262,5.0,4.37465112,4.2740763,0.460547612,4.29220031,0.739464614,0.102935029,0.000316338711,0.0154486714
0.123883262,5.0,4.40021416,4.27400495,0.492700283,4.36979778,0.812641138,0.0913418464,0.000117740685,0.0154913449
0.124883262,5.0,4.37621126,4.27408118,0.548398975,4.29904677,0.73836053,0.10372698,0.000297821649,0.0154457564
0.125883262,5.0,4.40330327,4.27400533,0.578971028,4.37636525,0.81234637,0.0914035734,0.000104485906,0.0154911179
0.126883262,5.0,4.27390275,4.2769065,0.895137355,0.0746795123,-3.45101202,0.538097335,0.0155526793,0.0138474414
0.127883262,5.0,4.27386593,4.27943113,0.964457798,0.0686865485,-3.37563818,0.88834356,0.0155748311,0.0125596897
0.128883262,5.0,4.27390697,4.28074898,0.87361191,0.075369815,-3.28837459,1.05808671,0.0155501379,0.0119357864
0.129883262,5.0,4.27387187,4.28336346,0.944353132,0.0696473958,-3.21429685,1.37057158,0.0155712551,0.0107882642
0.130883262,5.0,4.2739118,4.28455095,0.854966223,0.0761623607,-3.1287536,1.50545147,0.0155472387,0.010304159
0.131883262,5.0,4.27387876,4.28729753,0.926939041,0.0707591199,-3.05589451,1.78549755,0.0155671098,0.00926605941
0.132883262,5.0,4.27391736,4.28837178,0.838830872,0.0770710697,-2.97207787,1.89044406,0.0155438925,0.00888909614
0.133883262,5.0,4.2738864,4.29123365,0.911856248,0.0720080987,-2.90038809,2.14260862,0.0155625123,0.00795800482
0.134883262,5.0,4.27392345,4.29217659,0.824863101,0.0780633268,-2.81832363,2.22184694,0.0155402386,0.00767311216
0.135883262,5.0,4.27389475,4.29517234,0.89879283,0.0733734959,-2.74774234,2.4500498,0.0155574862,0.00683392469
0.136883262,5.0,4.27393039,4.29597507,0.812765094,0.0791923746,-2.66738226,2.50720158,0.0155360667,0.00662508775
0.137883262,5.0,4.27390371,4.2991142,0.887479129,0.0748357723,-2.5979221,2.71481826,0.0155521035,0.00586790393
0.138883262,5.0,4.27393733,4.29973543,0.802296006,0.0803251284,-2.51933191,2.75300118,0.0155318971,0.00572864558
0.139883262,5.0,4.27391312,4.30305982,0.877681772,0.0763739946,-2.45089317,2.94292095,0.0155464413,0.00503770243
0.140883262,5.0,4.27394446,4.30347225,0.793234015,0.0814879279,-2.3740917,2.96480898,0.0155276168,0.00495801213
0.141883262,5.0,4.27392288,4.30700995,0.869198442,0.0779674465,-2.30662226,3.13951865,0.0155405758,0.00432420637
0.142883262,5.0,4.27395166,4.30718245,0.785390318,0.0826617826,-2.23162693,3.1474074,0.0155232959,0.00429546316
0.143883262,5.0,4.27393286,4.31096539,0.86185373,0.0795952506,-2.1650769,3.30904403,0.0155345839,0.00371100226
0.144883262,5.0,4.27395882,4.31086265,0.77860121,0.083828977,-2.09190228,3.30490419,0.0155189995,0.00372577206
0.145883262,5.0,4.27394292,4.31492701,0.855495499,0.0812368872,-2.02622489,3.45530443,0.0155285411,0.00318399308
0.146883262,5.0,4.27396584,4.31450909,0.772724713,0.0849734271,-1.95488147,3.44082773,0.0155147868,0.0032358569
0.147883262,5.0,4.27395295,4.31889578,0.849991776,0.0828725837,-1.89003397,3.58157024,0.0155225202,0.00273107116
0.148883262,5.0,4.27397264,4.31811769,0.767637685,0.0860809802,-1.82052694,3.55820884,0.01551071,0.00281447745
0.149883262,5.0,4.27396284,4.32287272,0.845228084,0.0844837035,-1.75647142,3.69065073,0.0155165898,0.00234183735
0.150883262,5.0,4.27397914,4.32168402,0.763233327,0.0871396406,-1.68879968,3.65965105,0.0155068132,0.00245197513
0.151883262,5.0,4.27397247,4.3268589,0.841105129,0.0860531179,-1.62550368,3.78495912,0.015510813,0.00200735984
0.152883262,5.0,4.27398528,4.32520332,0.759419027,0.0881397136,-1.55965907,3.74739092,0.0155031321,0.00214004989
0.153883262,5.0,4.27398175,4.33085543,0.837536816,0.0875655419,-1.49709612,3.86656857,0.0155052459,0.00171996707
0.154883262,5.0,4.27399102,4.32867057,0.756114499,0.0890738654,-1.43306286,3.82334987,0.0154996937,0.00187156891
0.155883262,5.0,4.27399061,4.33486337,0.834448514,0.0890078135,-1.37121268,3.93726008,0.0154999372,0.00147306987
0.156883262,5.0,4.27399632,4.33208048,0.753250161,0.0899370975,-1.30896727,3.88917856,0.0154965164,0.00164040256
0.157883262,5.0,4.27399897,4.33888372,0.831775558,0.0903691005,-1.2478158,3.99856376,0.0154949265,0.00126100867
0.158883262,5.0,4.27400117,4.33542759,0.750765732,0.0907266443,-1.18732703,3.94629517,0.0154936103,0.00144128393
0.159883262,5.0,4.27400679,4.34291734,0.82946194,0.0916410202,-1.12686625,4.05179419,0.0154902449,0.00107892216
0.160883262,5.0,4.27400556,4.33870629,0.748609011,0.091441798,-1.06809566,3.99591808,0.0154909782,0.0012696886
0.161883262,5.0,4.27401402,4.34696481,0.827459165,0.0928176645,-1.00832318,4.09808077,0.015485914,0.000922634391
0.162883262,5.0,4.27401001,4.34191487,0.746734301,0.0921651717,-0.951144606,4.03909371,0.0154883142,0.00112155988
0.163883262,5.0,4.27402119,4.35105664,0.825725758,0.0939829795,-0.892057921,4.13839572,0.015481623,0.000787633566
0.164883262,5.0,4.27401364,4.34504363,0.745103432,0.0927559595,-0.836570123,4.07672454,0.0154861396,0.000993774443
0.165883262,5.0,4.27402727,4.35514443,0.824224738,0.0949722404,-0.77818962,4.17357207,0.0154779816,0.000672491156
0.166883262,5.0,4.27401687,4.34808978,0.743682244,0.0932812227,-0.724259529,4.10958123,0.0154842061,0.000883365155
0.167883262,5.0,4.27403275,4.35924967,0.822925003,0.0958618862,-0.666597346,4.20432566,0.0154747069,0.000573794122
