time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N009),v(N010),@ddiode7_1[id]
0.000145195313,-1.65399634e-15,9.0,-5.83038173,0.00197726642,0.664060533,0.749719059,8.99999909,-6.09060247,-0.486729552,-2.71323595e-15
0.000146195313,3.83256366e-15,9.0,-5.85712909,0.00198683961,0.664079679,0.746794341,8.99999908,-6.12067015,-0.489068792,-2.72623734e-15
0.000147195313,6.33965791e-15,9.0,-5.88360423,0.00199633437,0.664098669,0.74388819,8.99999908,-6.15048073,-0.491386669,-2.73913094e-15
0.000148195313,-1.79501476e-15,9.0,-5.90980564,0.00200575031,0.664117501,0.741000764,8.99999908,-6.18003253,-0.493683053,-2.75191629e-15
0.000149195313,3.98441677e-15,9.0,-5.93573181,0.00201508707,0.664136174,0.738132218,8.99999908,-6.20932392,-0.495957815,-2.76459291e-15
0.000150195313,6.1078536e-15,9.0,-5.96138128,0.00202434427,0.664154689,0.735282704,8.99999908,-6.23835325,-0.498210827,-2.77716032e-15
0.000151195313,-1.92640497e-15,9.0,-5.98675256,0.00203352156,0.664173043,0.732452378,8.99999908,-6.26711889,-0.500441962,-2.78961808e-15
0.000152195313,4.1325699e-15,9.0,-6.01184421,0.00204261857,0.664191237,0.729641391,8.99999908,-6.29561923,-0.502651093,-2.80196571e-15
0.000153195313,5.86742251e-15,9.0,-6.03665478,0.00205163493,0.66420927,0.726849895,8.99999908,-6.32385266,-0.504838095,-2.81420276e-15
0.000154195313,-2.04800621e-15,9.0,-6.06118284,0.00206057031,0.664227141,0.724078042,8.99999908,-6.35181761,-0.507002844,-2.82632877e-15
0.000155195313,4.27654077e-15,9.0,-6.08542697,0.00206942433,0.664244849,0.72132598,8.99999908,-6.37951248,-0.509145217,-2.8383433e-15
0.000156195313,5.61877474e-15,9.0,-6.10938578,0.00207819666,0.664262393,0.718593859,8.99999908,-6.40693573,-0.511265092,-2.85024591e-15
0.000157195313,-2.15968206e-15,9.0,-6.13305787,0.00208688695,0.664279774,0.715881827,8.99999908,-6.43408578,-0.513362348,-2.86203615e-15
0.000158195313,4.41585491e-15,9.0,-6.15644187,0.00209549484,0.66429699,0.713190031,8.99999908,-6.46096112,-0.515436864,-2.87371358e-15
0.000159195313,5.36233746e-15,9.0,-6.17953641,0.00210402002,0.66431404,0.710518617,8.99999908,-6.4875602,-0.517488523,-2.88527779e-15
0.000160195313,-2.2613207e-15,9.0,-6.20234016,0.00211246212,0.664330924,0.70786773,8.99999908,-6.51388153,-0.519517206,-2.89672833e-15
0.000161195313,4.55004677e-15,9.0,-6.22485178,0.00212082084,0.664347642,0.705237514,8.99999908,-6.5399236,-0.521522798,-2.90806479e-15
0.000162195313,5.098554e-15,9.0,-6.24706994,0.00212909582,0.664364192,0.702628114,8.99999908,-6.56568492,-0.523505182,-2.91928675e-15
