 time            time            v(H1_GATE)      v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)         v(N009)         v(N010)         v(N011)         @ddiode7_1[id]  @ddiode7_3[id]  @ddiode7_4[id]  @ddiode7_5[id] 
 6.17512524e-03  6.17512524e-03  1.33394544e+01  1.39708995e+01  1.32970871e+01  1.97839570e+01  1.28114281e+01  1.36596323e+01  1.31193975e+00  7.16758644e-01  1.20008106e+01  1.20000000e+01  0.00000000e+00  1.97282989e+00  1.23499071e-02  5.28026437e-03  2.78526916e-01  9.85392191e-05 
 6.27512524e-03  6.27512524e-03  1.33050295e+01  1.39364221e+01  1.32652881e+01  1.95337539e+01  1.27775650e+01  1.36232562e+01  1.30894786e+00  7.15262698e-01  1.20007768e+01  1.20000000e+01  0.00000000e+00  1.96806379e+00  1.17050064e-02  5.27464782e-03  2.68837619e-01  9.30016962e-05 
 6.37512524e-03  6.37512524e-03  1.32664737e+01  1.38977941e+01  1.32296878e+01  1.92642733e+01  1.27397829e+01  1.35827113e+01  1.30558117e+00  7.13579352e-01  1.20007390e+01  1.20000000e+01  0.00000000e+00  1.96271920e+00  1.10169997e-02  5.26691372e-03  2.58465861e-01  8.71416984e-05 
 6.47512524e-03  6.47512524e-03  1.32222607e+01  1.38534679e+01  1.31888680e+01  1.89757813e+01  1.26967820e+01  1.35366521e+01  1.30169628e+00  7.11636908e-01  1.20006961e+01  1.20000000e+01  0.00000000e+00  1.95658626e+00  1.02673959e-02  5.25478720e-03  2.47233230e-01  8.08370920e-05 
 6.57512524e-03  6.57512524e-03  1.31736490e+01  1.38047111e+01  1.31439929e+01  1.86685624e+01  1.26497090e+01  1.34862691e+01  1.29741880e+00  7.09498167e-01  1.20006491e+01  1.20000000e+01  0.00000000e+00  1.94984927e+00  9.49957092e-03  5.23940093e-03  2.35558899e-01  7.44216624e-05 
 6.67512524e-03  6.67512524e-03  1.31190626e+01  1.37499224e+01  1.30935664e+01  1.83429199e+01  1.25972778e+01  1.34302406e+01  1.29260647e+00  7.07092007e-01  1.20005967e+01  1.20000000e+01  0.00000000e+00  1.94230023e+00  8.70036502e-03  5.21784846e-03  2.23303757e-01  6.78106372e-05 
 6.77512524e-03  6.77512524e-03  1.30575728e+01  1.36881418e+01  1.30367375e+01  1.79991752e+01  1.25388562e+01  1.33678992e+01  1.28718842e+00  7.04382981e-01  1.20005383e+01  1.20000000e+01  0.00000000e+00  1.93383600e+00  7.87662432e-03  5.18716779e-03  2.10512754e-01  6.10676091e-05 
 6.87512524e-03  6.87512524e-03  1.29880311e+01  1.36181746e+01  1.29723462e+01  1.76376675e+01  1.24737900e+01  1.32985777e+01  1.28108970e+00  7.01333620e-01  1.20004733e+01  1.20000000e+01  0.00000000e+00  1.92434834e+00  7.03793552e-03  5.14241556e-03  1.97231634e-01  5.42762055e-05 
 6.97512524e-03  6.97512524e-03  1.29090748e+01  1.35385669e+01  1.28990420e+01  1.72587535e+01  1.24016034e+01  1.32217505e+01  1.27425065e+00  6.97914096e-01  1.20004012e+01  1.20000000e+01  0.00000000e+00  1.91375368e+00  6.19865015e-03  5.07472837e-03  1.83500548e-01  4.75546168e-05 
 7.07512524e-03  7.07512524e-03  1.28192924e+01  1.34477292e+01  1.28151863e+01  1.68628072e+01  1.23226295e+01  1.31377031e+01  1.26668903e+00  6.94133288e-01  1.20003223e+01  1.20000000e+01  0.00000000e+00  1.90208791e+00  5.38214039e-03  4.96667938e-03  1.69323565e-01  4.10874901e-05 
