time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006)
0.42256,-3.26354854e-09,11.9998951,1.25849668,-3.59385433e-09,-3.51488127e-09,12.0
0.42456,-3.51500162e-09,11.9998951,1.25849668,-3.8391057e-09,-3.69449316e-09,12.0
0.42656,-3.78144405e-09,11.9998951,1.25849668,-4.09810541e-09,-3.88674093e-09,12.0
0.42856,-4.02128264e-09,11.9998951,1.25849668,-4.32925473e-09,-4.05022038e-09,12.0
0.43056,-4.27374025e-09,11.9998951,1.25849668,-4.5717754e-09,-4.22435997e-09,12.0
0.43256,-4.49775772e-09,11.9998951,1.25849668,-4.78461071e-09,-4.36831527e-09,12.0
0.43456,-4.73212336e-09,11.9998951,1.25849668,-5.00655695e-09,-4.52110327e-09,12.0
0.43656,-4.93652497e-09,11.9998951,1.25849668,-5.19731391e-09,-4.64264693e-09,12.0
0.43856,-5.14884135e-09,11.9998951,1.25849668,-5.39477596e-09,-4.77107398e-09,12.0
0.44056,-5.32965361e-09,11.9998951,1.25849668,-5.5595446e-09,-4.86722151e-09,12.0
0.44256,-5.51612267e-09,11.9998951,1.25849668,-5.72880565e-09,-4.96851871e-09,12.0
0.44456,-5.66959502e-09,11.9998951,1.25849668,-5.86393489e-09,-5.03658315e-09,12.0
0.44656,-5.82655302e-09,11.9998951,1.25849668,-6.00144912e-09,-5.10818077e-09,12.0
0.44856,-5.94919292e-09,11.9998951,1.25849668,-6.10358297e-09,-5.14579312e-09,12.0
0.45056,-6.07327877e-09,11.9998951,1.25849668,-6.20614338e-09,-5.1854796e-09,12.0
0.45256,-6.16170892e-09,11.9998951,1.25849668,-6.27207597e-09,-5.1904363e-09,12.0
0.45456,-6.24958285e-09,11.9998951,1.25849668,-6.33653308e-09,-5.19606846e-09,12.0
0.45656,-6.30069819e-09,11.9998951,1.25849668,-6.36336894e-09,-5.1664788e-09,12.0
0.45856,-6.34958708e-09,11.9998951,1.25849668,-6.38717479e-09,-5.13650944e-09,12.0
0.46056,-6.3608494e-09,11.9998951,1.25849668,-6.37261599e-09,-5.0710689e-09,12.0
0.46256,-6.36825392e-09,11.9998951,1.25849668,-6.35353037e-09,-5.00423791e-09,12.0
0.46456,-6.33728336e-09,11.9998951,1.25849668,-6.29547303e-09,-4.90180785e-09,12.0
0.46656,-6.30116315e-09,11.9998951,1.25849668,-6.23174645e-09,-4.79731499e-09,12.0
0.46856,-6.22627638e-09,11.9998951,1.25849668,-6.12881346e-09,-4.65744465e-09,12.0
0.47056,-6.14519946e-09,11.9998951,1.25849668,-6.01933392e-09,-4.51507542e-09,12.0
0.47256,-6.02505801e-09,11.9998951,1.25849668,-5.87052007e-09,-4.33762781e-09,12.0
0.47456,-5.89803295e-09,11.9998951,1.25849668,-5.71464365e-09,-4.15757406e-09,12.0
0.47656,-5.73191583e-09,11.9998951,1.25849668,-5.51958834e-09,-3.94298705e-09,12.0
0.47856,-5.55850921e-09,11.9998951,1.25849668,-5.31725197e-09,-3.72594466e-09,12.0
0.48056,-5.34629208e-09,11.9998951,1.25849668,-5.07621101e-09,-3.47518836e-09,12.0
0.48256,-5.12665377e-09,11.9998951,1.25849668,-4.82795381e-09,-3.22236393e-09,12.0
0.48456,-4.86892771e-09,11.9998951,1.25849668,-4.54191507e-09,-2.93704439e-09,12.0
0.48656,-4.60385485e-09,11.9998951,1.25849668,-4.24893876e-09,-2.65020117e-09,12.0
0.48856,-4.30167391e-09,11.9998951,1.25849668,-3.9193675e-09,-2.33228703e-09,12.0
0.49056,-3.99265043e-09,11.9998951,1.25849668,-3.58357144e-09,-2.01376982e-09,12.0
0.49256,-3.64782049e-09,11.9998951,1.25849668,-3.21269167e-09,-1.66586811e-09,12.0
0.49456,-3.29708438e-09,11.9998951,1.25849668,-2.83673396e-09,-1.31864941e-09,12.0
0.49656,-2.91200974e-09,11.9998951,1.25849668,-2.42737097e-09,-9.43830125e-10,12.0
0.49856,-2.52223353e-09,11.9998951,1.25849668,-2.0143438e-09,-5.7117866e-10,12.0
0.50056,-2.10014828e-09,11.9998951,1.25849668,-1.57014757e-09,-1.73195902e-10,12.0
0.50256,-1.67494107e-09,11.9998951,1.25849669,-1.12407239e-09,2.20840901e-10,12.0
0.50456,-1.2196788e-09,11.9998951,1.25849669,-6.49285958e-10,6.37798703e-10,12.0
0.50656,-7.63098029e-10,11.9998951,1.25849669,-1.74622761e-10,1.04889453e-09,12.0
0.50856,-2.7913627e-10,11.9998951,1.25849669,3.2588332e-10,1.4801711e-09,12.0
0.51056,2.03993045e-10,11.9998951,1.25849669,8.23926705e-10,1.9034152e-09,12.0
0.51256,7.116705e-10,11.9998951,1.25849669,1.34479716e-09,2.3440343e-09,12.0
0.51456,1.21602772e-09,11.9998951,1.25849669,1.86053994e-09,2.7742082e-09,12.0
0.51656,1.74177273e-09,11.9998951,1.25849669,2.39578091e-09,3.21872284e-09,12.0
0.51856,2.26145502e-09,11.9998951,1.25849669,2.92299207e-09,3.65022812e-09,12.0
0.52056,2.79899348e-09,11.9998951,1.25849669,3.46601814e-09,4.09277101e-09,12.0
0.52256,3.3275942e-09,11.9998951,1.25849669,3.99799793e-09,4.51970972e-09,12.0
0.52456,3.870398e-09,11.9998951,1.25849669,4.54200899e-09,4.95436558e-09,12.0
0.52656,4.4009818e-09,11.9998951,1.25849669,5.07157139e-09,5.37052025e-09,12.0
0.52856,4.942043e-09,11.9998951,1.25849669,5.60933167e-09,5.79110382e-09,12.0
0.53056,5.46755441e-09,11.9998951,1.25849669,6.1292178e-09,6.19034468e-09,12.0
