 time            time            v(N001)         v(N002)         v(N004)        
 2.14280000e-02  2.14280000e-02  2.16860995e+00  5.00000000e+00  7.02803114e-01 
 2.15280000e-02  2.15280000e-02  2.30905269e+00  5.00000000e+00  7.02803114e-01 
 2.16280000e-02  2.16280000e-02  2.44721666e+00  5.00000000e+00  7.02803114e-01 
 2.17280000e-02  2.17280000e-02  2.58296553e+00  5.00000000e+00  7.02803114e-01 
 2.18280000e-02  2.18280000e-02  2.71616533e+00  5.00000000e+00  7.02803114e-01 
 2.19280000e-02  2.19280000e-02  2.84668459e+00  5.00000000e+00  7.02803114e-01 
 2.20280000e-02  2.20280000e-02  2.97439453e+00  5.00000000e+00  7.02803114e-01 
 2.21280000e-02  2.21280000e-02  3.09916909e+00  5.00000000e+00  7.02803114e-01 
 2.22280000e-02  2.22280000e-02  3.22088515e+00  5.00000000e+00  7.02803114e-01 
 2.23280000e-02  2.23280000e-02  3.33942258e+00  5.00000000e+00  7.02803114e-01 
 2.24280000e-02  2.24280000e-02  3.45466441e+00  5.00000000e+00  7.02803114e-01 
 2.25280000e-02  2.25280000e-02  3.56649690e+00  5.00000000e+00  7.02803114e-01 
 2.26280000e-02  2.26280000e-02  3.67480969e+00  5.00000000e+00  7.02803114e-01 
 2.27280000e-02  2.27280000e-02  3.77949588e+00  5.00000000e+00  7.02803114e-01 
 2.28280000e-02  2.28280000e-02  3.88045217e+00  5.00000000e+00  7.02803114e-01 
 2.29280000e-02  2.29280000e-02  3.97757892e+00  5.00000000e+00  7.02803114e-01 
 2.30280000e-02  2.30280000e-02  4.07078029e+00  5.00000000e+00  7.02803114e-01 
 2.31280000e-02  2.31280000e-02  4.15996428e+00  5.00000000e+00  7.02803114e-01 
 2.32280000e-02  2.32280000e-02  4.24504289e+00  5.00000000e+00  7.02803114e-01 
 2.33280000e-02  2.33280000e-02  4.32593215e+00  5.00000000e+00  7.02803114e-01 
 2.34280000e-02  2.34280000e-02  4.40255224e+00  5.00000000e+00  7.02803114e-01 
 2.35280000e-02  2.35280000e-02  4.47482755e+00  5.00000000e+00  7.02803114e-01 
 2.36280000e-02  2.36280000e-02  4.54268674e+00  5.00000000e+00  7.02803114e-01 
 2.37280000e-02  2.37280000e-02  4.60606285e+00  5.00000000e+00  7.02803114e-01 
 2.38280000e-02  2.38280000e-02  4.66489333e+00  5.00000000e+00  7.02803114e-01 
 2.39280000e-02  2.39280000e-02  4.71912012e+00  5.00000000e+00  7.02803114e-01 
 2.40280000e-02  2.40280000e-02  4.76868971e+00  5.00000000e+00  7.02803114e-01 
 2.41280000e-02  2.41280000e-02  4.81355318e+00  5.00000000e+00  7.02803114e-01 
 2.42280000e-02  2.42280000e-02  4.85366625e+00  5.00000000e+00  7.02803114e-01 
 2.43280000e-02  2.43280000e-02  4.88898934e+00  5.00000000e+00  7.02803114e-01 
 2.44280000e-02  2.44280000e-02  4.91948759e+00  5.00000000e+00  7.02803114e-01 
 2.45280000e-02  2.45280000e-02  4.94513090e+00  5.00000000e+00  7.02803114e-01 
 2.46280000e-02  2.46280000e-02  4.96589396e+00  5.00000000e+00  7.02803114e-01 
 2.47280000e-02  2.47280000e-02  4.98175628e+00  5.00000000e+00  7.02803114e-01 
 2.48280000e-02  2.48280000e-02  4.99270222e+00  5.00000000e+00  7.02803114e-01 
 2.49280000e-02  2.49280000e-02  4.99872095e+00  5.00000000e+00  7.02803114e-01 
 2.50280000e-02  2.50280000e-02  4.99980656e+00  5.00000000e+00  7.02803114e-01 
 2.51280000e-02  2.51280000e-02  4.99595795e+00  5.00000000e+00  7.02803114e-01 
 2.52280000e-02  2.52280000e-02  4.98717895e+00  5.00000000e+00  7.02803114e-01 
 2.53280000e-02  2.53280000e-02  4.97347819e+00  5.00000000e+00  7.02803114e-01 
 2.54280000e-02  2.54280000e-02  4.95486922e+00  5.00000000e+00  7.02803114e-01 
 2.55280000e-02  2.55280000e-02  4.93137038e+00  5.00000000e+00  7.02803114e-01 
 2.56280000e-02  2.56280000e-02  4.90300488e+00  5.00000000e+00  7.02803114e-01 
 2.57280000e-02  2.57280000e-02  4.86980071e+00  5.00000000e+00  7.02803114e-01 
 2.58280000e-02  2.58280000e-02  4.83179063e+00  5.00000000e+00  7.02803114e-01 
 2.59280000e-02  2.59280000e-02  4.78901215e+00  5.00000000e+00  7.02803114e-01 
 2.60280000e-02  2.60280000e-02  4.74150750e+00  5.00000000e+00  7.02803114e-01 
 2.61280000e-02  2.61280000e-02  4.68932356e+00  5.00000000e+00  7.02803114e-01 
 2.62280000e-02  2.62280000e-02  4.63251182e+00  5.00000000e+00  7.02803114e-01 
 2.63280000e-02  2.63280000e-02  4.57112834e+00  5.00000000e+00  7.02803114e-01 
 2.64280000e-02  2.64280000e-02  4.50523372e+00  5.00000000e+00  7.02803114e-01 
 2.65280000e-02  2.65280000e-02  4.43489297e+00  5.00000000e+00  7.02803114e-01 
 2.66280000e-02  2.66280000e-02  4.36017552e+00  5.00000000e+00  7.02803114e-01 
 2.67280000e-02  2.67280000e-02  4.28115511e+00  5.00000000e+00  7.02803114e-01 
 2.68280000e-02  2.68280000e-02  4.19790971e+00  5.00000000e+00  7.02803114e-01 
 2.69280000e-02  2.69280000e-02  4.11052148e+00  5.00000000e+00  7.02803114e-01 
 2.70280000e-02  2.70280000e-02  4.01907666e+00  5.00000000e+00  7.02803114e-01 
 2.71280000e-02  2.71280000e-02  3.92366550e+00  5.00000000e+00  7.02803114e-01 
 2.72280000e-02  2.72280000e-02  3.82438215e+00  5.00000000e+00  7.02803114e-01 
 2.73280000e-02  2.73280000e-02  3.72132460e+00  5.00000000e+00  7.02803114e-01 
 2.74280000e-02  2.74280000e-02  3.61459456e+00  5.00000000e+00  7.02803114e-01 
 2.75280000e-02  2.75280000e-02  3.50429734e+00  5.00000000e+00  7.02803114e-01 
 2.76280000e-02  2.76280000e-02  3.39054181e+00  5.00000000e+00  7.02803114e-01 
 2.77280000e-02  2.77280000e-02  3.27344022e+00  5.00000000e+00  7.02803114e-01 
 2.78280000e-02  2.78280000e-02  3.15310814e+00  5.00000000e+00  7.02803114e-01 
 2.79280000e-02  2.79280000e-02  3.02966432e+00  5.00000000e+00  7.02803114e-01 
 2.80280000e-02  2.80280000e-02  2.90323059e+00  5.00000000e+00  7.02803114e-01 
 2.81280000e-02  2.81280000e-02  2.77393172e+00  5.00000000e+00  7.02803114e-01 
 2.82280000e-02  2.82280000e-02  2.64189532e+00  5.00000000e+00  7.02803114e-01 
 2.83280000e-02  2.83280000e-02  2.50725168e+00  5.00000000e+00  7.02803114e-01 
 2.84280000e-02  2.84280000e-02  2.37013369e+00  5.00000000e+00  7.02803114e-01 
 2.85280000e-02  2.85280000e-02  2.23067667e+00  5.00000000e+00  7.02803114e-01 
 2.86280000e-02  2.86280000e-02  2.08901823e+00  5.00000000e+00  7.02803114e-01 
 2.87280000e-02  2.87280000e-02  1.94529819e+00  5.00000000e+00  7.02803114e-01 
 2.88280000e-02  2.88280000e-02  1.79965837e+00  5.00000000e+00  7.02803114e-01 
 2.89280000e-02  2.89280000e-02  1.65224251e+00  5.00000000e+00  7.02803114e-01 
 2.90280000e-02  2.90280000e-02  1.50319608e+00  5.00000000e+00  7.02803114e-01 
 2.91280000e-02  2.91280000e-02  1.35266618e+00  5.00000000e+00  7.02803114e-01 
 2.92280000e-02  2.92280000e-02  1.20080137e+00  5.00000000e+00  7.02803114e-01 
 2.93280000e-02  2.93280000e-02  1.04775150e+00  5.00000000e+00  7.02803114e-01 
 2.94280000e-02  2.94280000e-02  8.93667633e-01  5.00000000e+00  7.02803114e-01 
 2.95280000e-02  2.95280000e-02  7.38701822e-01  5.00000000e+00  7.02803114e-01 
 2.96280000e-02  2.96280000e-02  5.83007002e-01  5.00000000e+00  7.02803114e-01 
 2.97280000e-02  2.97280000e-02  4.26736825e-01  5.00000000e+00  7.02803114e-01 
 2.98280000e-02  2.98280000e-02  2.70045509e-01  5.00000000e+00  7.02803114e-01 
 2.99280000e-02  2.99280000e-02  1.13087692e-01  5.00000000e+00  7.02803114e-01 
 3.00280000e-02  3.00280000e-02 -4.39817299e-02  5.00000000e+00  7.02803114e-01 
 3.01280000e-02  3.01280000e-02 -2.01007747e-01  5.00000000e+00  7.02803114e-01 
 3.02280000e-02  3.02280000e-02 -3.57835393e-01  5.00000000e+00  7.02803114e-01 
 3.03280000e-02  3.03280000e-02 -5.14309899e-01  5.00000000e+00  7.02803114e-01 
 3.04280000e-02  3.04280000e-02 -6.70276844e-01  5.00000000e+00  7.02803114e-01 
 3.05280000e-02  3.05280000e-02 -8.25582306e-01  5.00000000e+00  7.02803114e-01 
 3.06280000e-02  3.06280000e-02 -9.80073018e-01  5.00000000e+00  7.02803114e-01 
 3.07280000e-02  3.07280000e-02 -1.13359652e+00  5.00000000e+00  7.02803114e-01 
 3.08280000e-02  3.08280000e-02 -1.28600129e+00  5.00000000e+00  7.02803114e-01 
 3.09280000e-02  3.09280000e-02 -1.43713694e+00  5.00000000e+00  7.02803114e-01 
 3.10280000e-02  3.10280000e-02 -1.58685431e+00  5.00000000e+00  7.02803114e-01 
 3.11280000e-02  3.11280000e-02 -1.73500564e+00  5.00000000e+00  7.02803114e-01 
 3.12280000e-02  3.12280000e-02 -1.88144473e+00  5.00000000e+00  7.02803114e-01 
 3.13280000e-02  3.13280000e-02 -2.02602706e+00  5.00000000e+00  7.02803114e-01 
 3.14280000e-02  3.14280000e-02 -2.16860995e+00  5.00000000e+00  7.02803114e-01 
 3.15280000e-02  3.15280000e-02 -2.30905269e+00  5.00000000e+00  7.02803114e-01 
 3.16280000e-02  3.16280000e-02 -2.44721666e+00  5.00000000e+00  7.02803114e-01 
 3.17280000e-02  3.17280000e-02 -2.58296553e+00  5.00000000e+00  7.02803114e-01 
 3.18280000e-02  3.18280000e-02 -2.71616533e+00  5.00000000e+00  7.02803114e-01 
 3.19280000e-02  3.19280000e-02 -2.84668459e+00  5.00000000e+00  7.02803114e-01 
 3.20280000e-02  3.20280000e-02 -2.97439453e+00  5.00000000e+00  7.02803114e-01 
 3.21280000e-02  3.21280000e-02 -3.09916909e+00  5.00000000e+00  7.02803114e-01 
 3.22280000e-02  3.22280000e-02 -3.22088515e+00  5.00000000e+00  7.02803114e-01 
