 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N009)         v(N010)         @ddiode7_1[id] 
 4.71035356e-03  4.71035356e-03 -5.84808636e-16  9.00000000e+00  1.34502888e+00 -4.84566616e-03  6.58900949e-01  1.44480920e+00  8.99999915e+00  1.59189941e+00  1.21627123e-01  6.90610068e-15 
 4.71135356e-03  4.71135356e-03  4.62913170e-15  9.00000000e+00  1.32787141e+00 -4.85331567e-03  6.58912040e-01  1.44359827e+00  8.99999915e+00  1.57550129e+00  1.20271046e-01  6.91731757e-15 
 4.71235356e-03  4.71235356e-03 -1.15497811e-14  9.00000000e+00  1.31065714e+00 -4.86077358e-03  6.58923178e-01  1.44238059e+00  8.99999915e+00  1.55903660e+00  1.18909866e-01  6.92825452e-15 
 4.71335356e-03  4.71335356e-03  4.75579379e-17  9.00000000e+00  1.29338673e+00 -4.86803959e-03  6.58934362e-01  1.44115624e+00  8.99999915e+00  1.54250598e+00  1.17543634e-01  6.93891102e-15 
 4.71435356e-03  4.71435356e-03  4.49657740e-15  9.00000000e+00  1.27606085e+00 -4.87511342e-03  6.58945592e-01  1.43992523e+00  8.99999915e+00  1.52591005e+00  1.16172404e-01  6.94928657e-15 
 4.71535356e-03  4.71535356e-03 -1.14850681e-14  9.00000000e+00  1.25868017e+00 -4.88199478e-03  6.58956868e-01  1.43868764e+00  8.99999915e+00  1.50924947e+00  1.14796229e-01  6.95938071e-15 
 4.71635356e-03  4.71635356e-03  6.75467718e-16  9.00000000e+00  1.24124536e+00 -4.88868342e-03  6.58968189e-01  1.43744350e+00  8.99999915e+00  1.49252486e+00  1.13415160e-01  6.96919294e-15 
 4.71735356e-03  4.71735356e-03  4.34945880e-15  9.00000000e+00  1.22375709e+00 -4.89517906e-03  6.58979554e-01  1.43619286e+00  8.99999915e+00  1.47573688e+00  1.12029253e-01  6.97872282e-15 
 4.71835356e-03  4.71835356e-03 -1.13980762e-14  9.00000000e+00  1.20621605e+00 -4.90148144e-03  6.58990963e-01  1.43493577e+00  8.99999915e+00  1.45888617e+00  1.10638560e-01  6.98796991e-15 
 4.71935356e-03  4.71935356e-03  1.29782779e-15  9.00000000e+00  1.18862292e+00 -4.90759032e-03  6.59002416e-01  1.43367227e+00  8.99999915e+00  1.44197339e+00  1.09243136e-01  6.99693376e-15 
 4.72035356e-03  4.72035356e-03  4.18846456e-15  9.00000000e+00  1.17097838e+00 -4.91350546e-03  6.59013912e-01  1.43240242e+00  8.99999915e+00  1.42499919e+00  1.07843034e-01  7.00561397e-15 
 4.72135356e-03  4.72135356e-03 -1.12886544e-14  9.00000000e+00  1.15328312e+00 -4.91922662e-03  6.59025450e-01  1.43112626e+00  8.99999915e+00  1.40796424e+00  1.06438309e-01  7.01401013e-15 
 4.72235356e-03  4.72235356e-03  1.91355949e-15  9.00000000e+00  1.13553783e+00 -4.92475358e-03  6.59037031e-01  1.42984385e+00  8.99999915e+00  1.39086918e+00  1.05029016e-01  7.02212185e-15 
 4.72335356e-03  4.72335356e-03  4.01431664e-15  9.00000000e+00  1.11774320e+00 -4.93008612e-03  6.59048652e-01  1.42855523e+00  8.99999915e+00  1.37371469e+00  1.03615209e-01  7.02994875e-15 
 4.72435356e-03  4.72435356e-03 -1.11567017e-14  9.00000000e+00  1.09989993e+00 -4.93522403e-03  6.59060315e-01  1.42726045e+00  8.99999915e+00  1.35650143e+00  1.02196944e-01  7.03749046e-15 
 4.72535356e-03  4.72535356e-03  2.52160075e-15  9.00000000e+00  1.08200871e+00 -4.94016710e-03  6.59072018e-01  1.42595957e+00  8.99999915e+00  1.33923007e+00  1.00774276e-01  7.04474663e-15 
 4.72635356e-03  4.72635356e-03  3.82776858e-15  9.00000000e+00  1.06407025e+00 -4.94491515e-03  6.59083762e-01  1.42465263e+00  8.99999915e+00  1.32190129e+00  9.93472601e-02  7.05171692e-15 
 4.72735356e-03  4.72735356e-03 -1.10021674e-14  9.00000000e+00  1.04608525e+00 -4.94946798e-03  6.59095545e-01  1.42333968e+00  8.99999915e+00  1.30451577e+00  9.79159527e-02  7.05840102e-15 
 4.72835356e-03  4.72835356e-03  3.12090841e-15  9.00000000e+00  1.02805442e+00 -4.95382541e-03  6.59107366e-01  1.42202077e+00  8.99999915e+00  1.28707418e+00  9.64804097e-02  7.06479860e-15 
 4.72935356e-03  4.72935356e-03  3.62960360e-15  9.00000000e+00  1.00997846e+00 -4.95798727e-03  6.59119227e-01  1.42069596e+00  8.99999915e+00  1.26957721e+00  9.50406874e-02  7.07090936e-15 
 4.73035356e-03  4.73035356e-03 -1.08250520e-14  9.00000000e+00  9.91858090e-01 -4.96195340e-03  6.59131125e-01  1.41936530e+00  8.99999915e+00  1.25202554e+00  9.35968423e-02  7.07673303e-15 
 4.73135356e-03  4.73135356e-03  3.71046047e-15  9.00000000e+00  9.73694017e-01 -4.96572364e-03  6.59143061e-01  1.41802883e+00  8.99999915e+00  1.23441986e+00  9.21489312e-02  7.08226933e-15 
 4.73235356e-03  4.73235356e-03  3.42063265e-15  9.00000000e+00  9.55486960e-01 -4.96929784e-03  6.59155033e-01  1.41668662e+00  8.99999915e+00  1.21676087e+00  9.06970109e-02  7.08751800e-15 
 4.73335356e-03  4.73335356e-03 -1.06254064e-14  9.00000000e+00  9.37237638e-01 -4.97267586e-03  6.59167042e-01  1.41533871e+00  8.99999915e+00  1.19904925e+00  8.92411388e-02  7.09247880e-15 
 4.73435356e-03  4.73435356e-03  4.28925832e-15  9.00000000e+00  9.18946772e-01 -4.97585757e-03  6.59179087e-01  1.41398516e+00  8.99999915e+00  1.18128571e+00  8.77813722e-02  7.09715149e-15 
 4.73535356e-03  4.73535356e-03  3.20169245e-15  9.00000000e+00  9.00615085e-01 -4.97884284e-03  6.59191168e-01  1.41262602e+00  8.99999915e+00  1.16347095e+00  8.63177687e-02  7.10153585e-15 
 4.73635356e-03  4.73635356e-03 -1.04033327e-14  9.00000000e+00  8.82243304e-01 -4.98163156e-03  6.59203283e-01  1.41126133e+00  8.99999915e+00  1.14560566e+00  8.48503861e-02  7.10563169e-15 
 4.73735356e-03  4.73735356e-03  4.85632889e-15  9.00000000e+00  8.63832156e-01 -4.98422361e-03  6.59215432e-01  1.40989117e+00  8.99999915e+00  1.12769055e+00  8.33792826e-02  7.10943880e-15 
 4.73835356e-03  4.73835356e-03  2.97364343e-15  9.00000000e+00  8.45382373e-01 -4.98661889e-03  6.59227616e-01  1.40851557e+00  8.99999915e+00  1.10972634e+00  8.19045163e-02  7.11295702e-15 
 4.73935356e-03  4.73935356e-03 -1.01589838e-14  9.00000000e+00  8.26894687e-01 -4.98881730e-03  6.59239832e-01  1.40713460e+00  8.99999915e+00  1.09171374e+00  8.04261458e-02  7.11618617e-15 
 4.74035356e-03  4.74035356e-03  5.41072677e-15  9.00000000e+00  8.08369834e-01 -4.99081877e-03  6.59252082e-01  1.40574831e+00  8.99999915e+00  1.07365345e+00  7.89442297e-02  7.11912611e-15 
 4.74135356e-03  4.74135356e-03  2.73736757e-15  9.00000000e+00  7.89808551e-01 -4.99262321e-03  6.59264364e-01  1.40435675e+00  8.99999915e+00  1.05554619e+00  7.74588269e-02  7.12177669e-15 
 4.74235356e-03  4.74235356e-03 -9.89256302e-15  9.00000000e+00  7.71211578e-01 -4.99423055e-03  6.59276677e-01  1.40295997e+00  8.99999915e+00  1.03739269e+00  7.59699964e-02  7.12413780e-15 
 4.74335356e-03  4.74335356e-03  5.95153624e-15  9.00000000e+00  7.52579657e-01 -4.99564072e-03  6.59289022e-01  1.40155804e+00  8.99999915e+00  1.01919367e+00  7.44777976e-02  7.12620933e-15 
 4.74435356e-03  4.74435356e-03  2.49376632e-15  9.00000000e+00  7.33913532e-01 -4.99685368e-03  6.59301397e-01  1.40015101e+00  8.99999915e+00  1.00094984e+00  7.29822898e-02  7.12799117e-15 
 4.74535356e-03  4.74535356e-03 -9.60432399e-15  9.00000000e+00  7.15213948e-01 -4.99786936e-03  6.59313802e-01  1.39873893e+00  8.99999915e+00  9.82661940e-01  7.14835329e-02  7.12948324e-15 
 4.74635356e-03  4.74635356e-03  6.47787323e-15  9.00000000e+00  6.96481655e-01 -4.99868774e-03  6.59326237e-01  1.39732187e+00  8.99999915e+00  9.64330697e-01  6.99815866e-02  7.13068548e-15 
 4.74735356e-03  4.74735356e-03  2.24375832e-15  9.00000000e+00  6.77717403e-01 -4.99930878e-03  6.59338702e-01  1.39589986e+00  8.99999915e+00  9.45956842e-01  6.84765109e-02  7.13159782e-15 
 4.74835356e-03  4.74835356e-03 -9.29457017e-15  9.00000000e+00  6.58921943e-01 -4.99973246e-03  6.59351194e-01  1.39447299e+00  8.99999915e+00  9.27541109e-01  6.69683662e-02  7.13222023e-15 
 4.74935356e-03  4.74935356e-03  6.98888722e-15  9.00000000e+00  6.40096031e-01 -4.99995876e-03  6.59363715e-01  1.39304129e+00  8.99999915e+00  9.09084236e-01  6.54572128e-02  7.13255268e-15 
 4.75035356e-03  4.75035356e-03  1.98827720e-15  9.00000000e+00  6.21240422e-01 -4.99998766e-03  6.59376263e-01  1.39160483e+00  8.99999915e+00  8.90586962e-01  6.39431113e-02  7.13259514e-15 
 4.75135356e-03  4.75135356e-03 -8.96365423e-15  9.00000000e+00  6.02355876e-01 -4.99981918e-03  6.59388838e-01  1.39016366e+00  8.99999915e+00  8.72050027e-01  6.24261225e-02  7.13234762e-15 
 4.75235356e-03  4.75235356e-03  7.48376308e-15  9.00000000e+00  5.83443151e-01 -4.99945331e-03  6.59401439e-01  1.38871784e+00  8.99999915e+00  8.53474177e-01  6.09063073e-02  7.13181014e-15 
 4.75335356e-03  4.75335356e-03  1.72826928e-15  9.00000000e+00  5.64503010e-01 -4.99889007e-03  6.59414066e-01  1.38726744e+00  8.99999915e+00  8.34860158e-01  5.93837269e-02  7.13098270e-15 
 4.75435356e-03  4.75435356e-03 -8.61197740e-15  9.00000000e+00  5.45536217e-01 -4.99812948e-03  6.59426719e-01  1.38581250e+00  8.99999915e+00  8.16208717e-01  5.78584426e-02  7.12986536e-15 
 4.75535356e-03  4.75535356e-03  7.96172279e-15  9.00000000e+00  5.26543538e-01 -4.99717158e-03  6.59439396e-01  1.38435309e+00  8.99999915e+00  7.97520605e-01  5.63305158e-02  7.12845817e-15 
 4.75635356e-03  4.75635356e-03  1.46469128e-15  9.00000000e+00  5.07525739e-01 -4.99601639e-03  6.59452097e-01  1.38288926e+00  8.99999915e+00  7.78796577e-01  5.48000082e-02  7.12676119e-15 
 4.75735356e-03  4.75735356e-03 -8.23998868e-15  9.00000000e+00  4.88483591e-01 -4.99466397e-03  6.59464822e-01  1.38142107e+00  8.99999915e+00  7.60037385e-01  5.32669815e-02  7.12477450e-15 
 4.75835356e-03  4.75835356e-03  8.42202709e-15  9.00000000e+00  4.69417863e-01 -4.99311438e-03  6.59477570e-01  1.37994859e+00  8.99999915e+00  7.41243789e-01  5.17314977e-02  7.12249819e-15 
 4.75935356e-03  4.75935356e-03  1.19850796e-15  9.00000000e+00  4.50329330e-01 -4.99136766e-03  6.59490341e-01  1.37847186e+00  8.99999915e+00  7.22416547e-01  5.01936189e-02  7.11993237e-15 
 4.76035356e-03  4.76035356e-03 -7.84818394e-15  9.00000000e+00  4.31218763e-01 -4.98942389e-03  6.59503134e-01  1.37699096e+00  8.99999915e+00  7.03556421e-01  4.86534074e-02  7.11707717e-15 
 4.76135356e-03  4.76135356e-03  8.86397707e-15  9.00000000e+00  4.12086941e-01 -4.98728314e-03  6.59515948e-01  1.37550594e+00  8.99999915e+00  6.84664174e-01  4.71109256e-02  7.11393270e-15 
 4.76235356e-03  4.76235356e-03  9.30689772e-16  9.00000000e+00  3.92934639e-01 -4.98494551e-03  6.59528783e-01  1.37401685e+00  8.99999915e+00  6.65740571e-01  4.55662360e-02  7.11049913e-15 
 4.76335356e-03  4.76335356e-03 -7.43710493e-15  9.00000000e+00  3.73762637e-01 -4.98241108e-03  6.59541639e-01  1.37252377e+00  8.99999915e+00  6.46786381e-01  4.40194014e-02  7.10677661e-15 
 4.76435356e-03  4.76435356e-03  9.28691561e-15  9.00000000e+00  3.54571715e-01 -4.97967995e-03  6.59554514e-01  1.37102675e+00  8.99999915e+00  6.27802372e-01  4.24704847e-02  7.10276532e-15 
 4.76535356e-03  4.76535356e-03  6.62210537e-16  9.00000000e+00  3.35362655e-01 -4.97675224e-03  6.59567409e-01  1.36952584e+00  8.99999915e+00  6.08789316e-01  4.09195487e-02  7.09846543e-15 
 4.76635356e-03  4.76635356e-03 -7.00733813e-15  9.00000000e+00  3.16136240e-01 -4.97362805e-03  6.59580323e-01  1.36802112e+00  8.99999915e+00  5.89747986e-01  3.93666568e-02  7.09387717e-15 
 4.76735356e-03  4.76735356e-03  9.69022878e-15  9.00000000e+00  2.96893254e-01 -4.97030751e-03  6.59593254e-01  1.36651265e+00  8.99999915e+00  5.70679157e-01  3.78118720e-02  7.08900073e-15 
 4.76835356e-03  4.76835356e-03  3.94045020e-16  9.00000000e+00  2.77634485e-01 -4.96679075e-03  6.59606203e-01  1.36500047e+00  8.99999915e+00  5.51583605e-01  3.62552579e-02  7.08383635e-15 
 4.76935356e-03  4.76935356e-03 -6.55951358e-15  9.00000000e+00  2.58360719e-01 -4.96307791e-03  6.59619170e-01  1.36348466e+00  8.99999915e+00  5.32462110e-01  3.46968780e-02  7.07838426e-15 
 4.77035356e-03  4.77035356e-03  1.00733471e-14  9.00000000e+00  2.39072744e-01 -4.95916913e-03  6.59632153e-01  1.36196528e+00  8.99999915e+00  5.13315452e-01  3.31367959e-02  7.07264473e-15 
 4.77135356e-03  4.77135356e-03  1.27166585e-16  9.00000000e+00  2.19771352e-01 -4.95506458e-03  6.59645151e-01  1.36044239e+00  8.99999915e+00  4.94144413e-01  3.15750754e-02  7.06661802e-15 
 4.77235356e-03  4.77235356e-03 -6.09430356e-15  9.00000000e+00  2.00457332e-01 -4.95076441e-03  6.59658166e-01  1.35891605e+00  8.99999915e+00  4.74949776e-01  3.00117804e-02  7.06030441e-15 
 4.77335356e-03  4.77335356e-03  1.04357467e-14  9.00000000e+00  1.81131477e-01 -4.94626879e-03  6.59671195e-01  1.35738632e+00  8.99999915e+00  4.55732327e-01  2.84469750e-02  7.05370420e-15 
 4.77435356e-03  4.77435356e-03 -1.37455181e-16  9.00000000e+00  1.61794580e-01 -4.94157790e-03  6.59684238e-01  1.35585326e+00  8.99999915e+00  4.36492853e-01  2.68807233e-02  7.04681769e-15 
 4.77535356e-03  4.77535356e-03 -5.61242114e-15  9.00000000e+00  1.42447437e-01 -4.93669193e-03  6.59697295e-01  1.35431694e+00  8.99999915e+00  4.17232142e-01  2.53130895e-02  7.03964521e-15 
 4.77635356e-03  4.77635356e-03  1.07769505e-14  9.00000000e+00  1.23090842e-01 -4.93161106e-03  6.59710366e-01  1.35277743e+00  8.99999915e+00  3.97950984e-01  2.37441380e-02  7.03218709e-15 
 4.77735356e-03  4.77735356e-03 -3.98856831e-16  9.00000000e+00  1.03725592e-01 -4.92633551e-03  6.59723449e-01  1.35123477e+00  8.99999915e+00  3.78650170e-01  2.21739333e-02  7.02444368e-15 
 4.77835356e-03  4.77835356e-03 -5.11461873e-15  9.00000000e+00  8.43524845e-02 -4.92086547e-03  6.59736544e-01  1.34968904e+00  8.99999914e+00  3.59330494e-01  2.06025399e-02  7.01641535e-15 
 4.77935356e-03  4.77935356e-03  1.10965290e-14  9.00000000e+00  6.49723184e-02 -4.91520116e-03  6.59749651e-01  1.34814031e+00  8.99999914e+00  3.39992750e-01  1.90300225e-02  7.00810245e-15 
 4.78035356e-03  4.78035356e-03 -6.56083406e-16  9.00000000e+00  4.55858930e-02 -4.90934281e-03  6.59762768e-01  1.34658862e+00  8.99999914e+00  3.20637733e-01  1.74564458e-02  6.99950539e-15 
 4.78135356e-03  4.78135356e-03 -4.60168642e-15  9.00000000e+00  2.61940087e-02 -4.90329064e-03  6.59775896e-01  1.34503405e+00  8.99999914e+00  3.01266241e-01  1.58818748e-02  6.99062457e-15 
 4.78235356e-03  4.78235356e-03  1.13941013e-14  9.00000000e+00  6.79746656e-03 -4.89704491e-03  6.59789034e-01  1.34347667e+00  8.99999914e+00  2.81879071e-01  1.43063744e-02  6.98146039e-15 
 4.78335356e-03  4.78335356e-03 -9.08190756e-16  9.00000000e+00 -1.26029313e-02 -4.89060584e-03  6.59802182e-01  1.34191652e+00  8.99999914e+00  2.62477024e-01  1.27300096e-02  6.97201329e-15 
 4.78435356e-03  4.78435356e-03 -4.07445037e-15  9.00000000e+00 -3.20063823e-02 -4.88397370e-03  6.59815338e-01  1.34035369e+00  8.99999914e+00  2.43060900e-01  1.11528456e-02  6.96228370e-15 
 4.78535356e-03  4.78535356e-03  1.16693356e-14  9.00000000e+00 -5.14120827e-02 -4.87714876e-03  6.59828502e-01  1.33878823e+00  8.99999914e+00  2.23631501e-01  9.57494748e-03  6.95227208e-15 
 4.78635356e-03  4.78635356e-03 -1.15424785e-15  9.00000000e+00 -7.08192286e-02 -4.87013127e-03  6.59841674e-01  1.33722020e+00  8.99999914e+00  2.04189631e-01  7.99638063e-03  6.94197890e-15 
 4.78735356e-03  4.78735356e-03 -3.53377097e-15  9.00000000e+00 -9.02270150e-02 -4.86292151e-03  6.59854853e-01  1.33564968e+00  8.99999914e+00  1.84736092e-01  6.41721040e-03  6.93140463e-15 
 4.78835356e-03  4.78835356e-03  1.19219502e-14  9.00000000e+00 -1.09634637e-01 -4.85551978e-03  6.59868039e-01  1.33407673e+00  8.99999914e+00  1.65271692e-01  4.83750220e-03  6.92054977e-15 
 4.78935356e-03  4.78935356e-03 -1.39333904e-15  9.00000000e+00 -1.29041287e-01 -4.84792636e-03  6.59881230e-01  1.33250140e+00  8.99999914e+00  1.45797236e-01  3.25732155e-03  6.90941481e-15 
 4.79035356e-03  4.79035356e-03 -2.98054106e-15  9.00000000e+00 -1.48446161e-01 -4.84014155e-03  6.59894427e-01  1.33092377e+00  8.99999914e+00  1.26313531e-01  1.67673401e-03  6.89800029e-15 
 4.79135356e-03  4.79135356e-03  1.21515227e-14  9.00000000e+00 -1.67852510e-01 -4.83216566e-03  6.59907629e-01  1.32934358e+00  8.99999914e+00  1.06817323e-01  9.54752269e-05  6.88630673e-15 
 4.79235356e-03  4.79235356e-03 -1.62437013e-15  9.00000000e+00 -1.87247513e-01 -4.82399900e-03  6.59920835e-01  1.32776186e+00  8.99999914e+00  8.73214401e-02 -1.48541277e-03  6.87433466e-15 
 4.79335356e-03  4.79335356e-03 -2.41550372e-15  9.00000000e+00 -2.06641720e-01 -4.81564190e-03  6.59934045e-01  1.32617775e+00  8.99999914e+00  6.78153325e-02 -3.06678713e-03  6.86208466e-15 
 4.79435356e-03  4.79435356e-03  1.23580640e-14  9.00000000e+00 -2.26031871e-01 -4.80709469e-03  6.59947259e-01  1.32459153e+00  8.99999914e+00  4.83022628e-02 -4.64838284e-03  6.84955729e-15 
 4.79535356e-03  4.79535356e-03 -1.84683977e-15  9.00000000e+00 -2.45415312e-01 -4.79835770e-03  6.59960474e-01  1.32300340e+00  8.99999914e+00  2.87848876e-02 -6.22998413e-03  6.83675313e-15 
 4.79635356e-03  4.79635356e-03 -1.83998759e-15  9.00000000e+00 -2.64792966e-01 -4.78943128e-03  6.59973692e-01  1.32141329e+00  8.99999914e+00  9.26228868e-03 -7.81166575e-03  6.82367278e-15 
 4.79735356e-03  4.79735356e-03  1.25416360e-14  9.00000000e+00 -2.84162399e-01 -4.78031579e-03  6.59986912e-01  1.31982141e+00  8.99999914e+00 -1.02630975e-02 -9.39322984e-03  6.81031683e-15 
 4.79835356e-03  4.79835356e-03 -2.05971151e-15  9.00000000e+00 -3.03524325e-01 -4.77101157e-03  6.60000132e-01  1.31822768e+00  8.99999914e+00 -2.97919797e-02 -1.09747341e-02  6.79668592e-15 
 4.79935356e-03  4.79935356e-03 -1.25477475e-15  9.00000000e+00 -3.22876505e-01 -4.76151900e-03  6.60013353e-01  1.31663230e+00  8.99999914e+00 -4.93221153e-02 -1.25559966e-02  6.78278068e-15 
 4.80035356e-03  4.80035356e-03  1.27019695e-14  9.00000000e+00 -3.42219471e-01 -4.75183846e-03  6.60026574e-01  1.31503522e+00  8.99999914e+00 -6.88540287e-02 -1.41370599e-02  6.76860174e-15 
 4.80135356e-03  4.80135356e-03 -2.26215318e-15  9.00000000e+00 -3.61551156e-01 -4.74197032e-03  6.60039794e-01  1.31343661e+00  8.99999914e+00 -8.83856481e-02 -1.57177560e-02  6.75414977e-15 
 4.80235356e-03  4.80235356e-03 -6.60867773e-16  9.00000000e+00 -3.80871927e-01 -4.73191498e-03  6.60053013e-01  1.31183644e+00  8.99999914e+00 -1.07917335e-01 -1.72981145e-02  6.73942543e-15 
 4.80335356e-03  4.80335356e-03  1.28390376e-14  9.00000000e+00 -4.00179872e-01 -4.72167283e-03  6.60066230e-01  1.31023487e+00  8.99999914e+00 -1.27447169e-01 -1.88779795e-02  6.72442941e-15 
 4.80435356e-03  4.80435356e-03 -2.45335874e-15  9.00000000e+00 -4.19475214e-01 -4.71124427e-03  6.60079445e-01  1.30863188e+00  8.99999914e+00 -1.46975369e-01 -2.04573689e-02  6.70916241e-15 
 4.80535356e-03  4.80535356e-03 -5.92913709e-17  9.00000000e+00 -4.38756175e-01 -4.70062972e-03  6.60092657e-01  1.30702762e+00  8.99999914e+00 -1.66500145e-01 -2.20361377e-02  6.69362512e-15 
 4.80635356e-03  4.80635356e-03  1.29528648e-14  9.00000000e+00 -4.58022854e-01 -4.68982961e-03  6.60105866e-01  1.30542207e+00  8.99999914e+00 -1.86021591e-01 -2.36142937e-02  6.67781826e-15 
 4.80735356e-03  4.80735356e-03 -2.63255019e-15  9.00000000e+00 -4.77273588e-01 -4.67884434e-03  6.60119071e-01  1.30381538e+00  8.99999914e+00 -2.05538034e-01 -2.51917013e-02  6.66174258e-15 
 4.80835356e-03  4.80835356e-03  5.48909810e-16  9.00000000e+00 -4.96508368e-01 -4.66767436e-03  6.60132271e-01  1.30220755e+00  8.99999914e+00 -2.25049457e-01 -2.67683594e-02  6.64539880e-15 
 4.80935356e-03  4.80935356e-03  1.30435263e-14  9.00000000e+00 -5.15725635e-01 -4.65632011e-03  6.60145466e-01  1.30059870e+00  8.99999914e+00 -2.44554291e-01 -2.83441406e-02  6.62878769e-15 
 4.81035356e-03  4.81035356e-03 -2.79897955e-15  9.00000000e+00 -5.34925285e-01 -4.64478204e-03  6.60158655e-01  1.29898884e+00  8.99999914e+00 -2.64052420e-01 -2.99190361e-02  6.61191001e-15 
 4.81135356e-03  4.81135356e-03  1.16267348e-15  9.00000000e+00 -5.54105847e-01 -4.63306059e-03  6.60171838e-01  1.29737811e+00  8.99999914e+00 -2.83542366e-01 -3.14929260e-02  6.59476655e-15 
 4.81235356e-03  4.81235356e-03  1.31111485e-14  9.00000000e+00 -5.73267133e-01 -4.62115625e-03  6.60185015e-01  1.29576650e+00  8.99999914e+00 -3.03023929e-01 -3.30657943e-02  6.57735808e-15 
 4.81335356e-03  4.81335356e-03 -2.95193068e-15  9.00000000e+00 -5.92407755e-01 -4.60906946e-03  6.60198184e-01  1.29415415e+00  8.99999914e+00 -3.22495708e-01 -3.46375278e-02  6.55968542e-15 
 4.81435356e-03  4.81435356e-03  1.78092200e-15  9.00000000e+00 -6.11527450e-01 -4.59680072e-03  6.60211346e-01  1.29254106e+00  8.99999914e+00 -3.41957430e-01 -3.62081043e-02  6.54174938e-15 
 4.81535356e-03  4.81535356e-03  1.31559079e-14  9.00000000e+00 -6.30624900e-01 -4.58435051e-03  6.60224499e-01  1.29092736e+00  8.99999914e+00 -3.61407765e-01 -3.77774164e-02  6.52355079e-15 
 4.81635356e-03  4.81635356e-03 -3.09072103e-15  9.00000000e+00 -6.49699778e-01 -4.57171931e-03  6.60237643e-01  1.28931307e+00  8.99999914e+00 -3.80846371e-01 -3.93454366e-02  6.50509047e-15 
 4.81735356e-03  4.81735356e-03  2.40256479e-15  9.00000000e+00 -6.68750829e-01 -4.55890763e-03  6.60250778e-01  1.28769829e+00  8.99999914e+00 -4.00271983e-01 -4.09120625e-02  6.48636930e-15 
 4.81835356e-03  4.81835356e-03  1.31780308e-14  9.00000000e+00 -6.87777669e-01 -4.54591597e-03  6.60263903e-01  1.28608305e+00  8.99999914e+00 -4.19684200e-01 -4.24772622e-02  6.46738811e-15 
 4.81935356e-03  4.81935356e-03 -3.21470334e-15  9.00000000e+00 -7.06779099e-01 -4.53274485e-03  6.60277017e-01  1.28446747e+00  8.99999914e+00 -4.39081811e-01 -4.40409374e-02  6.44814779e-15 
 4.82035356e-03  4.82035356e-03  3.02650062e-15  9.00000000e+00 -7.25754685e-01 -4.51939478e-03  6.60290121e-01  1.28285156e+00  8.99999914e+00 -4.58464366e-01 -4.56030522e-02  6.42864923e-15 
 4.82135356e-03  4.82135356e-03  1.31777928e-14  9.00000000e+00 -7.44703277e-01 -4.50586629e-03  6.60303212e-01  1.28123544e+00  8.99999914e+00 -4.77830702e-01 -4.71635125e-02  6.40889331e-15 
 4.82235356e-03  4.82235356e-03 -3.32326729e-15  9.00000000e+00 -7.63624397e-01 -4.49215992e-03  6.60316292e-01  1.27961915e+00  8.99999914e+00 -4.97180324e-01 -4.87222786e-02  6.38888094e-15 
 4.82335356e-03  4.82335356e-03  3.65162011e-15  9.00000000e+00 -7.82516940e-01 -4.47827621e-03  6.60329359e-01  1.27800276e+00  8.99999914e+00 -5.16512111e-01 -5.02792599e-02  6.36861304e-15 
 4.82435356e-03  4.82435356e-03  1.31555179e-14  9.00000000e+00 -8.01380389e-01 -4.46421570e-03  6.60342413e-01  1.27638634e+00  8.99999914e+00 -5.35825532e-01 -5.18344138e-02  6.34809055e-15 
 4.82535356e-03  4.82535356e-03 -3.41584097e-15  9.00000000e+00 -8.20213679e-01 -4.44997895e-03  6.60355453e-01  1.27476997e+00  8.99999914e+00 -5.55119502e-01 -5.33876525e-02  6.32731440e-15 
 4.82635356e-03  4.82635356e-03  4.27680811e-15  9.00000000e+00 -8.39016260e-01 -4.43556653e-03  6.60368478e-01  1.27315370e+00  8.99999914e+00 -5.74393455e-01 -5.49389309e-02  6.30628554e-15 
 4.82735356e-03  4.82735356e-03  1.31115777e-14  9.00000000e+00 -8.57787100e-01 -4.42097900e-03  6.60381489e-01  1.27153761e+00  8.99999914e+00 -5.93646341e-01 -5.64881639e-02  6.28500493e-15 
 4.82835356e-03  4.82835356e-03 -3.49189234e-15  9.00000000e+00 -8.76525622e-01 -4.40621693e-03  6.60394485e-01  1.26992175e+00  8.99999914e+00 -6.12877566e-01 -5.80353040e-02  6.26347356e-15 
 4.82935356e-03  4.82935356e-03  4.90094614e-15  9.00000000e+00 -8.95230824e-01 -4.39128091e-03  6.60407465e-01  1.26830622e+00  8.99999914e+00 -6.32086108e-01 -5.95802686e-02  6.24169240e-15 
 4.83035356e-03  4.83035356e-03  1.30463901e-14  9.00000000e+00 -9.13902104e-01 -4.37617154e-03  6.60420428e-01  1.26669106e+00  8.99999914e+00 -6.51271346e-01 -6.11230081e-02  6.21966245e-15 
 4.83135356e-03  4.83135356e-03 -3.55093056e-15  9.00000000e+00 -9.32538488e-01 -4.36088940e-03  6.60433375e-01  1.26507635e+00  8.99999914e+00 -6.70432287e-01 -6.26634421e-02  6.19738472e-15 
 4.83235356e-03  4.83235356e-03  5.52291487e-15  9.00000000e+00 -9.51139353e-01 -4.34543510e-03  6.60446304e-01  1.26346216e+00  8.99999914e+00 -6.89568288e-01 -6.42015192e-02  6.17486022e-15 
