time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008),v(N009)
0.0049754673,18.0,8.9692932,8.96933876,4.90335742,-0.0307067653,0.0587193766,9.15144977,-3.80399834,0.0121866558
0.0049854673,18.0,8.98176302,8.98179316,6.12952882,-0.0182369651,0.0710733845,9.1677308,-2.56998283,0.0124876348
0.0049954673,18.0,8.99430481,8.99432123,7.37317986,-0.00569519194,0.0834994619,9.18227722,-1.32159216,0.0124803248
0.0050054673,18.0,9.00686906,9.00687244,8.62535801,0.00686905753,0.0959478797,9.19573514,-0.0678026429,0.0125932079
0.0050154673,18.0,9.01940618,9.01939665,9.87971963,0.019406198,0.108369053,9.2082912,1.18503714,0.0124661294
0.0050254673,18.0,9.03186671,9.03184383,11.1308054,0.031866751,0.120713393,9.21997528,2.4314776,0.0124627475
0.0050354673,18.0,9.04420146,9.04416412,12.3734613,0.0442015406,0.132931464,9.23076606,3.66638768,0.0122399107
0.0050454673,18.0,9.05636176,9.05630779,13.6026453,0.0563618868,0.14497395,9.24062464,4.88476088,0.0121297563
0.0050554673,18.0,9.06829961,9.06822482,14.8133436,0.0682997984,0.156791261,9.24950193,6.08163149,0.0118139716
0.0050654673,18.0,9.0799679,9.07986315,16.0004545,0.079968162,0.168331737,9.2573253,7.25195832,0.0115969063
0.0050754673,18.0,9.09132058,9.08371495,16.8302757,0.0913209277,0.172108401,9.18169204,8.06255461,0.00475191927
0.0050854673,18.0,9.10231285,9.07552363,16.8337817,0.102313291,0.163903872,9.02598052,8.04592573,-0.00489162598
0.0050954673,18.0,9.11290132,9.07967975,16.8326301,0.112901871,0.168066636,9.10487335,8.02468891,0.00428338922
0.0051054673,18.0,9.12304421,9.07761648,16.8354274,0.123044879,0.165999851,9.06530924,8.00744695,-0.00445349073
0.0051154673,18.0,9.13270149,9.07863901,16.8347047,0.132702285,0.16702406,9.08479793,7.9867344,0.00387271566
0.0051254673,18.0,9.14183504,9.07817586,16.8372062,0.141835976,0.166559942,9.07558151,7.96929176,-0.00406285706
0.0051354673,18.0,9.15040882,9.07838325,16.8366944,0.150409905,0.166767709,9.07959961,7.94888503,0.00350339745
0.0051454673,18.0,9.158389,9.0783333,16.8390178,0.158390234,0.166717453,9.07823796,7.93135923,-0.00370965255
0.0051554673,18.0,9.16574407,9.07833301,16.8386506,0.16574547,0.166717202,9.07829828,7.91119148,0.0031687299
0.0051654673,18.0,9.17244502,9.07838553,16.8408358,0.172446584,0.166769596,9.07890152,7.89362182,-0.00338896904
0.0051754673,18.0,9.17846539,9.07833633,16.8405873,0.17846713,0.166720346,9.07801456,7.87366681,0.0028647935
0.0051854673,18.0,9.18378142,9.07841037,16.8426528,0.183783348,0.166794299,9.07904654,7.8560713,-0.00309745859
0.0051954673,18.0,9.18837215,9.0783534,16.8425086,0.188374257,0.166737248,9.07799366,7.8363142,0.00258859538
0.0052054673,18.0,9.19221944,9.0784282,16.8444665,0.192221739,0.166811976,9.07905934,7.81870452,-0.00283236951
0.0052154673,18.0,9.19530811,9.07837377,16.844416,0.19531061,0.16675747,9.07803796,7.79913419,0.00233756406
0.0052254673,18.0,9.19762599,9.07844433,16.8462761,0.197628679,0.16682796,9.07904088,7.78151972,-0.00259127656
0.0052354673,18.0,9.19916391,9.07839474,16.8463101,0.199166797,0.166778292,9.07809598,7.76212661,0.00210940075
0.0052454673,18.0,9.19991581,9.07846015,16.848081,0.199918896,0.166843632,9.07901734,7.74451551,-0.00237199476
0.0052554673,18.0,9.19987872,9.07841562,16.8481915,0.199882005,0.166799023,9.07815451,7.72529108,0.00190202565
0.0052654673,18.0,9.19905278,9.078476,16.8498809,0.199056272,0.166859336,9.07899528,7.70769065,-0.00217254273
0.0052754673,18.0,9.19744127,9.07843624,16.8500605,0.197444955,0.166819496,9.07821036,7.68862713,0.00171355041
0.0052854673,18.0,9.19505053,9.07849196,16.8516755,0.195054412,0.166875146,9.07897617,7.67104396,-0.00199112035
0.0052954673,18.0,9.19189,9.07845657,16.8519176,0.191894079,0.166839684,9.07826295,7.65213427,0.00154225885
0.0053054673,18.0,9.18797216,9.07850802,16.8534646,0.187976428,0.166891067,9.07896016,7.6345743,-0.00182609124
0.0053154673,18.0,9.18331247,9.07847663,16.853763,0.18331692,0.166859594,9.07831235,7.61581195,0.00138659073
0.0053254673,18.0,9.17792931,9.07852419,16.8552478,0.177933943,0.166907088,9.07894706,7.59828055,-0.00167596765
0.0053354673,18.0,9.17184393,9.07849642,16.8555971,0.171848743,0.166879242,9.07835878,7.57965964,0.00124512749
0.0053454673,18.0,9.16508036,9.07854044,16.8570249,0.165085334,0.166923194,9.07893664,7.56216164,-0.00153939693
0.0053554673,18.0,9.15766527,9.07851597,16.8574202,0.157670408,0.166898642,9.0784025,7.54367674,0.00111657936
0.0053654673,18.0,9.14962794,9.07855676,16.8587959,0.14963323,0.16693937,9.07892865,7.52621652,-0.00141514918
0.0053754673,18.0,9.14100008,9.07853528,16.8592325,0.141005518,0.166917811,9.07844374,7.50786266,0.000999773643
0.0053854673,18.0,9.13181575,9.07857314,16.8605604,0.131821321,0.166955603,9.07892287,7.49044416,-0.00130210617
0.0053954673,18.0,9.12211119,9.07855437,16.8610343,0.122116886,0.166936761,9.07848271,7.47221681,0.000893644101
0.0054054673,18.0,9.11192469,9.07858956,16.8623184,0.111930511,0.166971881,9.07891908,7.45484356,-0.00119925117
0.0054154673,18.0,9.10129647,9.07857326,16.8628258,0.101302397,0.166955505,9.07851962,7.43673853,0.000797221278
0.0054254673,18.0,9.09026847,9.07860601,16.8640697,0.0902744894,0.166988191,9.07891711,7.41941373,-0.00110565972
0.0054354673,18.0,9.07888421,9.07852859,16.8618156,0.0788903095,0.166910871,9.07785491,7.39863929,0.000654958571
0.00543562355,18.0,9.07870374,9.07837775,16.8591407,0.0787098427,0.166760057,9.07547798,7.39567572,-0.000900923348
0.00543593605,18.0,9.07834257,9.07804786,16.8529197,0.0783486815,0.166430258,9.070346,7.38887765,-0.0024551413
0.00543656105,18.0,9.07761934,9.07735838,16.8374904,0.0776254544,0.165741199,9.06005437,7.37229681,-0.00275482793
0.00543781105,18.0,9.0761693,9.07594614,16.7964835,0.0761754202,0.164330758,9.0406582,7.328997,-0.0039775121
0.00544031105,18.0,9.0732552,9.0730735,16.679812,0.0732613448,0.161465014,9.00715827,7.20779471,-0.00558969623
0.00544531105,18.0,9.06737351,9.06723563,16.3409196,0.0673796892,0.155651128,8.95730156,6.8601444,-0.00821144637
0.00545531105,18.0,9.05541652,9.05532908,15.407362,0.0554227612,0.143817207,8.89900787,5.91071792,-0.0107267764
0.00546531105,18.0,9.04324082,9.04317799,14.2904852,0.0432471049,0.131756305,8.86890314,4.78058991,-0.0118532544
0.00547531105,18.0,9.03089445,9.0308488,13.0989788,0.0309007719,0.119524313,8.84878679,3.57875446,-0.01217698
0.00548531105,18.0,9.01842614,9.01839591,11.8730565,0.0184324878,0.1071718,8.83248988,2.34555008,-0.0124810267
0.00549531105,18.0,9.0058851,9.0058686,10.6295562,0.00589145908,0.0947464599,8.81793071,1.09787019,-0.0124727369
0.00550531105,18.0,8.99332082,8.99331736,9.37744409,-0.00667282056,0.0822980069,8.80446042,-0.155294793,-0.0125882525
0.00551531105,18.0,8.98078289,8.98079234,8.12306838,-0.0192107656,0.0698760279,8.79189162,-1.40759165,-0.0124602447
0.00552531105,18.0,8.96832078,8.96834358,6.87189006,-0.0316728946,0.0575301147,8.7801942,-2.65356893,-0.0124593193
0.00553531105,18.0,8.95598369,8.95602094,5.62906391,-0.0440100251,0.0453097067,8.76938942,-3.88809452,-0.0122356657
0.00554531105,18.0,8.9438203,8.94387416,4.39963272,-0.0561734681,0.0332641273,8.75951616,-5.10616108,-0.0121278223
0.00555531105,18.0,8.93187861,8.93195326,3.18861075,-0.0681152201,0.0214429705,8.75062352,-6.30280214,-0.0118113288
0.00556531105,18.0,8.92020575,8.92032262,2.00164321,-0.0797881525,0.00991018863,8.74292019,-7.47243365,-0.0115858118
0.00557531105,18.0,8.90884779,8.91630878,1.16490391,-0.0911461975,0.00597190126,8.816724,-8.28938831,-0.00488725254
0.00558531105,18.0,8.89784955,8.92463376,1.16130707,-0.10214453,0.0143103036,8.97498223,-8.27228378,0.00503097856
0.00559531105,18.0,8.88725445,8.9204103,1.16248743,-0.112739745,0.0100800979,8.89480945,-8.25045313,-0.00440563334
0.00560531105,18.0,8.87710428,8.9225062,1.15961291,-0.122890027,0.0121795703,8.93500511,-8.23272454,0.0045804827
0.00561531105,18.0,8.86743912,8.92146794,1.16035548,-0.132555319,0.0111396047,8.91521506,-8.21142977,-0.00398331142
0.00562531105,18.0,8.8582971,8.92193742,1.15778363,-0.141697476,0.0116100733,8.924564,-8.19349644,0.00417873713
0.00563531105,18.0,8.8497143,8.92172765,1.15831012,-0.150280417,0.0113999141,8.92049808,-8.17251531,-0.0036034704
0.00564531105,18.0,8.8417246,8.92177722,1.15592088,-0.15827027,0.0114497983,8.92186436,-8.15449685,0.003815461
0.00565531105,18.0,8.83435953,8.92177845,1.15629893,-0.165635503,0.0114509872,8.92181985,-8.13376125,-0.00325925474
0.00566531105,18.0,8.82764816,8.92172395,1.15405172,-0.172347047,0.0113966264,8.92119042,-8.11569777,0.00348562678
0.00567531105,18.0,8.82161696,8.9217748,1.1543077,-0.178378417,0.0114475297,8.92210729,-8.09518089,-0.00294664366
0.00568531105,18.0,8.81628975,8.92169853,1.15218364,-0.183705809,0.011371345,8.92104351,-8.07709081,0.00318579641
0.00569531105,18.0,8.81168755,8.9217572,1.1523323,-0.188308198,0.0114300915,8.92212765,-8.05677743,-0.00266256163
0.00570531105,18.0,8.80782852,8.92168024,1.15031892,-0.192167421,0.0113532022,8.92103094,-8.03867275,0.00291314109
0.00571531105,18.0,8.80472789,8.92173624,1.15037125,-0.195268246,0.0114092846,8.92208179,-8.01855143,-0.00240436452
0.00572531105,18.0,8.80239789,8.92166366,1.14845846,-0.197598437,0.011336777,8.92105008,-8.00044179,0.00266516671
0.00573531105,18.0,8.80084773,8.92171467,1.14842383,-0.199148797,0.0113878708,8.92202205,-7.98050271,-0.0021696881
0.00574531105,18.0,8.80008352,8.9216474,1.14660276,-0.199913208,0.0113206674,8.92107435,-7.9623965,0.00243962603
0.00575531105,18.0,8.80010827,8.92169321,1.14648952,-0.199888653,0.0113665552,8.92196183,-7.94263088,-0.00195639326
0.00576531105,18.0,8.8009219,8.9216311,1.14475222,-0.199075228,0.0113045235,8.92109705,-7.92453561,0.00223448114
0.00577531105,18.0,8.80252118,8.921672,1.14456789,-0.197476145,0.011345505,8.92190439,-7.90493546,-0.00176253777
0.00578531105,18.0,8.80489981,8.9216147,1.14290713,-0.195097713,0.0112882699,8.92111672,-7.88685791,0.00204788053
0.00579531105,18.0,8.80804839,8.9216511,1.14265856,-0.19194932,0.0113247479,8.9218503,-7.86741594,-0.00158635644
0.00580531105,18.0,8.81195451,8.92159818,1.14106778,-0.188043391,0.0112719016,8.9211332,-7.84936221,0.00187814113
0.00581531105,18.0,8.81660275,8.92163047,1.14076119,-0.18339534,0.0113042764,8.9217995,-7.83007176,-0.00142624452
0.00582531105,18.0,8.82197476,8.92158156,1.13923442,-0.178023512,0.0112554306,8.92114668,-7.81204738,0.00172373272
0.00583531105,18.0,8.82804934,8.92161012,1.13887546,-0.171949106,0.0112840753,8.92175175,-7.79290236,-0.00128074296
0.00584531105,18.0,8.83480252,8.92156485,1.13740726,-0.165196095,0.0112388722,8.9211574,-7.7749123,0.00158326403
0.00585531105,18.0,8.84220764,8.92159003,1.13700107,-0.157791131,0.0112641284,8.92170679,-7.75590715,-0.00114852515
0.00586531105,18.0,8.85023549,8.92154807,1.13558651,-0.149763438,0.0112222415,8.92116563,-7.73795591,0.00145547007
0.00587531105,18.0,8.85885438,8.92157017,1.13513775,-0.141144697,0.0112444202,8.92166438,-7.71908551,-0.00102838494
0.00588531105,18.0,8.86803029,8.92153123,1.13377235,-0.131968922,0.0112055524,8.92117158,-7.70117713,0.00133920067
0.00589531105,18.0,8.87772701,8.92155054,1.13328525,-0.122272326,0.0112249367,8.9216243,-7.68243681,-0.000919225657
0.00590531105,18.0,8.88790628,8.92151435,1.13196492,-0.112093177,0.0111888176,8.92117548,-7.66457495,0.00123341009
0.00591531105,18.0,8.89852791,8.92153112,1.13144335,-0.101471647,0.0112056648,8.92158635,-7.64596042,-0.000820050162
0.00592531105,18.0,8.90955,8.92149744,1.13016436,-0.0904496556,0.0111720488,8.92117751,-7.62814835,0.00113714748
0.00593531105,18.0,8.92092904,8.92151191,1.12961183,-0.0790707004,0.0111865929,8.92155034,-7.60965567,-0.000729951846
0.0059354673,18.0,8.92110943,8.92153371,1.12999337,-0.0788903095,0.011208391,8.92189479,-7.6089769,-1.9972719e-05
0.0059357798,18.0,8.92147045,8.92179771,1.13463568,-0.0785292999,0.0114723522,8.92606195,-7.60374065,0.00204779611
0.0059364048,18.0,8.92219338,8.92246869,1.14855895,-0.0778063739,0.0121430299,8.93627292,-7.58863194,0.00260779391
0.0059376548,18.0,8.92364283,8.92387189,1.1870798,-0.0763569333,0.0135446572,8.95594297,-7.54775,0.0037504856
0.0059401548,18.0,8.92655577,8.92674052,1.2996625,-0.0734440116,0.0164067863,8.990099,-7.43049815,0.00549046372
0.0059451548,18.0,8.93243529,8.93257465,1.63272685,-0.0675645278,0.022217488,9.0409281,-7.08839344,0.00808975317
0.0059551548,18.0,8.94438848,8.94447629,2.56018902,-0.0556113944,0.0340470942,9.10022018,-6.1444843,0.0107355145
0.0059651548,18.0,8.95656114,8.95662459,3.67479552,-0.0434387881,0.0461054255,9.13067856,-5.01603988,0.0118118472
0.0059751548,18.0,8.96890521,8.96895123,4.86536783,-0.0310947488,0.058334952,9.15091379,-3.81454945,0.0122099984
0.0059851548,18.0,8.981372,8.98140258,6.09085251,-0.0186279928,0.0706859684,9.16725995,-2.5811934,0.012452277
0.0059951548,18.0,8.99391228,8.9939291,7.33413707,-0.00608772054,0.083110538,9.18184279,-1.33314072,0.0125076687
0.0060051548,18.0,9.00647658,9.00648034,8.58615952,0.00647657715,0.0955590083,9.19532929,-0.0794778633,0.0125644528
0.0060151548,18.0,9.0190153,9.01900616,9.84054053,0.0190153147,0.107981784,9.2079122,1.17341044,0.0124947082
0.0060251548,18.0,9.03147897,9.03145651,11.0918084,0.0314790076,0.120329273,9.21962355,2.42006176,0.0124394239
0.0060351548,18.0,9.04381839,9.04378151,12.3348045,0.0438184672,0.132552035,9.23044272,3.65534014,0.0122695414
0.0060451548,18.0,9.05598487,9.05593145,13.5644853,0.0559849953,0.144600752,9.24033108,4.87423697,0.0121115551
0.0060551548,18.0,9.06793039,9.06785633,14.7758371,0.0679305762,0.156425855,9.24923987,6.07178651,0.0118447713
0.0060651548,18.0,9.07960781,9.0795042,15.9637644,0.0796080661,0.16797581,9.25709777,7.24295325,0.0115837833
0.0060751548,18.0,9.09097103,9.0841438,16.8287875,0.0909713794,0.172538071,9.19007775,8.08872658,0.00545427353
0.0060851548,18.0,9.10197523,9.0752881,16.8326157,0.10197567,0.163668086,9.02173004,8.0723539,-0.00556141338
0.0060951548,18.0,9.11257696,9.07977692,16.8311894,0.11257751,0.168164095,9.10697086,8.05077697,0.00492024184
0.0061051548,18.0,9.12273439,9.07755055,16.8342412,0.122735057,0.16593394,9.0642735,8.03372384,-0.00506166645
0.0061151548,18.0,9.13240743,9.07864974,16.8332889,0.132408225,0.167034951,9.08525464,8.01271653,0.00445126167
0.0061251548,18.0,9.14155791,9.07815397,16.8360118,0.141558839,0.166538138,9.07538095,7.99543004,-0.00461565315
0.0061351548,18.0,9.15014971,9.07837183,16.8352967,0.150150784,0.16675641,9.07963366,7.97475516,0.00402925733
0.0061451548,18.0,9.15814892,9.07832256,16.8378191,0.158150153,0.166706813,9.0782492,7.95736333,-0.00421226349
0.0061551548,18.0,9.16552398,9.07831626,16.8372686,0.165525375,0.166700556,9.07822847,7.9369478,0.0036467723
0.0061651548,18.0,9.17224578,9.07837735,16.8396343,0.172247345,0.166761521,9.07896173,7.91949395,-0.00384599402
0.0061751548,18.0,9.17828779,9.07831861,16.8392199,0.178289533,0.166702732,9.07792387,7.89930871,0.00329938172
0.0061851548,18.0,9.18362617,9.07840254,16.8414495,0.183628093,0.166786569,9.07911362,7.88181303,-0.00351304686
0.0061951548,18.0,9.18823985,9.07833582,16.8411548,0.188241958,0.166719778,9.07790328,7.86184141,0.00298368004
0.0062051548,18.0,9.19211062,9.07842016,16.8432622,0.192112917,0.166804044,9.07912278,7.84431719,-0.00321028517
0.0062151548,18.0,9.19522321,9.0783566,16.8430751,0.195225694,0.166740404,9.07795293,7.82454659,0.00269673281
0.0062251548,18.0,9.19756532,9.07843598,16.8450713,0.197568005,0.166819713,9.07909843,7.80700457,-0.0029349398
0.0062351548,18.0,9.19912772,9.07837801,16.8449814,0.199130605,0.166761669,9.07801714,7.78742415,0.00243591444
0.0062451548,18.0,9.19990424,9.07845148,16.8468764,0.199907328,0.166835067,9.07906886,7.76987371,-0.00268451473
0.0062551548,18.0,9.19989182,9.07839932,16.8468745,0.199895107,0.166782825,9.07808166,7.75047378,0.0021988488
0.0062651548,18.0,9.19909051,9.07846704,16.8486769,0.199093992,0.166850477,9.07904114,7.73292331,-0.0024567462
0.0062751548,18.0,9.19750346,9.07842033,16.8487546,0.197507144,0.166803695,9.07814305,7.71369505,0.00198337841
0.0062851548,18.0,9.19513695,9.07848273,16.8504727,0.195140826,0.166866023,9.07901684,7.69615214,-0.00224957745
0.0062951548,18.0,9.1920003,9.07844104,16.8506223,0.192004376,0.16682425,9.0782007,7.67708751,0.00178754237
0.0063051548,18.0,9.18810591,9.07849856,16.8522632,0.188110172,0.166881709,9.07899611,7.659559,-0.00206113879
0.0063151548,18.0,9.18346914,9.07846143,16.8524779,0.183473583,0.1668445,9.07825472,7.64065066,0.00160955798
0.0063251548,18.0,9.17810828,9.07851452,16.8540483,0.178112908,0.166897521,9.07897872,7.62314275,-0.00188973037
0.0063351548,18.0,9.1720445,9.07848154,16.8543217,0.172049303,0.166864462,9.07830536,7.60438399,0.00144780443
0.0063451548,18.0,9.16530173,9.07853059,16.8558277,0.165306698,0.166913441,9.0789644,7.58690227,-0.00173380665
0.0063551548,18.0,9.15790657,9.07850137,16.8561542,0.157911702,0.166884152,9.0783529,7.56828695,0.00130080804
0.0063651548,18.0,9.14988822,9.07854675,16.8576011,0.149893502,0.166929454,9.07895287,7.55083646,-0.0015919624
0.0063751548,18.0,9.14127831,9.07852096,16.8579755,0.14128374,0.16690359,9.07839762,7.53235898,0.0011672289
0.0063851548,18.0,9.13211083,9.07856298,16.8593685,0.132116396,0.166945543,9.07894388,7.51494428,-0.00146291992
0.0063951548,18.0,9.12242195,9.0785403,16.859786,0.122427648,0.166922789,9.07843977,7.49659949,0.00104584875
0.0064051548,18.0,9.11224992,9.07857927,16.8611295,0.112255735,0.166961695,9.07893718,7.47922469,-0.00134551753
0.0064151548,18.0,9.10163488,9.07855942,16.861586,0.1016408,0.166941765,9.07847957,7.46100788,0.000935559893
0.0064251548,18.0,9.09061872,9.07859562,16.8628841,0.0906247346,0.166977896,9.07893256,7.44367667,-0.00123869896
0.0064351548,18.0,9.07924491,9.07857832,16.8633755,0.079251015,0.16696053,9.07851722,7.42558353,0.000835355199
0.00643531105,18.0,9.0790646,9.07857927,16.8633866,0.0790707004,0.166961471,9.07853305,7.42530454,0.000217114423
0.00643562355,18.0,9.07870374,9.07836515,16.8596638,0.0787098427,0.166747382,9.07514571,7.42100202,-0.00172668939
0.00643624855,18.0,9.07798111,9.07770245,16.8462477,0.0779872183,0.166084953,9.06500078,7.40642896,-0.00264335576
0.00643749855,18.0,9.07653225,9.07630003,16.8084665,0.0765383728,0.164684026,9.04521293,7.36634337,-0.00361489286
0.00643999855,18.0,9.07362047,9.07343526,16.6972017,0.0736266076,0.161825648,9.01089432,7.25052225,-0.00549998896
0.00644499855,18.0,9.06774313,9.06760328,16.3660316,0.0677493014,0.156016897,8.95976648,6.9105352,-0.00799951215
0.00645499855,18.0,9.05579374,9.05570586,15.4406776,0.055799974,0.144191321,8.90017706,5.9691754,-0.0107722296
0.00646499855,18.0,9.04362414,9.04356048,14.3269998,0.0436304295,0.132135822,8.8696077,4.84209611,-0.0117498045
0.00647499855,18.0,9.03128237,9.03123625,13.1369099,0.0312886958,0.11990866,8.84933167,3.64152173,-0.0122516463
0.00648499855,18.0,9.01881713,9.01878644,11.9117085,0.0188234798,0.107559153,8.83296385,2.4088806,-0.0123982443
0.00649499855,18.0,9.00627762,9.00626069,10.6685877,0.00628397614,0.0951353479,8.81836645,1.16142165,-0.0125479409
0.00650499855,18.0,8.99371331,8.99370914,9.41662405,-0.00628032749,0.0826865632,8.80486359,-0.0917537895,-0.0125162026
0.00651499855,18.0,8.98117381,8.98118285,8.16223488,-0.0188198455,0.0702633155,8.7922732,-1.34422275,-0.0125328437
0.00652499855,18.0,8.96870859,8.96873094,6.9108848,-0.0312850903,0.0579142698,8.780547,-2.59052975,-0.0123960325
0.00653499855,18.0,8.95636685,8.95640361,5.66772316,-0.043626867,0.0456891913,8.76971337,-3.82554778,-0.0123061262
0.00654499855,18.0,8.9441973,8.94425058,4.43779807,-0.0557964685,0.0336373981,8.75981016,-5.04426371,-0.0120728577
0.00655499855,18.0,8.93224796,8.93232184,3.22612445,-0.0677458667,0.0218084611,8.7508859,-6.24171009,-0.0118799286
0.00656499855,18.0,8.920566,8.92068113,2.03831788,-0.079427903,0.0102656689,8.743142,-7.41233201,-0.011539322
0.00657499855,18.0,8.90919751,8.91582455,1.1639366,-0.0907964737,0.00548700609,8.80772941,-8.26702804,-0.00567194608
0.00658499855,18.0,8.89818737,8.92486107,1.16003688,-0.101806712,0.0145380978,8.97951327,-8.25028165,0.00577787735
0.00659499855,18.0,8.88757902,8.92028138,1.16152877,-0.112415166,0.00995106615,8.89254021,-8.22819497,-0.00511822164
0.00660499855,18.0,8.87741434,8.92255166,1.15837685,-0.122579969,0.0122252221,8.93608706,-8.21079884,0.00525860758
0.00661499855,18.0,8.86773343,8.92143185,1.15938161,-0.132261004,0.0111035558,8.91470617,-8.1892971,-0.00463078489
0.00662499855,18.0,8.8585745,8.92193578,1.15656867,-0.141420066,0.0116085428,8.92475033,-8.17165966,0.00479501753
0.00663499855,18.0,8.84997371,8.92171542,1.1573282,-0.150021007,0.0113877647,8.92044239,-8.15050045,-0.00419209102
0.00664499855,18.0,8.84196499,8.92176376,1.15472284,-0.158029884,0.0114364322,8.92182396,-8.13275267,0.00437569095
0.00665499855,18.0,8.83457994,8.92177204,1.15531154,-0.165415089,0.0114446659,8.9218753,-8.11186111,-0.00379445672
0.00666499855,18.0,8.82784772,8.92170789,1.1528688,-0.172147476,0.0113806497,8.921098,-8.09404746,0.00399494158
0.00667499855,18.0,8.8217949,8.92176952,1.15331614,-0.178200476,0.0114423399,8.92218487,-8.07339362,-0.00343329993
0.00668499855,18.0,8.81644536,8.92168223,1.15101471,-0.1835502,0.0113551356,8.9209442,-8.05553497,0.00364883036
0.00669499855,18.0,8.81182021,8.92175186,1.15133749,-0.188175536,0.0114248407,8.92220465,-8.03510162,-0.00310508495
0.00670499855,18.0,8.8079377,8.92166429,1.14916312,-0.192058228,0.011337346,8.92093599,-8.01721174,0.00333409868
0.00671499855,18.0,8.80481317,8.92173056,1.14937396,-0.195182954,0.0114036957,8.92215284,-7.99698579,-0.0028067624
0.00672499855,18.0,8.80245894,8.92164819,1.14731502,-0.197537383,0.0113213933,8.92096187,-7.97907586,0.0030478684
0.00673499855,18.0,8.8008843,8.92170862,1.14742472,-0.199112221,0.0113819036,8.92208627,-7.95904607,-0.00253560308
0.00674499855,18.0,8.80009547,8.9216324,1.145471,-0.199901255,0.0113057562,8.920993,-7.94112583,0.00278754485
0.00675499855,18.0,8.80009555,8.92168679,1.1454892,-0.199901369,0.0113602287,8.92201947,-7.92128211,-0.00228913688
0.00676499855,18.0,8.80088455,8.92161655,1.14363151,-0.199112565,0.0112900564,8.92102214,-7.90336031,0.00255077469
0.00677499855,18.0,8.80245936,8.92166526,1.14356691,-0.197537954,0.0113388508,8.92195595,-7.88369352,-0.00206512092
0.00678499855,18.0,8.80481376,8.92160056,1.14179691,-0.195183751,0.0112742135,8.92104772,-7.86577804,0.00233541975
0.00679499855,18.0,8.80793846,8.92164406,1.14165742,-0.192059246,0.0113177988,8.92189632,-7.84627982,-0.00186151668
0.00680499855,18.0,8.81182113,8.92158441,1.13996752,-0.188176772,0.0112582236,8.92106958,-7.82837778,0.00213953633
0.00681499855,18.0,8.81644643,8.92162317,1.13976033,-0.18355165,0.0112970631,8.92184047,-7.80904052,-0.00167647089
0.00682499855,18.0,8.82179613,8.92156814,1.13814365,-0.178202133,0.011242101,8.92108796,-7.79115837,0.00196135728
0.00683499855,18.0,8.82784911,8.92160259,1.13787528,-0.172149335,0.0112766258,8.92178814,-7.77197509,-0.00150829856
0.00684499855,18.0,8.83458147,8.92155176,1.13632556,-0.165417141,0.0112258638,8.92110315,-7.75411865,0.00179927587
0.00685499855,18.0,8.84196665,8.92158228,1.13600194,-0.158032121,0.0112564684,8.92173901,-7.73508299,-0.00135546768
0.00686499855,18.0,8.8499755,8.92153527,1.13451348,-0.150023421,0.0112095293,8.92111544,-7.71725751,0.00165183125
0.00687499855,18.0,8.85857642,8.92156224,1.13414001,-0.141422647,0.0112365731,8.92169282,-7.69836363,-0.0012165853
0.00688499855,18.0,8.86773546,8.92151871,1.13270761,-0.132263742,0.0111931138,8.9211251,-7.68057386,0.00151769514
0.00689499855,18.0,8.87741648,8.92154244,1.13228919,-0.122582853,0.0112169236,8.92164931,-7.66181642,-0.00109038491
0.00690499855,18.0,8.88758127,8.92150208,1.13090816,-0.112418185,0.0111766319,8.92113236,-7.64406663,0.00139565985
0.00691499855,18.0,8.8981897,8.92152288,1.13044924,-0.101809854,0.011197505,8.92160824,-7.62544076,-0.000975714987
0.00692499855,18.0,8.90919993,8.9214854,1.12911528,-0.0907997262,0.0111600971,8.92113746,-7.6077348,0.00128462732
0.00693499855,18.0,8.92056849,8.92150353,1.12861991,-0.0794312532,0.0111783038,8.92156939,-7.58923602,-0.000871528512
0.0069351548,18.0,8.92074873,8.92149587,1.12849266,-0.079251015,0.0111706438,8.92144714,-7.58906679,-0.000274066516
0.0069354673,18.0,8.92110943,8.92152471,1.12898459,-0.0788903095,0.0111994771,8.92190502,-7.58798203,0.000483481965
0.0069360923,18.0,8.92183176,8.92212593,1.14029735,-0.0781679876,0.0118005342,8.93126247,-7.57548564,0.00278035984
0.0069373423,18.0,8.92328002,8.92351823,1.17552712,-0.0767197385,0.0131915797,8.95131559,-7.53789813,0.0031711212
0.0069398423,18.0,8.92619065,8.92637804,1.2825887,-0.0738091326,0.0160454053,8.98629286,-7.42617121,0.00557474212
0.0069448423,18.0,8.9320658,8.9322071,1.60780302,-0.0679340096,0.0218518077,9.03843152,-7.0919163,0.00771004248
0.0069548423,18.0,8.94401138,8.94409951,2.52693879,-0.0559884998,0.0336729748,9.09903931,-6.15631348,0.0109374654
0.0069648423,18.0,8.9561779,8.95624218,3.63830642,-0.0438220289,0.0457259877,9.129971,-5.03107408,0.0115549725
0.0069748423,18.0,8.96851735,8.9685638,4.82744809,-0.0314826125,0.0579506269,9.15036732,-3.83097477,0.0124295227
0.0069848423,18.0,8.98098104,8.98101207,6.05220549,-0.0190189486,0.0702986303,9.16678538,-2.59830406,0.0122279234
0.0069948423,18.0,8.99351977,8.993537,7.29510704,-0.00648022568,0.0827216391,9.18140658,-1.35059111,0.0127165627
0.0070048423,18.0,9.00608407,9.00608823,8.54696493,0.00608407179,0.0951701149,9.19492234,-0.0970490571,0.0123613821
