 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)        
 8.72800000e-03  8.72800000e-03  5.00000000e+00 -3.58406629e-02  1.52364072e+00  8.77396232e-01  2.87669667e+00 -2.08516130e-01 
 8.82800000e-03  8.82800000e-03  5.00000000e+00 -3.35808573e-02  1.52466360e+00  8.78402823e-01  2.87547233e+00 -2.09107702e-01 
 8.92800000e-03  8.92800000e-03  5.00000000e+00 -3.11885235e-02  1.52566901e+00  8.79403130e-01  2.87508015e+00 -2.08866590e-01 
 9.02800000e-03  9.02800000e-03  5.00000000e+00 -2.86731028e-02  1.52665299e+00  8.80393176e-01  2.87552055e+00 -2.07794885e-01 
 9.12800000e-03  9.12800000e-03  5.00000000e+00 -2.60445224e-02  1.52761165e+00  8.81369029e-01  2.87678974e+00 -2.05898885e-01 
 9.22800000e-03  9.22800000e-03  5.00000000e+00 -2.33131562e-02  1.52854118e+00  8.82326824e-01  2.87888140e+00 -2.03187401e-01 
 9.32800000e-03  9.32800000e-03  5.00000000e+00 -2.04897837e-02  1.52943790e+00  8.83262773e-01  2.88178506e+00 -1.99673347e-01 
 9.42800000e-03  9.42800000e-03  5.00000000e+00 -1.75855473e-02  1.53029826e+00  8.84173187e-01  2.88548783e+00 -1.95372018e-01 
 9.52800000e-03  9.52800000e-03  5.00000000e+00 -1.46119088e-02  1.53111883e+00  8.85054482e-01  2.88997285e+00 -1.90302649e-01 
 9.62800000e-03  9.62800000e-03  5.00000000e+00 -1.15806038e-02  1.53189636e+00  8.85903203e-01  2.89522096e+00 -1.84486671e-01 
 9.72800000e-03  9.72800000e-03  5.00000000e+00 -8.50359543e-03  1.53262776e+00  8.86716027e-01  2.90120924e+00 -1.77949244e-01 
 9.82800000e-03  9.82800000e-03  5.00000000e+00 -5.39302725e-03  1.53331010e+00  8.87489786e-01  2.90791271e+00 -1.70717497e-01 
 9.92800000e-03  9.92800000e-03  5.00000000e+00 -2.26117525e-03  1.53394067e+00  8.88221470e-01  2.91530281e+00 -1.62822028e-01 
 1.00280000e-02  1.00280000e-02  5.00000000e+00  8.79600567e-04  1.53451695e+00  8.88908245e-01  2.92334923e+00 -1.54295134e-01 
 1.01280000e-02  1.01280000e-02  5.00000000e+00  4.01690501e-03  1.53503663e+00  8.89547461e-01  2.93201833e+00 -1.45172289e-01 
 1.02280000e-02  1.02280000e-02  5.00000000e+00  7.13835656e-03  1.53549765e+00  8.90136659e-01  2.94127502e+00 -1.35490358e-01 
 1.03280000e-02  1.03280000e-02  5.00000000e+00  1.02316363e-02  1.53589815e+00  8.90673587e-01  2.95108120e+00 -1.25289057e-01 
 1.04280000e-02  1.04280000e-02  5.00000000e+00  1.32845364e-02  1.53623653e+00  8.91156200e-01  2.96139762e+00 -1.14609157e-01 
 1.05280000e-02  1.05280000e-02  5.00000000e+00  1.62850085e-02  1.53651142e+00  8.91582672e-01  2.97218239e+00 -1.03493930e-01 
 1.06280000e-02  1.06280000e-02  5.00000000e+00  1.92212112e-02  1.53672172e+00  8.91951402e-01  2.98339278e+00 -9.19873465e-02 
 1.07280000e-02  1.07280000e-02  5.00000000e+00  2.20815565e-02  1.53686657e+00  8.92261018e-01  2.99498383e+00 -8.01355073e-02 
 1.08280000e-02  1.08280000e-02  5.00000000e+00  2.48547560e-02  1.53694540e+00  8.92510379e-01  3.00691007e+00 -6.79848407e-02 
 1.09280000e-02  1.09280000e-02  5.00000000e+00  2.75298651e-02  1.53695787e+00  8.92698585e-01  3.01912417e+00 -5.55835235e-02 
 1.10280000e-02  1.10280000e-02  5.00000000e+00  3.00963264e-02  1.53690392e+00  8.92824972e-01  3.03157867e+00 -4.29796833e-02 
 1.11280000e-02  1.11280000e-02  5.00000000e+00  3.25440113e-02  1.53678371e+00  8.92889198e-01  3.04419152e+00 -3.02558710e-02 
 1.12280000e-02  1.12280000e-02  5.00000000e+00  3.48632598e-02  1.53659774e+00  8.92891053e-01  3.05699255e+00 -1.73826626e-02 
 1.13280000e-02  1.13280000e-02  5.00000000e+00  3.70449189e-02  1.53634679e+00  8.92830500e-01  3.06988099e+00 -4.46112361e-03 
 1.14280000e-02  1.14280000e-02  5.00000000e+00  3.90803787e-02  1.53603185e+00  8.92707859e-01  3.08281032e+00  8.46214387e-03 
 1.15280000e-02  1.15280000e-02  5.00000000e+00  4.09616061e-02  1.53565415e+00  8.92523680e-01  3.09573211e+00  2.13387840e-02 
 1.16280000e-02  1.16280000e-02  5.00000000e+00  4.26811768e-02  1.53521519e+00  8.92278741e-01  3.10859809e+00  3.41207340e-02 
 1.17280000e-02  1.17280000e-02  5.00000000e+00  4.42323043e-02  1.53471678e+00  8.91973960e-01  3.12139483e+00  4.67948699e-02 
 1.18280000e-02  1.18280000e-02  5.00000000e+00  4.56088672e-02  1.53416085e+00  8.91610605e-01  3.13398926e+00  5.92286606e-02 
 1.19280000e-02  1.19280000e-02  5.00000000e+00  4.68054326e-02  1.53354956e+00  8.91190232e-01  3.14638957e+00  7.14309999e-02 
 1.20280000e-02  1.20280000e-02  5.00000000e+00  4.78172785e-02  1.53288538e+00  8.90714482e-01  3.15854641e+00  8.33533219e-02 
 1.21280000e-02  1.21280000e-02  5.00000000e+00  4.86404113e-02  1.53217095e+00  8.90185215e-01  3.17041216e+00  9.49489162e-02 
 1.22280000e-02  1.22280000e-02  5.00000000e+00  4.92715827e-02  1.53140914e+00  8.89604497e-01  3.18194186e+00  1.06173888e-01 
 1.23280000e-02  1.23280000e-02  5.00000000e+00  4.97083017e-02  1.53060298e+00  8.88974588e-01  3.19309147e+00  1.16985374e-01 
 1.24280000e-02  1.24280000e-02  5.00000000e+00  4.99488447e-02  1.52975570e+00  8.88297935e-01  3.20381937e+00  1.27343081e-01 
 1.25280000e-02  1.25280000e-02  5.00000000e+00  4.99922624e-02  1.52887067e+00  8.87577159e-01  3.21408486e+00  1.37207738e-01 
 1.26280000e-02  1.26280000e-02  5.00000000e+00  4.98383835e-02  1.52795142e+00  8.86815046e-01  3.22384978e+00  1.46542734e-01 
 1.27280000e-02  1.27280000e-02  5.00000000e+00  4.94878153e-02  1.52700162e+00  8.86014537e-01  3.23307704e+00  1.55312631e-01 
 1.28280000e-02  1.28280000e-02  5.00000000e+00  4.89419413e-02  1.52602505e+00  8.85178716e-01  3.24173226e+00  1.63484826e-01 
 1.29280000e-02  1.29280000e-02  5.00000000e+00  4.82029158e-02  1.52502560e+00  8.84310801e-01  3.24978234e+00  1.71028065e-01 
 1.30280000e-02  1.30280000e-02  5.00000000e+00  4.72736554e-02  1.52400723e+00  8.83414161e-01  3.25718394e+00  1.77900991e-01 
 1.31280000e-02  1.31280000e-02  5.00000000e+00  4.61578275e-02  1.52297401e+00  8.82492200e-01  3.26395255e+00  1.84121076e-01 
 1.32280000e-02  1.32280000e-02  5.00000000e+00  4.48598358e-02  1.52193008e+00  8.81548436e-01  3.27001140e+00  1.89613667e-01 
 1.33280000e-02  1.33280000e-02  5.00000000e+00  4.33848027e-02  1.52087953e+00  8.80586545e-01  3.27535736e+00  1.94377825e-01 
 1.34280000e-02  1.34280000e-02  5.00000000e+00  4.17385497e-02  1.51982654e+00  8.79610225e-01  3.27996930e+00  1.98394653e-01 
 1.35280000e-02  1.35280000e-02  5.00000000e+00  3.99275737e-02  1.51877529e+00  8.78623235e-01  3.28382793e+00  2.01647154e-01 
 1.36280000e-02  1.36280000e-02  5.00000000e+00  3.79590217e-02  1.51772993e+00  8.77629380e-01  3.28691759e+00  2.04122013e-01 
 1.37280000e-02  1.37280000e-02  5.00000000e+00  3.58406629e-02  1.51669460e+00  8.76632498e-01  3.28922448e+00  2.05807797e-01 
 1.38280000e-02  1.38280000e-02  5.00000000e+00  3.35808573e-02  1.51567339e+00  8.75636447e-01  3.29073849e+00  2.06696805e-01 
 1.39280000e-02  1.39280000e-02  5.00000000e+00  3.11885235e-02  1.51467032e+00  8.74645089e-01  3.29145147e+00  2.06783296e-01 
 1.40280000e-02  1.40280000e-02  5.00000000e+00  2.86731028e-02  1.51368936e+00  8.73662279e-01  3.29135904e+00  2.06065343e-01 
 1.41280000e-02  1.41280000e-02  5.00000000e+00  2.60445224e-02  1.51273434e+00  8.72691846e-01  3.29045889e+00  2.04543060e-01 
 1.42280000e-02  1.42280000e-02  5.00000000e+00  2.33131562e-02  1.51180903e+00  8.71737586e-01  3.28875259e+00  2.02220449e-01 
 1.43280000e-02  1.43280000e-02  5.00000000e+00  2.04897837e-02  1.51091705e+00  8.70803242e-01  3.28624383e+00  1.99103621e-01 
 1.44280000e-02  1.44280000e-02  5.00000000e+00  1.75855473e-02  1.51006190e+00  8.69892489e-01  3.28294027e+00  1.95202624e-01 
 1.45280000e-02  1.45280000e-02  5.00000000e+00  1.46119088e-02  1.50924693e+00  8.69008927e-01  3.27885174e+00  1.90529653e-01 
 1.46280000e-02  1.46280000e-02  5.00000000e+00  1.15806038e-02  1.50847530e+00  8.68156057e-01  3.27399208e+00  1.85100856e-01 
 1.47280000e-02  1.47280000e-02  5.00000000e+00  8.50359543e-03  1.50775003e+00  8.67337276e-01  3.26837731e+00  1.78934522e-01 
 1.48280000e-02  1.48280000e-02  5.00000000e+00  5.39302725e-03  1.50707395e+00  8.66555858e-01  3.26202745e+00  1.72052863e-01 
