 time            time            v(H1_GATE)      v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)         v(N009)         v(N010)         v(N011)         @ddiode7_1[id]  @ddiode7_3[id]  @ddiode7_4[id]  @ddiode7_5[id] 
 2.16797231e-02  2.16797231e-02  8.56210168e+00  9.18590133e+00  8.96361483e+00  1.06818655e+01  8.10890723e+00  8.88189113e+00  8.35968926e-01  4.78784105e-01  8.00010880e+00  8.00000000e+00  0.00000000e+00  1.25395389e+00  1.28019607e-06  4.53194450e-03  8.34133255e-02  9.94167065e-09 
 2.17797231e-02  2.17797231e-02  8.86797035e+00  9.49946945e+00  9.25553505e+00  1.12522756e+01  8.33701960e+00  9.11873447e+00  8.59485152e-01  4.90538477e-01  8.00033668e+00  8.00000000e+00  0.00000000e+00  1.28922851e+00  2.02634448e-06  5.30950817e-03  9.69791577e-02  1.56655604e-08 
 2.18797231e-02  2.18797231e-02  9.30250222e+00  9.93758193e+00  9.65457032e+00  1.18115811e+01  8.73507437e+00  9.52090535e+00  9.00520025e-01  5.11052146e-01  8.00073434e+00  8.00000000e+00  0.00000000e+00  1.35078177e+00  4.50752471e-06  5.67431564e-03  1.04122392e-01  3.46345565e-08 
 2.19797231e-02  2.19797231e-02  9.77852268e+00  1.04151743e+01  1.00873178e+01  1.23592300e+01  9.19053961e+00  9.97860503e+00  9.47470611e-01  5.34525494e-01  8.00118935e+00  8.00000000e+00  0.00000000e+00  1.42121021e+00  1.12471078e-05  5.87983149e-03  1.08210240e-01  8.58440485e-08 
 2.20797231e-02  2.20797231e-02  1.02612388e+01  1.08992392e+01  1.05251450e+01  1.28946818e+01  9.65944095e+00  1.04490747e+01  9.95799060e-01  5.58688886e-01  8.00165778e+00  8.00000000e+00  0.00000000e+00  1.49370951e+00  2.88172408e-05  6.01803599e-03  1.11164690e-01  2.18504975e-07 
 2.21797231e-02  2.21797231e-02  1.07368528e+01  1.13756180e+01  1.09550680e+01  1.34174081e+01  1.01236950e+01  1.09146836e+01  1.04364217e+00  5.82609916e-01  8.00212157e+00  8.00000000e+00  0.00000000e+00  1.56548429e+00  7.41682397e-05  6.13232321e-03  1.13791935e-01  5.50977007e-07 
 2.22797231e-02  2.22797231e-02  1.11859668e+01  1.18253733e+01  1.13618201e+01  1.39268931e+01  1.05668990e+01  1.13593632e+01  1.08925171e+00  6.05414726e-01  8.00256433e+00  8.00000000e+00  0.00000000e+00  1.63394408e+00  1.77599057e-04  6.19068434e-03  1.16706462e-01  1.33059054e-06 
 2.23797231e-02  2.23797231e-02  1.15926870e+01  1.22323467e+01  1.17293145e+01  1.44226339e+01  1.09685186e+01  1.17630339e+01  1.13051035e+00  6.26043989e-01  8.00296555e+00  8.00000000e+00  0.00000000e+00  1.69591312e+00  3.96031939e-04  6.24169175e-03  1.20893256e-01  2.95412990e-06 
 2.24797231e-02  2.24797231e-02  1.19375196e+01  1.25775646e+01  1.20410442e+01  1.49041413e+01  1.13103583e+01  1.21078215e+01  1.16549603e+00  6.43536809e-01  8.00330705e+00  8.00000000e+00  0.00000000e+00  1.74853410e+00  7.80246218e-04  6.27161960e-03  1.27109804e-01  5.80965030e-06 
 2.25797231e-02  2.25797231e-02  1.22151164e+01  1.28551271e+01  1.22917716e+01  1.53709401e+01  1.15867375e+01  1.23880383e+01  1.19361312e+00  6.57595342e-01  8.00358315e+00  8.00000000e+00  0.00000000e+00  1.79091912e+00  1.34254892e-03  6.28379367e-03  1.35590002e-01  1.00047289e-05 
 2.26797231e-02  2.26797231e-02  1.24334077e+01  1.30735381e+01  1.24892207e+01  1.58225697e+01  1.18050860e+01  1.26108461e+01  1.21564681e+00  6.68612183e-01  8.00380128e+00  8.00000000e+00  0.00000000e+00  1.82423527e+00  2.04979284e-03  6.28321844e-03  1.45988855e-01  1.53174981e-05 
 2.27797231e-02  2.27797231e-02  1.26062662e+01  1.32462181e+01  1.26454709e+01  1.62585842e+01  1.19787808e+01  1.27892663e+01  1.23300535e+00  6.77291447e-01  8.00397481e+00  8.00000000e+00  0.00000000e+00  1.85057865e+00  2.85543975e-03  6.27485557e-03  1.57696550e-01  2.14249751e-05 
 2.28797231e-02  2.28797231e-02  1.27456109e+01  1.33855677e+01  1.27717230e+01  1.66785536e+01  1.21193916e+01  1.29346230e+01  1.24690841e+00  6.84242977e-01  8.00411528e+00  8.00000000e+00  0.00000000e+00  1.87176377e+00  3.71779009e-03  6.26219246e-03  1.70178666e-01  2.80312602e-05 
 2.29797231e-02  2.29797231e-02  1.28604602e+01  1.35002035e+01  1.28757044e+01  1.70820632e+01  1.22357129e+01  1.30555508e+01  1.25828178e+00  6.89929664e-01  8.00423148e+00  8.00000000e+00  0.00000000e+00  1.88916863e+00  4.60741262e-03  6.24747318e-03  1.83023318e-01  3.49242495e-05 
 2.30797231e-02  2.30797231e-02  1.29568588e+01  1.35965687e+01  1.29632422e+01  1.74687149e+01  1.23336594e+01  1.31578899e+01  1.26775004e+00  6.94663789e-01  8.00432933e+00  8.00000000e+00  0.00000000e+00  1.90372184e+00  5.50225225e-03  6.23199429e-03  1.95946681e-01  4.19389141e-05 
 2.31797231e-02  2.31797231e-02  1.30435915e+01  1.36830974e+01  1.30418820e+01  1.78381270e+01  1.24219122e+01  1.32503139e+01  1.27623126e+00  6.98904399e-01  8.00441749e+00  8.00000000e+00  0.00000000e+00  1.91678763e+00  6.45039137e-03  6.21684816e-03  2.08967982e-01  4.94106701e-05 
 2.32797231e-02  2.32797231e-02  1.31130962e+01  1.37525568e+01  1.31051375e+01  1.81899351e+01  1.24929419e+01  1.33252223e+01  1.28292687e+00  7.02252205e-01  8.00448845e+00  8.00000000e+00  0.00000000e+00  1.92718061e+00  7.29939306e-03  6.20154520e-03  2.21501214e-01  5.62384473e-05 
 2.33797231e-02  2.33797231e-02  1.31745578e+01  1.38138325e+01  1.31610643e+01  1.85237919e+01  1.25558356e+01  1.33917048e+01  1.28879936e+00  7.05188450e-01  8.00455128e+00  8.00000000e+00  0.00000000e+00  1.93633018e+00  8.13075066e-03  6.18726765e-03  2.33608729e-01  6.29992602e-05 
 2.34797231e-02  2.34797231e-02  1.32286136e+01  1.38678458e+01  1.32103616e+01  1.88393680e+01  1.26112376e+01  1.34504370e+01  1.29391802e+00  7.07747781e-01  8.00460663e+00  8.00000000e+00  0.00000000e+00  1.94433869e+00  8.93047134e-03  6.17376294e-03  2.45244675e-01  6.95518766e-05 
 2.35797231e-02  2.35797231e-02  1.32764901e+01  1.39155604e+01  1.32540114e+01  1.91363519e+01  1.26603661e+01  1.35026300e+01  1.29841226e+00  7.09994898e-01  8.00465571e+00  8.00000000e+00  0.00000000e+00  1.95139811e+00  9.69096407e-03  6.16127454e-03  2.56331425e-01  7.58647290e-05 
 2.36797231e-02  2.36797231e-02  1.33189714e+01  1.39580047e+01  1.32928417e+01  1.94144505e+01  1.27040044e+01  1.35490888e+01  1.30236666e+00  7.11972099e-01  8.00469931e+00  8.00000000e+00  0.00000000e+00  1.95763319e+00  1.04119983e-02  6.14967266e-03  2.66826051e-01  8.18915031e-05 
 2.37797231e-02  2.37797231e-02  1.33567452e+01  1.39956403e+01  1.33273406e+01  1.96733894e+01  1.27428393e+01  1.35904985e+01  1.30585462e+00  7.13716080e-01  8.00473810e+00  8.00000000e+00  0.00000000e+00  1.96315259e+00  1.10879671e-02  6.13908365e-03  2.76679944e-01  8.76035705e-05 
 2.38797231e-02  2.38797231e-02  1.33902810e+01  1.40291460e+01  1.33580560e+01  1.99129130e+01  1.27773424e+01  1.36273486e+01  1.30892779e+00  7.15252663e-01  8.00477257e+00  8.00000000e+00  0.00000000e+00  1.96803208e+00  1.17184426e-02  6.12938627e-03  2.85863467e-01  9.29656209e-05 
 2.39797231e-02  2.39797231e-02  1.34200095e+01  1.40587588e+01  1.33852483e+01  2.01327850e+01  1.28079459e+01  1.36600707e+01  1.31163265e+00  7.16605094e-01  8.00480314e+00  8.00000000e+00  0.00000000e+00  1.97234031e+00  1.22999389e-02  6.12065357e-03  2.94342768e-01  9.79559622e-05 
 2.40797231e-02  2.40797231e-02  1.34462211e+01  1.40849479e+01  1.34092971e+01  2.03327884e+01  1.28349426e+01  1.36889720e+01  1.31400183e+00  7.17789686e-01  8.00483011e+00  8.00000000e+00  0.00000000e+00  1.97612486e+00  1.28318711e-02  6.11278638e-03  3.02096726e-01  1.02546585e-04 
 2.41797231e-02  2.41797231e-02  1.34691955e+01  1.41078273e+01  1.34303372e+01  2.05127258e+01  1.28586140e+01  1.37143336e+01  1.31606585e+00  7.18821694e-01  8.00485376e+00  8.00000000e+00  0.00000000e+00  1.97943068e+00  1.33120312e-02  6.10582727e-03  3.09101206e-01  1.06720909e-04 
 2.42797231e-02  2.42797231e-02  1.34891154e+01  1.41277326e+01  1.34486402e+01  2.06724195e+01  1.28791453e+01  1.37363517e+01  1.31784572e+00  7.19711631e-01  8.00487427e+00  8.00000000e+00  0.00000000e+00  1.98228823e+00  1.37398003e-02  6.09970100e-03  3.15340937e-01  1.10456768e-04 
 2.43797231e-02  2.43797231e-02  1.35061653e+01  1.41447068e+01  1.34642678e+01  2.08117121e+01  1.28967229e+01  1.37552122e+01  1.31936177e+00  7.20469652e-01  8.00489183e+00  8.00000000e+00  0.00000000e+00  1.98472735e+00  1.41137930e-02  6.09443185e-03  3.20798739e-01  1.13741821e-04 
 2.44797231e-02  2.44797231e-02  1.35204590e+01  1.41589942e+01  1.34774177e+01  2.09304661e+01  1.29114624e+01  1.37710390e+01  1.32062741e+00  7.21102475e-01  8.00490656e+00  8.00000000e+00  0.00000000e+00  1.98676735e+00  1.44334285e-02  6.08996622e-03  3.25463781e-01  1.16559004e-04 
 2.45797231e-02  2.45797231e-02  1.35321171e+01  1.41705945e+01  1.34881067e+01  2.10285642e+01  1.29234858e+01  1.37839534e+01  1.32165599e+00  7.21616765e-01  8.00491857e+00  8.00000000e+00  0.00000000e+00  1.98842782e+00  1.46978891e-02  6.08631738e-03  3.29324251e-01  1.18899819e-04 
 2.46797231e-02  2.46797231e-02  1.35412058e+01  1.41796855e+01  1.34964781e+01  2.11059096e+01  1.29328608e+01  1.37940292e+01  1.32245557e+00  7.22016556e-01  8.00492793e+00  8.00000000e+00  0.00000000e+00  1.98972024e+00  1.49066781e-02  6.08345014e-03  3.32372998e-01  1.20751918e-04 
 2.47797231e-02  2.47797231e-02  1.35477995e+01  1.41862382e+01  1.35025191e+01  2.11624261e+01  1.29396625e+01  1.38013402e+01  1.32303433e+00  7.22305934e-01  8.00493473e+00  8.00000000e+00  0.00000000e+00  1.99065664e+00  1.50593972e-02  6.08137141e-03  3.34602642e-01  1.22110485e-04 
 2.48797231e-02  2.48797231e-02  1.35519285e+01  1.41903784e+01  1.35063299e+01  2.11980578e+01  1.29439224e+01  1.38059221e+01  1.32339619e+00  7.22486866e-01  8.00493898e+00  8.00000000e+00  0.00000000e+00  1.99124253e+00  1.51556670e-02  6.08006140e-03  3.36009326e-01  1.22967673e-04 
 2.49797231e-02  2.49797231e-02  1.35536304e+01  1.41920555e+01  1.35078758e+01  2.12127696e+01  1.29456781e+01  1.38078111e+01  1.32354517e+00  7.22561351e-01  8.00494074e+00  8.00000000e+00  0.00000000e+00  1.99148384e+00  1.51954216e-02  6.07952384e-03  3.36589566e-01  1.23322304e-04 
 2.50797231e-02  2.50797231e-02  1.35529055e+01  1.41913511e+01  1.35072199e+01  2.12065469e+01  1.29449304e+01  1.38070105e+01  1.32348162e+00  7.22529580e-01  8.00493999e+00  8.00000000e+00  0.00000000e+00  1.99138098e+00  1.51784252e-02  6.07975184e-03  3.36342643e-01  1.23170913e-04 
 2.51797231e-02  2.51797231e-02  1.35497587e+01  1.41881950e+01  1.35043085e+01  2.11793960e+01  1.29416839e+01  1.38035228e+01  1.32320582e+00  7.22391680e-01  8.00493675e+00  8.00000000e+00  0.00000000e+00  1.99093445e+00  1.51048953e-02  6.08074826e-03  3.35268707e-01  1.22515971e-04 
 2.52797231e-02  2.52797231e-02  1.35441612e+01  1.41826278e+01  1.34991697e+01  2.11313435e+01  1.29359097e+01  1.37973202e+01  1.32271471e+00  7.22146124e-01  8.00493098e+00  8.00000000e+00  0.00000000e+00  1.99013971e+00  1.49747646e-02  6.08251713e-03  3.33370191e-01  1.21358332e-04 
 2.53797231e-02  2.53797231e-02  1.35360851e+01  1.41745576e+01  1.34917290e+01  2.10624370e+01  1.29275789e+01  1.37883710e+01  1.32200476e+00  7.21791150e-01  8.00492266e+00  8.00000000e+00  0.00000000e+00  1.98899178e+00  1.47885123e-02  6.08506216e-03  3.30650842e-01  1.19704168e-04 
 2.54797231e-02  2.54797231e-02  1.35254695e+01  1.41639826e+01  1.34819779e+01  2.09727443e+01  1.29166300e+01  1.37766135e+01  1.32106917e+00  7.21323352e-01  8.00491172e+00  8.00000000e+00  0.00000000e+00  1.98748071e+00  1.45462670e-02  6.08839679e-03  3.27116428e-01  1.17558636e-04 
 2.55797231e-02  2.55797231e-02  1.35122484e+01  1.41507825e+01  1.34698160e+01  2.08623541e+01  1.29029958e+01  1.37619766e+01  1.31990011e+00  7.20738825e-01  8.00489810e+00  8.00000000e+00  0.00000000e+00  1.98559526e+00  1.42487708e-02  6.09252680e-03  3.22774472e-01  1.14931699e-04 
 2.56797231e-02  2.56797231e-02  1.34963208e+01  1.41349066e+01  1.34551918e+01  2.07313753e+01  1.28865738e+01  1.37443566e+01  1.31848620e+00  7.20031871e-01  8.00488169e+00  8.00000000e+00  0.00000000e+00  1.98331882e+00  1.38963847e-02  6.09747374e-03  3.17634464e-01  1.11832862e-04 
 2.57797231e-02  2.57797231e-02  1.34775722e+01  1.41161943e+01  1.34379681e+01  2.05799371e+01  1.28672478e+01  1.37236322e+01  1.31681422e+00  7.19195877e-01  8.00486239e+00  8.00000000e+00  0.00000000e+00  1.98063224e+00  1.34901399e-02  6.10324614e-03  3.11708160e-01  1.08276044e-04 
 2.58797231e-02  2.58797231e-02  1.34558462e+01  1.40945318e+01  1.34180378e+01  2.04081890e+01  1.28448595e+01  1.36996422e+01  1.31486660e+00  7.18222067e-01  8.00484002e+00  8.00000000e+00  0.00000000e+00  1.97750987e+00  1.30306851e-02  6.10987225e-03  3.05009470e-01  1.04275255e-04 
 2.59797231e-02  2.59797231e-02  1.34309598e+01  1.40696970e+01  1.33952082e+01  2.02163005e+01  1.28192239e+01  1.36721954e+01  1.31262265e+00  7.17100092e-01  8.00481441e+00  8.00000000e+00  0.00000000e+00  1.97392157e+00  1.25194000e-02  6.11736299e-03  2.97555240e-01  9.98486763e-05 
 2.60797231e-02  2.60797231e-02  1.34026742e+01  1.40414876e+01  1.33692930e+01  2.00044609e+01  1.27900999e+01  1.36410462e+01  1.31005586e+00  7.15816700e-01  8.00478531e+00  8.00000000e+00  0.00000000e+00  1.96982851e+00  1.19573122e-02  6.12575088e-03  2.89365010e-01  9.50151918e-05 
 2.61797231e-02  2.61797231e-02  1.33707023e+01  1.40095832e+01  1.33400110e+01  1.97728794e+01  1.27571982e+01  1.36058976e+01  1.30713438e+00  7.14355958e-01  8.00475245e+00  8.00000000e+00  0.00000000e+00  1.96518402e+00  1.13462657e-02  6.13504692e-03  2.80462275e-01  8.97978465e-05 
 2.62797231e-02  2.62797231e-02  1.33346747e+01  1.39736452e+01  1.33070540e+01  1.95217844e+01  1.27201475e+01  1.35663719e+01  1.30381775e+00  7.12697646e-01  8.00471543e+00  8.00000000e+00  0.00000000e+00  1.95992866e+00  1.06878275e-02  6.14528258e-03  2.70874335e-01  8.42211954e-05 
 2.63797231e-02  2.63797231e-02  1.32941346e+01  1.39331887e+01  1.32699929e+01  1.92514237e+01  1.26784894e+01  1.35220017e+01  1.30005618e+00  7.10816862e-01  8.00467382e+00  8.00000000e+00  0.00000000e+00  1.95398913e+00  9.98452512e-03  6.15646167e-03  2.60634175e-01  7.83143586e-05 
 2.64797231e-02  2.64797231e-02  1.32484918e+01  1.38876495e+01  1.32283162e+01  1.89620642e+01  1.26316330e+01  1.34721883e+01  1.29578596e+00  7.08681750e-01  8.00462701e+00  8.00000000e+00  0.00000000e+00  1.94727142e+00  9.23876695e-03  6.16860183e-03  2.49780779e-01  7.21092559e-05 
 2.65797231e-02  2.65797231e-02  1.31969938e+01  1.38362510e+01  1.31813328e+01  1.86539915e+01  1.25788271e+01  1.34161704e+01  1.29092634e+00  7.06251942e-01  8.00457425e+00  8.00000000e+00  0.00000000e+00  1.93965627e+00  8.45419252e-03  6.18168015e-03  2.38362048e-01  6.56436024e-05 
 2.66797231e-02  2.66797231e-02  1.31386496e+01  1.37780239e+01  1.31281661e+01  1.83275095e+01  1.25190846e+01  1.33529530e+01  1.28537184e+00  7.03474692e-01  8.00451457e+00  8.00000000e+00  0.00000000e+00  1.93098752e+00  7.63465551e-03  6.19566793e-03  2.26436322e-01  5.89603356e-05 
 2.67797231e-02  2.67797231e-02  1.30721509e+01  1.37116388e+01  1.30676273e+01  1.79829405e+01  1.24511063e+01  1.32812289e+01  1.27898402e+00  7.00280778e-01  8.00444666e+00  8.00000000e+00  0.00000000e+00  1.92106001e+00  6.78579376e-03  6.21046363e-03  2.14077418e-01  5.21112333e-05 
 2.68797231e-02  2.68797231e-02  1.29957209e+01  1.36353363e+01  1.29981271e+01  1.76206245e+01  1.23731325e+01  1.31992360e+01  1.27157610e+00  6.96576819e-01  8.00436876e+00  8.00000000e+00  0.00000000e+00  1.90959658e+00  5.91419483e-03  6.22590575e-03  2.01379152e-01  4.51584090e-05 
 2.69797231e-02  2.69797231e-02  1.29014791e+01  1.35412127e+01  1.29125697e+01  1.72409190e+01  1.22773560e+01  1.30991399e+01  1.26232029e+00  6.91948918e-01  8.00427308e+00  8.00000000e+00  0.00000000e+00  1.89536833e+00  4.97033552e-03  6.24123094e-03  1.88262792e-01  3.77600127e-05 
 2.70797231e-02  2.70797231e-02  1.27947129e+01  1.34345704e+01  1.28157476e+01  1.68441989e+01  1.21690752e+01  1.29863371e+01  1.25178160e+00  6.86679572e-01  8.00416491e+00  8.00000000e+00  0.00000000e+00  1.87921227e+00  4.07626664e-03  6.25637651e-03  1.75357424e-01  3.08003175e-05 
 2.71797231e-02  2.71797231e-02  1.26661532e+01  1.33061164e+01  1.26991690e+01  1.64308555e+01  1.20391462e+01  1.28517168e+01  1.23899210e+00  6.80284824e-01  8.00403511e+00  8.00000000e+00  0.00000000e+00  1.85969061e+00  3.19947718e-03  6.27007012e-03  1.62688139e-01  2.40536923e-05 
 2.72797231e-02  2.72797231e-02  1.25081175e+01  1.31481669e+01  1.25560981e+01  1.60012969e+01  1.18800669e+01  1.26878770e+01  1.22316113e+00  6.72369342e-01  8.00387619e+00  8.00000000e+00  0.00000000e+00  1.83562698e+00  2.36633245e-03  6.28050630e-03  1.50610026e-01  1.77122550e-05 
 2.73797231e-02  2.73797231e-02  1.23098511e+01  1.29499325e+01  1.23765725e+01  1.55559470e+01  1.16813769e+01  1.24845798e+01  1.20318669e+00  6.62382126e-01  8.00367770e+00  8.00000000e+00  0.00000000e+00  1.80538154e+00  1.61355925e-03  6.28474248e-03  1.39608054e-01  1.20387023e-05 
 2.74797231e-02  2.74797231e-02  1.20579466e+01  1.26979824e+01  1.21487856e+01  1.50952452e+01  1.14301068e+01  1.22291506e+01  1.17770263e+00  6.49640104e-01  8.00342668e+00  8.00000000e+00  0.00000000e+00  1.76692126e+00  9.87557786e-04  6.27840116e-03  1.30278879e-01  7.35579791e-06 
 2.75797231e-02  2.75797231e-02  1.17407295e+01  1.23805901e+01  1.18617175e+01  1.46196462e+01  1.11151082e+01  1.19107968e+01  1.14553382e+00  6.33555711e-01  8.00311200e+00  8.00000000e+00  0.00000000e+00  1.71849786e+00  5.29891682e-04  6.25621841e-03  1.23133437e-01  3.94964718e-06 
 2.76797231e-02  2.76797231e-02  1.13574188e+01  1.19969490e+01  1.15153961e+01  1.41296194e+01  1.07360190e+01  1.15292849e+01  1.10663930e+00  6.14108490e-01  8.00273329e+00  8.00000000e+00  0.00000000e+00  1.66005192e+00  2.49204347e-04  6.21400546e-03  1.18201012e-01  1.86217849e-06 
 2.77797231e-02  2.77797231e-02  1.09223342e+01  1.15613511e+01  1.11212158e+01  1.36256483e+01  1.03073476e+01  1.10989285e+01  1.06254198e+00  5.92059927e-01  8.00230504e+00  8.00000000e+00  0.00000000e+00  1.59385265e+00  1.05659571e-04  6.14987492e-03  1.14852601e-01  7.93969270e-07 
 2.78797231e-02  2.78797231e-02  1.04556757e+01  1.10939813e+01  1.07004367e+01  1.31082304e+01  9.84951667e+00  1.06397340e+01  1.01538547e+00  5.68481909e-01  8.00184767e+00  8.00000000e+00  0.00000000e+00  1.52309416e+00  4.22500396e-05  6.06160200e-03  1.12204571e-01  3.19080780e-07 
 2.79797231e-02  2.79797231e-02  9.97436904e+00  1.06116880e+01  1.02607494e+01  1.25778763e+01  9.38020001e+00  1.01690063e+01  9.67019693e-01  5.44299606e-01  8.00137882e+00  8.00000000e+00  0.00000000e+00  1.45053580e+00  1.64685318e-05  5.94171438e-03  1.09494178e-01  1.25267914e-07 
 2.80728407e-02  2.80728407e-02  9.52581312e+00  1.01618115e+01  9.86167565e+00  1.20728515e+01  8.94740038e+00  9.73449773e+00  9.22407669e-01  5.21994864e-01  8.00094645e+00  8.00000000e+00  0.00000000e+00  1.38361415e+00  6.94829005e-06  5.78418380e-03  1.06289685e-01  5.28789603e-08 
 2.81723873e-02  2.81723873e-02  9.06706540e+00  9.70072291e+00  9.42653119e+00  1.15215448e+01  8.51559121e+00  9.29978157e+00  8.77893996e-01  4.99740856e-01  8.00051508e+00  8.00000000e+00  0.00000000e+00  1.31684211e+00  2.90152372e-06  5.51474323e-03  1.00989264e-01  2.23628777e-08 
 2.82723873e-02  2.82723873e-02  8.68518091e+00  9.31382757e+00  9.11051163e+00  1.09563830e+01  8.18758692e+00  8.96562796e+00  8.44080083e-01  4.82838261e-01  8.00018740e+00  8.00000000e+00  0.00000000e+00  1.26612071e+00  1.50220831e-06  4.97597634e-03  9.04896366e-02  1.16299517e-08 
 2.83723873e-02  2.83723873e-02  8.46525286e+00  9.08243422e+00  8.84419102e+00  1.03804087e+01  8.07204597e+00  8.83619443e+00  8.32168860e-01  4.76884737e-01  8.00007197e+00  8.00000000e+00  0.00000000e+00  1.24825375e+00  1.18732619e-06  3.93209536e-03  7.01921975e-02  9.23732162e-09 
 2.84723873e-02  2.84723873e-02  8.30915741e+00  8.90770403e+00  8.71842837e+00  9.79419011e+00  8.04063650e+00  8.78235092e+00  8.28930820e-01  4.75266274e-01  8.00004060e+00  8.00000000e+00  0.00000000e+00  1.24339666e+00  1.15557201e-06  2.69189972e-03  4.61561003e-02  8.67666685e-09 
 2.85723873e-02  2.85723873e-02  8.15803411e+00  8.72591929e+00  8.49537671e+00  9.19830585e+00  8.01499200e+00  8.71863375e+00  8.26287095e-01  4.73944702e-01  8.00001498e+00  8.00000000e+00  0.00000000e+00  1.23943106e+00  1.05902382e-06  1.43050537e-03  2.18072300e-02  8.24429783e-09 
 2.86723873e-02  2.86723873e-02  8.01949866e+00  8.50654100e+00  8.31966976e+00  8.59334397e+00  7.99329530e+00  8.56517845e+00  8.24050354e-01  4.72826593e-01  7.99999330e+00  8.00000000e+00  0.00000000e+00  1.23607593e+00  1.00573401e-06  2.62033573e-04  1.28025400e-03  7.89535383e-09 
 2.87335057e-02  2.87335057e-02  7.99221396e+00  8.21820129e+00  7.99461610e+00  8.21938691e+00  7.99195442e+00  8.21501040e+00  8.23912120e-01  4.72756976e-01  7.99999196e+00  8.00000000e+00  0.00000000e+00  1.23586857e+00  9.97395144e-07  2.59540223e-06  1.98931963e-04  7.87443680e-09 
 2.87783060e-02  2.87783060e-02  7.99138537e+00  7.94356665e+00  7.74628571e+00  7.94334067e+00  7.99155308e+00  7.94769841e+00  8.23870746e-01  4.72735891e-01  7.99999156e+00  8.00000000e+00  0.00000000e+00  1.23580651e+00  9.92404728e-07 -1.67216782e-06 -1.98073885e-04  7.86826259e-09 
 2.87940172e-02  2.87940172e-02  7.99208489e+00  7.84539099e+00  7.63064768e+00  7.84615712e+00  7.99195184e+00  7.84180750e+00  8.23911854e-01  4.72756246e-01  7.99999196e+00  8.00000000e+00  0.00000000e+00  1.23586818e+00  1.00797009e-06  1.34852746e-06  1.97727839e-04  7.87457822e-09 
 2.88081917e-02  2.88081917e-02  7.99138706e+00  7.75853716e+00  7.54951159e+00  7.75831552e+00  7.99155311e+00  7.76267184e+00  8.23870749e-01  4.72735569e-01  7.99999156e+00  8.00000000e+00  0.00000000e+00  1.23580652e+00  9.98137372e-07 -1.65446129e-06 -1.98009718e-04  7.86836146e-09 
 2.88262404e-02  2.88262404e-02  7.99208659e+00  7.64547141e+00  7.43486749e+00  7.64624221e+00  7.99195178e+00  7.64189314e+00  8.23911849e-01  4.72755921e-01  7.99999196e+00  8.00000000e+00  0.00000000e+00  1.23586817e+00  9.87652693e-07  1.34908208e-06  1.97686143e-04  7.87467519e-09 
 2.88456756e-02  2.88456756e-02  7.99138898e+00  7.52550128e+00  7.31609817e+00  7.52528458e+00  7.99155313e+00  7.52963973e+00  8.23870751e-01  4.72735187e-01  7.99999156e+00  8.00000000e+00  0.00000000e+00  1.23580652e+00  9.85161752e-07 -1.63582715e-06 -1.97956740e-04  7.86847834e-09 
 2.88811410e-02  2.88811410e-02  7.99208648e+00  7.30307168e+00  7.09324987e+00  7.30384049e+00  7.99195167e+00  7.29949197e+00  8.23911837e-01  4.72755355e-01  7.99999196e+00  8.00000000e+00  0.00000000e+00  1.23586815e+00  9.81745911e-07  1.35723575e-06  1.97669748e-04  7.87484430e-09 
 2.89406869e-02  2.89406869e-02  7.99139046e+00  6.93022944e+00  6.72118290e+00  6.93001453e+00  7.99155303e+00  6.93436906e+00  8.23870741e-01  4.72734204e-01  7.99999156e+00  8.00000000e+00  0.00000000e+00  1.23580650e+00  9.74581269e-07 -1.61371389e-06 -1.97921655e-04  7.86877399e-09 
 2.90406869e-02  2.90406869e-02  7.99208792e+00  6.29606250e+00  6.08718693e+00  6.29683100e+00  7.99195145e+00  6.29248227e+00  8.23911815e-01  4.72753691e-01  7.99999196e+00  8.00000000e+00  0.00000000e+00  1.23586812e+00  9.64209948e-07  1.37942992e-06  1.97684927e-04  7.87534386e-09 
 2.91406869e-02  2.91406869e-02  7.99139261e+00  5.65764753e+00  5.44966491e+00  5.65743326e+00  7.99155277e+00  5.66178717e+00  8.23870714e-01  4.72732102e-01  7.99999156e+00  8.00000000e+00  0.00000000e+00  1.23580646e+00  9.52505070e-07 -1.59133010e-06 -1.97894679e-04  7.86940537e-09 
 2.92406869e-02  2.92406869e-02  7.99208980e+00  5.01168404e+00  4.80398109e+00  5.01245232e+00  7.99195118e+00  5.00810320e+00  8.23911786e-01  4.72751570e-01  7.99999196e+00  8.00000000e+00  0.00000000e+00  1.23586807e+00  9.41893499e-07  1.39408414e-06  1.97695473e-04  7.87598095e-09 
 2.93406869e-02  2.93406869e-02  7.99139404e+00  4.36274074e+00  4.15588021e+00  4.36252469e+00  7.99155249e+00  4.36687814e+00  8.23870685e-01  4.72729962e-01  7.99999156e+00  8.00000000e+00  0.00000000e+00  1.23580642e+00  9.29991975e-07 -1.57842568e-06 -1.97878019e-04  7.87004773e-09 
 2.94406869e-02  2.94406869e-02  7.99209068e+00  3.70752710e+00  3.50103304e+00  3.70829178e+00  7.99195088e+00  3.70394247e+00  8.23911756e-01  4.72749416e-01  7.99999196e+00  8.00000000e+00  0.00000000e+00  1.23586803e+00  9.19238191e-07  1.40303042e-06  1.97700943e-04  7.87662758e-09 
