 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)         v(N009)        
 1.61891662e-02  1.61891662e-02  1.80000000e+01  9.04639126e+00  9.04633698e+00  1.35198605e+01  4.63917598e-02  1.34995587e-01  9.06667087e+00  4.60047399e+00  1.20845433e-03 
 1.61991662e-02  1.61991662e-02  1.80000000e+01  9.04747068e+00  9.04741444e+00  1.36429720e+01  4.74712294e-02  1.36062696e-01  9.06503016e+00  4.71193379e+00  1.02442223e-03 
 1.62091662e-02  1.62091662e-02  1.80000000e+01  9.04836276e+00  9.04830480e+00  1.37477286e+01  4.83633517e-02  1.36944207e-01  9.06313312e+00  4.80478519e+00  8.36366838e-04 
 1.62191662e-02  1.62191662e-02  1.80000000e+01  9.04906396e+00  9.04900457e+00  1.38337188e+01  4.90646059e-02  1.37636660e-01  9.06098726e+00  4.87866372e+00  6.45030630e-04 
 1.62291662e-02  1.62291662e-02  1.80000000e+01  9.04957153e+00  9.04951100e+00  1.39006053e+01  4.95722246e-02  1.38137343e-01  9.05860106e+00  4.93327979e+00  4.51167886e-04 
 1.62391662e-02  1.62391662e-02  1.80000000e+01  9.04988346e+00  9.04982211e+00  1.39481258e+01  4.98842043e-02  1.38444295e-01  9.05598392e+00  4.96841963e+00  2.55541611e-04 
 1.62491662e-02  1.62491662e-02  1.80000000e+01  9.04999852e+00  9.04993669e+00  1.39760943e+01  4.99993139e-02  1.38556317e-01  9.05314615e+00  4.98394612e+00  5.89205006e-05 
 1.62591662e-02  1.62591662e-02  1.80000000e+01  9.04991626e+00  9.04985428e+00  1.39844016e+01  4.99170990e-02  1.38472974e-01  9.05009888e+00  4.97979911e+00 -1.37923860e-04 
 1.62691662e-02  1.62691662e-02  1.80000000e+01  9.04963699e+00  9.04957523e+00  1.39730155e+01  4.96378841e-02  1.38194598e-01  9.04685406e+00  4.95599563e+00 -3.34219805e-04 
 1.62791662e-02  1.62791662e-02  1.80000000e+01  9.04916183e+00  9.04910063e+00  1.39419811e+01  4.91627712e-02  1.37722284e-01  9.04342442e+00  4.91262975e+00 -5.29198136e-04 
 1.62891662e-02  1.62891662e-02  1.80000000e+01  9.04849265e+00  9.04843233e+00  1.38914204e+01  4.84936353e-02  1.37057887e-01  9.03982341e+00  4.84987221e+00 -7.22094735e-04 
 1.62991662e-02  1.62991662e-02  1.80000000e+01  9.04763208e+00  9.04757297e+00  1.38215321e+01  4.76331171e-02  1.36204016e-01  9.03606514e+00  4.76796976e+00 -9.12153066e-04 
 1.63091662e-02  1.63091662e-02  1.80000000e+01  9.04658353e+00  9.04652592e+00  1.37325906e+01  4.65846128e-02  1.35164024e-01  9.03216437e+00  4.66724429e+00 -1.09862685e-03 
 1.63191662e-02  1.63191662e-02  1.80000000e+01  9.04535113e+00  9.04529530e+00  1.36249452e+01  4.53522604e-02  1.33941997e-01  9.02813643e+00  4.54809166e+00 -1.28078272e-03 
 1.63291662e-02  1.63291662e-02  1.80000000e+01  9.04393975e+00  9.04388593e+00  1.34990190e+01  4.39409232e-02  1.32542736e-01  9.02399718e+00  4.41098025e+00 -1.45790312e-03 
 1.63391662e-02  1.63391662e-02  1.80000000e+01  9.04235495e+00  9.04230336e+00  1.33553068e+01  4.23561714e-02  1.30971746e-01  9.01976293e+00  4.25644925e+00 -1.62928913e-03 
 1.63491662e-02  1.63491662e-02  1.80000000e+01  9.04060300e+00  9.04055383e+00  1.31943740e+01  4.06042590e-02  1.29235208e-01  9.01545039e+00  4.08510665e+00 -1.79426342e-03 
 1.63591662e-02  1.63591662e-02  1.80000000e+01  9.03869080e+00  9.03864421e+00  1.30168540e+01  3.86921002e-02  1.27339958e-01  9.01107657e+00  3.89762691e+00 -1.95217317e-03 
 1.63691662e-02  1.63691662e-02  1.80000000e+01  9.03662591e+00  9.03658203e+00  1.28234457e+01  3.66272414e-02  1.25293462e-01  9.00665876e+00  3.69474839e+00 -2.10239281e-03 
 1.63791662e-02  1.63791662e-02  1.80000000e+01  9.03441646e+00  9.03437542e+00  1.26149110e+01  3.44178316e-02  1.23103787e-01  9.00221443e+00  3.47727047e+00 -2.24432684e-03 
 1.63891662e-02  1.63891662e-02  1.80000000e+01  9.03207119e+00  9.03203308e+00  1.23920720e+01  3.20725903e-02  1.20779565e-01  8.99776114e+00  3.24605043e+00 -2.37741227e-03 
 1.63991662e-02  1.63991662e-02  1.80000000e+01  9.02959934e+00  9.02956424e+00  1.21558073e+01  2.96007731e-02  1.18329965e-01  8.99331651e+00  3.00200006e+00 -2.50112106e-03 
 1.64091662e-02  1.64091662e-02  1.80000000e+01  9.02701067e+00  9.02697865e+00  1.19070489e+01  2.70121353e-02  1.15764650e-01  8.98889812e+00  2.74608205e+00 -2.61496228e-03 
 1.64191662e-02  1.64191662e-02  1.80000000e+01  9.02431540e+00  9.02428651e+00  1.16467781e+01  2.43168928e-02  1.13093745e-01  8.98452344e+00  2.47930620e+00 -2.71848416e-03 
 1.64291662e-02  1.64291662e-02  1.80000000e+01  9.02152417e+00  9.02149845e+00  1.13760222e+01  2.15256827e-02  1.10327792e-01  8.98020978e+00  2.20272541e+00 -2.81127588e-03 
 1.64391662e-02  1.64391662e-02  1.80000000e+01  9.01864799e+00  9.01862547e+00  1.10958499e+01  1.86495206e-02  1.07477711e-01  8.97597419e+00  1.91743146e+00 -2.89296927e-03 
 1.64491662e-02  1.64491662e-02  1.80000000e+01  9.01569821e+00  9.01567892e+00  1.08073673e+01  1.56997573e-02  1.04554756e-01  8.97183343e+00  1.62455072e+00 -2.96324017e-03 
 1.64591662e-02  1.64591662e-02  1.80000000e+01  9.01268647e+00  9.01267043e+00  1.05117136e+01  1.26880343e-02  1.01570468e-01  8.96780385e+00  1.32523965e+00 -3.02180983e-03 
 1.64691662e-02  1.64691662e-02  1.80000000e+01  9.00962466e+00  9.00961189e+00  1.02100561e+01  9.62623737e-03  9.85366330e-02  8.96390140e+00  1.02068023e+00 -3.06844586e-03 
 1.64791662e-02  1.64791662e-02  1.80000000e+01  9.00652487e+00  9.00651537e+00  9.90358623e+00  6.52645009e-03  9.54652331e-02  8.96014149e+00  7.12075251e-01 -3.10296328e-03 
 1.64891662e-02  1.64891662e-02  1.80000000e+01  9.00339932e+00  9.00339311e+00  9.59351431e+00  3.40090590e-03  9.23683990e-02  8.95653899e+00  4.00643573e-01 -3.12522504e-03 
 1.64991662e-02  1.64991662e-02  1.80000000e+01  9.00026035e+00  9.00025743e+00  9.28106503e+00  2.61939880e-04  8.92583624e-02  8.95310814e+00  8.76152635e-02 -3.13514280e-03 
 1.65091662e-02  1.65091662e-02  1.80000000e+01  8.99712035e+00  8.99712072e+00  8.96747247e+00 -2.87805989e-03  8.61474076e-02  8.94986248e+00 -2.25773260e-01 -3.13267698e-03 
 1.65191662e-02  1.65191662e-02  1.80000000e+01  8.99399171e+00  8.99399537e+00  8.65397527e+00 -6.00670128e-03  8.30478225e-02  8.94681485e+00 -5.38284129e-01 -3.11783719e-03 
 1.65291662e-02  1.65291662e-02  1.80000000e+01  8.99088679e+00  8.99089374e+00  8.34181172e+00 -9.11163696e-03  7.99718500e-02  8.94397729e+00 -8.48682929e-01 -3.09068192e-03 
 1.65391662e-02  1.65391662e-02  1.80000000e+01  8.98781782e+00  8.98782805e+00  8.03221482e+00 -1.21806132e-02  7.69316400e-02  8.94136100e+00 -1.15574359e+00 -3.05131855e-03 
 1.65491662e-02  1.65491662e-02  1.80000000e+01  8.98479693e+00  8.98481044e+00  7.72640742e+00 -1.52015181e-02  7.39392005e-02  8.93897630e+00 -1.45825324e+00 -2.99990271e-03 
 1.65591662e-02  1.65591662e-02  1.80000000e+01  8.98183604e+00  8.98185280e+00  7.42559738e+00 -1.81624295e-02  7.10063506e-02  8.93683263e+00 -1.75501700e+00 -2.93663788e-03 
 1.65691662e-02  1.65691662e-02  1.80000000e+01  8.97894682e+00  8.97896684e+00  7.13097279e+00 -2.10516621e-02  6.81446736e-02  8.93493843e+00 -2.04486275e+00 -2.86177439e-03 
 1.65791662e-02  1.65791662e-02  1.80000000e+01  8.97614069e+00  8.97616393e+00  6.84369723e+00 -2.38578135e-02  6.53654706e-02  8.93330117e+00 -2.32664574e+00 -2.77560866e-03 
 1.65891662e-02  1.65891662e-02  1.80000000e+01  8.97342872e+00  8.97345516e+00  6.56490519e+00 -2.65698089e-02  6.26797165e-02  8.93192731e+00 -2.59925314e+00 -2.67848185e-03 
 1.65991662e-02  1.65991662e-02  1.80000000e+01  8.97082161e+00  8.97085121e+00  6.29569754e+00 -2.91769455e-02  6.00980156e-02  8.93082225e+00 -2.86160846e+00 -2.57077864e-03 
 1.66091662e-02  1.66091662e-02  1.80000000e+01  8.96832966e+00  8.96836237e+00  6.03713720e+00 -3.16689340e-02  5.76305600e-02  8.92999034e+00 -3.11267582e+00 -2.45292571e-03 
 1.66191662e-02  1.66191662e-02  1.80000000e+01  8.96596268e+00  8.96599846e+00  5.79024489e+00 -3.40359397e-02  5.52870891e-02  8.92943483e+00 -3.35146408e+00 -2.32539006e-03 
 1.66291662e-02  1.66291662e-02  1.80000000e+01  8.96373004e+00  8.96376881e+00  5.55599505e+00 -3.62686210e-02  5.30768506e-02  8.92915788e+00 -3.57703072e+00 -2.18867713e-03 
 1.66391662e-02  1.66391662e-02  1.80000000e+01  8.96164053e+00  8.96168221e+00  5.33531204e+00 -3.83581667e-02  5.10085640e-02  8.92916055e+00 -3.78848567e+00 -2.04332888e-03 
 1.66491662e-02  1.66491662e-02  1.80000000e+01  8.95970240e+00  8.95974689e+00  5.12906641e+00 -4.02963302e-02  4.90903859e-02  8.92944278e+00 -3.98499479e+00 -1.88992149e-03 
 1.66591662e-02  1.66591662e-02  1.80000000e+01  8.95792331e+00  8.95797049e+00  4.93807147e+00 -4.20754626e-02  4.73298778e-02  8.93000340e+00 -4.16578316e+00 -1.72906319e-03 
 1.66691662e-02  1.66691662e-02  1.80000000e+01  8.95631028e+00  8.95636000e+00  4.76308005e+00 -4.36885422e-02  4.57339759e-02  8.93084016e+00 -4.33013823e+00 -1.56139159e-03 
 1.66791662e-02  1.66791662e-02  1.80000000e+01  8.95486966e+00  8.95492176e+00  4.60478155e+00 -4.51292032e-02  4.43089642e-02  8.93194968e+00 -4.47741255e+00 -1.38757115e-03 
 1.66891662e-02  1.66891662e-02  1.80000000e+01  8.95360715e+00  8.95366144e+00  4.46379923e+00 -4.63917598e-02  4.30604498e-02  8.93332755e+00 -4.60702634e+00 -1.20829033e-03 
 1.66991662e-02  1.66991662e-02  1.80000000e+01  8.95252773e+00  8.95258398e+00  4.34068778e+00 -4.74712294e-02  4.19933415e-02  8.93496826e+00 -4.71846976e+00 -1.02425866e-03 
 1.67091662e-02  1.67091662e-02  1.80000000e+01  8.95163565e+00  8.95169362e+00  4.23593120e+00 -4.83633517e-02  4.11118309e-02  8.93686530e+00 -4.81130482e+00 -8.36203677e-04 
 1.67191662e-02  1.67191662e-02  1.80000000e+01  8.95093445e+00  8.95099385e+00  4.14994096e+00 -4.90646059e-02  4.04193772e-02  8.93901116e+00 -4.88516706e+00 -6.44867904e-04 
 1.67291662e-02  1.67291662e-02  1.80000000e+01  8.95042688e+00  8.95048742e+00  4.08305450e+00 -4.95722246e-02  3.99186946e-02  8.94139737e+00 -4.93976687e+00 -4.51005587e-04 
 1.67391662e-02  1.67391662e-02  1.80000000e+01  8.95011495e+00  8.95017631e+00  4.03553400e+00 -4.98842043e-02  3.96117429e-02  8.94401450e+00 -4.97489052e+00 -2.55379751e-04 
 1.67491662e-02  1.67491662e-02  1.80000000e+01  8.94999989e+00  8.95006173e+00  4.00756550e+00 -4.99993139e-02  3.94997212e-02  8.94685227e+00 -4.99040084e+00 -5.87590787e-05 
 1.67591662e-02  1.67591662e-02  1.80000000e+01  8.95008215e+00  8.95014414e+00  3.99925823e+00 -4.99170990e-02  3.95830639e-02  8.94989954e+00 -4.98623770e+00  1.38084831e-04 
 1.67691662e-02  1.67691662e-02  1.80000000e+01  8.95036142e+00  8.95042319e+00  4.01064432e+00 -4.96378841e-02  3.98614398e-02  8.95314436e+00 -4.96241815e+00  3.34380335e-04 
 1.67791662e-02  1.67791662e-02  1.80000000e+01  8.95083658e+00  8.95089779e+00  4.04167873e+00 -4.91627712e-02  4.03337538e-02  8.95657399e+00 -4.91903625e+00  5.29358217e-04 
 1.67891662e-02  1.67891662e-02  1.80000000e+01  8.95150576e+00  8.95156609e+00  4.09223939e+00 -4.84936353e-02  4.09981505e-02  8.96017501e+00 -4.85626272e+00  7.22254386e-04 
 1.67991662e-02  1.67991662e-02  1.80000000e+01  8.95236633e+00  8.95242545e+00  4.16212770e+00 -4.76331171e-02  4.18520213e-02  8.96393328e+00 -4.77434433e+00  9.12312278e-04 
 1.68091662e-02  1.68091662e-02  1.80000000e+01  8.95341488e+00  8.95347250e+00  4.25106919e+00 -4.65846128e-02  4.28920130e-02  8.96783405e+00 -4.67360296e+00  1.09878564e-03 
 1.68191662e-02  1.68191662e-02  1.80000000e+01  8.95464728e+00  8.95470312e+00  4.35871453e+00 -4.53522604e-02  4.41140404e-02  8.97186199e+00 -4.55443447e+00  1.28094108e-03 
 1.68291662e-02  1.68291662e-02  1.80000000e+01  8.95605866e+00  8.95611249e+00  4.48464078e+00 -4.39409232e-02  4.55133004e-02  8.97600123e+00 -4.41730724e+00  1.45806108e-03 
 1.68391662e-02  1.68391662e-02  1.80000000e+01  8.95764346e+00  8.95769505e+00  4.62835290e+00 -4.23561714e-02  4.70842905e-02  8.98023548e+00 -4.26276047e+00  1.62944668e-03 
 1.68491662e-02  1.68491662e-02  1.80000000e+01  8.95939541e+00  8.95944459e+00  4.78928566e+00 -4.06042590e-02  4.88208289e-02  8.98454803e+00 -4.09140213e+00  1.79442059e-03 
 1.68591662e-02  1.68591662e-02  1.80000000e+01  8.96130761e+00  8.96135421e+00  4.96680569e+00 -3.86921002e-02  5.07160787e-02  8.98892185e+00 -3.90390669e+00  1.95232992e-03 
 1.68691662e-02  1.68691662e-02  1.80000000e+01  8.96337251e+00  8.96341639e+00  5.16021399e+00 -3.66272414e-02  5.27625739e-02  8.99333965e+00 -3.70101252e+00  2.10254919e-03 
 1.68791662e-02  1.68791662e-02  1.80000000e+01  8.96558195e+00  8.96562300e+00  5.36874859e+00 -3.44178316e-02  5.49522489e-02  8.99778399e+00 -3.48351898e+00  2.24448283e-03 
 1.68891662e-02  1.68891662e-02  1.80000000e+01  8.96792723e+00  8.96796534e+00  5.59158757e+00 -3.20725903e-02  5.72764702e-02  9.00223728e+00 -3.25228336e+00  2.37756789e-03 
 1.68991662e-02  1.68991662e-02  1.80000000e+01  8.97039907e+00  8.97043418e+00  5.82785226e+00 -2.96007731e-02  5.97260705e-02  9.00668190e+00 -3.00821745e+00  2.50127630e-03 
 1.69091662e-02  1.69091662e-02  1.80000000e+01  8.97298774e+00  8.97301977e+00  6.07661073e+00 -2.70121353e-02  6.22913850e-02  9.01110029e+00 -2.75228393e+00  2.61511715e-03 
 1.69191662e-02  1.69191662e-02  1.80000000e+01  8.97568301e+00  8.97571191e+00  6.33688149e+00 -2.43168928e-02  6.49622900e-02  9.01547497e+00 -2.48549262e+00  2.71863865e-03 
 1.69291662e-02  1.69291662e-02  1.80000000e+01  8.97847424e+00  8.97849997e+00  6.60763738e+00 -2.15256827e-02  6.77282427e-02  9.01978863e+00 -2.20889640e+00  2.81143001e-03 
 1.69391662e-02  1.69391662e-02  1.80000000e+01  8.98135042e+00  8.98137295e+00  6.88780964e+00 -1.86495206e-02  7.05783234e-02  9.02402422e+00 -1.92358705e+00  2.89312302e-03 
 1.69491662e-02  1.69491662e-02  1.80000000e+01  8.98430020e+00  8.98431950e+00  7.17629217e+00 -1.56997573e-02  7.35012789e-02  9.02816499e+00 -1.63069095e+00  2.96339357e-03 
 1.69591662e-02  1.69591662e-02  1.80000000e+01  8.98731194e+00  8.98732798e+00  7.47194592e+00 -1.26880343e-02  7.64855668e-02  9.03219457e+00 -1.33136456e+00  3.02196284e-03 
 1.69691662e-02  1.69691662e-02  1.80000000e+01  8.99037375e+00  8.99038653e+00  7.77360338e+00 -9.62623737e-03  7.95194016e-02  9.03609702e+00 -1.02678986e+00  3.06859852e-03 
 1.69791662e-02  1.69791662e-02  1.80000000e+01  8.99347354e+00  8.99348305e+00  8.08007326e+00 -6.52645009e-03  8.25908015e-02  9.03985693e+00 -7.18169637e-01  3.10311555e-03 
 1.69891662e-02  1.69891662e-02  1.80000000e+01  8.99659909e+00  8.99660531e+00  8.39014518e+00 -3.40090590e-03  8.56876356e-02  9.04345943e+00 -4.06722750e-01  3.12537697e-03 
 1.69991662e-02  1.69991662e-02  1.80000000e+01  8.99973806e+00  8.99974099e+00  8.70259446e+00 -2.61939880e-04  8.87976721e-02  9.04689028e+00 -9.36792664e-02  3.13529435e-03 
 1.70091662e-02  1.70091662e-02  1.80000000e+01  9.00287806e+00  9.00287770e+00  9.01618702e+00  2.87805989e-03  9.19086269e-02  9.05013593e+00  2.19724394e-01  3.13282819e-03 
 1.70191662e-02  1.70191662e-02  1.80000000e+01  9.00600670e+00  9.00600304e+00  9.32968421e+00  6.00670128e-03  9.50082120e-02  9.05318356e+00  5.32250364e-01  3.11798801e-03 
 1.70291662e-02  1.70291662e-02  1.80000000e+01  9.00911162e+00  9.00910468e+00  9.64184776e+00  9.11163696e-03  9.80841845e-02  9.05602113e+00  8.42664229e-01  3.09083240e-03 
 1.70391662e-02  1.70391662e-02  1.80000000e+01  9.01218059e+00  9.01217036e+00  9.95144467e+00  1.21806132e-02  1.01124395e-01  9.05863742e+00  1.14973992e+00  3.05146864e-03 
 1.70491662e-02  1.70491662e-02  1.80000000e+01  9.01520148e+00  9.01518798e+00  1.02572521e+01  1.52015181e-02  1.04116834e-01  9.06102211e+00  1.45226456e+00  3.00005247e-03 
 1.70591662e-02  1.70591662e-02  1.80000000e+01  9.01816238e+00  9.01814561e+00  1.05580621e+01  1.81624295e-02  1.07049684e-01  9.06316579e+00  1.74904328e+00  2.93678726e-03 
 1.70691662e-02  1.70691662e-02  1.80000000e+01  9.02105159e+00  9.02103158e+00  1.08526867e+01  2.10516621e-02  1.09911361e-01  9.06505999e+00  2.03890395e+00  2.86192344e-03 
 1.70791662e-02  1.70791662e-02  1.80000000e+01  9.02385772e+00  9.02383448e+00  1.11399623e+01  2.38578135e-02  1.12690564e-01  9.06669725e+00  2.32070182e+00  2.77575733e-03 
 1.70891662e-02  1.70891662e-02  1.80000000e+01  9.02656969e+00  9.02654326e+00  1.14187543e+01  2.65698089e-02  1.15376318e-01  9.06807111e+00  2.59332407e+00  2.67863017e-03 
 1.70991662e-02  1.70991662e-02  1.80000000e+01  9.02917680e+00  9.02914721e+00  1.16879620e+01  2.91769455e-02  1.17958019e-01  9.06917617e+00  2.85569420e+00  2.57092660e-03 
 1.71091662e-02  1.71091662e-02  1.80000000e+01  9.03166876e+00  9.03163605e+00  1.19465223e+01  3.16689340e-02  1.20425475e-01  9.07000808e+00  3.10677635e+00  2.45307332e-03 
 1.71191662e-02  1.71191662e-02  1.80000000e+01  9.03403573e+00  9.03399996e+00  1.21934147e+01  3.40359397e-02  1.22768946e-01  9.07056359e+00  3.34557934e+00  2.32553730e-03 
 1.71291662e-02  1.71291662e-02  1.80000000e+01  9.03626837e+00  9.03622961e+00  1.24276645e+01  3.62686210e-02  1.24979185e-01  9.07084054e+00  3.57116070e+00  2.18882403e-03 
 1.71391662e-02  1.71391662e-02  1.80000000e+01  9.03835788e+00  9.03831621e+00  1.26483475e+01  3.83581667e-02  1.27047472e-01  9.07083787e+00  3.78263032e+00  2.04347541e-03 
 1.71491662e-02  1.71491662e-02  1.80000000e+01  9.04029601e+00  9.04025152e+00  1.28545932e+01  4.02963302e-02  1.28965650e-01  9.07055564e+00  3.97915407e+00  1.89006769e-03 
 1.71591662e-02  1.71591662e-02  1.80000000e+01  9.04207510e+00  9.04202793e+00  1.30455882e+01  4.20754626e-02  1.30726158e-01  9.06999502e+00  4.15995704e+00  1.72920901e-03 
 1.71691662e-02  1.71691662e-02  1.80000000e+01  9.04368813e+00  9.04363842e+00  1.32205796e+01  4.36885422e-02  1.32322060e-01  9.06915826e+00  4.32432667e+00  1.56153707e-03 
 1.71791662e-02  1.71791662e-02  1.80000000e+01  9.04512875e+00  9.04507666e+00  1.33788781e+01  4.51292032e-02  1.33747072e-01  9.06804874e+00  4.47161552e+00  1.38771625e-03 
 1.71891662e-02  1.71891662e-02  1.80000000e+01  9.04639126e+00  9.04633698e+00  1.35198604e+01  4.63917598e-02  1.34995587e-01  9.06667087e+00  4.60124380e+00  1.20843508e-03 
 1.71991662e-02  1.71991662e-02  1.80000000e+01  9.04747069e+00  9.04741444e+00  1.36429719e+01  4.74712294e-02  1.36062695e-01  9.06503016e+00  4.71270168e+00  1.02440302e-03 
 1.72091662e-02  1.72091662e-02  1.80000000e+01  9.04836276e+00  9.04830480e+00  1.37477285e+01  4.83633517e-02  1.36944206e-01  9.06313312e+00  4.80555116e+00  8.36347687e-04 
 1.72191662e-02  1.72191662e-02  1.80000000e+01  9.04906396e+00  9.04900457e+00  1.38337188e+01  4.90646059e-02  1.37636660e-01  9.06098726e+00  4.87942778e+00  6.45011513e-04 
 1.72291662e-02  1.72291662e-02  1.80000000e+01  9.04957153e+00  9.04951100e+00  1.39006052e+01  4.95722246e-02  1.38137343e-01  9.05860105e+00  4.93404193e+00  4.51148828e-04 
 1.72391662e-02  1.72391662e-02  1.80000000e+01  9.04988346e+00  9.04982211e+00  1.39481258e+01  4.98842043e-02  1.38444294e-01  9.05598392e+00  4.96917988e+00  2.55522590e-04 
 1.72491662e-02  1.72491662e-02  1.80000000e+01  9.04999852e+00  9.04993668e+00  1.39760943e+01  4.99993139e-02  1.38556316e-01  9.05314615e+00  4.98470446e+00  5.89015451e-05 
 1.72591662e-02  1.72591662e-02  1.80000000e+01  9.04991626e+00  9.04985428e+00  1.39844015e+01  4.99170990e-02  1.38472973e-01  9.05009888e+00  4.98055556e+00 -1.37942777e-04 
 1.72691662e-02  1.72691662e-02  1.80000000e+01  9.04963699e+00  9.04957523e+00  1.39730154e+01  4.96378841e-02  1.38194597e-01  9.04685406e+00  4.95675019e+00 -3.34238657e-04 
 1.72791662e-02  1.72791662e-02  1.80000000e+01  9.04916183e+00  9.04910063e+00  1.39419810e+01  4.91627712e-02  1.37722283e-01  9.04342442e+00  4.91338243e+00 -5.29216951e-04 
 1.72891662e-02  1.72891662e-02  1.80000000e+01  9.04849265e+00  9.04843233e+00  1.38914204e+01  4.84936353e-02  1.37057887e-01  9.03982341e+00  4.85062301e+00 -7.22113491e-04 
 1.72991662e-02  1.72991662e-02  1.80000000e+01  9.04763208e+00  9.04757297e+00  1.38215320e+01  4.76331171e-02  1.36204016e-01  9.03606514e+00  4.76871869e+00 -9.12171782e-04 
 1.73091662e-02  1.73091662e-02  1.80000000e+01  9.04658353e+00  9.04652592e+00  1.37325905e+01  4.65846128e-02  1.35164024e-01  9.03216437e+00  4.66799135e+00 -1.09864550e-03 
 1.73191662e-02  1.73191662e-02  1.80000000e+01  9.04535113e+00  9.04529530e+00  1.36249452e+01  4.53522604e-02  1.33941996e-01  9.02813643e+00  4.54883686e+00 -1.28080134e-03 
 1.73291662e-02  1.73291662e-02  1.80000000e+01  9.04393975e+00  9.04388593e+00  1.34990189e+01  4.39409232e-02  1.32542736e-01  9.02399718e+00  4.41172358e+00 -1.45792169e-03 
 1.73391662e-02  1.73391662e-02  1.80000000e+01  9.04235495e+00  9.04230336e+00  1.33553068e+01  4.23561714e-02  1.30971746e-01  9.01976293e+00  4.25719073e+00 -1.62930765e-03 
 1.73491662e-02  1.73491662e-02  1.80000000e+01  9.04060300e+00  9.04055383e+00  1.31943740e+01  4.06042590e-02  1.29235207e-01  9.01545039e+00  4.08584628e+00 -1.79428189e-03 
 1.73591662e-02  1.73591662e-02  1.80000000e+01  9.03869080e+00  9.03864421e+00  1.30168539e+01  3.86921002e-02  1.27339957e-01  9.01107657e+00  3.89836470e+00 -1.95219159e-03 
 1.73691662e-02  1.73691662e-02  1.80000000e+01  9.03662591e+00  9.03658203e+00  1.28234456e+01  3.66272414e-02  1.25293462e-01  9.00665876e+00  3.69548434e+00 -2.10241119e-03 
 1.73791662e-02  1.73791662e-02  1.80000000e+01  9.03441646e+00  9.03437542e+00  1.26149110e+01  3.44178316e-02  1.23103787e-01  9.00221443e+00  3.47800459e+00 -2.24434518e-03 
 1.73891662e-02  1.73891662e-02  1.80000000e+01  9.03207119e+00  9.03203308e+00  1.23920720e+01  3.20725903e-02  1.20779565e-01  8.99776114e+00  3.24678271e+00 -2.37743056e-03 
 1.73991662e-02  1.73991662e-02  1.80000000e+01  9.02959934e+00  9.02956424e+00  1.21558073e+01  2.96007731e-02  1.18329965e-01  8.99331651e+00  3.00273051e+00 -2.50113931e-03 
 1.74091662e-02  1.74091662e-02  1.80000000e+01  9.02701067e+00  9.02697865e+00  1.19070488e+01  2.70121353e-02  1.15764650e-01  8.98889812e+00  2.74681068e+00 -2.61498048e-03 
 1.74191662e-02  1.74191662e-02  1.80000000e+01  9.02431540e+00  9.02428651e+00  1.16467780e+01  2.43168928e-02  1.13093745e-01  8.98452344e+00  2.48003302e+00 -2.71850231e-03 
 1.74291662e-02  1.74291662e-02  1.80000000e+01  9.02152417e+00  9.02149845e+00  1.13760221e+01  2.15256827e-02  1.10327792e-01  8.98020978e+00  2.20345041e+00 -2.81129400e-03 
 1.74391662e-02  1.74391662e-02  1.80000000e+01  9.01864799e+00  9.01862547e+00  1.10958499e+01  1.86495206e-02  1.07477711e-01  8.97597419e+00  1.91815465e+00 -2.89298734e-03 
 1.74491662e-02  1.74491662e-02  1.80000000e+01  9.01569821e+00  9.01567892e+00  1.08073673e+01  1.56997573e-02  1.04554756e-01  8.97183343e+00  1.62527210e+00 -2.96325820e-03 
 1.74591662e-02  1.74591662e-02  1.80000000e+01  9.01268647e+00  9.01267043e+00  1.05117136e+01  1.26880343e-02  1.01570468e-01  8.96780385e+00  1.32595923e+00 -3.02182781e-03 
 1.74691662e-02  1.74691662e-02  1.80000000e+01  9.00962466e+00  9.00961189e+00  1.02100561e+01  9.62623737e-03  9.85366328e-02  8.96390140e+00  1.02139802e+00 -3.06846380e-03 
 1.74791662e-02  1.74791662e-02  1.80000000e+01  9.00652487e+00  9.00651537e+00  9.90358620e+00  6.52645009e-03  9.54652328e-02  8.96014149e+00  7.12791252e-01 -3.10298116e-03 
 1.74891662e-02  1.74891662e-02  1.80000000e+01  9.00339932e+00  9.00339311e+00  9.59351429e+00  3.40090590e-03  9.23683987e-02  8.95653899e+00  4.01357788e-01 -3.12524290e-03 
 1.74991662e-02  1.74991662e-02  1.80000000e+01  9.00026035e+00  9.00025743e+00  9.28106500e+00  2.61939880e-04  8.92583622e-02  8.95310814e+00  8.83276950e-02 -3.13516060e-03 
 1.75091662e-02  1.75091662e-02  1.80000000e+01  8.99712035e+00  8.99712072e+00  8.96747244e+00 -2.87805989e-03  8.61474073e-02  8.94986248e+00 -2.25062607e-01 -3.13269475e-03 
 1.75191662e-02  1.75191662e-02  1.80000000e+01  8.99399171e+00  8.99399537e+00  8.65397524e+00 -6.00670128e-03  8.30478222e-02  8.94681485e+00 -5.37575250e-01 -3.11785490e-03 
 1.75291662e-02  1.75291662e-02  1.80000000e+01  8.99088679e+00  8.99089373e+00  8.34181169e+00 -9.11163696e-03  7.99718498e-02  8.94397729e+00 -8.47975820e-01 -3.09069960e-03 
 1.75391662e-02  1.75391662e-02  1.80000000e+01  8.98781782e+00  8.98782805e+00  8.03221479e+00 -1.21806132e-02  7.69316397e-02  8.94136100e+00 -1.15503825e+00 -3.05133617e-03 
