 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)        
 3.37781616e-01  3.37781616e-01  5.00000000e+00  4.27399866e+00  4.35757779e+00  8.04285526e-01  9.03244040e-02 -6.14978925e-01  4.19827672e+00 
 3.38781616e-01  3.38781616e-01  5.00000000e+00  4.27404969e+00  4.35424705e+00  7.60077127e-01  9.86226647e-02 -5.52678469e-01  4.16769531e+00 
 3.39781616e-01  3.39781616e-01  5.00000000e+00  4.27400191e+00  4.36118237e+00  8.03215285e-01  9.08534220e-02 -5.06967793e-01  4.22360453e+00 
 3.40781616e-01  3.40781616e-01  5.00000000e+00  4.27405293e+00  4.35721668e+00  7.59060292e-01  9.91494999e-02 -4.45709078e-01  4.19140349e+00 
 3.41781616e-01  3.41781616e-01  5.00000000e+00  4.27400474e+00  4.36473324e+00  8.02283479e-01  9.13139026e-02 -4.01093978e-01  4.24584425e+00 
 3.42781616e-01  3.42781616e-01  5.00000000e+00  4.27405578e+00  4.36008584e+00  7.58169277e-01  9.96117643e-02 -3.40852485e-01  4.21223971e+00 
 3.43781616e-01  3.43781616e-01  5.00000000e+00  4.27400718e+00  4.36822320e+00  8.01471008e-01  9.17111755e-02 -2.97311271e-01  4.26541740e+00 
 3.44781616e-01  3.44781616e-01  5.00000000e+00  4.27405826e+00  4.36285040e+00  7.57386551e-01  1.00014855e-01 -2.38062860e-01  4.23059464e+00 
 3.45781616e-01  3.45781616e-01  5.00000000e+00  4.27400926e+00  4.37164497e+00  8.00761371e-01  9.20507553e-02 -1.95574164e-01  4.28268557e+00 
 3.46781616e-01  3.46781616e-01  5.00000000e+00  4.27406041e+00  4.36550736e+00  7.56697048e-01  1.00364194e-01 -1.37295223e-01  4.24680342e+00 
 3.47781616e-01  3.47781616e-01  5.00000000e+00  4.27401103e+00  4.37499140e+00  8.00140322e-01  9.23381612e-02 -9.58380142e-02  4.29795892e+00 
 3.48781616e-01  3.48781616e-01  5.00000000e+00  4.27406213e+00  4.36869316e+00  7.56100559e-01  1.00635631e-01 -3.85348915e-02  4.26119007e+00 
 3.49781616e-01  3.49781616e-01  5.00000000e+00  4.27401204e+00  4.38026354e+00  7.99659161e-01  9.24943397e-02  1.85708178e-03  4.31168642e+00 
 3.50781616e-01  3.50781616e-01  5.00000000e+00  4.27406397e+00  4.37001726e+00  7.55519642e-01  1.00942317e-01  5.83697081e-02  4.27403089e+00 
 3.51781616e-01  3.51781616e-01  5.00000000e+00  4.27401322e+00  4.38371709e+00  7.99188161e-01  9.26867820e-02  9.77153156e-02  4.32384058e+00 
 3.52781616e-01  3.52781616e-01  5.00000000e+00  4.27406536e+00  4.37226231e+00  7.55031122e-01  1.01167477e-01  1.53337901e-01  4.28546275e+00 
 3.53781616e-01  3.53781616e-01  5.00000000e+00  4.27401417e+00  4.38711738e+00  7.98775482e-01  9.28411398e-02  1.91699013e-01  4.33469269e+00 
 3.54781616e-01  3.54781616e-01  5.00000000e+00  4.27406654e+00  4.37438659e+00  7.54593516e-01  1.01358922e-01  2.46453947e-01  4.29567755e+00 
 3.55781616e-01  3.55781616e-01  5.00000000e+00  4.27401491e+00  4.39043786e+00  7.98412259e-01  9.29625969e-02  2.83849200e-01  4.34441102e+00 
 3.56781616e-01  3.56781616e-01  5.00000000e+00  4.27406753e+00  4.37640109e+00  7.54200233e-01  1.01520386e-01  3.37757035e-01  4.30483238e+00 
 3.57781616e-01  3.57781616e-01  5.00000000e+00  4.27401548e+00  4.39367177e+00  7.98091537e-01  9.30553821e-02  3.74205177e-01  4.35314050e+00 
 3.58781616e-01  3.58781616e-01  5.00000000e+00  4.27406791e+00  4.38065326e+00  7.53926302e-01  1.01573836e-01  4.27204114e-01  4.31322513e+00 
 3.59781616e-01  3.59781616e-01  5.00000000e+00  4.27401591e+00  4.39695584e+00  7.97805247e-01  9.31251710e-02  4.62807476e-01  4.36116593e+00 
 3.60781616e-01  3.60781616e-01  5.00000000e+00  4.27406912e+00  4.38013111e+00  7.53510332e-01  1.01778444e-01  5.15087689e-01  4.32061811e+00 
 3.61781616e-01  3.61781616e-01  5.00000000e+00  4.27401640e+00  4.39988530e+00  7.97512503e-01  9.32045592e-02  5.49719896e-01  4.36817314e+00 
 3.62781616e-01  3.62781616e-01  5.00000000e+00  4.27409233e+00  4.38270533e+00  7.49387204e-01  1.05535841e-01  6.04792312e-01  4.32014796e+00 
 3.63781616e-01  3.63781616e-01  5.00000000e+00  4.27402104e+00  4.39932366e+00  7.96427276e-01  9.39596064e-02  6.35532799e-01  4.36642012e+00 
 3.64781616e-01  3.64781616e-01  5.00000000e+00  4.27665501e+00  4.27389313e+00 -3.45709916e+00  5.01315480e-01  9.10732414e-01  7.32556133e-02 
 3.65781616e-01  3.65781616e-01  5.00000000e+00  4.27897826e+00  4.27387243e+00 -3.37899187e+00  8.28171070e-01  9.52869864e-01  6.99504518e-02 
 3.66781616e-01  3.66781616e-01  5.00000000e+00  4.28051311e+00  4.27389820e+00 -3.29437996e+00  1.02832846e+00  8.88921983e-01  7.39367836e-02 
 3.67764900e-01  3.67764900e-01  5.00000000e+00  4.28286306e+00  4.27387950e+00 -3.21892050e+00  1.31312947e+00  9.32670348e-01  7.08794276e-02 
 3.68764900e-01  3.68764900e-01  5.00000000e+00  4.28428848e+00  4.27390309e+00 -3.13597707e+00  1.47821686e+00  8.70184636e-01  7.47372952e-02 
 3.69764900e-01  3.69764900e-01  5.00000000e+00  4.28677770e+00  4.27388607e+00 -3.06044025e+00  1.73417635e+00  9.15006511e-01  7.19548729e-02 
 3.70764900e-01  3.70764900e-01  5.00000000e+00  4.28812922e+00  4.27390872e+00 -2.97917780e+00  1.86888518e+00  8.53819154e-01  7.56563098e-02 
 3.71764900e-01  3.71764900e-01  5.00000000e+00  4.29069161e+00  4.27389352e+00 -2.90485330e+00  2.09655018e+00  8.99711678e-01  7.31721433e-02 
 3.72764900e-01  3.72764900e-01  5.00000000e+00  4.29195732e+00  4.27391489e+00 -2.82529669e+00  2.20516409e+00  8.39652041e-01  7.66642026e-02 
 3.73764900e-01  3.73764900e-01  5.00000000e+00  4.29460452e+00  4.27390168e+00 -2.75212940e+00  2.40851259e+00  8.86464491e-01  7.45054512e-02 
 3.74764900e-01  3.74764900e-01  5.00000000e+00  4.29577096e+00  4.27392148e+00 -2.67430003e+00  2.49471451e+00  8.27388691e-01  7.77389380e-02 
 3.75764900e-01  3.75764900e-01  5.00000000e+00  4.29851644e+00  4.27391043e+00 -2.60223301e+00  2.67716400e+00  8.74991508e-01  7.59349024e-02 
 3.76764900e-01  3.76764900e-01  5.00000000e+00  4.29958958e+00  4.27392880e+00 -2.52608100e+00  2.74410915e+00  8.16765929e-01  7.89325972e-02 
 3.77764900e-01  3.77764900e-01  5.00000000e+00  4.30242744e+00  4.27391965e+00 -2.45513026e+00  2.90860484e+00  8.65055837e-01  7.74403397e-02 
 3.78764900e-01  3.78764900e-01  5.00000000e+00  4.30336257e+00  4.27393604e+00 -2.38071678e+00  2.95901127e+00  8.07575194e-01  8.01137584e-02 
 3.79764900e-01  3.79764900e-01  5.00000000e+00  4.30633746e+00  4.27392921e+00 -2.31078789e+00  3.10807044e+00  8.56452403e-01  7.90005543e-02 
 3.80764900e-01  3.80764900e-01  5.00000000e+00  4.30711407e+00  4.27394336e+00 -2.23812693e+00  3.14426880e+00  7.99620326e-01  8.13089428e-02 
 3.81764900e-01  3.81764900e-01  5.00000000e+00  4.31024647e+00  4.27393899e+00 -2.16917315e+00  3.28005965e+00  8.49003295e-01  8.05949229e-02 
 3.82764900e-01  3.82764900e-01  5.00000000e+00  4.31084127e+00  4.27395067e+00 -2.09827641e+00  3.30405086e+00  7.92735359e-01  8.25001377e-02 
 3.83764900e-01  3.83764900e-01  5.00000000e+00  4.31415444e+00  4.27394885e+00 -2.03025368e+00  3.42843662e+00  8.42554206e-01  8.22030880e-02 
 3.84764900e-01  3.84764900e-01  5.00000000e+00  4.31454105e+00  4.27395785e+00 -1.96112928e+00  3.44193854e+00  7.86776360e-01  8.36709111e-02 
 3.85764900e-01  3.85764900e-01  5.00000000e+00  4.31806127e+00  4.27395868e+00 -1.89399698e+00  3.55652050e+00  8.36971274e-01  8.38054939e-02 
 3.86764900e-01  3.86764900e-01  5.00000000e+00  4.31820999e+00  4.27396482e+00 -1.82664835e+00  3.56100787e+00  7.81618496e-01  8.48067256e-02 
 3.87764900e-01  3.87764900e-01  5.00000000e+00  4.32196679e+00  4.27396836e+00 -1.76037005e+00  3.66716235e+00  8.32138369e-01  8.53837753e-02 
 3.88764900e-01  3.88764900e-01  5.00000000e+00  4.32184431e+00  4.27397150e+00 -1.69479499e+00  3.66390119e+00  7.77153503e-01  8.58951796e-02 
 3.89764900e-01  3.89764900e-01  5.00000000e+00  4.32587078e+00  4.27397780e+00 -1.62933900e+00  3.76281129e+00  8.27954754e-01  8.69211248e-02 
 3.90764900e-01  3.90764900e-01  5.00000000e+00  4.32543994e+00  4.27397783e+00 -1.56552900e+00  3.75288837e+00  7.73287504e-01  8.69261623e-02 
 3.91764900e-01  3.91764900e-01  5.00000000e+00  4.32977288e+00  4.27398689e+00 -1.50086880e+00  3.84557118e+00  8.24333068e-01  8.84026173e-02 
 3.92764900e-01  3.92764900e-01  5.00000000e+00  4.32899249e+00  4.27398376e+00 -1.43880854e+00  3.82991934e+00  7.69939115e-01  8.78919183e-02 
 3.93764900e-01  3.93764900e-01  5.00000000e+00  4.33367260e+00  4.27399557e+00 -1.37492303e+00  3.91724937e+00  8.21197572e-01  8.98154751e-02 
 3.94764900e-01  3.94764900e-01  5.00000000e+00  4.33249730e+00  4.27398925e+00 -1.31459021e+00  3.89666925e+00  7.67037806e-01  8.87870235e-02 
 3.95764900e-01  3.95764900e-01  5.00000000e+00  4.33756929e+00  4.27400377e+00 -1.25146370e+00  3.97939849e+00  8.18482624e-01  9.11492556e-02 
 3.96764900e-01  3.96764900e-01  5.00000000e+00  4.33594951e+00  4.27399430e+00 -1.19282919e+00  3.95457717e+00  7.64522479e-01  8.96082775e-02 
 3.97764900e-01  3.97764900e-01  5.00000000e+00  4.34146203e+00  4.27401143e+00 -1.13045119e+00  4.03335239e+00  8.16131358e-01  9.23959495e-02 
 3.98764900e-01  3.98764900e-01  5.00000000e+00  4.33934407e+00  4.27399888e+00 -1.07347942e+00  4.00487940e+00  7.62340224e-01  9.03545229e-02 
 3.99764900e-01  3.99764900e-01  5.00000000e+00  4.34534963e+00  4.27401852e+00 -1.01184429e+00  4.08025693e+00  8.14094528e-01  9.35499867e-02 
 4.00764900e-01  4.00764900e-01  5.00000000e+00  4.34267587e+00  4.27400301e+00 -9.56493903e-01  4.04863801e+00  7.60445249e-01  9.10264074e-02 
 4.01764900e-01  4.01764900e-01  5.00000000e+00  4.34923055e+00  4.27402503e+00 -8.95600293e-01  4.12109642e+00  8.12329505e-01  9.46081480e-02 
 4.02764900e-01  4.02764900e-01  5.00000000e+00  4.34593980e+00  4.27400670e+00 -8.41824976e-01  4.08676535e+00  7.58797936e-01  9.16261024e-02 
 4.03764900e-01  4.03764900e-01  5.00000000e+00  4.35310281e+00  4.27403094e+00 -7.81675201e-01  4.15671641e+00  8.10799393e-01  9.55693952e-02 
 4.04764900e-01  4.04764900e-01  5.00000000e+00  4.34913217e+00  4.27401042e+00 -7.29350428e-01  4.12004462e+00  7.57363463e-01  9.22315823e-02 
 4.05764900e-01  4.05764900e-01  5.00000000e+00  4.35696394e+00  4.27403628e+00 -6.70022692e-01  4.18784325e+00  8.09472248e-01  9.64366229e-02 
 4.06764900e-01  4.06764900e-01  5.00000000e+00  4.35224687e+00  4.27401337e+00 -6.19157311e-01  4.14915010e+00  7.56113314e-01  9.27121722e-02 
 4.07764900e-01  4.07764900e-01  5.00000000e+00  4.36081090e+00  4.27404103e+00 -5.60599719e-01  4.21510065e+00  8.08320485e-01  9.72090421e-02 
 4.08764900e-01  4.08764900e-01  5.00000000e+00  4.35528036e+00  4.27401596e+00 -5.11137008e-01  4.17465943e+00  7.55021449e-01  9.31333884e-02 
 4.09764900e-01  4.09764900e-01  5.00000000e+00  4.36466827e+00  4.27404577e+00 -4.53273471e-01  4.23902576e+00  8.07320670e-01  9.79775302e-02 
 4.10764900e-01  4.10764900e-01  5.00000000e+00  4.35822932e+00  4.27401822e+00 -4.05243630e-01  4.19707112e+00  7.54065757e-01  9.35000497e-02 
 4.11764900e-01  4.11764900e-01  5.00000000e+00  4.36848465e+00  4.27404948e+00 -3.48162899e-01  4.26007800e+00  8.06451486e-01  9.85817145e-02 
 4.12764900e-01  4.12764900e-01  5.00000000e+00  4.36109065e+00  4.27402017e+00 -3.01430562e-01  4.21680999e+00  7.53227314e-01  9.38169984e-02 
 4.13764900e-01  4.13764900e-01  5.00000000e+00  4.37227634e+00  4.27405271e+00 -2.45142464e-01  4.27865174e+00  8.05695331e-01  9.91061923e-02 
 4.14764900e-01  4.14764900e-01  5.00000000e+00  4.36386217e+00  4.27402184e+00 -1.99652861e-01  4.23424226e+00  7.52489766e-01  9.40890620e-02 
 4.15764900e-01  4.15764900e-01  5.00000000e+00  4.37603801e+00  4.27405549e+00 -1.44166466e-01  4.29508600e+00  8.05036741e-01  9.95569871e-02 
 4.16764900e-01  4.16764900e-01  5.00000000e+00  4.36654250e+00  4.27402327e+00 -9.98666003e-02  4.24968233e+00  7.51839050e-01  9.43209232e-02 
 4.17764900e-01  4.17764900e-01  5.00000000e+00  4.37976375e+00  4.27405785e+00 -4.51898060e-02  4.30967173e+00  8.04462330e-01  9.99403833e-02 
 4.18764900e-01  4.18764900e-01  5.00000000e+00  4.36913104e+00  4.27402447e+00 -2.02895525e-03  4.26340011e+00  7.51263083e-01  9.45170183e-02 
 4.19764900e-01  4.19764900e-01  5.00000000e+00  4.38344706e+00  4.27405984e+00  5.18318287e-02  4.32265858e+00  8.03960506e-01  1.00262727e-01 
 4.20764900e-01  4.20764900e-01  5.00000000e+00  4.37162801e+00  4.27402548e+00  9.39017572e-02  4.27562724e+00  7.50751498e-01  9.46814789e-02 
 4.21764900e-01  4.21764900e-01  5.00000000e+00  4.38708107e+00  4.27406148e+00  1.46941824e-01  4.33426069e+00  8.03521233e-01  1.00530266e-01 
 4.22764900e-01  4.22764900e-01  5.00000000e+00  4.37403437e+00  4.27402632e+00  1.87966065e-01  4.28656254e+00  7.50295413e-01  9.48180988e-02 
 4.23764900e-01  4.23764900e-01  5.00000000e+00  4.39065866e+00  4.27406283e+00  2.40182534e-01  4.34466176e+00  8.03135818e-01  1.00749018e-01 
 4.24764900e-01  4.24764900e-01  5.00000000e+00  4.37635171e+00  4.27402702e+00  2.80203352e-01  4.29637659e+00  7.49887212e-01  9.49303251e-02 
 4.25764900e-01  4.25764900e-01  5.00000000e+00  4.39417267e+00  4.27406391e+00  3.31595213e-01  4.35401928e+00  8.02796726e-01  1.00924693e-01 
 4.26764900e-01  4.26764900e-01  5.00000000e+00  4.37858209e+00  4.27402758e+00  3.70652041e-01  4.30521518e+00  7.49520105e-01  9.50214315e-02 
 4.27764900e-01  4.27764900e-01  5.00000000e+00  4.39761570e+00  4.27406476e+00  4.21220317e-01  4.36246714e+00  8.02497092e-01  1.01063005e-01 
 4.28764900e-01  4.28764900e-01  5.00000000e+00  4.38072330e+00  4.27402806e+00  4.59354700e-01  4.31318644e+00  7.49179734e-01  9.50998315e-02 
 4.29764900e-01  4.29764900e-01  5.00000000e+00  4.40096483e+00  4.27406549e+00  5.09108141e-01  4.37008543e+00  8.02220691e-01  1.01180920e-01 
 4.30764900e-01  4.30764900e-01  5.00000000e+00  4.38263046e+00  4.27402949e+00  5.46508239e-01  4.31989524e+00  7.48609226e-01  9.53332944e-02 
 4.31764900e-01  4.31764900e-01  5.00000000e+00  4.40371832e+00  4.27406825e+00  5.95630006e-01  4.37595742e+00  8.01665300e-01  1.01629344e-01 
 4.32764900e-01  4.32764900e-01  5.00000000e+00  4.37907705e+00  4.27408076e+00  6.39965866e-01  4.30709941e+00  7.38433058e-01  1.03659315e-01 
 4.32889900e-01  4.32889900e-01  5.00000000e+00  4.38238827e+00  4.27429978e+00  6.80539446e-01  4.31905941e+00  7.54347332e-01  1.39043623e-01 
 4.33080936e-01  4.33080936e-01  5.00000000e+00  4.38147646e+00  4.27423210e+00  6.77572576e-01  4.31587549e+00  7.56823286e-01  1.28140971e-01 
 4.33085958e-01  4.33085958e-01  5.00000000e+00  4.38462063e+00  4.27409558e+00  6.55704352e-01  4.32652862e+00  7.67525613e-01  1.06062304e-01 
 4.33096003e-01  4.33096003e-01  5.00000000e+00  4.38470436e+00  4.27408682e+00  6.54704931e-01  4.32680002e+00  7.67892739e-01  1.04641949e-01 
 4.33102288e-01  4.33102288e-01  5.00000000e+00  4.38448824e+00  4.27409692e+00  6.56606165e-01  4.32609830e+00  7.67252404e-01  1.06279816e-01 
 4.33109092e-01  4.33109092e-01  5.00000000e+00  4.38455072e+00  4.27409065e+00  6.55875286e-01  4.32630127e+00  7.67523893e-01  1.05263895e-01 
 4.33118803e-01  4.33118803e-01  5.00000000e+00  4.38433055e+00  4.27409920e+00  6.57667583e-01  4.32558296e+00  7.66906230e-01  1.06649482e-01 
 4.33128663e-01  4.33128663e-01  5.00000000e+00  4.38433002e+00  4.27409529e+00  6.57446459e-01  4.32558125e+00  7.67010940e-01  1.06015458e-01 
 4.33142368e-01  4.33142368e-01  5.00000000e+00  4.38406428e+00  4.27410409e+00  6.59447400e-01  4.32470882e+00  7.66293525e-01  1.07442656e-01 
 4.33158973e-01  4.33158973e-01  5.00000000e+00  4.38395580e+00  4.27410296e+00  6.59958149e-01  4.32435135e+00  7.66136028e-01  1.07258570e-01 
 4.33179655e-01  4.33179655e-01  5.00000000e+00  4.38351504e+00  4.27411624e+00  6.62975328e-01  4.32288583e+00  7.64943029e-01  1.09410832e-01 
 4.33206642e-01  4.33206642e-01  5.00000000e+00  4.38311317e+00  4.27412324e+00  6.65237572e-01  4.32153451e+00  7.63995647e-01  1.10545509e-01 
 4.33207876e-01  4.33207876e-01  5.00000000e+00  4.38158665e+00  4.27418284e+00  6.74931495e-01  4.31626448e+00  7.58755918e-01  1.20188093e-01 
 4.33207914e-01  4.33207914e-01  5.00000000e+00  4.38151970e+00  4.27418520e+00  6.75314908e-01  4.31603277e+00  7.58525172e-01  1.20569901e-01 
 4.33207991e-01  4.33207991e-01  5.00000000e+00  4.38134334e+00  4.27419112e+00  6.76274112e-01  4.31540503e+00  7.57899396e-01  1.21525898e-01 
 4.33208145e-01  4.33208145e-01  5.00000000e+00  4.38015348e+00  4.27422755e+00  6.82161373e-01  4.31111021e+00  7.53609161e-01  1.27406756e-01 
 4.33208173e-01  4.33208173e-01  5.00000000e+00  4.37950796e+00  4.27424525e+00  6.85016717e-01  4.30872381e+00  7.51223787e-01  1.30260970e-01 
 4.33208180e-01  4.33208180e-01  5.00000000e+00  4.37929924e+00  4.27425061e+00  6.85881080e-01  4.30793703e+00  7.50437273e-01  1.31125051e-01 
 4.33208193e-01  4.33208193e-01  5.00000000e+00  4.37878345e+00  4.27426354e+00  6.87966214e-01  4.30598367e+00  7.48484470e-01  1.33209621e-01 
 4.33208221e-01  4.33208221e-01  5.00000000e+00  4.37592836e+00  4.27432525e+00  6.97896150e-01  4.29463508e+00  7.37137303e-01  1.43138439e-01 
 4.33208225e-01  4.33208225e-01  5.00000000e+00  4.37456820e+00  4.27435092e+00  7.02020589e-01  4.28888301e+00  7.31385565e-01  1.47262693e-01 
 4.33208226e-01  4.33208226e-01  5.00000000e+00  4.37415027e+00  4.27435868e+00  7.03266062e-01  4.28706883e+00  7.29571474e-01  1.48508121e-01 
 4.33208229e-01  4.33208229e-01  5.00000000e+00  4.37311896e+00  4.27437712e+00  7.06225167e-01  4.28249545e+00  7.24998278e-01  1.51467134e-01 
 4.33208233e-01  4.33208233e-01  5.00000000e+00  4.36854211e+00  4.27445167e+00  7.18166253e-01  4.26037830e+00  7.02881591e-01  1.63408048e-01 
 4.33208238e-01  4.33208238e-01  5.00000000e+00  4.27758342e+00  4.27538178e+00  8.64303493e-01  6.35651181e-01 -2.92184434e+00  3.09545537e-01 
 4.33208241e-01  4.33208241e-01  5.00000000e+00  4.27440405e+00  4.27626125e+00  9.97764105e-01  1.55785239e-01 -3.40170995e+00  4.43007053e-01 
 4.33208244e-01  4.33208244e-01  5.00000000e+00  4.27447120e+00  4.27549090e+00  8.81106931e-01  1.66530274e-01 -3.39096471e+00  3.26350767e-01 
 4.33208247e-01  4.33208247e-01  5.00000000e+00  4.27425215e+00  4.27620808e+00  9.89821179e-01  1.31373954e-01 -3.42612073e+00  4.35066003e-01 
 4.33208251e-01  4.33208251e-01  5.00000000e+00  4.27432617e+00  4.27553809e+00  8.88351632e-01  1.43287631e-01 -3.41420674e+00  3.33597766e-01 
 4.33208257e-01  4.33208257e-01  5.00000000e+00  4.27414719e+00  4.27617668e+00  9.85120027e-01  1.14422413e-01 -3.44307146e+00  4.30367937e-01 
 4.33208265e-01  4.33208265e-01  5.00000000e+00  4.27421221e+00  4.27556442e+00  8.92383382e-01  1.24931983e-01 -3.43256123e+00  3.37633875e-01 
 4.33208279e-01  4.33208279e-01  5.00000000e+00  4.27404325e+00  4.27616672e+00  9.83621827e-01  9.75688316e-02 -3.45992325e+00  4.28876445e-01 
 4.33208303e-01  4.33208303e-01  5.00000000e+00  4.27409638e+00  4.27558057e+00  8.94846584e-01  1.06192439e-01 -3.45129771e+00  3.40108560e-01 
 4.33208351e-01  4.33208351e-01  5.00000000e+00  4.27392520e+00  4.27617321e+00  9.84572582e-01  7.83451067e-02 -3.47914109e+00  4.29849234e-01 
 4.33208447e-01  4.33208447e-01  5.00000000e+00  4.27398237e+00  4.27559846e+00  8.97541656e-01  8.76666106e-02 -3.46981176e+00  3.42847688e-01 
 4.33208611e-01  4.33208611e-01  5.00000000e+00  4.27384125e+00  4.27618775e+00  9.86667760e-01  6.46215286e-02 -3.49284330e+00  4.32024255e-01 
 4.33208824e-01  4.33208824e-01  5.00000000e+00  4.27393964e+00  4.27560967e+00  8.99141107e-01  8.07010788e-02 -3.47674629e+00  3.44562916e-01 
 4.33209094e-01  4.33209094e-01  5.00000000e+00  4.27382720e+00  4.27618527e+00  9.87115799e-01  6.23598704e-02 -3.49506530e+00  4.32620335e-01 
 4.33209471e-01  4.33209471e-01  5.00000000e+00  4.27393602e+00  4.27560598e+00  8.99349856e-01  8.01484555e-02 -3.47724587e+00  3.44969636e-01 
 4.33210163e-01  4.33210163e-01  5.00000000e+00  4.27382689e+00  4.27618703e+00  9.87069346e-01  6.23073408e-02 -3.49503011e+00  4.32901293e-01 
 4.33211549e-01  4.33211549e-01  5.00000000e+00  4.27393603e+00  4.27561018e+00  8.99347891e-01  8.01502639e-02 -3.47707350e+00  3.45604174e-01 
 4.33214320e-01  4.33214320e-01  5.00000000e+00  4.27382691e+00  4.27619504e+00  9.87007302e-01  6.23104410e-02 -3.49468590e+00  4.34112091e-01 
 4.33219861e-01  4.33219861e-01  5.00000000e+00  4.27393604e+00  4.27562639e+00  8.99253082e-01  8.01518648e-02 -3.47638972e+00  3.48054388e-01 
 4.33230945e-01  4.33230945e-01  5.00000000e+00  4.27382695e+00  4.27622733e+00  9.86802782e-01  6.23163450e-02 -3.49331572e+00  4.38994966e-01 
 4.33253112e-01  4.33253112e-01  5.00000000e+00  4.27393610e+00  4.27569101e+00  8.98851849e-01  8.01622434e-02 -3.47365116e+00  3.57817358e-01 
 4.33297446e-01  4.33297446e-01  5.00000000e+00  4.27382708e+00  4.27635649e+00  9.85998178e-01  6.23378873e-02 -3.48783928e+00  4.58476493e-01 
 4.33386113e-01  4.33386113e-01  5.00000000e+00  4.27393637e+00  4.27594904e+00  8.97250945e-01  8.02051227e-02 -3.46270435e+00  3.96620251e-01 
 4.33563448e-01  4.33563448e-01  5.00000000e+00  4.27382761e+00  4.27687150e+00  9.82821121e-01  6.24245780e-02 -3.46596819e+00  5.35438222e-01 
 4.33918119e-01  4.33918119e-01  5.00000000e+00  4.27393744e+00  4.27697449e+00  8.90998269e-01  8.03810319e-02 -3.41905326e+00  5.48009751e-01 
