 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)         v(N009)        
 1.60987685e-02  1.60987685e-02  1.80000000e+01  9.01163009e+00  9.01161870e+00  1.00661554e+01  1.16301517e-02  1.00560641e-01  9.02765690e+00  1.13791040e+00  1.03027620e-03 
 1.61087685e-02  1.61087685e-02  1.80000000e+01  9.01262878e+00  9.01261628e+00  1.01697687e+01  1.26288555e-02  1.01549653e-01  9.02799453e+00  1.23854304e+00  9.83315809e-04 
 1.61187685e-02  1.61187685e-02  1.80000000e+01  9.01357763e+00  9.01356407e+00  1.02687330e+01  1.35777190e-02  1.02489247e-01  9.02822167e+00  1.33428174e+00  9.32474963e-04 
 1.61287685e-02  1.61287685e-02  1.80000000e+01  9.01447290e+00  9.01445832e+00  1.03626578e+01  1.44729973e-02  1.03375713e-01  9.02833742e+00  1.42474869e+00  8.77954399e-04 
 1.61387685e-02  1.61387685e-02  1.80000000e+01  9.01531104e+00  9.01529550e+00  1.04511724e+01  1.53111574e-02  1.04205554e-01  9.02834135e+00  1.50958690e+00  8.19969468e-04 
 1.61487685e-02  1.61487685e-02  1.80000000e+01  9.01608876e+00  9.01607232e+00  1.05339276e+01  1.60888914e-02  1.04975496e-01  9.02823342e+00  1.58846160e+00  7.58749045e-04 
 1.61587685e-02  1.61587685e-02  1.80000000e+01  9.01680298e+00  9.01678570e+00  1.06105967e+01  1.68031298e-02  1.05682501e-01  9.02801408e+00  1.66106159e+00  6.94534900e-04 
 1.61687685e-02  1.61687685e-02  1.80000000e+01  9.01745089e+00  9.01743284e+00  1.06808773e+01  1.74510540e-02  1.06323778e-01  9.02768418e+00  1.72710040e+00  6.27580481e-04 
 1.61787685e-02  1.61787685e-02  1.80000000e+01  9.01802993e+00  9.01801118e+00  1.07444921e+01  1.80301068e-02  1.06896799e-01  9.02724504e+00  1.78631750e+00  5.58150142e-04 
 1.61887685e-02  1.61887685e-02  1.80000000e+01  9.01853780e+00  9.01851843e+00  1.08011901e+01  1.85380030e-02  1.07399301e-01  9.02669838e+00  1.83847927e+00  4.86517862e-04 
 1.61987685e-02  1.61987685e-02  1.80000000e+01  9.01897252e+00  9.01895260e+00  1.08507476e+01  1.89727382e-02  1.07829303e-01  9.02604637e+00  1.88337993e+00  4.12966402e-04 
 1.62087685e-02  1.62087685e-02  1.80000000e+01  9.01933236e+00  9.01931197e+00  1.08929691e+01  1.93325967e-02  1.08185108e-01  9.02529157e+00  1.92084237e+00  3.37785963e-04 
 1.62187685e-02  1.62187685e-02  1.80000000e+01  9.01961590e+00  9.01959512e+00  1.09276880e+01  1.96161582e-02  1.08465314e-01  9.02443697e+00  1.95071882e+00  2.61273262e-04 
 1.62287685e-02  1.62287685e-02  1.80000000e+01  9.01982203e+00  9.01980095e+00  1.09547673e+01  1.98223037e-02  1.08668813e-01  9.02348594e+00  1.97289144e+00  1.83730130e-04 
 1.62387685e-02  1.62387685e-02  1.80000000e+01  9.01994992e+00  9.01992863e+00  1.09741004e+01  1.99502197e-02  1.08794805e-01  9.02244223e+00  1.98727281e+00  1.05462538e-04 
 1.62487685e-02  1.62487685e-02  1.80000000e+01  9.01999909e+00  9.01997767e+00  1.09856108e+01  1.99994012e-02  1.08842791e-01  9.02130997e+00  1.99380621e+00  2.67792219e-05 
 1.62587685e-02  1.62587685e-02  1.80000000e+01  9.01996932e+00  9.01994786e+00  1.09892532e+01  1.99696543e-02  1.08812583e-01  9.02009360e+00  1.99246592e+00 -5.20093803e-05 
 1.62687685e-02  1.62687685e-02  1.80000000e+01  9.01986074e+00  9.01983933e+00  1.09850133e+01  1.98610962e-02  1.08704301e-01  9.01879794e+00  1.98325724e+00 -1.30592512e-04 
 1.62787685e-02  1.62787685e-02  1.80000000e+01  9.01967378e+00  9.01965251e+00  1.09729077e+01  1.96741555e-02  1.08518370e-01  9.01742810e+00  1.96621654e+00 -2.08660125e-04 
 1.62887685e-02  1.62887685e-02  1.80000000e+01  9.01940918e+00  9.01938813e+00  1.09529843e+01  1.94095699e-02  1.08255526e-01  9.01598947e+00  1.94141107e+00 -2.85904353e-04 
 1.62987685e-02  1.62987685e-02  1.80000000e+01  9.01906797e+00  9.01904724e+00  1.09253216e+01  1.90683835e-02  1.07916804e-01  9.01448774e+00  1.90893872e+00 -3.62020381e-04 
 1.63087685e-02  1.63087685e-02  1.80000000e+01  9.01865151e+00  9.01863118e+00  1.08900289e+01  1.86519430e-02  1.07503542e-01  9.01292883e+00  1.86892761e+00 -4.36708028e-04 
 1.63187685e-02  1.63187685e-02  1.80000000e+01  9.01816144e+00  9.01814159e+00  1.08472452e+01  1.81618918e-02  1.07017369e-01  9.01131889e+00  1.82153562e+00 -5.09672568e-04 
 1.63287685e-02  1.63287685e-02  1.80000000e+01  9.01759970e+00  9.01758040e+00  1.07971395e+01  1.76001639e-02  1.06460203e-01  9.00966427e+00  1.76694973e+00 -5.80626186e-04 
 1.63387685e-02  1.63387685e-02  1.80000000e+01  9.01696849e+00  9.01694983e+00  1.07399093e+01  1.69689761e-02  1.05834243e-01  9.00797150e+00  1.70538531e+00 -6.49288854e-04 
 1.63487685e-02  1.63487685e-02  1.80000000e+01  9.01627032e+00  9.01625237e+00  1.06757806e+01  1.62708196e-02  1.05141959e-01  9.00624725e+00  1.63708528e+00 -7.15389706e-04 
 1.63587685e-02  1.63587685e-02  1.80000000e+01  9.01550793e+00  9.01549076e+00  1.06050062e+01  1.55084496e-02  1.04386082e-01  9.00449834e+00  1.56231913e+00 -7.78667786e-04 
 1.63687685e-02  1.63687685e-02  1.80000000e+01  9.01468434e+00  9.01466802e+00  1.05278655e+01  1.46848748e-02  1.03569593e-01  9.00273166e+00  1.48138186e+00 -8.38873428e-04 
 1.63787685e-02  1.63787685e-02  1.80000000e+01  9.01380280e+00  9.01378739e+00  1.04446628e+01  1.38033455e-02  1.02695716e-01  9.00095419e+00  1.39459285e+00 -8.95768909e-04 
 1.63887685e-02  1.63887685e-02  1.80000000e+01  9.01286678e+00  9.01285234e+00  1.03557264e+01  1.28673408e-02  1.01767898e-01  8.99917294e+00  1.30229456e+00 -9.49129683e-04 
 1.63987685e-02  1.63987685e-02  1.80000000e+01  9.01187998e+00  9.01186656e+00  1.02614072e+01  1.18805545e-02  1.00789800e-01  8.99739494e+00  1.20485121e+00 -9.98744999e-04 
 1.64087685e-02  1.64087685e-02  1.80000000e+01  9.01084630e+00  9.01083395e+00  1.01620775e+01  1.08468811e-02  9.97652823e-02  8.99562721e+00  1.10264734e+00 -1.04441903e-03 
 1.64187685e-02  1.64187685e-02  1.80000000e+01  9.00976980e+00  9.00975857e+00  1.00581292e+01  9.77039997e-03  9.86983877e-02  8.99387673e+00  9.96086267e-01 -1.08597130e-03 
 1.64287685e-02  1.64287685e-02  1.80000000e+01  9.00865476e+00  9.00864468e+00  9.94997250e+00  8.65535957e-03  9.75933267e-02  8.99215041e+00  8.85588545e-01 -1.12323781e-03 
 1.64387685e-02  1.64387685e-02  1.80000000e+01  9.00750555e+00  9.00749666e+00  9.83803430e+00  7.50616043e-03  9.64544605e-02  8.99045506e+00  7.71590258e-01 -1.15607126e-03 
 1.64487685e-02  1.64487685e-02  1.80000000e+01  9.00632672e+00  9.00631906e+00  9.72275632e+00  6.32733789e-03  9.52862837e-02  8.98879737e+00  6.54541324e-01 -1.18434201e-03 
 1.64587685e-02  1.64587685e-02  1.80000000e+01  9.00512292e+00  9.00511651e+00  9.60459356e+00  5.12354425e-03  9.40934071e-02  8.98718390e+00  5.34903711e-01 -1.20793833e-03 
 1.64687685e-02  1.64687685e-02  1.80000000e+01  9.00389890e+00  9.00389377e+00  9.48401235e+00  3.89953031e-03  9.28805385e-02  8.98562101e+00  4.13149616e-01 -1.22676701e-03 
 1.64787685e-02  1.64787685e-02  1.80000000e+01  9.00265949e+00  9.00265565e+00  9.36148863e+00  2.66012672e-03  9.16524653e-02  8.98411486e+00  2.89759597e-01 -1.24075362e-03 
 1.64887685e-02  1.64887685e-02  1.80000000e+01  9.00140959e+00  9.00140705e+00  9.23750599e+00  1.41022481e-03  9.04140344e-02  8.98267142e+00  1.65220682e-01 -1.24984291e-03 
 1.64987685e-02  1.64987685e-02  1.80000000e+01  9.00015412e+00  9.00015290e+00  9.11255378e+00  1.54757396e-04  8.91701342e-02  8.98129636e+00  4.00244363e-02 -1.25399889e-03 
 1.65087685e-02  1.65087685e-02  1.80000000e+01  8.99889804e+00  8.99889814e+00  8.98712520e+00 -1.10132078e-03  8.79256743e-02  8.97999513e+00 -8.53349728e-02 -1.25320517e-03 
 1.65187685e-02  1.65187685e-02  1.80000000e+01  8.99764631e+00  8.99764773e+00  8.86171531e+00 -2.35305254e-03  8.66855666e-02  8.97877286e+00 -2.10362731e-01 -1.24746481e-03 
 1.65287685e-02  1.65287685e-02  1.80000000e+01  8.99640387e+00  8.99640660e+00  8.73681913e+00 -3.59549788e-03  8.54547062e-02  8.97763437e+00 -3.34565332e-01 -1.23680049e-03 
 1.65387685e-02  1.65387685e-02  1.80000000e+01  8.99517562e+00  8.99517965e+00  8.61292963e+00 -4.82375343e-03  8.42379511e-02  8.97658416e+00 -4.57452526e-01 -1.22125431e-03 
 1.65487685e-02  1.65487685e-02  1.80000000e+01  8.99396641e+00  8.99397172e+00  8.49053579e+00 -6.03297183e-03  8.30401040e-02  8.97562637e+00 -5.78539257e-01 -1.20088765e-03 
 1.65587685e-02  1.65587685e-02  1.80000000e+01  8.99278100e+00  8.99278759e+00  8.37012073e+00 -7.21838085e-03  8.18658928e-02  8.97476478e+00 -6.97347580e-01 -1.17578095e-03 
 1.65687685e-02  1.65687685e-02  1.80000000e+01  8.99162409e+00  8.99163193e+00  8.25215971e+00 -8.37530221e-03  8.07199520e-02  8.97400279e+00 -8.13408550e-01 -1.14603339e-03 
 1.65787685e-02  1.65787685e-02  1.80000000e+01  8.99050023e+00  8.99050929e+00  8.13711831e+00 -9.49917009e-03  7.96068044e-02  8.97334341e+00 -9.26264070e-01 -1.11176244e-03 
 1.65887685e-02  1.65887685e-02  1.80000000e+01  8.98941386e+00  8.98942411e+00  8.02545058e+00 -1.05855491e-02  7.85308435e-02  8.97278924e+00 -1.03546871e+00 -1.07310348e-03 
 1.65987685e-02  1.65987685e-02  1.80000000e+01  8.98836927e+00  8.98838067e+00  7.91759725e+00 -1.16301517e-02  7.74963156e-02  8.97234246e+00 -1.14059145e+00 -1.03020917e-03 
 1.66087685e-02  1.66087685e-02  1.80000000e+01  8.98737058e+00  8.98738309e+00  7.81398397e+00 -1.26288555e-02  7.65073036e-02  8.97200484e+00 -1.24121739e+00 -9.83248957e-04 
 1.66187685e-02  1.66187685e-02  1.80000000e+01  8.98642173e+00  8.98643530e+00  7.71501967e+00 -1.35777190e-02  7.55677105e-02  8.97177770e+00 -1.33694941e+00 -9.32408264e-04 
 1.66287685e-02  1.66287685e-02  1.80000000e+01  8.98552647e+00  8.98554105e+00  7.62109488e+00 -1.44729973e-02  7.46812442e-02  8.97166194e+00 -1.42740970e+00 -8.77887884e-04 
 1.66387685e-02  1.66387685e-02  1.80000000e+01  8.98468832e+00  8.98470386e+00  7.53258026e+00 -1.53111574e-02  7.38514028e-02  8.97165802e+00 -1.51224126e+00 -8.19903095e-04 
 1.66487685e-02  1.66487685e-02  1.80000000e+01  8.98391060e+00  8.98392705e+00  7.44982510e+00 -1.60888914e-02  7.30814608e-02  8.97176594e+00 -1.59110934e+00 -7.58682863e-04 
 1.66587685e-02  1.66587685e-02  1.80000000e+01  8.98319638e+00  8.98321366e+00  7.37315595e+00 -1.68031298e-02  7.23744563e-02  8.97198529e+00 -1.66370271e+00 -6.94468859e-04 
 1.66687685e-02  1.66687685e-02  1.80000000e+01  8.98254847e+00  8.98256653e+00  7.30287532e+00 -1.74510540e-02  7.17331788e-02  8.97231518e+00 -1.72973493e+00 -6.27514631e-04 
 1.66787685e-02  1.66787685e-02  1.80000000e+01  8.98196944e+00  8.98198819e+00  7.23926052e+00 -1.80301068e-02  7.11601585e-02  8.97275433e+00 -1.78894546e+00 -5.58084434e-04 
 1.66887685e-02  1.66887685e-02  1.80000000e+01  8.98146156e+00  8.98148094e+00  7.18256254e+00 -1.85380030e-02  7.06576562e-02  8.97330098e+00 -1.84110066e+00 -4.86452333e-04 
 1.66987685e-02  1.66987685e-02  1.80000000e+01  8.98102684e+00  8.98104677e+00  7.13300505e+00 -1.89727382e-02  7.02276541e-02  8.97395300e+00 -1.88599478e+00 -4.12901028e-04 
 1.67087685e-02  1.67087685e-02  1.80000000e+01  8.98066700e+00  8.98068740e+00  7.09078358e+00 -1.93325967e-02  6.98718487e-02  8.97470779e+00 -1.92345069e+00 -3.37720765e-04 
 1.67187685e-02  1.67187685e-02  1.80000000e+01  8.98038346e+00  8.98040424e+00  7.05606469e+00 -1.96161582e-02  6.95916435e-02  8.97556239e+00 -1.95332062e+00 -2.61208217e-04 
 1.67287685e-02  1.67287685e-02  1.80000000e+01  8.98017734e+00  8.98019842e+00  7.02898532e+00 -1.98223037e-02  6.93881438e-02  8.97651342e+00 -1.97548676e+00 -1.83665251e-04 
 1.67387685e-02  1.67387685e-02  1.80000000e+01  8.98004944e+00  8.98007074e+00  7.00965231e+00 -1.99502197e-02  6.92621523e-02  8.97755713e+00 -1.98986164e+00 -1.05397815e-04 
 1.67487685e-02  1.67487685e-02  1.80000000e+01  8.98000028e+00  8.98002170e+00  6.99814189e+00 -1.99994012e-02  6.92141658e-02  8.97868940e+00 -1.99638858e+00 -2.67146738e-05 
 1.67587685e-02  1.67587685e-02  1.80000000e+01  8.98003005e+00  8.98005151e+00  6.99449947e+00 -1.99696543e-02  6.92443736e-02  8.97990577e+00 -1.99504184e+00  5.20737818e-05 
 1.67687685e-02  1.67687685e-02  1.80000000e+01  8.98013862e+00  8.98016003e+00  6.99873941e+00 -1.98610962e-02  6.93526563e-02  8.98120142e+00 -1.98582673e+00  1.30656728e-04 
 1.67787685e-02  1.67787685e-02  1.80000000e+01  8.98032558e+00  8.98034686e+00  7.01084496e+00 -1.96741555e-02  6.95385867e-02  8.98257127e+00 -1.96877962e+00  2.08724211e-04 
 1.67887685e-02  1.67887685e-02  1.80000000e+01  8.98059019e+00  8.98061123e+00  7.03076837e+00 -1.94095699e-02  6.98014312e-02  8.98400989e+00 -1.94396775e+00  2.85968242e-04 
 1.67987685e-02  1.67987685e-02  1.80000000e+01  8.98093139e+00  8.98095213e+00  7.05843103e+00 -1.90683835e-02  7.01401529e-02  8.98551162e+00 -1.91148901e+00  3.62084140e-04 
 1.68087685e-02  1.68087685e-02  1.80000000e+01  8.98134785e+00  8.98136819e+00  7.09372379e+00 -1.86519430e-02  7.05534155e-02  8.98707053e+00 -1.87147154e+00  4.36771605e-04 
 1.68187685e-02  1.68187685e-02  1.80000000e+01  8.98183792e+00  8.98185778e+00  7.13650744e+00 -1.81618918e-02  7.10395885e-02  8.98868048e+00 -1.82407319e+00  5.09736000e-04 
 1.68287685e-02  1.68287685e-02  1.80000000e+01  8.98239967e+00  8.98241897e+00  7.18661317e+00 -1.76001639e-02  7.15967539e-02  8.99033510e+00 -1.76948097e+00  5.80689444e-04 
 1.68387685e-02  1.68387685e-02  1.80000000e+01  8.98303087e+00  8.98304953e+00  7.24384332e+00 -1.69689761e-02  7.22227136e-02  8.99202787e+00 -1.70791024e+00  6.49351974e-04 
 1.68487685e-02  1.68487685e-02  1.80000000e+01  8.98372905e+00  8.98374700e+00  7.30797208e+00 -1.62708196e-02  7.29149979e-02  8.99375211e+00 -1.63960390e+00  7.15452644e-04 
 1.68587685e-02  1.68587685e-02  1.80000000e+01  8.98449143e+00  8.98450860e+00  7.37874645e+00 -1.55084496e-02  7.36708753e-02  8.99550103e+00 -1.56483146e+00  7.78730590e-04 
 1.68687685e-02  1.68687685e-02  1.80000000e+01  8.98531502e+00  8.98533135e+00  7.45588718e+00 -1.46848748e-02  7.44873635e-02  8.99726771e+00 -1.48388793e+00  8.38936058e-04 
 1.68787685e-02  1.68787685e-02  1.80000000e+01  8.98619657e+00  8.98621198e+00  7.53908989e+00 -1.38033455e-02  7.53612409e-02  8.99904518e+00 -1.39709266e+00  8.95831395e-04 
 1.68887685e-02  1.68887685e-02  1.80000000e+01  8.98713259e+00  8.98714703e+00  7.62802630e+00 -1.28673408e-02  7.62890591e-02  9.00082643e+00 -1.30478813e+00  9.49191997e-04 
 1.68987685e-02  1.68987685e-02  1.80000000e+01  8.98811938e+00  8.98813281e+00  7.72234545e+00 -1.18805545e-02  7.72671569e-02  9.00260443e+00 -1.20733855e+00  9.98807180e-04 
 1.69087685e-02  1.69087685e-02  1.80000000e+01  8.98915307e+00  8.98916542e+00  7.82167517e+00 -1.08468811e-02  7.82916746e-02  9.00437216e+00 -1.10512847e+00  1.04448103e-03 
 1.69187685e-02  1.69187685e-02  1.80000000e+01  8.99022956e+00  8.99024080e+00  7.92562347e+00 -9.77039997e-03  7.93585692e-02  9.00612264e+00 -9.98561208e-01  1.08603318e-03 
 1.69287685e-02  1.69287685e-02  1.80000000e+01  8.99134461e+00  8.99135469e+00  8.03378014e+00 -8.65535957e-03  8.04636302e-02  9.00784896e+00 -8.88057308e-01  1.12329950e-03 
 1.69387685e-02  1.69387685e-02  1.80000000e+01  8.99249382e+00  8.99250270e+00  8.14571835e+00 -7.50616043e-03  8.16024965e-02  9.00954431e+00 -7.74052859e-01  1.15613282e-03 
 1.69487685e-02  1.69487685e-02  1.80000000e+01  8.99367265e+00  8.99368031e+00  8.26099632e+00 -6.32733789e-03  8.27706732e-02  9.01120199e+00 -6.56997777e-01  1.18440341e-03 
 1.69587685e-02  1.69587685e-02  1.80000000e+01  8.99487645e+00  8.99488286e+00  8.37915909e+00 -5.12354425e-03  8.39635498e-02  9.01281547e+00 -5.37354032e-01  1.20799958e-03 
 1.69687685e-02  1.69687685e-02  1.80000000e+01  8.99610046e+00  8.99610560e+00  8.49974029e+00 -3.89953031e-03  8.51764183e-02  9.01437836e+00 -4.15593819e-01  1.22682810e-03 
 1.69787685e-02  1.69787685e-02  1.80000000e+01  8.99733987e+00  8.99734372e+00  8.62226401e+00 -2.66012672e-03  8.64044916e-02  9.01588450e+00 -2.92197700e-01  1.24081456e-03 
 1.69887685e-02  1.69887685e-02  1.80000000e+01  8.99858977e+00  8.99859231e+00  8.74624665e+00 -1.41022481e-03  8.76429224e-02  9.01732795e+00 -1.67652698e-01  1.24990369e-03 
 1.69987685e-02  1.69987685e-02  1.80000000e+01  8.99984524e+00  8.99984647e+00  8.87119886e+00 -1.54757396e-04  8.88868227e-02  9.01870300e+00 -4.24503807e-02  1.25405953e-03 
 1.70087685e-02  1.70087685e-02  1.80000000e+01  9.00110132e+00  9.00110123e+00  8.99662745e+00  1.10132078e-03  9.01312826e-02  9.02000423e+00  8.29150849e-02  1.25326566e-03 
 1.70187685e-02  1.70187685e-02  1.80000000e+01  9.00235305e+00  9.00235164e+00  9.12203733e+00  2.35305254e-03  9.13713902e-02  9.02122651e+00  2.07948885e-01  1.24752514e-03 
 1.70287685e-02  1.70287685e-02  1.80000000e+01  9.00359549e+00  9.00359277e+00  9.24693351e+00  3.59549788e-03  9.26022507e-02  9.02236500e+00  3.32157512e-01  1.23686069e-03 
 1.70387685e-02  1.70387685e-02  1.80000000e+01  9.00482374e+00  9.00481972e+00  9.37082302e+00  4.82375343e-03  9.38190058e-02  9.02341521e+00  4.55050717e-01  1.22131434e-03 
 1.70487685e-02  1.70487685e-02  1.80000000e+01  9.00603296e+00  9.00602764e+00  9.49321685e+00  6.03297183e-03  9.50168529e-02  9.02437300e+00  5.76143445e-01  1.20094754e-03 
 1.70587685e-02  1.70587685e-02  1.80000000e+01  9.00721836e+00  9.00721177e+00  9.61363191e+00  7.21838085e-03  9.61910641e-02  9.02523459e+00  6.94957749e-01  1.17584069e-03 
 1.70687685e-02  1.70687685e-02  1.80000000e+01  9.00837527e+00  9.00836744e+00  9.73159294e+00  8.37530221e-03  9.73370049e-02  9.02599657e+00  8.11024686e-01  1.14609299e-03 
 1.70787685e-02  1.70787685e-02  1.80000000e+01  9.00949913e+00  9.00949008e+00  9.84663434e+00  9.49917009e-03  9.84501525e-02  9.02665595e+00  9.23886158e-01  1.11182188e-03 
 1.70887685e-02  1.70887685e-02  1.80000000e+01  9.01058550e+00  9.01057526e+00  9.95830207e+00  1.05855491e-02  9.95261134e-02  9.02721013e+00  1.03309673e+00  1.07316278e-03 
 1.70987685e-02  1.70987685e-02  1.80000000e+01  9.01163009e+00  9.01161870e+00  1.00661554e+01  1.16301517e-02  1.00560641e-01  9.02765690e+00  1.13822539e+00  1.03026832e-03 
 1.71087685e-02  1.71087685e-02  1.80000000e+01  9.01262878e+00  9.01261628e+00  1.01697687e+01  1.26288555e-02  1.01549653e-01  9.02799453e+00  1.23885725e+00  9.83307962e-04 
 1.71187685e-02  1.71187685e-02  1.80000000e+01  9.01357763e+00  9.01356407e+00  1.02687330e+01  1.35777190e-02  1.02489246e-01  9.02822167e+00  1.33459516e+00  9.32467114e-04 
 1.71287685e-02  1.71287685e-02  1.80000000e+01  9.01447290e+00  9.01445832e+00  1.03626578e+01  1.44729973e-02  1.03375713e-01  9.02833742e+00  1.42506132e+00  8.77946604e-04 
 1.71387685e-02  1.71387685e-02  1.80000000e+01  9.01531104e+00  9.01529550e+00  1.04511724e+01  1.53111574e-02  1.04205554e-01  9.02834135e+00  1.50989875e+00  8.19961653e-04 
 1.71487685e-02  1.71487685e-02  1.80000000e+01  9.01608876e+00  9.01607232e+00  1.05339275e+01  1.60888914e-02  1.04975496e-01  9.02823342e+00  1.58877268e+00  7.58741281e-04 
 1.71587685e-02  1.71587685e-02  1.80000000e+01  9.01680298e+00  9.01678570e+00  1.06105967e+01  1.68031298e-02  1.05682501e-01  9.02801408e+00  1.66137189e+00  6.94527134e-04 
 1.71687685e-02  1.71687685e-02  1.80000000e+01  9.01745089e+00  9.01743284e+00  1.06808773e+01  1.74510540e-02  1.06323778e-01  9.02768418e+00  1.72740993e+00  6.27572757e-04 
 1.71787685e-02  1.71787685e-02  1.80000000e+01  9.01802993e+00  9.01801118e+00  1.07444921e+01  1.80301068e-02  1.06896798e-01  9.02724504e+00  1.78662625e+00  5.58142409e-04 
 1.71887685e-02  1.71887685e-02  1.80000000e+01  9.01853780e+00  9.01851843e+00  1.08011901e+01  1.85380030e-02  1.07399301e-01  9.02669838e+00  1.83878725e+00  4.86510173e-04 
 1.71987685e-02  1.71987685e-02  1.80000000e+01  9.01897252e+00  9.01895260e+00  1.08507476e+01  1.89727382e-02  1.07829303e-01  9.02604637e+00  1.88368714e+00  4.12958710e-04 
 1.72087685e-02  1.72087685e-02  1.80000000e+01  9.01933236e+00  9.01931197e+00  1.08929691e+01  1.93325967e-02  1.08185108e-01  9.02529157e+00  1.92114881e+00  3.37778316e-04 
 1.72187685e-02  1.72187685e-02  1.80000000e+01  9.01961590e+00  9.01959512e+00  1.09276880e+01  1.96161582e-02  1.08465313e-01  9.02443697e+00  1.95102450e+00  2.61265614e-04 
 1.72287685e-02  1.72287685e-02  1.80000000e+01  9.01982203e+00  9.01980095e+00  1.09547673e+01  1.98223037e-02  1.08668813e-01  9.02348594e+00  1.97319636e+00  1.83722513e-04 
 1.72387685e-02  1.72387685e-02  1.80000000e+01  9.01994992e+00  9.01992863e+00  1.09741003e+01  1.99502197e-02  1.08794805e-01  9.02244223e+00  1.98757697e+00  1.05454924e-04 
 1.72487685e-02  1.72487685e-02  1.80000000e+01  9.01999909e+00  9.01997767e+00  1.09856108e+01  1.99994012e-02  1.08842791e-01  9.02130997e+00  1.99410961e+00  2.67716499e-05 
 1.72587685e-02  1.72587685e-02  1.80000000e+01  9.01996932e+00  9.01994786e+00  1.09892532e+01  1.99696543e-02  1.08812583e-01  9.02009360e+00  1.99276856e+00 -5.20169553e-05 
 1.72687685e-02  1.72687685e-02  1.80000000e+01  9.01986074e+00  9.01983933e+00  1.09850132e+01  1.98610962e-02  1.08704301e-01  9.01879794e+00  1.98355912e+00 -1.30600045e-04 
 1.72787685e-02  1.72787685e-02  1.80000000e+01  9.01967378e+00  9.01965251e+00  1.09729077e+01  1.96741555e-02  1.08518370e-01  9.01742810e+00  1.96651767e+00 -2.08667673e-04 
 1.72887685e-02  1.72887685e-02  1.80000000e+01  9.01940918e+00  9.01938813e+00  1.09529843e+01  1.94095699e-02  1.08255526e-01  9.01598947e+00  1.94171145e+00 -2.85911842e-04 
 1.72987685e-02  1.72987685e-02  1.80000000e+01  9.01906797e+00  9.01904724e+00  1.09253216e+01  1.90683835e-02  1.07916804e-01  9.01448774e+00  1.90923835e+00 -3.62027888e-04 
 1.73087685e-02  1.73087685e-02  1.80000000e+01  9.01865151e+00  9.01863118e+00  1.08900289e+01  1.86519430e-02  1.07503541e-01  9.01292883e+00  1.86922649e+00 -4.36715484e-04 
 1.73187685e-02  1.73187685e-02  1.80000000e+01  9.01816144e+00  9.01814159e+00  1.08472452e+01  1.81618918e-02  1.07017368e-01  9.01131889e+00  1.82183375e+00 -5.09680033e-04 
 1.73287685e-02  1.73287685e-02  1.80000000e+01  9.01759970e+00  9.01758040e+00  1.07971395e+01  1.76001639e-02  1.06460203e-01  9.00966427e+00  1.76724712e+00 -5.80633599e-04 
 1.73387685e-02  1.73387685e-02  1.80000000e+01  9.01696849e+00  9.01694983e+00  1.07399093e+01  1.69689761e-02  1.05834243e-01  9.00797150e+00  1.70568196e+00 -6.49296294e-04 
 1.73487685e-02  1.73487685e-02  1.80000000e+01  9.01627032e+00  9.01625237e+00  1.06757806e+01  1.62708196e-02  1.05141959e-01  9.00624725e+00  1.63738119e+00 -7.15397081e-04 
 1.73587685e-02  1.73587685e-02  1.80000000e+01  9.01550793e+00  9.01549076e+00  1.06050062e+01  1.55084496e-02  1.04386082e-01  9.00449834e+00  1.56261430e+00 -7.78675183e-04 
 1.73687685e-02  1.73687685e-02  1.80000000e+01  9.01468434e+00  9.01466802e+00  1.05278655e+01  1.46848748e-02  1.03569593e-01  9.00273166e+00  1.48167629e+00 -8.38880770e-04 
 1.73787685e-02  1.73787685e-02  1.80000000e+01  9.01380280e+00  9.01378739e+00  1.04446628e+01  1.38033455e-02  1.02695716e-01  9.00095419e+00  1.39488655e+00 -8.95776263e-04 
 1.73887685e-02  1.73887685e-02  1.80000000e+01  9.01286678e+00  9.01285234e+00  1.03557263e+01  1.28673408e-02  1.01767898e-01  8.99917294e+00  1.30258752e+00 -9.49136986e-04 
 1.73987685e-02  1.73987685e-02  1.80000000e+01  9.01187998e+00  9.01186656e+00  1.02614072e+01  1.18805545e-02  1.00789800e-01  8.99739494e+00  1.20514344e+00 -9.98752320e-04 
 1.74087685e-02  1.74087685e-02  1.80000000e+01  9.01084630e+00  9.01083395e+00  1.01620775e+01  1.08468811e-02  9.97652822e-02  8.99562721e+00  1.10293884e+00 -1.04442630e-03 
 1.74187685e-02  1.74187685e-02  1.80000000e+01  9.00976980e+00  9.00975857e+00  1.00581292e+01  9.77039997e-03  9.86983876e-02  8.99387673e+00  9.96377042e-01 -1.08597859e-03 
 1.74287685e-02  1.74287685e-02  1.80000000e+01  9.00865476e+00  9.00864468e+00  9.94997249e+00  8.65535957e-03  9.75933266e-02  8.99215041e+00  8.85878594e-01 -1.12324504e-03 
 1.74387685e-02  1.74387685e-02  1.80000000e+01  9.00750555e+00  9.00749666e+00  9.83803428e+00  7.50616043e-03  9.64544603e-02  8.99045506e+00  7.71879584e-01 -1.15607850e-03 
 1.74487685e-02  1.74487685e-02  1.80000000e+01  9.00632672e+00  9.00631906e+00  9.72275631e+00  6.32733789e-03  9.52862836e-02  8.98879737e+00  6.54829927e-01 -1.18434922e-03 
