time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008),v(N009),v(N010),v(N011)
0.00701044992,-24.99993,-25.0,24.99993,25.0,0.00568825393,0.0053897581,-0.00848798876,0.00125230264,0.00416194193,-0.0089886288,0.00131223199
0.00702044992,-24.99993,-25.0,24.99993,25.0,0.00688243549,0.00658361695,0.0141937001,0.00244734238,0.00416202487,0.0136962073,0.00256274702
0.00703044992,-24.99993,-25.0,24.99993,25.0,0.00806643559,0.00776754979,0.0366857401,0.00363274113,0.00416216185,0.0361933583,0.00380314806
0.00704044992,-24.99993,-25.0,24.99993,25.0,0.00923558148,0.00893688464,0.0588993696,0.00480382047,0.0041623523,0.0584140414,0.00502853981
0.00705044992,-24.99993,-25.0,24.99993,25.0,0.0103852594,0.0100870065,0.0807469244,0.00595595887,0.00416259546,0.0802705655,0.0062340862
0.00706044992,-24.99993,-25.0,24.99993,25.0,0.0115109322,0.011213377,0.102142186,0.00708460916,0.00416289034,0.101676676,0.00741502951
0.00707044992,-24.99993,-25.0,24.99993,25.0,0.0126081576,0.0123115505,0.123000721,0.00818531727,0.00416323577,0.122547897,0.00856670909
0.00708044992,-24.99993,-25.0,24.99993,25.0,0.0136726053,0.0133771936,0.143240213,0.00925373899,0.00416363036,0.142801862,0.00968457977
0.00709044992,-24.99993,-25.0,24.99993,25.0,0.0147000749,0.0144061005,0.16278079,0.0102856579,0.00416407253,0.162358642,0.0107642298
0.00710044992,-24.99993,-25.0,24.99993,25.0,0.0156865114,0.0153942112,0.181545338,0.0112770014,0.00416456052,0.181141059,0.0118013984
0.00711044992,-24.99993,-25.0,24.99993,25.0,0.016628022,0.0163376257,0.199459805,0.0122238572,0.00416509239,0.19907499,0.0127919923
0.00712044992,-24.99993,-25.0,24.99993,25.0,0.0175208911,0.0172326215,0.216453494,0.0131224883,0.00416566602,0.216089663,0.013732102
0.00713044992,-24.99993,-25.0,24.99993,25.0,0.0183615953,0.0180756661,0.232459342,0.0139693485,0.00416627911,0.23211793,0.0146180173
