time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008)
0.00011972948,1.36661414,-9.0,-0.0496471742,-8.99999457,0.794541463,-0.128006791,-4.57986895,-0.821587643
0.00012072948,1.3757622,-9.0,-0.0503988456,-8.99999445,0.803668273,-0.12071379,-4.62286916,-0.822047953
0.00012172948,1.38485595,-9.0,-0.05001245,-8.99999459,0.812740948,-0.113476425,-4.66440152,-0.821449178
0.00012272948,1.39389503,-9.0,-0.0507494734,-8.99999447,0.821759133,-0.10629504,-4.70657409,-0.821895374
0.00012372948,1.40287908,-9.0,-0.0503796422,-8.99999461,0.830722468,-0.0991699814,-4.74731669,-0.821312556
0.00012472948,1.41180774,-9.0,-0.0511022827,-8.99999449,0.839630603,-0.0921015909,-4.78867745,-0.821744904
0.00012572948,1.42068067,-9.0,-0.0507487347,-8.99999462,0.848483182,-0.0850902097,-4.82864544,-0.82117776
0.00012672948,1.42949752,-9.0,-0.0514572593,-8.99999451,0.857279858,-0.0781361743,-4.86920992,-0.821596526
0.00012772948,1.43825793,-9.0,-0.0511197116,-8.99999464,0.866020283,-0.0712398217,-4.90841813,-0.821044773
0.00012872948,1.44696156,-9.0,-0.0518143889,-8.99999453,0.874704111,-0.0644014839,-4.94820158,-0.821450225
0.00012972948,1.45560806,-9.0,-0.0514925567,-8.99999465,0.883330999,-0.0576214933,-4.98666456,-0.820913576
0.00013072948,1.4641971,-9.0,-0.0521736566,-8.99999455,0.891900608,-0.0509001773,-5.02568193,-0.821305983
0.00013172948,1.47272834,-9.0,-0.0518672543,-8.99999467,0.900412596,-0.0442378635,-5.06341394,-0.820784153
0.00013272948,1.48120144,-9.0,-0.0525350475,-8.99999457,0.908866631,-0.0376348748,-5.10167991,-0.821163783
0.00013372948,1.48961606,-9.0,-0.0522437885,-8.99999468,0.917262375,-0.031091534,-5.13869492,-0.820656485
0.00013472948,1.49797187,-9.0,-0.0528985462,-8.99999458,0.925599499,-0.0246081593,-5.1762239,-0.82102361
0.00013572948,1.50626855,-9.0,-0.0526221434,-8.99999469,0.933877672,-0.0181850687,-5.21253563,-0.820530557
0.00013672948,1.51450576,-9.0,-0.0532641374,-8.9999946,0.942096568,-0.0118225757,-5.24934174,-0.820885445
0.00013772948,1.52268318,-9.0,-0.0530023033,-8.99999471,0.950255862,-0.00552099354,-5.28496363,-0.82040635
0.00013872948,1.53080049,-9.0,-0.0536318052,-8.99999462,0.958355232,0.000719369234,-5.32106073,-0.820749271
0.00013972948,1.53885737,-9.0,-0.0533842527,-8.99999472,0.966394357,0.00689820422,-5.35600596,-0.820283847
0.00014072948,1.54685349,-9.0,-0.0540015338,-8.99999463,0.974372921,0.0130152077,-5.39140766,-0.820615071
0.00014172948,1.55478855,-9.0,-0.0537679759,-8.99999473,0.982290607,0.0190700761,-5.42568914,-0.820163031
0.00014272948,1.56266222,-9.0,-0.054373307,-8.99999465,0.990147104,0.0250625108,-5.4604088,-0.820482825
0.00014372948,1.57047421,-9.0,-0.0541534575,-8.99999475,0.997942101,0.0309922131,-5.49403921,-0.820043884
0.00014472948,1.57822419,-9.0,-0.0547471086,-8.99999467,1.00567529,0.0368588892,-5.52808991,-0.820352515
0.00014572948,1.58591187,-9.0,-0.0545406821,-8.99999476,1.01334636,0.0426622456,-5.56108167,-0.819926391
0.00014672948,1.59353694,-9.0,-0.055122922,-8.99999468,1.02095502,0.0484019934,-5.59447626,-0.820224124
0.00014772948,1.6010991,-9.0,-0.0549296344,-8.99999477,1.02850096,0.0540778443,-5.62684155,-0.819810532
0.00014872948,1.60859806,-9.0,-0.0555007307,-8.9999947,1.03598389,0.0596895144,-5.65959265,-0.820097633
0.00014972948,1.6160335,-9.0,-0.0553202992,-8.99999478,1.0434035,0.0652367203,-5.6913434,-0.819696292
0.00015072948,1.62340515,-9.0,-0.0558805178,-8.99999471,1.05075952,0.0707191834,-5.72346337,-0.819973022
0.00015172948,1.63071271,-9.0,-0.0557126615,-8.9999948,1.05805163,0.0761366254,-5.75461131,-0.819583654
0.00015272948,1.63795589,-9.0,-0.0562622666,-8.99999473,1.06527957,0.0814887728,-5.78611229,-0.819850273
0.00015372948,1.64513441,-9.0,-0.0561067062,-8.99999481,1.07244303,0.0867753526,-5.81666889,-0.8194726
0.00015472948,1.65224798,-9.0,-0.0566459601,-8.99999474,1.07954175,0.0919960963,-5.84756279,-0.819729367
0.00015572948,1.65929633,-9.0,-0.0565024185,-8.99999482,1.08657543,0.0971507363,-5.87753932,-0.819363113
0.00015672948,1.66627916,-9.0,-0.0570315812,-8.99999476,1.09354381,0.102239009,-5.9078378,-0.819610284
0.00015772948,1.67319622,-9.0,-0.0568997836,-8.99999483,1.1004466,0.107260653,-5.9372453,-0.819255178
