time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008)
0.00122772948,0.990225789,-9.0,-8.99999863,-8.99999867,0.431097349,-0.780839672,-3.14218574,0.854165381
0.00122872948,0.991082576,-9.0,-8.99999863,-8.99999866,0.432042164,-0.781004262,-3.1042455,0.890065935
0.00122972948,0.991900236,-9.0,-8.99999862,-8.99999865,0.432960755,-0.78119103,-3.06090548,0.931358283
0.00123072948,0.992678738,-9.0,-8.99999861,-8.99999864,0.433853181,-0.78139938,-3.01219091,0.978016099
0.00123172948,0.99341805,-9.0,-8.99999859,-8.99999863,0.434719526,-0.781628693,-2.95812333,1.03001673
0.00123272948,0.994118144,-9.0,-8.99999858,-8.99999862,0.435559906,-0.781878322,-2.89872146,1.08734036
0.00123372948,0.994778992,-9.0,-8.99999857,-8.9999986,0.436374464,-0.782147594,-2.83400202,1.14996917
0.00123472948,0.995400568,-9.0,-8.99999855,-8.99999859,0.437163368,-0.782435811,-2.76398062,1.21788646
0.00123572948,0.995982847,-9.0,-8.99999853,-8.99999857,0.437926814,-0.782742252,-2.68867267,1.29107571
0.00123672948,0.996525807,-9.0,-8.99999852,-8.99999856,0.43866502,-0.783066173,-2.60809432,1.3695197
0.00123772948,0.997029425,-9.0,-8.9999985,-8.99999854,0.439378229,-0.783406808,-2.52226336,1.45319955
0.00123872948,0.997493682,-9.0,-8.99999848,-8.99999852,0.440066705,-0.783763372,-2.43120025,1.54209373
0.00123972948,0.99791856,-9.0,-8.99999846,-8.9999985,0.440730734,-0.784135059,-2.334929,1.63617713
0.00124072948,0.998304042,-9.0,-8.99999844,-8.99999847,0.441370624,-0.784521048,-2.23347826,1.73542007
0.00124172948,0.998650112,-9.0,-8.99999841,-8.99999845,0.441986698,-0.784920499,-2.1268822,1.83978728
0.00124272948,0.998956758,-9.0,-8.99999839,-8.99999843,0.442579303,-0.78533256,-2.01518152,1.94923703
0.00124372948,0.999223966,-9.0,-8.99999836,-8.9999984,0.443148797,-0.785756366,-1.89842442,2.06372006
0.00124472948,0.999451727,-9.0,-8.99999834,-8.99999837,0.443695559,-0.786191041,-1.77666749,2.18317876
0.00124572948,0.999640031,-9.0,-8.99999831,-8.99999835,0.444219981,-0.786635699,-1.64997662,2.30754621
0.00124672948,0.999788871,-9.0,-8.99999828,-8.99999832,0.444722467,-0.78708945,-1.51842786,2.43674535
0.00124772948,0.999898241,-9.0,-8.99999825,-8.99999829,0.445203437,-0.787551399,-1.38210818,2.57068823
0.00124872948,0.999968137,-9.0,-8.99999822,-8.99999826,0.445663319,-0.788020647,-1.24111624,2.70927522
0.00124972948,0.999998555,-9.0,-8.99999819,-8.99999823,0.446102555,-0.788496297,-1.095563,2.8523944
0.00125072948,0.999989496,-9.0,-8.99999815,-8.99999819,0.446521594,-0.788977454,-0.945572316,2.999921
0.00125172948,0.999940959,-9.0,-8.99999812,-8.99999816,0.446920892,-0.789463229,-0.791281374,3.15171694
