 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)        
 1.14267834e-01  1.14267834e-01  5.00000000e+00  4.35691710e+00  4.27396874e+00 -7.74635002e-01  4.18851722e+00  8.36661035e-01  8.54452766e-02 
 1.15267834e-01  1.15267834e-01  5.00000000e+00  4.34524736e+00  4.27406932e+00 -7.02745994e-01  4.09920663e+00  7.31021013e-01  1.01834406e-01 
 1.16267834e-01  1.16267834e-01  5.00000000e+00  4.36117702e+00  4.27397246e+00 -6.63566202e-01  4.21887785e+00  8.35391229e-01  8.60513540e-02 
 1.17267834e-01  1.17267834e-01  5.00000000e+00  4.34747900e+00  4.27407334e+00 -5.92699860e-01  4.12752318e+00  7.29763302e-01  1.02487039e-01 
 1.18267834e-01  1.18267834e-01  5.00000000e+00  4.36544050e+00  4.27397570e+00 -5.54702767e-01  4.24544800e+00  8.34293792e-01  8.65798450e-02 
 1.19267834e-01  1.19267834e-01  5.00000000e+00  4.35246490e+00  4.27407659e+00 -4.84917082e-01  4.15251788e+00  7.28757691e-01  1.02982486e-01 
 1.20267834e-01  1.20267834e-01  5.00000000e+00  4.36995326e+00  4.27397849e+00 -4.47997897e-01  4.26896442e+00  8.33347031e-01  8.70345591e-02 
 1.21267834e-01  1.21267834e-01  5.00000000e+00  4.35498374e+00  4.27407971e+00 -3.79187488e-01  4.17450635e+00  7.27798868e-01  1.03489170e-01 
 1.22267834e-01  1.22267834e-01  5.00000000e+00  4.37435317e+00  4.27398089e+00 -3.43401248e-01  4.28967820e+00  8.32523438e-01  8.74253487e-02 
 1.23267834e-01  1.23267834e-01  5.00000000e+00  4.35735968e+00  4.27408248e+00 -2.75540608e-01  4.19388442e+00  7.26952244e-01  1.03937172e-01 
 1.24267834e-01  1.24267834e-01  5.00000000e+00  4.37876605e+00  4.27398291e+00 -2.40870829e-01  4.30797413e+00  8.31811583e-01  8.77538786e-02 
 1.25267834e-01  1.25267834e-01  5.00000000e+00  4.35957045e+00  4.27408491e+00 -1.73930476e-01  4.21100647e+00  7.26201041e-01  1.04332554e-01 
 1.26267834e-01  1.26267834e-01  5.00000000e+00  4.38317681e+00  4.27398458e+00 -1.40361423e-01  4.32417965e+00  8.31196092e-01  8.80259022e-02 
 1.27267834e-01  1.27267834e-01  5.00000000e+00  4.36254551e+00  4.27408687e+00 -7.43424627e-02  4.22624916e+00  7.25570814e-01  1.04650775e-01 
 1.28267834e-01  1.28267834e-01  5.00000000e+00  4.38770783e+00  4.27398593e+00 -4.18304926e-02  4.33864818e+00  8.30666616e-01  8.82450613e-02 
 1.29267834e-01  1.29267834e-01  5.00000000e+00  4.36477440e+00  4.27408870e+00  2.33167610e-02  4.23982121e+00  7.24983335e-01  1.04946924e-01 
 1.30267834e-01  1.30267834e-01  5.00000000e+00  4.39324116e+00  4.27398681e+00  5.47366266e-02  4.35165134e+00  8.30251494e-01  8.83883034e-02 
 1.31267834e-01  1.31267834e-01  5.00000000e+00  4.36476047e+00  4.27409075e+00  1.19142135e-01  4.25185163e+00  7.24364348e-01  1.05278752e-01 
 1.32267834e-01  1.32267834e-01  5.00000000e+00  4.39619737e+00  4.27398790e+00  1.49486954e-01  4.36303570e+00  8.29793091e-01  8.85666308e-02 
 1.33267834e-01  1.33267834e-01  5.00000000e+00  4.36663538e+00  4.27409212e+00  2.13024380e-01  4.26254414e+00  7.23893607e-01  1.05501149e-01 
 1.34267834e-01  1.34267834e-01  5.00000000e+00  4.40045769e+00  4.27398851e+00  2.42343122e-01  4.37327160e+00  8.29448611e-01  8.86659402e-02 
 1.35267834e-01  1.35267834e-01  5.00000000e+00  4.37080185e+00  4.27409279e+00  3.04996071e-01  4.27234283e+00  7.23569416e-01  1.05609741e-01 
 1.36267834e-01  1.36267834e-01  5.00000000e+00  4.40525598e+00  4.27398885e+00  3.33377221e-01  4.38270788e+00  8.29166808e-01  8.87218884e-02 
 1.37267834e-01  1.37267834e-01  5.00000000e+00  4.37260243e+00  4.27409384e+00  3.95268545e-01  4.28120185e+00  7.23175685e-01  1.05780906e-01 
 1.38267834e-01  1.38267834e-01  5.00000000e+00  4.40955345e+00  4.27398913e+00  4.22654673e-01  4.39124819e+00  8.28904195e-01  8.87663799e-02 
 1.39267834e-01  1.39267834e-01  5.00000000e+00  4.37426018e+00  4.27409553e+00  4.83912765e-01  4.28895749e+00  7.22672542e-01  1.06054464e-01 
 1.40267834e-01  1.40267834e-01  5.00000000e+00  4.41608984e+00  4.27398877e+00  5.10113715e-01  4.39896008e+00  8.28782277e-01  8.87083141e-02 
 1.41267834e-01  1.41267834e-01  5.00000000e+00  4.37357634e+00  4.27412907e+00  5.75958328e-01  4.28655873e+00  7.17147612e-01  1.11489778e-01 
 1.42267834e-01  1.42267834e-01  5.00000000e+00  4.41515819e+00  4.27398824e+00  5.95739276e-01  4.39731934e+00  8.28694631e-01  8.86223598e-02 
 1.43267834e-01  1.43267834e-01  5.00000000e+00  4.27391136e+00  4.27665865e+00  8.75497731e-01  7.60857624e-02 -3.45453630e+00  5.01849811e-01 
 1.44267834e-01  1.44267834e-01  5.00000000e+00  4.27385735e+00  4.27947279e+00  9.85356638e-01  6.72824652e-02 -3.38192535e+00  8.93838074e-01 
 1.45267834e-01  1.45267834e-01  5.00000000e+00  4.27391534e+00  4.28047958e+00  8.53890300e-01  7.67352362e-02 -3.29184508e+00  1.02407540e+00 
 1.46267834e-01  1.46267834e-01  5.00000000e+00  4.27375828e+00  4.28323132e+00  9.65279907e-01  6.82686061e-02 -3.22046493e+00  1.37823112e+00 
 1.47267834e-01  1.47267834e-01  5.00000000e+00  4.27391927e+00  4.28426355e+00  8.35190053e-01  7.74594783e-02 -3.13219930e+00  1.47335440e+00 
 1.48267834e-01  1.48267834e-01  5.00000000e+00  4.27387070e+00  4.28739253e+00  9.47659498e-01  6.94413742e-02 -3.06190931e+00  1.79478812e+00 
 1.49267834e-01  1.49267834e-01  5.00000000e+00  4.27392542e+00  4.28807163e+00  8.18994115e-01  7.83813047e-02 -2.97541946e+00  1.86000270e+00 
 1.50267834e-01  1.50267834e-01  5.00000000e+00  4.27387869e+00  4.29136222e+00  9.32502463e-01  7.07469602e-02 -2.90625651e+00  2.15341703e+00 
 1.51267834e-01  1.51267834e-01  5.00000000e+00  4.27393132e+00  4.29183840e+00  8.04976962e-01  7.93439899e-02 -2.82160601e+00  2.19283210e+00 
 1.52267834e-01  1.52267834e-01  5.00000000e+00  4.27388744e+00  4.29533988e+00  9.19373654e-01  7.21779503e-02 -2.75345741e+00  2.46216120e+00 
 1.53267834e-01  1.53267834e-01  5.00000000e+00  4.27393762e+00  4.29558204e+00  7.92843223e-01  8.03724840e-02 -2.67067810e+00  2.47941887e+00 
 1.54267834e-01  1.54267834e-01  5.00000000e+00  4.27389684e+00  4.29932696e+00  9.08002503e-01  7.37150596e-02 -2.60347596e+00  2.72804713e+00 
 1.55267834e-01  1.55267834e-01  5.00000000e+00  4.27394421e+00  4.29929948e+00  7.82340309e-01  8.14465066e-02 -2.52260103e+00  2.72627404e+00 
 1.56267834e-01  1.56267834e-01  5.00000000e+00  4.27390678e+00  4.30332510e+00  8.98154717e-01  7.53379863e-02 -2.45627782e+00  2.95710975e+00 
 1.57267834e-01  1.57267834e-01  5.00000000e+00  4.27395095e+00  4.30298733e+00  7.73249414e-01  8.25463091e-02 -2.37734023e+00  2.93898983e+00 
 1.58267834e-01  1.58267834e-01  5.00000000e+00  4.27391712e+00  4.30733619e+00  8.89627269e-01  7.70258266e-02 -2.31182989e+00  3.15453242e+00 
 1.59267834e-01  1.59267834e-01  5.00000000e+00  4.27395774e+00  4.30664181e+00  7.65380892e-01  8.36530487e-02 -2.23486086e+00  3.12236943e+00 
 1.60267834e-01  1.60267834e-01  5.00000000e+00  4.27392772e+00  4.31136236e+00  8.82244136e-01  7.87573655e-02 -2.17010004e+00  3.32476724e+00 
 1.61267834e-01  1.61267834e-01  5.00000000e+00  4.27396446e+00  4.31025879e+00  7.58570312e-01  8.47491433e-02 -2.09512750e+00  3.28053847e+00 
 1.62267834e-01  1.62267834e-01  5.00000000e+00  4.27393847e+00  4.31540600e+00  8.75852654e-01  8.05114117e-02 -2.03105678e+00  3.47163830e+00 
 1.63267834e-01  1.63267834e-01  5.00000000e+00  4.27397103e+00  4.31383374e+00  7.52675076e-01  8.58185898e-02 -1.95810378e+00  3.41704074e+00 
 1.64267834e-01  1.64267834e-01  5.00000000e+00  4.27394924e+00  4.31946982e+00  8.70320400e-01  8.22671635e-02 -1.89466887e+00  3.59843044e+00 
 1.65267834e-01  1.65267834e-01  5.00000000e+00  4.27397734e+00  4.31736177e+00  7.47571505e-01  8.68472375e-02 -1.82375216e+00  3.53492036e+00 
 1.66267834e-01  1.66267834e-01  5.00000000e+00  4.27395989e+00  4.32355680e+00  8.65532508e-01  8.40045976e-02 -1.76090495e+00  3.70796539e+00 
 1.67267834e-01  1.67267834e-01  5.00000000e+00  4.27398333e+00  4.32083765e+00  7.43152341e-01  8.78230143e-02 -1.69203366e+00  3.63679235e+00 
 1.68267834e-01  1.68267834e-01  5.00000000e+00  4.27397087e+00  4.32768182e+00  8.61388869e-01  8.57920603e-02 -1.62964642e+00  3.80266716e+00 
 1.69267834e-01  1.69267834e-01  5.00000000e+00  4.27398940e+00  4.32425667e+00  7.39323845e-01  8.88109363e-02 -1.56283414e+00  3.72490348e+00 
 1.70267834e-01  1.70267834e-01  5.00000000e+00  4.27398111e+00  4.33183044e+00  8.57804100e-01  8.74611849e-02 -1.50101248e+00  3.88461951e+00 
 1.71267834e-01  1.71267834e-01  5.00000000e+00  4.27399478e+00  4.32761230e+00  7.36006569e-01  8.96863806e-02 -1.43622812e+00  3.80118443e+00 
 1.72267834e-01  1.72267834e-01  5.00000000e+00  4.27399096e+00  4.33601527e+00  8.54702914e-01  8.90645245e-02 -1.37490059e+00  3.95561096e+00 
 1.73267834e-01  1.73267834e-01  5.00000000e+00  4.27399975e+00  4.33089919e+00  7.33130131e-01  9.04957659e-02 -1.31212015e+00  3.86729313e+00 
 1.74267834e-01  1.74267834e-01  5.00000000e+00  4.27400032e+00  4.34024132e+00  8.52020504e-01  9.05888931e-02 -1.25127558e+00  4.01717909e+00 
 1.75267834e-01  1.75267834e-01  5.00000000e+00  4.27400431e+00  4.33411169e+00  7.30633995e-01  9.12371028e-02 -1.19046424e+00  3.92465466e+00 
 1.76267834e-01  1.76267834e-01  5.00000000e+00  4.27400914e+00  4.34451406e+00  8.49700770e-01  9.20233246e-02 -1.13010080e+00  4.07064522e+00 
 1.77267834e-01  1.77267834e-01  5.00000000e+00  4.27400844e+00  4.33724435e+00  7.28465743e-01  9.19101511e-02 -1.07121345e+00  3.97449371e+00 
 1.78267834e-01  1.78267834e-01  5.00000000e+00  4.27401735e+00  4.34883939e+00  8.47695179e-01  9.33592006e-02 -1.01133812e+00  4.11714493e+00 
 1.79267834e-01  1.79267834e-01  5.00000000e+00  4.27401217e+00  4.34029205e+00  7.26580010e-01  9.25161518e-02 -9.54320179e-01  4.01786286e+00 
 1.80267834e-01  1.80267834e-01  5.00000000e+00  4.27402492e+00  4.35322351e+00  8.45961764e-01  9.45902911e-02 -8.94947826e-01  4.15765431e+00 
 1.81267834e-01  1.81267834e-01  5.00000000e+00  4.27401550e+00  4.34325019e+00  7.24937558e-01  9.30575523e-02 -8.39736467e-01  4.05566686e+00 
 1.82267834e-01  1.82267834e-01  5.00000000e+00  4.27403183e+00  4.35767279e+00  8.44464251e-01  9.57127130e-02 -7.80888716e-01  4.19301244e+00 
 1.83267834e-01  1.83267834e-01  5.00000000e+00  4.27401845e+00  4.34611480e+00  7.23504463e-01  9.35377409e-02 -7.27414278e-01  4.08868354e+00 
 1.84267834e-01  1.84267834e-01  5.00000000e+00  4.27403806e+00  4.36219351e+00  8.43171291e-01  9.67248109e-02 -6.69118238e-01  4.22394075e+00 
 1.85267834e-01  1.85267834e-01  5.00000000e+00  4.27402105e+00  4.34888266e+00  7.22251416e-01  9.39607998e-02 -6.17305755e-01  4.11758171e+00 
 1.86267834e-01  1.86267834e-01  5.00000000e+00  4.27404361e+00  4.36679152e+00  8.42055789e-01  9.76269741e-02 -5.59592671e-01  4.25105955e+00 
 1.87267834e-01  1.87267834e-01  5.00000000e+00  4.27402333e+00  4.35155124e+00  7.21153105e-01  9.43312803e-02 -5.09363457e-01  4.14293650e+00 
 1.88267834e-01  1.88267834e-01  5.00000000e+00  4.27404850e+00  4.37147169e+00  8.41094310e-01  9.84214059e-02 -4.52267367e-01  4.27490229e+00 
 1.89267834e-01  1.89267834e-01  5.00000000e+00  4.27402532e+00  4.35411838e+00  7.20187673e-01  9.46540030e-02 -4.03540559e-01  4.16524252e+00 
 1.90267834e-01  1.90267834e-01  5.00000000e+00  4.27405275e+00  4.37623728e+00  8.40266555e-01  9.91118655e-02 -3.47097009e-01  4.29592760e+00 
 1.91267834e-01  1.91267834e-01  5.00000000e+00  4.27402704e+00  4.35658166e+00  7.19336227e-01  9.49338834e-02 -2.99791031e-01  4.18492503e+00 
 1.92267834e-01  1.92267834e-01  5.00000000e+00  4.27405639e+00  4.38108910e+00  8.39554905e-01  9.97034010e-02 -2.44035878e-01  4.31452968e+00 
 1.93267834e-01  1.93267834e-01  5.00000000e+00  4.27402852e+00  4.35893721e+00  7.18582393e-01  9.51757875e-02 -1.98069775e-01  4.20234943e+00 
 1.94267834e-01  1.94267834e-01  5.00000000e+00  4.27405946e+00  4.38602459e+00  8.38944011e-01  1.00202088e-01 -1.43038105e-01  4.33104695e+00 
 1.95267834e-01  1.95267834e-01  5.00000000e+00  4.27402981e+00  4.36117808e+00  7.17911921e-01  9.53844184e-02 -9.83327301e-02  4.21782915e+00 
 1.96267834e-01  1.96267834e-01  5.00000000e+00  4.27406200e+00  4.39103678e+00  8.38420449e-01  1.00614782e-01 -4.40579114e-02  4.34576937e+00 
 1.97267834e-01  1.97267834e-01  5.00000000e+00  4.27403099e+00  4.36343251e+00  7.17318086e-01  9.55763270e-02 -5.24908434e-04  4.23164324e+00 
 1.98267834e-01  1.98267834e-01  5.00000000e+00  4.27406406e+00  4.39611836e+00  8.37972194e-01  1.00949177e-01  5.29503461e-02  4.35895429e+00 
 1.99267834e-01  1.99267834e-01  5.00000000e+00  4.27403187e+00  4.36526747e+00  7.16772348e-01  9.57195226e-02  9.53594000e-02  4.24399695e+00 
 2.00267834e-01  2.00267834e-01  5.00000000e+00  4.27406569e+00  4.40123981e+00  8.37589246e-01  1.01212485e-01  1.48031338e-01  4.37079172e+00 
 2.01267834e-01  2.01267834e-01  5.00000000e+00  4.27403269e+00  4.36708207e+00  7.16283241e-01  9.58535831e-02  1.89396645e-01  4.25509772e+00 
 2.02267834e-01  2.02267834e-01  5.00000000e+00  4.27406692e+00  4.40638360e+00  8.37262152e-01  1.01412824e-01  2.41229467e-01  4.38147053e+00 
 2.03267834e-01  2.03267834e-01  5.00000000e+00  4.27403341e+00  4.36872704e+00  7.15836692e-01  9.59697397e-02  2.81613997e-01  4.26510931e+00 
 2.04267834e-01  2.04267834e-01  5.00000000e+00  4.27406782e+00  4.41151871e+00  8.36982591e-01  1.01558168e-01  3.32588306e-01  4.39114073e+00 
 2.05267834e-01  2.05267834e-01  5.00000000e+00  4.27403403e+00  4.37020512e+00  7.15425562e-01  9.60709238e-02  3.72049557e-01  4.27416953e+00 
 2.06267834e-01  2.06267834e-01  5.00000000e+00  4.27406842e+00  4.41661089e+00  8.36743102e-01  1.01656328e-01  4.22150408e-01  4.39992721e+00 
 2.07267834e-01  2.07267834e-01  5.00000000e+00  4.27403468e+00  4.37152797e+00  7.15015385e-01  9.61759813e-02  4.60755968e-01  4.28234014e+00 
 2.08267834e-01  2.08267834e-01  5.00000000e+00  4.27406880e+00  4.42158923e+00  8.36534477e-01  1.01718210e-01  5.09959449e-01  4.40787940e+00 
 2.09267834e-01  2.09267834e-01  5.00000000e+00  4.27403854e+00  4.37241859e+00  7.13729348e-01  9.68031060e-02  5.48273276e-01  4.28803997e+00 
 2.10267834e-01  2.10267834e-01  5.00000000e+00  4.27406963e+00  4.42526410e+00  8.36275702e-01  1.01852750e-01  5.96133816e-01  4.41338855e+00 
 2.10392834e-01  2.10392834e-01  5.00000000e+00  4.27404812e+00  4.39327493e+00  7.74376495e-01  9.83595569e-02  5.97960065e-01  4.35170245e+00 
 2.10609883e-01  2.10609883e-01  5.00000000e+00  4.27405015e+00  4.39323089e+00  7.73966424e-01  9.86902389e-02  6.07516690e-01  4.35158757e+00 
 2.10776975e-01  2.10776975e-01  5.00000000e+00  4.27405265e+00  4.39310557e+00  7.73530388e-01  9.90957170e-02  6.15009769e-01  4.35126013e+00 
 2.10960119e-01  2.10960119e-01  5.00000000e+00  4.27405627e+00  4.39283292e+00  7.72865068e-01  9.96844928e-02  6.23351582e-01  4.35054396e+00 
 2.11326408e-01  2.11326408e-01  5.00000000e+00  4.27407059e+00  4.39158375e+00  7.70550726e-01  1.02009329e-01  6.41128765e-01  4.34720663e+00 
 2.11417980e-01  2.11417980e-01  5.00000000e+00  4.27407709e+00  4.39102064e+00  7.69589784e-01  1.03064045e-01  6.46031790e-01  4.34566258e+00 
 2.11601124e-01  2.11601124e-01  5.00000000e+00  4.27410168e+00  4.38930815e+00  7.66425963e-01  1.07051336e-01  6.57701786e-01  4.34084500e+00 
 2.11606277e-01  2.11606277e-01  5.00000000e+00  4.27421463e+00  4.38622132e+00  7.57334485e-01  1.25322138e-01  6.76186891e-01  4.33161523e+00 
 2.11616583e-01  2.11616583e-01  5.00000000e+00  4.27419653e+00  4.38664969e+00  7.58922438e-01  1.22399395e-01  6.73692987e-01  4.33294053e+00 
 2.11622078e-01  2.11622078e-01  5.00000000e+00  4.27420857e+00  4.38616854e+00  7.57571698e-01  1.24344348e-01  6.75866639e-01  4.33145076e+00 
 2.11627459e-01  2.11627459e-01  5.00000000e+00  4.27418649e+00  4.38679437e+00  7.59639029e-01  1.20777937e-01  6.72524206e-01  4.33338519e+00 
 2.11637396e-01  2.11637396e-01  5.00000000e+00  4.27420363e+00  4.38609260e+00  7.57712880e-01  1.23546020e-01  6.75705939e-01  4.33121467e+00 
 2.11646830e-01  2.11646830e-01  5.00000000e+00  4.27416097e+00  4.38725447e+00  7.61502052e-01  1.16652217e-01  6.69205086e-01  4.33478648e+00 
 2.11659731e-01  2.11659731e-01  5.00000000e+00  4.27419534e+00  4.38602568e+00  7.58015122e-01  1.22207632e-01  6.75297876e-01  4.33100536e+00 
 2.11659807e-01  2.11659807e-01  5.00000000e+00  4.27420355e+00  4.38574805e+00  7.57145591e-01  1.23532602e-01  6.76626021e-01  4.33013375e+00 
 2.11659826e-01  2.11659826e-01  5.00000000e+00  4.27420594e+00  4.38566544e+00  7.56885385e-01  1.23918661e-01  6.77012873e-01  4.32987301e+00 
 2.11659864e-01  2.11659864e-01  5.00000000e+00  4.27421138e+00  4.38547672e+00  7.56290573e-01  1.24797957e-01  6.77893756e-01  4.32927712e+00 
 2.11659941e-01  2.11659941e-01  5.00000000e+00  4.27423073e+00  4.38475983e+00  7.53995670e-01  1.27919280e-01  6.81018247e-01  4.32697987e+00 
 2.11659960e-01  2.11659960e-01  5.00000000e+00  4.27423970e+00  4.38439645e+00  7.52853997e-01  1.29366080e-01  6.82465838e-01  4.32583754e+00 
 2.11659998e-01  2.11659998e-01  5.00000000e+00  4.27426799e+00  4.38320750e+00  7.48873570e-01  1.33926081e-01  6.87027418e-01  4.32185566e+00 
 2.11660008e-01  2.11660008e-01  5.00000000e+00  4.27428106e+00  4.38260355e+00  7.46818734e-01  1.36031032e-01  6.89132761e-01  4.31980039e+00 
 2.11660027e-01  2.11660027e-01  5.00000000e+00  4.27432637e+00  4.38027318e+00  7.38567334e-01  1.43318375e-01  6.96420887e-01  4.31154799e+00 
 2.11660045e-01  2.11660045e-01  5.00000000e+00  4.27556355e+00  4.27447726e+00 -3.40547957e+00  3.37500750e-01  8.90601800e-01  1.67498434e-01 
 2.11660057e-01  2.11660057e-01  5.00000000e+00  4.27617763e+00  4.27417267e+00 -3.45443340e+00  4.30510702e-01  9.83607951e-01  1.18543570e-01 
 2.11660068e-01  2.11660068e-01  5.00000000e+00  4.27557963e+00  4.27420001e+00 -3.45001401e+00  3.39964617e-01  8.93058357e-01  1.22962041e-01 
 2.11660082e-01  2.11660082e-01  5.00000000e+00  4.27617480e+00  4.27405104e+00 -3.47414073e+00  4.30086672e-01  9.83176335e-01  9.88342132e-02 
 2.11660105e-01  2.11660105e-01  5.00000000e+00  4.27559267e+00  4.27408802e+00 -3.46813576e+00  3.41961371e-01  8.95043879e-01  1.04837292e-01 
 2.11660139e-01  2.11660139e-01  5.00000000e+00  4.27618039e+00  4.27394879e+00 -3.49077679e+00  4.30923665e-01  9.83995777e-01  8.21934578e-02 
 2.11660205e-01  2.11660205e-01  5.00000000e+00  4.27560700e+00  4.27398988e+00 -3.48407597e+00  3.44154166e-01  8.97205980e-01  8.88888569e-02 
 2.11660338e-01  2.11660338e-01  5.00000000e+00  4.27619485e+00  4.27386109e+00 -3.50508465e+00  4.33087379e-01  9.86098642e-01  6.78692778e-02 
 2.11660554e-01  2.11660554e-01  5.00000000e+00  4.27562044e+00  4.27393098e+00 -3.49364807e+00  3.46209373e-01  8.99154464e-01  7.92881210e-02 
 2.11660786e-01  2.11660786e-01  5.00000000e+00  4.27619466e+00  4.27383837e+00 -3.50874023e+00  4.34020237e-01  9.86894257e-01  6.41768540e-02 
 2.11661123e-01  2.11661123e-01  5.00000000e+00  4.27561700e+00  4.27392563e+00 -3.49445043e+00  3.46649586e-01  8.99420452e-01  7.84389818e-02 
 2.11661602e-01  2.11661602e-01  5.00000000e+00  4.27619618e+00  4.27383760e+00 -3.50880178e+00  4.34263498e-01  9.86887592e-01  6.40481984e-02 
 2.11662561e-01  2.11662561e-01  5.00000000e+00  4.27561995e+00  4.27392562e+00 -3.49433304e+00  3.47095003e-01  8.99425538e-01  7.84381230e-02 
 2.11664478e-01  2.11664478e-01  5.00000000e+00  4.27620169e+00  4.27383763e+00 -3.50856024e+00  4.35096118e-01  9.86839629e-01  6.40532432e-02 
 2.11668314e-01  2.11668314e-01  5.00000000e+00  4.27563118e+00  4.27392562e+00 -3.49386057e+00  3.48792617e-01  8.99362301e-01  7.84376138e-02 
 2.11675984e-01  2.11675984e-01  5.00000000e+00  4.27622403e+00  4.27383766e+00 -3.50760950e+00  4.38473800e-01  9.86696878e-01  6.40580627e-02 
 2.11691325e-01  2.11691325e-01  5.00000000e+00  4.27567591e+00  4.27392566e+00 -3.49196213e+00  3.55551266e-01  8.99085156e-01  7.84444015e-02 
 2.11722006e-01  2.11722006e-01  5.00000000e+00  4.27631344e+00  4.27383775e+00 -3.50381183e+00  4.51967525e-01  9.86139274e-01  6.40731443e-02 
 2.11783369e-01  2.11783369e-01  5.00000000e+00  4.27585460e+00  4.27392584e+00 -3.48437023e+00  3.82463022e-01  8.97975094e-01  7.84739343e-02 
 2.11906095e-01  2.11906095e-01  5.00000000e+00  4.27667032e+00  4.27383812e+00 -3.48863859e+00  5.05480665e-01  9.83930451e-01  6.41329053e-02 
 2.12151546e-01  2.12151546e-01  5.00000000e+00  4.27656616e+00  4.27392658e+00 -3.45406749e+00  4.88265348e-01  8.93606869e-01  7.85946856e-02 
 2.12642449e-01  2.12642449e-01  5.00000000e+00  4.27808551e+00  4.27383963e+00 -3.42820746e+00  7.12287267e-01  9.75384993e-01  6.43794637e-02 
 2.13624254e-01  2.13624254e-01  5.00000000e+00  4.27936209e+00  4.27392972e+00 -3.33389831e+00  8.83463078e-01  8.77252942e-01  7.91087008e-02 
 2.14624254e-01  2.14624254e-01  5.00000000e+00  4.28189987e+00  4.27384420e+00 -3.26760180e+00  1.21533465e+00  9.54496307e-01  6.51271434e-02 
 2.15624254e-01  2.15624254e-01  5.00000000e+00  4.28319140e+00  4.27393520e+00 -3.17322442e+00  1.35469850e+00  8.57648252e-01  8.00034436e-02 
 2.16624254e-01  2.16624254e-01  5.00000000e+00  4.28582746e+00  4.27384977e+00 -3.10845679e+00  1.65240085e+00  9.36204851e-01  6.60395272e-02 
 2.17624254e-01  2.17624254e-01  5.00000000e+00  4.28701249e+00  4.27394153e+00 -3.01549202e+00  1.76018999e+00  8.40674480e-01  8.10355106e-02 
 2.18624254e-01  2.18624254e-01  5.00000000e+00  4.28975625e+00  4.27385610e+00 -2.95223796e+00  2.02853295e+00  9.20363171e-01  6.70761566e-02 
 2.19624254e-01  2.19624254e-01  5.00000000e+00  4.29081758e+00  4.27394855e+00 -2.86066844e+00  2.10920141e+00  8.25978845e-01  8.21809589e-02 
 2.20624254e-01  2.20624254e-01  5.00000000e+00  4.29368582e+00  4.27386308e+00 -2.79890893e+00  2.35231629e+00  9.06643554e-01  6.82171640e-02 
 2.21624254e-01  2.21624254e-01  5.00000000e+00  4.29460427e+00  4.27395614e+00 -2.70871812e+00  2.40968862e+00  8.13256017e-01  8.34194609e-02 
 2.22624254e-01  2.22624254e-01  5.00000000e+00  4.29761626e+00  4.27387057e+00 -2.64843436e+00  2.63112445e+00  8.94762494e-01  6.94423145e-02 
 2.23624254e-01  2.23624254e-01  5.00000000e+00  4.29836985e+00  4.27396418e+00 -2.55960656e+00  2.66848458e+00  8.02241718e-01  8.47302915e-02 
