time,v(H1_GATE),v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008),v(N009),v(N010),v(N011),@ddiode7_1[id],@ddiode7_3[id],@ddiode7_4[id],@ddiode7_5[id]
0.00482563335,13.783528,8.63085797,7.89976609,21.1813804,13.7835301,14.6364575,1.38482203,0.753199783,13.5002832,13.5,0.0,2.09739146,0.0380320007,-2.14372282e-08,0.297503039,0.000403169448
0.00492563335,13.7846487,8.64139359,7.91023308,21.2074109,13.7846492,14.6378675,1.38488987,0.753233704,13.5002844,13.5,0.0,2.09751972,0.0380788794,-4.67449303e-09,0.29861821,0.000403698533
0.00502563335,13.7848668,8.64345496,7.91228398,21.2125122,13.7848691,14.6381303,1.38490319,0.753240362,13.5002846,13.5,0.0,2.09754491,0.0380880759,-2.29638814e-08,0.298835581,0.000403802474
0.00512563335,13.7841867,8.63704888,7.90591322,21.1966793,13.7841873,14.6372972,1.38486185,0.753219692,13.5002839,13.5,0.0,2.09746676,0.0380595012,-6.20138889e-09,0.298154334,0.0004034799
0.00522563335,13.7826043,8.62216683,7.8911237,21.1599278,13.7826067,14.6353211,1.38476597,0.75317175,13.5002823,13.5,0.0,2.09728555,0.0379933019,-2.44895246e-08,0.296577672,0.000402732728
0.00532563335,13.7801263,8.5987973,7.86789345,21.102294,13.780127,14.632245,1.3846154,0.753096468,13.5002798,13.5,0.0,2.09700113,0.037889532,-7.72579036e-09,0.294103228,0.000401562236
0.00542563335,13.77675,8.56692052,7.83621249,21.0238349,13.7767526,14.6280284,1.38441022,0.752993879,13.5002765,13.5,0.0,2.09661381,0.0377485287,-2.60096574e-08,0.290739138,0.000399972656
0.00552563335,13.7724845,8.52650731,7.79604276,20.9246277,13.7724854,14.6227075,1.38415028,0.752863909,13.5002722,13.5,0.0,2.09612357,0.0375704974,-9.24312264e-09,0.286482524,0.00039796786
0.00562563335,13.7673286,8.47752575,7.74736078,20.8047704,13.7673314,14.6162465,1.38383561,0.752706575,13.5002671,13.5,0.0,2.09553077,0.0373559585,-2.75200251e-08,0.281345631,0.000395554397
0.00572563335,13.7612936,8.41992926,7.69011244,20.6643814,13.7612947,14.6086758,1.38346606,0.752521798,13.500261,13.5,0.0,2.09483552,0.0371052751,-1.0749205e-08,0.275325811,0.00039273866
0.00582563335,13.75438,8.35367282,7.62426005,20.5035991,13.754383,14.5999621,1.38304163,0.75230958,13.5002541,13.5,0.0,2.09403825,0.0368191453,-2.90168421e-08,0.268438892,0.000389529485
0.00592563335,13.7466012,8.27869247,7.54973321,20.3225822,13.7466024,14.5901298,1.38256215,0.752069844,13.5002464,13.5,0.0,2.09313918,0.0364980948,-1.22404524e-08,0.260683003,0.000385935698
0.00602563335,13.7379596,8.19492909,7.46647922,20.1215094,13.7379626,14.5791463,1.38202763,0.751802582,13.5002377,13.5,0.0,2.09213884,0.0361429953,-3.04969899e-08,0.252077285,0.000381968368
0.00612563335,13.7284705,8.10230098,7.37441085,19.9005791,13.7284718,14.5670289,1.38143791,0.751507722,13.5002282,13.5,0.0,2.09103756,0.0357545392,-1.37140559e-08,0.242621095,0.000377638657
0.00622563335,13.7181383,8.0007337,7.27345931,19.6600094,13.7181415,14.5537421,1.38079298,0.75118526,13.5002179,13.5,0.0,2.089836,0.0353337688,-3.19581983e-08,0.232336876,0.00037295979
0.00632563335,13.7069807,7.89012709,7.16351969,19.4000375,13.7069822,14.5392941,1.38009273,0.750835134,13.5002068,13.5,0.0,2.08853466,0.0348815466,-1.51681661e-08,0.221225667,0.000367945157
0.00642563335,13.695004,7.77038972,7.04450553,19.1209202,13.6950074,14.5236414,1.37933717,0.750457355,13.5001948,13.5,0.0,2.08713431,0.0343990849,-3.33992596e-08,0.209313555,0.000362610069
0.00652563335,13.6822283,7.64140139,6.91629252,18.8229328,13.68223,14.5067773,1.37852625,0.750051892,13.500182,13.5,0.0,2.08563566,0.0338874208,-1.66021578e-08,0.196603926,0.000356970047
0.00662563335,13.6686626,7.50305083,6.77877377,18.5063695,13.6686661,14.4886411,1.37766005,0.74961879,13.5001685,13.5,0.0,2.0840397,0.0333479399,-3.48204069e-08,0.18312748,0.000351042441
0.00672563335,13.6543296,7.35519431,6.63180193,18.1715426,13.6543314,14.4691995,1.37673861,0.749158073,13.5001542,13.5,0.0,2.08234739,0.0327818628,-1.80172032e-08,0.168891277,0.000344844881
0.00682563335,13.6392417,7.19769471,6.47524371,17.8187826,13.6392454,14.4483554,1.37576219,0.748669862,13.5001391,13.5,0.0,2.08056007,0.0321907612,-3.62242448e-08,0.153933035,0.000338396837
0.00692563335,13.6234259,7.03037586,6.30891966,17.4484377,13.6234279,14.4260204,1.37473104,0.748154288,13.5001233,13.5,0.0,2.07867913,0.0315760637,-1.94178265e-08,0.138266829,0.000331718242
0.00702563335,13.6068999,6.85305911,6.13265433,17.0608732,13.6069036,14.4020138,1.37364573,0.747611633,13.5001068,13.5,0.0,2.07670653,0.0309395695,-3.76184708e-08,0.121943856,0.000324831175
0.00712563335,13.5896981,6.66550937,5.94620945,16.6564717,13.5897002,14.3761147,1.37250701,0.747042271,13.5000896,13.5,0.0,2.07464455,0.0302829915,-2.08168391e-08,0.104995435,0.000317758828
0.00722563335,13.5718501,6.46745621,5.7493169,16.2356322,13.5718541,14.3479164,1.37131624,0.746446885,13.5000718,13.5,0.0,2.07249657,0.0296085013,-3.9025353e-08,0.0875072705,0.000310527869
0.00732563335,13.5534732,6.25661915,5.53969641,15.7987702,13.5534754,14.3154118,1.37007459,0.745826061,13.5000534,13.5,0.0,2.07027004,0.0289156319,-2.25933342e-08,0.0674566358,0.00030316314
0.00742563335,13.5345686,6.03558377,5.31992376,15.3463167,13.5345727,14.2788466,1.36879182,0.745184678,13.5000345,13.5,0.0,2.06797463,0.0282143825,-4.02972907e-08,0.0485776861,0.000295737922
0.00752563335,13.5153577,5.80134156,5.08698382,14.8787182,13.5153601,14.2339519,1.36747689,0.744527214,13.5000153,13.5,0.0,2.0656311,0.0275072263,-2.43673167e-08,0.0294607415,0.000288315257
0.00762563335,13.4966126,5.54744718,4.83439846,14.3964362,13.4966169,14.1640473,1.36618326,0.743880396,13.4999966,13.5,0.0,2.06333462,0.0268151616,-4.32126752e-08,0.0105763768,0.000281194609
0.00772563335,13.4859942,5.21002275,4.49791667,13.8999467,13.485998,13.9011865,1.36544561,0.743511573,13.499986,13.5,0.0,2.06202909,0.0263331419,-3.89359307e-08,-5.62486379e-05,0.000277213349
0.00782322456,13.4861668,4.78002393,4.06832629,13.4021868,13.4861729,13.3995772,1.36545779,0.743517662,13.4999862,13.5,0.0,2.06205061,0.0261278307,-6.06247841e-08,0.000118619877,0.000277278614
0.00787563906,13.4859315,4.547328,3.83585936,13.1296189,13.4859353,13.1322344,1.36544125,0.74350939,13.4999859,13.5,0.0,2.06202137,0.0260072086,-3.81495254e-08,-0.000118876607,0.000277189951
0.00792373034,13.4861665,4.32735159,3.61608997,12.8763994,13.4861727,12.8737898,1.36545778,0.743517655,13.4999862,13.5,0.0,2.06205059,0.0259064987,-6.20948077e-08,0.000118627588,0.000277278539
0.00801991289,13.4859314,3.88576804,3.17493887,12.3612015,13.4859352,12.3638165,1.36544123,0.743509385,13.4999859,13.5,0.0,2.06202135,0.0256841272,-3.71423064e-08,-0.000118849944,0.000277189894
0.00811991289,13.4861661,3.41234496,2.70197426,11.813596,13.4861725,11.8109861,1.36545776,0.743517646,13.4999862,13.5,0.0,2.06205056,0.0254594703,-6.28233191e-08,0.000118643087,0.000277278448
0.00821991289,13.4859312,2.9327972,2.22290467,11.254332,13.4859349,11.2569465,1.36544122,0.743509376,13.4999859,13.5,0.0,2.06202132,0.0252179598,-3.64523266e-08,-0.000118832424,0.000277189802
0.00831991289,13.4861658,2.4398072,1.73040167,10.6839612,13.4861722,10.6813511,1.36545774,0.743517637,13.4999862,13.5,0.0,2.06205053,0.0249835362,-6.33655987e-08,0.000118650757,0.00027727835
0.00841991289,13.485931,1.94158289,1.23268264,10.1030467,13.4859347,10.1056609,1.3654412,0.743509367,13.4999859,13.5,0.0,2.06202128,0.0247330076,-3.56706807e-08,-0.000118821074,0.000277189703
0.00851991289,13.4861655,1.43096591,0.722580424,9.51216175,13.4861719,9.50955144,1.36545772,0.743517627,13.4999862,13.5,0.0,2.06205049,0.0244898392,-6.37507825e-08,0.000118655138,0.000277278246
0.00861991289,13.4859313,0.951113801,0.243479009,8.91188941,13.4859343,8.91450329,1.36536632,0.743356733,13.4999859,13.5,0.0,2.06195068,0.0241235933,-3.00454768e-08,-0.000118812697,0.000278024191
0.00871991289,13.4861697,0.877384203,0.173211939,8.3028221,13.4861705,8.30021163,1.36437582,0.741334451,13.4999862,13.5,0.0,2.06103068,0.0225013358,-8.01878122e-09,0.000118657912,0.000289339123
0.00881991289,13.4859291,0.852150178,0.152266128,7.68556092,13.4859315,7.68817465,1.36313792,0.738914743,13.4999859,13.5,0.0,2.0598502,0.0207073289,-2.33924653e-08,-0.000118806011,0.000302866207
0.00891991289,13.4861665,0.833557882,0.138304565,7.06071501,13.4861672,7.05810449,1.36176584,0.736246093,13.4999862,13.5,0.0,2.05857052,0.0188703652,-7.18172614e-09,0.000118659799,0.00031843539
0.00901991289,13.4859255,0.817347115,0.127418791,6.42890103,13.4859278,6.43151464,1.36019104,0.733304249,13.4999859,13.5,0.0,2.05707246,0.0170049969,-2.30039934e-08,-0.000118800392,0.000335718431
0.00911991289,13.4861623,0.80182858,0.117741051,5.7907425,13.486163,5.78813195,1.35842568,0.730045559,13.4999862,13.5,0.0,2.05542208,0.01511826,-7.15151721e-09,0.000118661161,0.000355671803
0.00921991289,13.4859208,0.785978011,0.108713271,5.1468692,13.4859231,5.1494827,1.35637443,0.726401278,13.4999859,13.5,0.0,2.05347493,0.013215374,-2.29830296e-08,-0.00011879549,0.000378266533
0.00931991289,13.4861571,0.769831706,0.0997598249,4.49791657,13.4861578,4.49530604,1.35418269,0.722520228,13.4999862,13.5,0.0,2.05142264,0.0114320181,-7.25479044e-09,0.000118662198,0.000403796767
0.00941991289,13.4859145,0.750911307,0.0907173524,3.84452504,13.4859168,3.84713844,1.35118089,0.717523896,13.4999859,13.5,0.0,2.0485795,0.00937620298,-2.3291399e-08,-0.000118791097,0.000436166911
0.00951991289,13.4861494,0.729765202,0.0809840739,3.18733942,13.4861501,3.18472884,1.34776614,0.711929858,13.4999862,13.5,0.0,2.04537441,0.00744941542,-7.61755949e-09,0.00011866303,0.000474509461
0.00961991289,13.4859052,0.704190425,0.070129413,2.52700829,13.4859076,2.5296216,1.34345267,0.705132904,13.4999859,13.5,0.0,2.0412949,0.00552808097,-2.38211925e-08,-0.000118787076,0.000522329674
