time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),@dled12_1[id],@dled12_2[id]
0.810962485,5.0,4.27404006,4.37825734,0.777135661,0.0970503082,0.116280492,4.304084,0.0154703325,0.00027516981
0.811962485,5.0,4.27403883,4.37970837,0.776946572,0.0968500727,0.163085251,4.30958054,0.0154710695,0.000260157722
0.812962485,5.0,4.27404113,4.38112337,0.776710274,0.0972252135,0.210012139,4.31472358,0.0154696887,0.000246307459
0.813962485,5.0,4.27403978,4.38253259,0.776545848,0.0970044235,0.25589431,4.31965291,0.0154705013,0.000233246729
0.814962485,5.0,4.27404201,4.38390401,0.77633221,0.0973681642,0.301916598,4.32426658,0.0154691625,0.000221201546
0.815962485,5.0,4.27404054,4.38527069,0.776189052,0.0971293551,0.346896286,4.32870204,0.0154700415,0.000209816924
0.816962485,5.0,4.27404272,4.38659786,0.77599485,0.0974832225,0.392032878,4.33285411,0.0154687389,0.000199322443
0.817962485,5.0,4.27404116,4.38792111,0.775869424,0.097229201,0.436130055,4.33685733,0.0154696739,0.000189381551
0.818962485,5.0,4.2740433,4.38920108,0.775688505,0.0975773569,0.48040198,4.34059847,0.0154683924,0.000180237765
0.819962485,5.0,4.27404176,4.39046588,0.775559441,0.0973260502,0.523650778,4.34418137,0.0154693175,0.000171636125
0.820962485,5.0,4.27404512,4.39154216,0.775155746,0.0978729909,0.567274653,4.34708937,0.0154673042,0.000164640651
0.821962485,5.0,4.27404946,4.39180774,0.7739175,0.0985775476,0.610623022,4.34781661,0.015464711,0.000162958753
0.822962485,5.0,4.27414387,4.38494137,0.762404194,0.113885766,0.668005288,4.32756525,0.0154083634,0.00021250547
0.822964438,5.0,4.27413536,4.38513346,0.763054328,0.112508331,0.666709383,4.32818155,0.0154134335,0.000210933115
0.822968344,5.0,4.27413217,4.38516848,0.763233536,0.111991991,0.666356114,4.32829365,0.0154153341,0.00021064771
0.82296857,5.0,4.2741325,4.38515908,0.763208224,0.112045194,0.666418767,4.32826447,0.0154151385,0.000210724213
0.822969023,5.0,4.2741334,4.38513117,0.76312574,0.112189933,0.666582404,4.32817422,0.0154146054,0.000210951774
0.822969928,5.0,4.27413543,4.38507169,0.762950985,0.112518518,0.666948782,4.32798375,0.015413396,0.0002114374
0.822971739,5.0,4.27413894,4.38496472,0.76263993,0.113087169,0.667593005,4.32764052,0.015411303,0.000212313674
0.822972192,5.0,4.27413983,4.38493724,0.762559843,0.113230949,0.667755675,4.32755221,0.0154107738,0.000212539342
0.822973097,5.0,4.27414207,4.38486947,0.762357715,0.113594761,0.668157264,4.32733349,0.0154094346,0.000213096974
0.822974908,5.0,4.27415101,4.38461602,0.761572353,0.11504008,0.669678108,4.32651344,0.0154041146,0.000215195407
0.822975361,5.0,4.27415626,4.38446904,0.761103423,0.115890816,0.670547714,4.32603518,0.0154009831,0.000216421749
0.822975374,5.0,4.27415583,4.38448665,0.761168603,0.115821763,0.670479231,4.32610008,0.0154012389,0.000216274463
0.822975402,5.0,4.27415553,4.38448838,0.761167278,0.115772377,0.670430985,4.3260982,0.0154014191,0.000216259948
0.822975456,5.0,4.27415616,4.38447061,0.761110499,0.115873958,0.670534846,4.32604029,0.0154010452,0.000216408618
0.822975566,5.0,4.27415754,4.38443198,0.760986846,0.116096496,0.670761943,4.32591438,0.0154002261,0.000216732086
0.822975785,5.0,4.27416088,4.38433781,0.760684162,0.116636714,0.671311279,4.32560709,0.0153982378,0.000217522613
0.822976222,5.0,4.2741752,4.38392197,0.759326361,0.118953111,0.673645901,4.32423946,0.0153897116,0.000221048062
0.82297624,5.0,4.27417555,4.38391832,0.759319583,0.119009567,0.673703119,4.32423225,0.0153895052,0.000221079245
0.822976277,5.0,4.27417687,4.38387114,0.759159053,0.119222819,0.673917897,4.32407085,0.0153887187,0.000221482902
0.82297635,5.0,4.27418142,4.38373446,0.758708051,0.119958163,0.674656293,4.32361807,0.0153860123,0.000222656384
0.822976497,5.0,4.27419734,4.38322992,0.757022636,0.122530162,0.677234388,4.32192883,0.0153765452,0.000227042261
