time,v(H1_GATE),v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008),v(N009),v(N010),v(N011),@ddiode7_1[id],@ddiode7_3[id],@ddiode7_4[id],@ddiode7_5[id]
0.0611713343,11.9870721,5.50720484,4.86609672,7.63116346,11.986987,7.63346138,1.28381708,0.702697307,11.999987,12.0,0.0,1.41277093,0.00643545827,8.53981235e-07,-0.000104447372,5.72146227e-05
0.0612713343,11.9871171,6.10163613,5.45969444,8.24911296,11.9871945,8.24681282,1.28383739,0.702707461,11.9999872,12.0,0.0,1.41279349,0.00650923066,-7.71078935e-07,0.000104555888,5.72370882e-05
0.0613713343,11.9870728,6.68868001,6.04647541,8.85892158,11.9869873,8.86121932,1.28381711,0.702697322,11.999987,12.0,0.0,1.41277097,0.00657572801,8.57427898e-07,-0.000104437847,5.72146558e-05
0.0614713343,11.9871177,7.26684514,6.62388189,9.45998752,11.9871948,9.45768727,1.28383742,0.702707476,11.9999872,12.0,0.0,1.41279353,0.00664746102,-7.67487082e-07,0.000104562338,5.72371205e-05
0.0615713343,11.9870734,7.83650984,7.19326505,10.0517176,11.9869876,10.0540151,1.28381714,0.702697338,11.999987,12.0,0.0,1.412771,0.00671200187,8.61702083e-07,-0.000104424231,5.72146884e-05
0.0616713343,11.9871184,8.39612688,7.75219043,10.6335278,11.9871951,10.6312274,1.28383744,0.702707491,11.9999872,12.0,0.0,1.41279356,0.00678145142,-7.62884303e-07,0.0001045739,5.72371522e-05
0.0617713343,11.9870742,8.94616436,8.30193614,11.2048441,11.9869879,11.2071412,1.28381717,0.702697353,11.999987,12.0,0.0,1.41277103,0.00684374116,8.67336272e-07,-0.000104401083,5.72147207e-05
0.0618713343,11.9871192,9.48502446,8.84016509,11.7651025,11.9871954,11.7628017,1.28383747,0.702707506,11.9999872,12.0,0.0,1.41279359,0.00691066717,-7.56528554e-07,0.000104600871,5.72371839e-05
0.0619713343,11.9870875,10.013223,9.36806853,12.3137501,11.9869999,12.3157879,1.28381835,0.702697944,11.999987,12.0,0.0,1.41277234,0.00697041904,8.75423317e-07,-9.26242083e-05,5.72160266e-05
0.0620713343,11.9960388,10.4933696,9.84690958,12.8502456,11.9961149,12.6517037,1.2847097,0.70314362,11.9999961,12.0,0.0,1.41376278,0.0071428095,-7.60918815e-07,0.00902469323,5.82104534e-05
0.0621713343,12.0163188,10.913368,10.2648911,13.3740594,12.0162323,12.7329334,1.28667201,0.704124774,12.0000162,12.0,0.0,1.41594382,0.00745577603,8.64745794e-07,0.0291507842,6.04610124e-05
0.0622713343,12.0370902,11.3144575,10.6637028,13.8846747,12.0371657,12.7829395,1.28870647,0.705142005,12.0000371,12.0,0.0,1.41820598,0.00778929244,-7.55075421e-07,0.050772425,6.28862368e-05
0.0623713343,12.0580513,11.6979568,11.0451502,14.3815875,12.0579639,12.82229,1.29072006,0.7061488,12.0000579,12.0,0.0,1.42044589,0.00813134145,8.73389892e-07,0.0712191358,6.53823569e-05
0.0624713343,12.0782359,12.0669824,11.4120198,14.8643073,12.0783088,12.8573489,1.29268211,0.707129826,12.0000782,12.0,0.0,1.42262942,0.00847747323,-7.29144346e-07,0.0930600134,6.79098644e-05
0.0625713343,12.0982626,12.4212526,11.7643433,15.3323579,12.0981657,12.8885485,1.29459334,0.708085439,12.0000981,12.0,0.0,1.42475686,0.00882737456,1.13063247e-05,0.113109514,7.04658064e-05
0.0626713343,12.1506264,12.6522277,11.9933758,15.7852773,12.1178006,12.9166792,1.2964683,0.70902292,12.0001177,12.0,0.0,1.4268458,0.00916583157,0.000392605771,0.130390823,7.306671e-05
0.0627706292,12.2301113,12.7798081,12.1192679,16.2195902,12.1369142,12.9438419,1.29828982,0.709933681,12.0001368,12.0,0.0,1.42887566,0.00949161192,0.00101941269,0.148904183,7.56853865e-05
0.0628706292,12.3117106,12.8879989,12.2257255,16.6410361,12.1555282,12.9698238,1.30006016,0.710818849,12.0001554,12.0,0.0,1.43084893,0.00981703688,0.00174632601,0.168044748,7.83203783e-05
0.0629706292,12.3921124,12.9813942,12.3175646,17.0460592,12.1735304,12.9940003,1.30176193,0.711669735,12.0001734,12.0,0.0,1.43274709,0.01013635,0.00225405717,0.185039933,8.09397568e-05
0.0630706292,12.4685213,13.0678062,12.402365,17.43426,12.1913913,13.0171802,1.3034404,0.712508971,12.0001912,12.0,0.0,1.43462053,0.0104603785,0.00277213586,0.200777577,8.36090689e-05
0.0631706292,12.5404449,13.1486255,12.4815911,17.8052552,12.2100484,13.0408477,1.30518989,0.713383712,12.0002098,12.0,0.0,1.43657372,0.0108070519,0.00330492835,0.216565129,8.64850528e-05
0.0632706292,12.6061812,13.2204281,12.5514817,18.1586788,12.2320198,13.0672638,1.30724038,0.714408957,12.0002318,12.0,0.0,1.43886422,0.0112228725,0.0037424306,0.231428855,8.99820357e-05
0.0633706292,12.6640151,13.2823549,12.6111844,18.494182,12.2587375,13.0979679,1.3097191,0.715648317,12.0002585,12.0,0.0,1.44163498,0.0117407515,0.00405337703,0.245283111,9.43986417e-05
0.0634706292,12.7143009,13.3349986,12.6613187,18.8114337,12.2886059,13.1313821,1.31247046,0.717024001,12.0002883,12.0,0.0,1.44471306,0.012338346,0.00425717306,0.258184519,9.955537e-05
