 time            time            v(OUT_B)        v(OUT_1)        v(OUT_2)        v(OUT_3)        v(OUT_4)       
 2.38031224e+01  2.38031224e+01  1.02023919e-01  5.36936656e-02  5.65483838e-02  5.84578025e-02  6.11116581e-02 
 2.38051224e+01  2.38051224e+01  1.08311073e-01  5.43957046e-02  5.59665828e-02  6.20456836e-02  6.17355664e-02 
 2.38071224e+01  2.38071224e+01  8.92244686e-02  5.47866232e-02  5.74821861e-02  5.79971000e-02  6.23832493e-02 
 2.38091224e+01  2.38091224e+01  9.57652326e-02  5.55269915e-02  5.69144244e-02  6.15988025e-02  6.30453293e-02 
 2.38111224e+01  2.38111224e+01  7.96885379e-02  5.59510628e-02  5.84783969e-02  5.76241076e-02  6.37327957e-02 
 2.38131224e+01  2.38131224e+01  8.62740077e-02  5.67328064e-02  5.79254165e-02  6.12417858e-02  6.44361497e-02 
 2.38151224e+01  2.38151224e+01  7.23745416e-02  5.71928135e-02  5.95408616e-02  5.73321835e-02  6.51666854e-02 
 2.38171224e+01  2.38171224e+01  7.89060944e-02  5.80193455e-02  5.90035622e-02  6.09680920e-02  6.59147825e-02 
 2.38191224e+01  2.38191224e+01  6.66346852e-02  5.85184285e-02  6.06738928e-02  5.71156920e-02  6.66920667e-02 
 2.38211224e+01  2.38211224e+01  7.30679798e-02  5.93935838e-02  6.01533508e-02  6.07721732e-02  6.74887974e-02 
 2.38231224e+01  2.38231224e+01  6.20468355e-02  5.99352946e-02  6.18823267e-02  5.69698595e-02  6.83169624e-02 
 2.38251224e+01  2.38251224e+01  6.83651875e-02  6.08633954e-02  6.13798175e-02  6.06493357e-02  6.91667029e-02 
 2.38271224e+01  2.38271224e+01  5.83252555e-02  6.14517640e-02  6.31715898e-02  5.68906565e-02  7.00504039e-02 
 2.38291224e+01  2.38291224e+01  6.45263038e-02  6.24376971e-02  6.26886145e-02  6.05956265e-02  7.09580929e-02 
 2.38311224e+01  2.38311224e+01  5.52703303e-02  6.30773104e-02  6.45477769e-02  5.68747017e-02  7.19025923e-02 
 2.38331224e+01  2.38331224e+01  6.13590993e-02  6.41266211e-02  6.40860945e-02  6.06077404e-02  7.28738229e-02 
 2.38351224e+01  2.38351224e+01  5.27388472e-02  6.48227186e-02  6.60177437e-02  5.69191836e-02  7.38850907e-02 
 2.38371224e+01  2.38371224e+01  5.87240381e-02  6.59417235e-02  6.55794094e-02  6.06829443e-02  7.49262209e-02 
 2.38391224e+01  2.38391224e+01  5.06256965e-02  6.67003132e-02  6.75892156e-02  5.70217960e-02  7.60110567e-02 
 2.38411224e+01  2.38411224e+01  5.65176743e-02  6.78962377e-02  6.71766273e-02  6.08190145e-02  7.71293428e-02 
 2.38431224e+01  2.38431224e+01  4.88522080e-02  6.87242381e-02  6.92709181e-02  5.71806856e-02  7.82955231e-02 
 2.38451224e+01  2.38451224e+01  5.46619054e-02  7.00053845e-02  6.88868721e-02  6.10141869e-02  7.94992831e-02 
 2.38471224e+01  2.38471224e+01  4.73584914e-02  7.09107994e-02  7.10727314e-02  5.73944098e-02  8.07557419e-02 
 2.38491224e+01  2.38491224e+01  5.30968210e-02  7.22867536e-02  7.07204900e-02  6.12671153e-02  8.20545546e-02 
 2.38511224e+01  2.38511224e+01  4.60982748e-02  7.32788883e-02  7.30058764e-02  5.76619016e-02  8.34116053e-02 
 2.38531224e+01  2.38531224e+01  5.17758261e-02  7.47607774e-02  7.26892501e-02  6.15768393e-02  8.48165577e-02 
 2.38551224e+01  2.38551224e+01  4.50353442e-02  7.58505095e-02  7.50831385e-02  5.79824434e-02  8.62861680e-02 
 2.38571224e+01  2.38571224e+01  5.06622436e-02  7.74513233e-02  7.48065862e-02  6.19427582e-02  8.78101618e-02 
 2.38591224e+01  2.38591224e+01  4.41410390e-02  7.86514435e-02  7.73191390e-02  5.83556457e-02  8.94062977e-02 
 2.38611224e+01  2.38611224e+01  4.97269012e-02  8.03864409e-02  7.70878917e-02  6.23646121e-02  9.10644344e-02 
 2.38631224e+01  2.38631224e+01  4.33924574e-02  8.17120863e-02  7.97306655e-02  5.87814313e-02  9.28034932e-02 
 2.38651224e+01  2.38651224e+01  4.89463886e-02  8.35993133e-02  7.95508785e-02  6.28424672e-02  9.46135620e-02 
 2.38671224e+01  2.38671224e+01  4.27711496e-02  8.50685238e-02  8.23370776e-02  5.92600253e-02  9.65149233e-02 
 2.38691224e+01  2.38691224e+01  4.83017792e-02  8.71294806e-02  8.22160207e-02  6.33767075e-02  9.84980238e-02 
 2.38711224e+01  2.38711224e+01  4.22621526e-02  8.87639217e-02  8.51608084e-02  5.97919486e-02  1.00584757e-01 
 2.38731224e+01  2.38731224e+01  4.77776794e-02  9.10244315e-02  8.51071035e-02  6.39680301e-02  1.02766105e-01 
 2.38751224e+01  2.38751224e+01  4.18532685e-02  9.28503428e-02  8.82279877e-02  6.03780163e-02  1.05065890e-01 
 2.38771224e+01  2.38771224e+01  4.73615137e-02  9.53416974e-02  8.82519097e-02  6.46174455e-02  1.07475868e-01 
 2.38791224e+01  2.38791224e+01  4.15345176e-02  9.73911550e-02  9.15692259e-02  6.10193399e-02  1.10022202e-01 
 2.38811224e+01  2.38811224e+01  4.70429806e-02  1.00151646e-01  9.16830852e-02  6.53262820e-02  1.12697751e-01 
 2.38831224e+01  2.38831224e+01  4.12977210e-02  1.02464266e-01  9.52206044e-02  6.17173336e-02  1.15531559e-01 
 2.38851224e+01  2.38851224e+01  4.68136344e-02  1.05541264e-01  9.54392400e-02  6.60961940e-02  1.18518047e-01 
 2.38871224e+01  2.38871224e+01  4.11361783e-02  1.08166537e-01  9.92249437e-02  6.24737245e-02  1.21689855e-01 
 2.38891224e+01  2.38891224e+01  4.66665623e-02  1.11619351e-01  9.95663625e-02  6.69291759e-02  1.25043614e-01 
 2.38911224e+01  2.38911224e+01  4.10444175e-02  1.14619900e-01  1.03633441e-01  6.32905676e-02  1.28616538e-01 
 2.38931224e+01  2.38931224e+01  4.65961324e-02  1.18523811e-01  1.04119658e-01  6.78275790e-02  1.32408389e-01 
 2.38951224e+01  2.38951224e+01  4.10180000e-02  1.21980020e-01  1.08507807e-01  6.41702646e-02  1.36462303e-01 
 2.38971224e+01  2.38971224e+01  4.65977966e-02  1.26432047e-01  1.09165963e-01  6.87941348e-02  1.40782515e-01 
 2.38991224e+01  2.38991224e+01  4.10533676e-02  1.30448799e-01  1.13923102e-01  6.51155883e-02  1.45420004e-01 
 2.39011224e+01  2.39011224e+01  4.66679366e-02  1.35576177e-01  1.14786966e-01  6.98319829e-02  1.50385457e-01 
 2.39031224e+01  2.39031224e+01  4.11477223e-02  1.40292893e-01  1.19971526e-01  6.61297115e-02  1.55740483e-01 
 2.39051224e+01  2.39051224e+01  4.68037423e-02  1.46265853e-01  1.21083553e-01  7.09447056e-02  1.61505231e-01 
 2.39071224e+01  2.39071224e+01  4.12989334e-02  1.51871885e-01  1.26767592e-01  6.72162432e-02  1.67756110e-01 
 2.39091224e+01  2.39091224e+01  4.70031186e-02  1.58923525e-01  1.28181780e-01  7.21363682e-02  1.74527405e-01 
 2.39111224e+01  2.39111224e+01  4.15054643e-02  1.65682572e-01  1.34455286e-01  6.83792702e-02  1.81916772e-01 
 2.39131224e+01  2.39131224e+01  4.72646117e-02  1.74140877e-01  1.36241217e-01  7.34115687e-02  1.89980154e-01 
 2.39151224e+01  2.39151224e+01  4.17663176e-02  1.82431211e-01  1.43218170e-01  6.96234083e-02  1.98846791e-01 
 2.39171224e+01  2.39171224e+01  4.75873556e-02  1.92772872e-01  1.45466846e-01  7.47754951e-02  2.08606817e-01 
 2.39191224e+01  2.39191224e+01  4.20809941e-02  2.03156757e-01  1.53293944e-01  7.09538609e-02  2.19438406e-01 
 2.39211224e+01  2.39211224e+01  4.79710319e-02  2.16102304e-01  1.56126405e-01  7.62339939e-02  2.31487744e-01 
 2.39231224e+01  2.39231224e+01  4.24494645e-02  2.29452634e-01  1.64995945e-01  7.23764899e-02  2.45012574e-01 
 2.39251224e+01  2.39251224e+01  4.84158438e-02  2.46145292e-01  1.68576342e-01  7.77936509e-02  2.60255422e-01 
 2.39271224e+01  2.39271224e+01  4.28721517e-02  2.63893015e-01  1.78745754e-01  7.38978981e-02  2.77611257e-01 
 2.39291224e+01  2.39291224e+01  4.89225015e-02  2.86261887e-01  1.83301780e-01  7.94618868e-02  2.97498386e-01 
 2.39311224e+01  2.39311224e+01  4.33499227e-02  3.10923465e-01  1.95124258e-01  7.55255280e-02  3.20566385e-01 
 2.39331224e+01  2.39331224e+01  4.94922177e-02  3.42498094e-01  2.00980210e-01  8.12470699e-02  3.47580138e-01 
 2.39351224e+01  2.39351224e+01  4.38840904e-02  3.78936502e-01  2.14954578e-01  7.72677775e-02  3.79708045e-01 
 2.39371224e+01  2.39371224e+01  5.01267147e-02  4.26935484e-01  2.22587136e-01  8.31586499e-02  4.18472950e-01 
 2.39391224e+01  2.39391224e+01  4.44764239e-02  4.85893506e-01  2.39442777e-01  7.91341380e-02  4.66242123e-01 
 2.39411224e+01  2.39411224e+01  5.08282408e-02  5.67712177e-01  2.49579822e-01  8.52073179e-02  5.26454716e-01 
 2.39431224e+01  2.39431224e+01  4.51291681e-02  6.78367538e-01  2.70429392e-01  8.11353593e-02  6.04791276e-01 
 2.39451224e+01  2.39451224e+01  5.15995972e-02  8.48893132e-01  2.84235958e-01  8.74051963e-02  7.10711979e-01 
 2.39471224e+01  2.39471224e+01  4.58450728e-02  1.12599035e+00  3.10868976e-01  8.32836468e-02  8.62003731e-01 
 2.39491224e+01  2.39491224e+01  5.24441767e-02  1.68569047e+00  3.30324340e-01  8.97660678e-02  1.09538991e+00 
 2.39511224e+01  2.39511224e+01  4.66274326e-02  3.30989064e+00  3.65821399e-01  8.55928982e-02  1.50252570e+00 
 2.39531224e+01  2.39531224e+01  5.33660147e-02  1.14998258e+01  3.94561088e-01  9.23056504e-02  2.39011075e+00 
 2.39544658e+01  2.39544658e+01  4.73361625e-02  1.15002014e+01  4.29493501e-01  8.76596591e-02  3.95353429e+00 
 2.39557528e+01  2.39557528e+01  5.40145091e-02  1.14998258e+01  4.52619206e-01  9.40782914e-02  1.04578338e+01 
 2.39567407e+01  2.39567407e+01  4.78501543e-02  1.15002014e+01  4.87302554e-01  8.91456576e-02  1.15001927e+01 
 2.39576778e+01  2.39576778e+01  5.45100177e-02  1.14998258e+01  5.07359626e-01  9.54287374e-02  1.14998345e+01 
 2.39589486e+01  2.39589486e+01  4.83731460e-02  1.15002014e+01  5.60634369e-01  9.06512861e-02  1.15001927e+01 
 2.39608315e+01  2.39608315e+01  5.53713521e-02  1.14998259e+01  6.32753790e-01  9.77607208e-02  1.14998345e+01 
 2.39628315e+01  2.39628315e+01  4.93470439e-02  1.15002014e+01  7.62839214e-01  9.34513909e-02  1.15001927e+01 
 2.39648315e+01  2.39648315e+01  5.65494499e-02  1.14998259e+01  9.21680924e-01  1.00936769e-01  1.14998345e+01 
 2.39668315e+01  2.39668315e+01  5.04348062e-02  1.15002014e+01  1.21342841e+00  9.65708017e-02  1.15001927e+01 
 2.39688315e+01  2.39688315e+01  5.78283367e-02  1.14998259e+01  1.69280227e+00  1.04379470e-01  1.14998346e+01 
 2.39708315e+01  2.39708315e+01  5.16154376e-02  1.15002014e+01  2.94516299e+00  9.99564511e-02  1.15001927e+01 
 2.39728315e+01  2.39728315e+01  5.92165122e-02  1.14998259e+01  9.84119316e+00  1.08120653e-01  1.14998346e+01 
 2.39745485e+01  2.39745485e+01  5.28031140e-02  1.15002014e+01  1.15001850e+01  1.03369607e-01  1.15001927e+01 
 2.39762165e+01  2.39762165e+01  6.04828464e-02  1.14998260e+01  1.14998422e+01  1.11545363e-01  1.14998346e+01 
 2.39782165e+01  2.39782165e+01  5.40684380e-02  1.15002014e+01  1.15001850e+01  1.07022156e-01  1.15001927e+01 
 2.39802165e+01  2.39802165e+01  6.20997411e-02  1.14998260e+01  1.14998422e+01  1.15940367e-01  1.14998346e+01 
 2.39822165e+01  2.39822165e+01  5.55622748e-02  1.15002014e+01  1.15001850e+01  1.11363774e-01  1.15001927e+01 
 2.39842165e+01  2.39842165e+01  6.38581868e-02  1.14998260e+01  1.14998423e+01  1.20758521e-01  1.14998347e+01 
 2.39862165e+01  2.39862165e+01  5.71879367e-02  1.15002013e+01  1.15001850e+01  1.16132438e-01  1.15001927e+01 
 2.39882165e+01  2.39882165e+01  6.57732066e-02  1.14998260e+01  1.14998423e+01  1.26060360e-01  1.14998347e+01 
 2.39902165e+01  2.39902165e+01  5.89598254e-02  1.15002013e+01  1.15001850e+01  1.21390857e-01  1.15001927e+01 
 2.39922165e+01  2.39922165e+01  6.78623460e-02  1.14998261e+01  1.14998423e+01  1.31918700e-01  1.14998347e+01 
 2.39942165e+01  2.39942165e+01  6.08947966e-02  1.15002013e+01  1.15001850e+01  1.27214793e-01  1.15001927e+01 
 2.39962165e+01  2.39962165e+01  7.01461862e-02  1.14998261e+01  1.14998423e+01  1.38421901e-01  1.14998347e+01 
 2.39982165e+01  2.39982165e+01  6.30126727e-02  1.15002013e+01  1.15001850e+01  1.33696618e-01  1.15001927e+01 
 2.40002165e+01  2.40002165e+01  7.26489936e-02  1.14998261e+01  1.14998424e+01  1.45678215e-01  1.14998348e+01 
 2.40022165e+01  2.40022165e+01  6.53368933e-02  1.15002013e+01  1.15001850e+01  1.40950109e-01  1.15001927e+01 
 2.40042165e+01  2.40042165e+01  7.53995476e-02  1.14998261e+01  1.14998424e+01  1.53821697e-01  1.14998348e+01 
 2.40062165e+01  2.40062165e+01  6.78953483e-02  1.15002013e+01  1.15001850e+01  1.49116989e-01  1.15001927e+01 
 2.40082165e+01  2.40082165e+01  7.84322049e-02  4.06236537e+00  1.14998424e+01  1.63020335e-01  1.14998348e+01 
 2.40090461e+01  2.40090461e+01  6.98698888e-02  2.36878008e+00  1.15001850e+01  1.55553474e-01  1.15001926e+01 
 2.40101858e+01  2.40101858e+01  8.00327275e-02  1.45333316e+00  1.14998425e+01  1.67980242e-01  1.14998348e+01 
 2.40114388e+01  2.40114388e+01  7.16557394e-02  1.03565006e+00  1.15001850e+01  1.61482833e-01  1.15001926e+01 
 2.40126330e+01  2.40126330e+01  8.21438874e-02  7.87368746e-01  1.14998425e+01  1.74627246e-01  1.14998349e+01 
 2.40146330e+01  2.40146330e+01  7.42163715e-02  5.74324293e-01  1.15001849e+01  1.70179754e-01  1.15001926e+01 
 2.40166330e+01  2.40166330e+01  8.59150524e-02  4.37170234e-01  1.14998425e+01  1.86815423e-01  1.14998349e+01 
 2.40186330e+01  2.40186330e+01  7.77487884e-02  3.60342909e-01  1.15001849e+01  1.82569629e-01  7.09211478e+00 
 2.40206330e+01  2.40206330e+01  9.01281382e-02  2.97169178e-01  1.14998425e+01  2.00951338e-01  1.90922079e+00 
 2.40226330e+01  2.40226330e+01  8.17060011e-02  2.59271371e-01  2.69419648e+00  1.97020101e-01  1.14292766e+00 
 2.40246330e+01  2.40246330e+01  9.48606918e-02  2.23191304e-01  1.21082858e+00  2.17532858e-01  7.51134202e-01 
 2.40265578e+01  2.40265578e+01  8.60762657e-02  2.02215054e-01  8.94839079e-01  2.13733299e-01  6.01930260e-01 
 2.40285578e+01  2.40285578e+01  1.00102533e-01  1.78788881e-01  5.86259263e-01  2.36837255e-01  4.57772532e-01 
 2.40305578e+01  2.40305578e+01  9.11218202e-02  1.64884404e-01  5.09837710e-01  2.34098885e-01  3.97750860e-01 
 2.40325578e+01  2.40325578e+01  1.06176230e-01  1.48577457e-01  3.73015133e-01  2.60550499e-01  3.22656011e-01 
 2.40345578e+01  2.40345578e+01  9.68876487e-02  1.39251382e-01  3.48945247e-01  2.58911707e-01  2.93825830e-01 
 2.40365578e+01  2.40365578e+01  1.13145083e-01  1.27251087e-01  2.69503575e-01  2.89724927e-01  2.47238590e-01 
 2.40385578e+01  2.40385578e+01  1.03534060e-01  1.20725598e-01  2.62492207e-01  2.89784558e-01  2.31720968e-01 
 2.40405578e+01  2.40405578e+01  1.21215906e-01  1.11519710e-01  2.09499472e-01  3.26465393e-01  1.99694297e-01 
 2.40425578e+01  2.40425578e+01  1.11272978e-01  1.06814781e-01  2.09417750e-01  3.29214104e-01  1.90871242e-01 
 2.40445578e+01  2.40445578e+01  1.30664811e-01  9.95199749e-02  1.70908742e-01  3.74113578e-01  1.67302081e-01 
 2.40465578e+01  2.40465578e+01  1.20390454e-01  9.60550884e-02  1.73989939e-01  3.81280604e-01  1.62217544e-01 
 2.40485578e+01  2.40485578e+01  1.41868782e-01  9.01219987e-02  1.44320606e-01  4.38310219e-01  1.44005106e-01 
 2.40505578e+01  2.40505578e+01  1.31282094e-01  8.75336601e-02  1.48932761e-01  4.53135970e-01  1.41165712e-01 
 2.40525578e+01  2.40525578e+01  1.55356257e-01  8.26033632e-02  1.25077724e-01  5.29376812e-01  1.26564681e-01 
 2.40545578e+01  2.40545578e+01  1.44510903e-01  8.06536821e-02  1.30440687e-01  5.58554024e-01  1.25147233e-01 
 2.40565578e+01  2.40565578e+01  1.71891491e-01  7.64821554e-02  1.10625837e-01  6.68424982e-01  1.13098834e-01 
 2.40585578e+01  2.40585578e+01  1.60906087e-01  7.50097233e-02  1.16341573e-01  7.27871295e-01  1.12619055e-01 
 2.40605578e+01  2.40605578e+01  1.92622326e-01  7.14255168e-02  9.94546329e-02  9.06386964e-01  1.02443106e-01 
 2.40625578e+01  2.40625578e+01  1.81741103e-01  7.03174787e-02  1.05311492e-01  1.04344901e+00  1.02601391e-01 
 2.40645578e+01  2.40645578e+01  2.19354878e-01  6.71967549e-02  9.06180232e-02  1.40509183e+00  9.38406505e-02 
 2.40665578e+01  2.40665578e+01  2.09076477e-01  6.63721753e-02  9.65010567e-02  1.83378720e+00  9.44440797e-02 
 2.40685578e+01  2.40685578e+01  2.55103441e-01  6.36233507e-02  8.34955763e-02  3.09448725e+00  8.67796381e-02 
 2.40705578e+01  2.40705578e+01  2.46477563e-01  6.30229098e-02  8.93423724e-02  7.22345589e+00  8.76998894e-02 
 2.40725578e+01  2.40725578e+01  3.05301495e-01  6.05768590e-02  7.76649513e-02  1.15001717e+01  8.09024138e-02 
 2.40745578e+01  2.40745578e+01  3.00691683e-01  6.01562543e-02  8.34426230e-02  1.14998560e+01  8.20518240e-02 
 2.40765578e+01  2.40765578e+01  3.80832424e-01  5.79598655e-02  7.28295889e-02  1.15001717e+01  7.59520882e-02 
 2.40785578e+01  2.40785578e+01  3.86207337e-01  5.76854629e-02  7.85222385e-02  1.14998560e+01  7.72694271e-02 
 2.40805578e+01  2.40805578e+01  5.07131662e-01  5.56972824e-02  6.87757148e-02  1.15001717e+01  7.17397700e-02 
 2.40825578e+01  2.40825578e+01  5.40781267e-01  5.55431764e-02  7.43773583e-02  1.14998560e+01  7.31814701e-02 
 2.40845578e+01  2.40845578e+01  7.60634316e-01  5.37303960e-02  6.53457256e-02  1.15001716e+01  6.81237265e-02 
 2.40865578e+01  2.40865578e+01  9.03204374e-01  5.36763786e-02  7.08561850e-02  1.14998560e+01  6.96583037e-02 
 2.40885578e+01  2.40885578e+01  1.52402763e+00  5.20127066e-02  6.24211428e-02  1.15001716e+01  6.49957148e-02 
 2.40905578e+01  2.40905578e+01  2.72349989e+00  5.20428358e-02  6.78436100e-02  1.14998560e+01  6.66001220e-02 
 2.40925578e+01  2.40925578e+01  1.15001946e+01  5.05069655e-02  5.99113686e-02  1.15001716e+01  6.22717722e-02 
 2.40938056e+01  2.40938056e+01  1.14998326e+01  5.08626580e-02  6.57045394e-02  1.14998561e+01  6.43999129e-02 
 2.40949900e+01  2.40949900e+01  1.15001946e+01  4.96822657e-02  5.85606805e-02  1.15001716e+01  6.07857579e-02 
 2.40964094e+01  2.40964094e+01  1.14998326e+01  5.00037598e-02  6.41688936e-02  1.14998561e+01  6.28039384e-02 
 2.40984094e+01  2.40984094e+01  1.15001946e+01  4.86251028e-02  5.68486189e-02  1.15001716e+01  5.88826449e-02 
 2.41004094e+01  2.41004094e+01  1.14998327e+01  4.88125599e-02  6.20699430e-02  1.14998561e+01  6.05914041e-02 
 2.41024094e+01  2.41024094e+01  1.15001946e+01  4.75240056e-02  5.50907357e-02  1.15001716e+01  5.68994275e-02 
 2.41044094e+01  2.41044094e+01  1.14998327e+01  4.77611478e-02  6.02451855e-02  1.14998561e+01  5.86352328e-02 
 2.41064094e+01  2.41064094e+01  1.15001946e+01  4.65516352e-02  5.35606467e-02  1.15001716e+01  5.51425480e-02 
 2.41084094e+01  2.41084094e+01  1.14998327e+01  4.68323068e-02  5.86548818e-02  1.14998561e+01  5.68990609e-02 
 2.41104094e+01  2.41104094e+01  1.15001946e+01  4.56925186e-02  5.22262056e-02  1.15001716e+01  5.35806313e-02 
 2.41124094e+01  2.41124094e+01  1.14998327e+01  4.60116559e-02  5.72667664e-02  1.14998561e+01  5.53530608e-02 
 2.41144094e+01  2.41144094e+01  1.15001946e+01  4.49336904e-02  5.10611953e-02  1.15001716e+01  5.21878314e-02 
 2.41160484e+01  2.41160484e+01  1.14998328e+01  4.53487898e-02  5.61567716e-02  3.42451869e+00  5.40907283e-02 
 2.41168028e+01  2.41168028e+01  1.15001946e+01  4.45233303e-02  5.04390191e-02  2.40777222e+00  5.14275782e-02 
 2.41175684e+01  2.41175684e+01  1.14998328e+01  4.50930679e-02  5.57273866e-02  1.89606191e+00  5.35981191e-02 
 2.41184583e+01  2.41184583e+01  1.15001945e+01  4.42573449e-02  5.00398069e-02  1.46177736e+00  5.09314847e-02 
 2.41197754e+01  2.41197754e+01  1.14998328e+01  4.47434792e-02  5.51461320e-02  1.12029273e+00  5.29203839e-02 
 2.41217754e+01  2.41217754e+01  1.15001945e+01  4.37641557e-02  4.92976755e-02  7.88888003e-01  4.99995693e-02 
 2.41237754e+01  2.41237754e+01  1.14998329e+01  4.41703364e-02  5.42032800e-02  6.19452609e-01  5.17933966e-02 
 2.41257754e+01  2.41257754e+01  1.15001945e+01  4.32360350e-02  4.85082085e-02  4.91433843e-01  4.89814095e-02 
 2.41277754e+01  2.41277754e+01  1.14998329e+01  4.36681083e-02  5.33833287e-02  4.17585490e-01  5.07816782e-02 
 2.41297754e+01  2.41297754e+01  1.15001945e+01  4.27744062e-02  4.78232610e-02  3.50751009e-01  4.80669551e-02 
 2.41317754e+01  2.41317754e+01  5.14357330e+00  4.32303065e-02  5.26731968e-02  3.11187765e-01  4.98725382e-02 
 2.41330649e+01  2.41330649e+01  1.91377144e+00  4.24404998e-02  4.73315054e-02  2.82061135e-01  4.73850721e-02 
 2.41345495e+01  2.41345495e+01  1.04026376e+00  4.29613910e-02  5.22378631e-02  2.63509559e-01  4.92958817e-02 
 2.41362510e+01  2.41362510e+01  7.02885582e-01  4.21534413e-02  4.69107833e-02  2.36490024e-01  4.67791925e-02 
 2.41379134e+01  2.41379134e+01  5.01973042e-01  4.26710524e-02  5.17702309e-02  2.21902286e-01  4.86517591e-02 
 2.41399134e+01  2.41399134e+01  3.90626829e-01  4.18645579e-02  4.64886518e-02  1.99292344e-01  4.61431167e-02 
 2.41419134e+01  2.41419134e+01  3.01157257e-01  4.23733374e-02  5.12927872e-02  1.86829416e-01  4.79575846e-02 
 2.41439134e+01  2.41439134e+01  2.57525331e-01  4.15958520e-02  4.60971329e-02  1.70219775e-01  4.55159052e-02 
 2.41459134e+01  2.41459134e+01  2.12129376e-01  4.21235817e-02  5.08930618e-02  1.61580071e-01  4.73340692e-02 
 2.41479134e+01  2.41479134e+01  1.90512528e-01  4.13726800e-02  4.57727409e-02  1.48862250e-01  4.49529792e-02 
 2.41499134e+01  2.41499134e+01  1.63056998e-01  4.19184867e-02  5.05648296e-02  1.42701222e-01  4.67748087e-02 
 2.41519134e+01  2.41519134e+01  1.50983430e-01  4.11920250e-02  4.55103050e-02  1.32641675e-01  4.44486441e-02 
 2.41539134e+01  2.41539134e+01  1.32529848e-01  4.17552037e-02  5.03027743e-02  1.28163542e-01  4.62742351e-02 
 2.41559134e+01  2.41559134e+01  1.25322172e-01  4.10512831e-02  4.53054092e-02  1.19994979e-01  4.39979409e-02 
 2.41579134e+01  2.41579134e+01  1.12001966e-01  4.16312758e-02  5.01023546e-02  1.16702461e-01  4.58274923e-02 
 2.41599134e+01  2.41599134e+01  1.07551520e-01  4.09482103e-02  4.51542837e-02  1.09923932e-01  4.35965387e-02 
 2.41619134e+01  2.41619134e+01  9.74249620e-02  4.15445884e-02  4.99596960e-02  1.07492466e-01  4.54303336e-02 
 2.41639134e+01  2.41639134e+01  9.46582108e-02  4.08808790e-02  4.50537166e-02  1.01763796e-01  4.32406456e-02 
 2.41659134e+01  2.41659134e+01  8.66486042e-02  4.14933290e-02  4.98715014e-02  9.99738681e-02  4.50790367e-02 
 2.41679134e+01  2.41679134e+01  8.49694271e-02  4.08476415e-02  4.50009814e-02  9.50563985e-02  4.29269343e-02 
 2.41699134e+01  2.41699134e+01  7.84326259e-02  4.14759525e-02  4.98349777e-02  9.37550630e-02  4.47703323e-02 
 2.41719134e+01  2.41719134e+01  7.74876690e-02  4.08470986e-02  4.49937769e-02  8.94766846e-02  4.26524806e-02 
 2.41739134e+01  2.41739134e+01  7.20154106e-02  4.14911536e-02  4.98477753e-02  8.85546603e-02  4.45013449e-02 
 2.41759134e+01  2.41759134e+01  7.15842796e-02  4.08780749e-02  4.50301778e-02  8.47882981e-02  4.24147109e-02 
 2.41779134e+01  2.41779134e+01  6.69056364e-02  4.15378425e-02  4.99079383e-02  8.41658002e-02  4.42695425e-02 
 2.41799134e+01  2.41799134e+01  6.68451461e-02  4.09395971e-02  4.51085941e-02  8.08156956e-02  4.22113585e-02 
 2.41819134e+01  2.41819134e+01  6.27734507e-02  4.16151253e-02  5.00138633e-02  8.04333787e-02  4.40726945e-02 
 2.41839134e+01  2.41839134e+01  6.29842718e-02  4.10315592e-02  4.52344561e-02  7.73579573e-02  4.20364235e-02 
 2.41859134e+01  2.41859134e+01  5.93899799e-02  4.17222880e-02  5.01642684e-02  7.72390302e-02  4.39088342e-02 
 2.41879134e+01  2.41879134e+01  5.98155460e-02  4.11521476e-02  4.53953356e-02  7.44623486e-02  4.18969278e-02 
 2.41899134e+01  2.41899134e+01  5.65919625e-02  4.18587821e-02  5.03581586e-02  7.44911593e-02  4.37762332e-02 
 2.41919134e+01  2.41919134e+01  5.71825423e-02  4.13013975e-02  4.55951053e-02  7.19651172e-02  4.17864937e-02 
 2.41939134e+01  2.41939134e+01  5.42601522e-02  4.20242148e-02  5.05948098e-02  7.21178136e-02  4.36733700e-02 
 2.41959134e+01  2.41959134e+01  5.49801935e-02  4.14789978e-02  4.58332518e-02  6.98040635e-02  4.17037689e-02 
 2.41979134e+01  2.41979134e+01  5.23056726e-02  4.22183394e-02  5.08737496e-02  7.00618251e-02  4.35989103e-02 
 2.41999134e+01  2.41999134e+01  5.31293358e-02  4.16847776e-02  4.61094810e-02  6.79294377e-02  4.16475688e-02 
 2.42019134e+01  2.42019134e+01  5.06198835e-02  4.24389101e-02  5.11780741e-02  6.82799207e-02  4.35525580e-02 
 2.42039134e+01  2.42039134e+01  5.15699426e-02  4.19186943e-02  4.64236442e-02  6.63010208e-02  4.16168607e-02 
 2.42059134e+01  2.42059134e+01  4.92414618e-02  4.26899178e-02  5.15389552e-02  6.67303538e-02  4.35309931e-02 
 2.42079134e+01  2.42079134e+01  5.02536010e-02  4.21808541e-02  4.67759644e-02  6.48861145e-02  4.16107495e-02 
 2.42099134e+01  2.42099134e+01  4.80788722e-02  4.29696871e-02  5.19420739e-02  6.53842555e-02  4.35347837e-02 
 2.42119134e+01  2.42119134e+01  4.91441694e-02  4.24714761e-02  4.71667120e-02  6.36577865e-02  4.16284641e-02 
