 time            time            v(N003)        
 9.46560000e-01  9.46560000e-01  1.25849667e+00 
 9.48560000e-01  9.48560000e-01  1.25849667e+00 
 9.50560000e-01  9.50560000e-01  1.25849667e+00 
 9.52560000e-01  9.52560000e-01  1.25849667e+00 
 9.54560000e-01  9.54560000e-01  1.25849667e+00 
 9.56560000e-01  9.56560000e-01  1.25849667e+00 
 9.58560000e-01  9.58560000e-01  1.25849667e+00 
 9.60560000e-01  9.60560000e-01  1.25849666e+00 
 9.62560000e-01  9.62560000e-01  1.25849666e+00 
 9.64560000e-01  9.64560000e-01  1.25849666e+00 
 9.66560000e-01  9.66560000e-01  1.25849666e+00 
 9.68560000e-01  9.68560000e-01  1.25849666e+00 
 9.70560000e-01  9.70560000e-01  1.25849666e+00 
 9.72560000e-01  9.72560000e-01  1.25849666e+00 
 9.74560000e-01  9.74560000e-01  1.25849666e+00 
 9.76560000e-01  9.76560000e-01  1.25849666e+00 
 9.78560000e-01  9.78560000e-01  1.25849666e+00 
 9.80560000e-01  9.80560000e-01  1.25849666e+00 
 9.82560000e-01  9.82560000e-01  1.25849666e+00 
 9.84560000e-01  9.84560000e-01  1.25849666e+00 
 9.86560000e-01  9.86560000e-01  1.25849666e+00 
 9.88560000e-01  9.88560000e-01  1.25849666e+00 
 9.90560000e-01  9.90560000e-01  1.25849666e+00 
 9.92560000e-01  9.92560000e-01  1.25849666e+00 
 9.94560000e-01  9.94560000e-01  1.25849666e+00 
 9.96560000e-01  9.96560000e-01  1.25849666e+00 
 9.98560000e-01  9.98560000e-01  1.25849666e+00 
 1.00056000e+00  1.00056000e+00  1.25849666e+00 
 1.00256000e+00  1.00256000e+00  1.25849666e+00 
 1.00456000e+00  1.00456000e+00  1.25849666e+00 
 1.00656000e+00  1.00656000e+00  1.25849666e+00 
 1.00856000e+00  1.00856000e+00  1.25849666e+00 
 1.01056000e+00  1.01056000e+00  1.25849666e+00 
 1.01256000e+00  1.01256000e+00  1.25849666e+00 
 1.01456000e+00  1.01456000e+00  1.25849666e+00 
 1.01656000e+00  1.01656000e+00  1.25849666e+00 
 1.01856000e+00  1.01856000e+00  1.25849666e+00 
 1.02056000e+00  1.02056000e+00  1.25849666e+00 
 1.02256000e+00  1.02256000e+00  1.25849666e+00 
 1.02456000e+00  1.02456000e+00  1.25849666e+00 
 1.02656000e+00  1.02656000e+00  1.25849666e+00 
 1.02856000e+00  1.02856000e+00  1.25849667e+00 
 1.03056000e+00  1.03056000e+00  1.25849667e+00 
 1.03256000e+00  1.03256000e+00  1.25849667e+00 
 1.03456000e+00  1.03456000e+00  1.25849667e+00 
 1.03656000e+00  1.03656000e+00  1.25849667e+00 
 1.03856000e+00  1.03856000e+00  1.25849667e+00 
 1.04056000e+00  1.04056000e+00  1.25849667e+00 
 1.04256000e+00  1.04256000e+00  1.25849667e+00 
 1.04456000e+00  1.04456000e+00  1.25849667e+00 
 1.04656000e+00  1.04656000e+00  1.25849667e+00 
 1.04856000e+00  1.04856000e+00  1.25849668e+00 
 1.05056000e+00  1.05056000e+00  1.25849668e+00 
 1.05256000e+00  1.05256000e+00  1.25849668e+00 
 1.05456000e+00  1.05456000e+00  1.25849668e+00 
 1.05656000e+00  1.05656000e+00  1.25849668e+00 
 1.05856000e+00  1.05856000e+00  1.25849668e+00 
 1.06056000e+00  1.06056000e+00  1.25849668e+00 
 1.06256000e+00  1.06256000e+00  1.25849668e+00 
 1.06456000e+00  1.06456000e+00  1.25849669e+00 
 1.06656000e+00  1.06656000e+00  1.25849669e+00 
 1.06856000e+00  1.06856000e+00  1.25849669e+00 
 1.07056000e+00  1.07056000e+00  1.25849669e+00 
 1.07256000e+00  1.07256000e+00  1.25849669e+00 
 1.07456000e+00  1.07456000e+00  1.25849669e+00 
 1.07656000e+00  1.07656000e+00  1.25849670e+00 
 1.07856000e+00  1.07856000e+00  1.25849670e+00 
 1.08056000e+00  1.08056000e+00  1.25849670e+00 
 1.08256000e+00  1.08256000e+00  1.25849670e+00 
 1.08456000e+00  1.08456000e+00  1.25849670e+00 
 1.08656000e+00  1.08656000e+00  1.25849670e+00 
 1.08856000e+00  1.08856000e+00  1.25849671e+00 
 1.09056000e+00  1.09056000e+00  1.25849671e+00 
 1.09256000e+00  1.09256000e+00  1.25849671e+00 
 1.09456000e+00  1.09456000e+00  1.25849671e+00 
 1.09656000e+00  1.09656000e+00  1.25849671e+00 
 1.09856000e+00  1.09856000e+00  1.25849671e+00 
 1.10056000e+00  1.10056000e+00  1.25849672e+00 
 1.10256000e+00  1.10256000e+00  1.25849672e+00 
 1.10456000e+00  1.10456000e+00  1.25849672e+00 
 1.10656000e+00  1.10656000e+00  1.25849672e+00 
 1.10856000e+00  1.10856000e+00  1.25849672e+00 
 1.11056000e+00  1.11056000e+00  1.25849672e+00 
 1.11256000e+00  1.11256000e+00  1.25849672e+00 
 1.11456000e+00  1.11456000e+00  1.25849673e+00 
 1.11656000e+00  1.11656000e+00  1.25849673e+00 
 1.11856000e+00  1.11856000e+00  1.25849673e+00 
 1.12056000e+00  1.12056000e+00  1.25849673e+00 
 1.12256000e+00  1.12256000e+00  1.25849673e+00 
 1.12456000e+00  1.12456000e+00  1.25849673e+00 
 1.12656000e+00  1.12656000e+00  1.25849673e+00 
 1.12856000e+00  1.12856000e+00  1.25849674e+00 
 1.13056000e+00  1.13056000e+00  1.25849674e+00 
 1.13256000e+00  1.13256000e+00  1.25849674e+00 
 1.13456000e+00  1.13456000e+00  1.25849674e+00 
 1.13656000e+00  1.13656000e+00  1.25849674e+00 
 1.13856000e+00  1.13856000e+00  1.25849674e+00 
 1.14056000e+00  1.14056000e+00  1.25849674e+00 
 1.14256000e+00  1.14256000e+00  1.25849674e+00 
 1.14456000e+00  1.14456000e+00  1.25849674e+00 
 1.14656000e+00  1.14656000e+00  1.25849674e+00 
 1.14856000e+00  1.14856000e+00  1.25849674e+00 
 1.15056000e+00  1.15056000e+00  1.25849674e+00 
 1.15256000e+00  1.15256000e+00  1.25849674e+00 
 1.15456000e+00  1.15456000e+00  1.25849674e+00 
 1.15656000e+00  1.15656000e+00  1.25849674e+00 
 1.15856000e+00  1.15856000e+00  1.25849674e+00 
 1.16056000e+00  1.16056000e+00  1.25849674e+00 
 1.16256000e+00  1.16256000e+00  1.25849674e+00 
 1.16456000e+00  1.16456000e+00  1.25849674e+00 
 1.16656000e+00  1.16656000e+00  1.25849674e+00 
 1.16856000e+00  1.16856000e+00  1.25849674e+00 
 1.17056000e+00  1.17056000e+00  1.25849674e+00 
 1.17256000e+00  1.17256000e+00  1.25849674e+00 
 1.17456000e+00  1.17456000e+00  1.25849674e+00 
 1.17656000e+00  1.17656000e+00  1.25849674e+00 
 1.17856000e+00  1.17856000e+00  1.25849674e+00 
 1.18056000e+00  1.18056000e+00  1.25849674e+00 
 1.18256000e+00  1.18256000e+00  1.25849674e+00 
 1.18456000e+00  1.18456000e+00  1.25849674e+00 
 1.18656000e+00  1.18656000e+00  1.25849673e+00 
 1.18856000e+00  1.18856000e+00  1.25849673e+00 
 1.19056000e+00  1.19056000e+00  1.25849673e+00 
 1.19256000e+00  1.19256000e+00  1.25849673e+00 
 1.19456000e+00  1.19456000e+00  1.25849673e+00 
 1.19656000e+00  1.19656000e+00  1.25849673e+00 
 1.19856000e+00  1.19856000e+00  1.25849672e+00 
 1.20056000e+00  1.20056000e+00  1.25849672e+00 
 1.20256000e+00  1.20256000e+00  1.25849672e+00 
 1.20456000e+00  1.20456000e+00  1.25849672e+00 
 1.20656000e+00  1.20656000e+00  1.25849672e+00 
 1.20856000e+00  1.20856000e+00  1.25849671e+00 
 1.21056000e+00  1.21056000e+00  1.25849671e+00 
 1.21256000e+00  1.21256000e+00  1.25849671e+00 
 1.21456000e+00  1.21456000e+00  1.25849671e+00 
 1.21656000e+00  1.21656000e+00  1.25849670e+00 
 1.21856000e+00  1.21856000e+00  1.25849670e+00 
 1.22056000e+00  1.22056000e+00  1.25849670e+00 
 1.22256000e+00  1.22256000e+00  1.25849669e+00 
 1.22456000e+00  1.22456000e+00  1.25849669e+00 
 1.22656000e+00  1.22656000e+00  1.25849669e+00 
 1.22856000e+00  1.22856000e+00  1.25849669e+00 
 1.23056000e+00  1.23056000e+00  1.25849668e+00 
 1.23256000e+00  1.23256000e+00  1.25849668e+00 
 1.23456000e+00  1.23456000e+00  1.25849668e+00 
 1.23656000e+00  1.23656000e+00  1.25849667e+00 
 1.23856000e+00  1.23856000e+00  1.25849667e+00 
 1.24056000e+00  1.24056000e+00  1.25849667e+00 
 1.24256000e+00  1.24256000e+00  1.25849666e+00 
 1.24456000e+00  1.24456000e+00  1.25849666e+00 
 1.24656000e+00  1.24656000e+00  1.25849666e+00 
 1.24856000e+00  1.24856000e+00  1.25849665e+00 
 1.25056000e+00  1.25056000e+00  1.25849665e+00 
 1.25256000e+00  1.25256000e+00  1.25849665e+00 
 1.25456000e+00  1.25456000e+00  1.25849664e+00 
 1.25656000e+00  1.25656000e+00  1.25849664e+00 
 1.25856000e+00  1.25856000e+00  1.25849664e+00 
 1.26056000e+00  1.26056000e+00  1.25849663e+00 
 1.26256000e+00  1.26256000e+00  1.25849663e+00 
 1.26456000e+00  1.26456000e+00  1.25849663e+00 
 1.26656000e+00  1.26656000e+00  1.25849662e+00 
 1.26856000e+00  1.26856000e+00  1.25849662e+00 
 1.27056000e+00  1.27056000e+00  1.25849662e+00 
 1.27256000e+00  1.27256000e+00  1.25849661e+00 
 1.27456000e+00  1.27456000e+00  1.25849661e+00 
 1.27656000e+00  1.27656000e+00  1.25849661e+00 
 1.27856000e+00  1.27856000e+00  1.25849660e+00 
 1.28056000e+00  1.28056000e+00  1.25849660e+00 
 1.28256000e+00  1.28256000e+00  1.25849660e+00 
 1.28456000e+00  1.28456000e+00  1.25849660e+00 
 1.28656000e+00  1.28656000e+00  1.25849659e+00 
 1.28856000e+00  1.28856000e+00  1.25849659e+00 
 1.29056000e+00  1.29056000e+00  1.25849659e+00 
 1.29256000e+00  1.29256000e+00  1.25849659e+00 
 1.29456000e+00  1.29456000e+00  1.25849659e+00 
 1.29656000e+00  1.29656000e+00  1.25849658e+00 
 1.29856000e+00  1.29856000e+00  1.25849658e+00 
 1.30056000e+00  1.30056000e+00  1.25849658e+00 
 1.30256000e+00  1.30256000e+00  1.25849658e+00 
 1.30456000e+00  1.30456000e+00  1.25849658e+00 
 1.30656000e+00  1.30656000e+00  1.25849658e+00 
 1.30856000e+00  1.30856000e+00  1.25849658e+00 
 1.31056000e+00  1.31056000e+00  1.25849657e+00 
 1.31256000e+00  1.31256000e+00  1.25849657e+00 
 1.31456000e+00  1.31456000e+00  1.25849657e+00 
 1.31656000e+00  1.31656000e+00  1.25849657e+00 
 1.31856000e+00  1.31856000e+00  1.25849657e+00 
 1.32056000e+00  1.32056000e+00  1.25849657e+00 
 1.32256000e+00  1.32256000e+00  1.25849657e+00 
 1.32456000e+00  1.32456000e+00  1.25849657e+00 
 1.32656000e+00  1.32656000e+00  1.25849657e+00 
 1.32856000e+00  1.32856000e+00  1.25849657e+00 
 1.33056000e+00  1.33056000e+00  1.25849658e+00 
 1.33256000e+00  1.33256000e+00  1.25849658e+00 
 1.33456000e+00  1.33456000e+00  1.25849658e+00 
 1.33656000e+00  1.33656000e+00  1.25849658e+00 
 1.33856000e+00  1.33856000e+00  1.25849658e+00 
 1.34056000e+00  1.34056000e+00  1.25849658e+00 
 1.34256000e+00  1.34256000e+00  1.25849658e+00 
 1.34456000e+00  1.34456000e+00  1.25849659e+00 
 1.34656000e+00  1.34656000e+00  1.25849659e+00 
 1.34856000e+00  1.34856000e+00  1.25849659e+00 
 1.35056000e+00  1.35056000e+00  1.25849660e+00 
 1.35256000e+00  1.35256000e+00  1.25849660e+00 
 1.35456000e+00  1.35456000e+00  1.25849660e+00 
 1.35656000e+00  1.35656000e+00  1.25849661e+00 
 1.35856000e+00  1.35856000e+00  1.25849661e+00 
 1.36056000e+00  1.36056000e+00  1.25849661e+00 
 1.36256000e+00  1.36256000e+00  1.25849662e+00 
 1.36456000e+00  1.36456000e+00  1.25849662e+00 
 1.36656000e+00  1.36656000e+00  1.25849663e+00 
 1.36856000e+00  1.36856000e+00  1.25849663e+00 
 1.37056000e+00  1.37056000e+00  1.25849663e+00 
 1.37256000e+00  1.37256000e+00  1.25849664e+00 
 1.37456000e+00  1.37456000e+00  1.25849664e+00 
 1.37656000e+00  1.37656000e+00  1.25849665e+00 
 1.37856000e+00  1.37856000e+00  1.25849666e+00 
 1.38056000e+00  1.38056000e+00  1.25849666e+00 
 1.38256000e+00  1.38256000e+00  1.25849667e+00 
 1.38456000e+00  1.38456000e+00  1.25849667e+00 
 1.38656000e+00  1.38656000e+00  1.25849668e+00 
 1.38856000e+00  1.38856000e+00  1.25849668e+00 
 1.39056000e+00  1.39056000e+00  1.25849669e+00 
 1.39256000e+00  1.39256000e+00  1.25849670e+00 
 1.39456000e+00  1.39456000e+00  1.25849670e+00 
 1.39656000e+00  1.39656000e+00  1.25849671e+00 
 1.39856000e+00  1.39856000e+00  1.25849672e+00 
 1.40056000e+00  1.40056000e+00  1.25849672e+00 
 1.40256000e+00  1.40256000e+00  1.25849673e+00 
 1.40456000e+00  1.40456000e+00  1.25849674e+00 
 1.40656000e+00  1.40656000e+00  1.25849674e+00 
 1.40856000e+00  1.40856000e+00  1.25849675e+00 
 1.41056000e+00  1.41056000e+00  1.25849676e+00 
 1.41256000e+00  1.41256000e+00  1.25849676e+00 
 1.41456000e+00  1.41456000e+00  1.25849677e+00 
 1.41656000e+00  1.41656000e+00  1.25849678e+00 
 1.41856000e+00  1.41856000e+00  1.25849678e+00 
 1.42056000e+00  1.42056000e+00  1.25849679e+00 
 1.42256000e+00  1.42256000e+00  1.25849680e+00 
 1.42456000e+00  1.42456000e+00  1.25849680e+00 
 1.42656000e+00  1.42656000e+00  1.25849681e+00 
 1.42856000e+00  1.42856000e+00  1.25849682e+00 
 1.43056000e+00  1.43056000e+00  1.25849682e+00 
 1.43256000e+00  1.43256000e+00  1.25849683e+00 
 1.43456000e+00  1.43456000e+00  1.25849683e+00 
 1.43656000e+00  1.43656000e+00  1.25849684e+00 
 1.43856000e+00  1.43856000e+00  1.25849685e+00 
 1.44056000e+00  1.44056000e+00  1.25849685e+00 
 1.44256000e+00  1.44256000e+00  1.25849686e+00 
 1.44456000e+00  1.44456000e+00  1.25849686e+00 
 1.44656000e+00  1.44656000e+00  1.25849687e+00 
 1.44856000e+00  1.44856000e+00  1.25849687e+00 
 1.45056000e+00  1.45056000e+00  1.25849688e+00 
 1.45256000e+00  1.45256000e+00  1.25849688e+00 
 1.45456000e+00  1.45456000e+00  1.25849689e+00 
 1.45656000e+00  1.45656000e+00  1.25849689e+00 
 1.45856000e+00  1.45856000e+00  1.25849690e+00 
 1.46056000e+00  1.46056000e+00  1.25849690e+00 
 1.46256000e+00  1.46256000e+00  1.25849690e+00 
 1.46456000e+00  1.46456000e+00  1.25849691e+00 
 1.46656000e+00  1.46656000e+00  1.25849691e+00 
 1.46856000e+00  1.46856000e+00  1.25849691e+00 
 1.47056000e+00  1.47056000e+00  1.25849691e+00 
 1.47256000e+00  1.47256000e+00  1.25849691e+00 
 1.47456000e+00  1.47456000e+00  1.25849692e+00 
 1.47656000e+00  1.47656000e+00  1.25849692e+00 
 1.47856000e+00  1.47856000e+00  1.25849692e+00 
 1.48056000e+00  1.48056000e+00  1.25849692e+00 
 1.48256000e+00  1.48256000e+00  1.25849692e+00 
 1.48456000e+00  1.48456000e+00  1.25849692e+00 
 1.48656000e+00  1.48656000e+00  1.25849692e+00 
 1.48856000e+00  1.48856000e+00  1.25849692e+00 
 1.49056000e+00  1.49056000e+00  1.25849691e+00 
 1.49256000e+00  1.49256000e+00  1.25849691e+00 
 1.49456000e+00  1.49456000e+00  1.25849691e+00 
 1.49656000e+00  1.49656000e+00  1.25849691e+00 
 1.49856000e+00  1.49856000e+00  1.25849690e+00 
 1.50056000e+00  1.50056000e+00  1.25849690e+00 
 1.50256000e+00  1.50256000e+00  1.25849690e+00 
 1.50456000e+00  1.50456000e+00  1.25849689e+00 
 1.50656000e+00  1.50656000e+00  1.25849689e+00 
 1.50856000e+00  1.50856000e+00  1.25849688e+00 
 1.51056000e+00  1.51056000e+00  1.25849688e+00 
 1.51256000e+00  1.51256000e+00  1.25849687e+00 
 1.51456000e+00  1.51456000e+00  1.25849687e+00 
 1.51656000e+00  1.51656000e+00  1.25849686e+00 
 1.51856000e+00  1.51856000e+00  1.25849685e+00 
 1.52056000e+00  1.52056000e+00  1.25849684e+00 
 1.52256000e+00  1.52256000e+00  1.25849684e+00 
 1.52456000e+00  1.52456000e+00  1.25849683e+00 
 1.52656000e+00  1.52656000e+00  1.25849682e+00 
 1.52856000e+00  1.52856000e+00  1.25849681e+00 
 1.53056000e+00  1.53056000e+00  1.25849680e+00 
 1.53256000e+00  1.53256000e+00  1.25849679e+00 
 1.53456000e+00  1.53456000e+00  1.25849678e+00 
 1.53656000e+00  1.53656000e+00  1.25849677e+00 
 1.53856000e+00  1.53856000e+00  1.25849676e+00 
 1.54056000e+00  1.54056000e+00  1.25849675e+00 
 1.54256000e+00  1.54256000e+00  1.25849674e+00 
 1.54456000e+00  1.54456000e+00  1.25849673e+00 
 1.54656000e+00  1.54656000e+00  1.25849672e+00 
 1.54856000e+00  1.54856000e+00  1.25849670e+00 
 1.55056000e+00  1.55056000e+00  1.25849669e+00 
 1.55256000e+00  1.55256000e+00  1.25849668e+00 
 1.55456000e+00  1.55456000e+00  1.25849667e+00 
 1.55656000e+00  1.55656000e+00  1.25849665e+00 
 1.55856000e+00  1.55856000e+00  1.25849664e+00 
 1.56056000e+00  1.56056000e+00  1.25849663e+00 
 1.56256000e+00  1.56256000e+00  1.25849662e+00 
 1.56456000e+00  1.56456000e+00  1.25849660e+00 
 1.56656000e+00  1.56656000e+00  1.25849659e+00 
 1.56856000e+00  1.56856000e+00  1.25849657e+00 
 1.57056000e+00  1.57056000e+00  1.25849656e+00 
 1.57256000e+00  1.57256000e+00  1.25849655e+00 
 1.57456000e+00  1.57456000e+00  1.25849653e+00 
 1.57656000e+00  1.57656000e+00  1.25849652e+00 
 1.57856000e+00  1.57856000e+00  1.25849651e+00 
 1.58056000e+00  1.58056000e+00  1.25849649e+00 
 1.58256000e+00  1.58256000e+00  1.25849648e+00 
 1.58456000e+00  1.58456000e+00  1.25849647e+00 
 1.58656000e+00  1.58656000e+00  1.25849645e+00 
 1.58856000e+00  1.58856000e+00  1.25849644e+00 
 1.59056000e+00  1.59056000e+00  1.25849643e+00 
 1.59256000e+00  1.59256000e+00  1.25849641e+00 
 1.59456000e+00  1.59456000e+00  1.25849640e+00 
 1.59656000e+00  1.59656000e+00  1.25849639e+00 
 1.59856000e+00  1.59856000e+00  1.25849638e+00 
 1.60056000e+00  1.60056000e+00  1.25849636e+00 
 1.60256000e+00  1.60256000e+00  1.25849635e+00 
 1.60456000e+00  1.60456000e+00  1.25849634e+00 
 1.60656000e+00  1.60656000e+00  1.25849633e+00 
 1.60856000e+00  1.60856000e+00  1.25849632e+00 
 1.61056000e+00  1.61056000e+00  1.25849631e+00 
 1.61256000e+00  1.61256000e+00  1.25849630e+00 
 1.61456000e+00  1.61456000e+00  1.25849629e+00 
 1.61656000e+00  1.61656000e+00  1.25849628e+00 
 1.61856000e+00  1.61856000e+00  1.25849628e+00 
 1.62056000e+00  1.62056000e+00  1.25849627e+00 
 1.62256000e+00  1.62256000e+00  1.25849626e+00 
 1.62456000e+00  1.62456000e+00  1.25849625e+00 
 1.62656000e+00  1.62656000e+00  1.25849625e+00 
 1.62856000e+00  1.62856000e+00  1.25849624e+00 
 1.63056000e+00  1.63056000e+00  1.25849624e+00 
 1.63256000e+00  1.63256000e+00  1.25849623e+00 
 1.63456000e+00  1.63456000e+00  1.25849623e+00 
 1.63656000e+00  1.63656000e+00  1.25849623e+00 
 1.63856000e+00  1.63856000e+00  1.25849622e+00 
 1.64056000e+00  1.64056000e+00  1.25849622e+00 
 1.64256000e+00  1.64256000e+00  1.25849622e+00 
 1.64456000e+00  1.64456000e+00  1.25849622e+00 
 1.64656000e+00  1.64656000e+00  1.25849622e+00 
 1.64856000e+00  1.64856000e+00  1.25849622e+00 
 1.65056000e+00  1.65056000e+00  1.25849623e+00 
 1.65256000e+00  1.65256000e+00  1.25849623e+00 
 1.65456000e+00  1.65456000e+00  1.25849623e+00 
 1.65656000e+00  1.65656000e+00  1.25849624e+00 
 1.65856000e+00  1.65856000e+00  1.25849624e+00 
 1.66056000e+00  1.66056000e+00  1.25849625e+00 
 1.66256000e+00  1.66256000e+00  1.25849626e+00 
 1.66456000e+00  1.66456000e+00  1.25849626e+00 
 1.66656000e+00  1.66656000e+00  1.25849627e+00 
 1.66856000e+00  1.66856000e+00  1.25849628e+00 
 1.67056000e+00  1.67056000e+00  1.25849629e+00 
 1.67256000e+00  1.67256000e+00  1.25849630e+00 
 1.67456000e+00  1.67456000e+00  1.25849632e+00 
 1.67656000e+00  1.67656000e+00  1.25849633e+00 
 1.67856000e+00  1.67856000e+00  1.25849634e+00 
 1.68056000e+00  1.68056000e+00  1.25849636e+00 
 1.68256000e+00  1.68256000e+00  1.25849637e+00 
 1.68456000e+00  1.68456000e+00  1.25849639e+00 
 1.68656000e+00  1.68656000e+00  1.25849640e+00 
 1.68856000e+00  1.68856000e+00  1.25849642e+00 
 1.69056000e+00  1.69056000e+00  1.25849644e+00 
 1.69256000e+00  1.69256000e+00  1.25849646e+00 
 1.69456000e+00  1.69456000e+00  1.25849648e+00 
 1.69656000e+00  1.69656000e+00  1.25849650e+00 
 1.69856000e+00  1.69856000e+00  1.25849652e+00 
 1.70056000e+00  1.70056000e+00  1.25849654e+00 
 1.70256000e+00  1.70256000e+00  1.25849656e+00 
 1.70456000e+00  1.70456000e+00  1.25849658e+00 
 1.70656000e+00  1.70656000e+00  1.25849660e+00 
 1.70856000e+00  1.70856000e+00  1.25849663e+00 
 1.71056000e+00  1.71056000e+00  1.25849665e+00 
 1.71256000e+00  1.71256000e+00  1.25849668e+00 
 1.71456000e+00  1.71456000e+00  1.25849670e+00 
 1.71656000e+00  1.71656000e+00  1.25849673e+00 
 1.71856000e+00  1.71856000e+00  1.25849675e+00 
 1.72056000e+00  1.72056000e+00  1.25849678e+00 
 1.72256000e+00  1.72256000e+00  1.25849681e+00 
 1.72456000e+00  1.72456000e+00  1.25849683e+00 
 1.72656000e+00  1.72656000e+00  1.25849686e+00 
 1.72856000e+00  1.72856000e+00  1.25849689e+00 
 1.73056000e+00  1.73056000e+00  1.25849691e+00 
 1.73256000e+00  1.73256000e+00  1.25849694e+00 
 1.73456000e+00  1.73456000e+00  1.25849697e+00 
 1.73656000e+00  1.73656000e+00  1.25849700e+00 
 1.73856000e+00  1.73856000e+00  1.25849702e+00 
 1.74056000e+00  1.74056000e+00  1.25849705e+00 
 1.74256000e+00  1.74256000e+00  1.25849708e+00 
 1.74456000e+00  1.74456000e+00  1.25849711e+00 
 1.74656000e+00  1.74656000e+00  1.25849713e+00 
 1.74856000e+00  1.74856000e+00  1.25849716e+00 
 1.75056000e+00  1.75056000e+00  1.25849719e+00 
 1.75256000e+00  1.75256000e+00  1.25849721e+00 
 1.75456000e+00  1.75456000e+00  1.25849724e+00 
 1.75656000e+00  1.75656000e+00  1.25849726e+00 
 1.75856000e+00  1.75856000e+00  1.25849729e+00 
 1.76056000e+00  1.76056000e+00  1.25849731e+00 
 1.76256000e+00  1.76256000e+00  1.25849734e+00 
 1.76456000e+00  1.76456000e+00  1.25849736e+00 
 1.76656000e+00  1.76656000e+00  1.25849738e+00 
 1.76856000e+00  1.76856000e+00  1.25849740e+00 
 1.77056000e+00  1.77056000e+00  1.25849742e+00 
 1.77256000e+00  1.77256000e+00  1.25849744e+00 
 1.77456000e+00  1.77456000e+00  1.25849746e+00 
 1.77656000e+00  1.77656000e+00  1.25849748e+00 
 1.77856000e+00  1.77856000e+00  1.25849750e+00 
 1.78056000e+00  1.78056000e+00  1.25849752e+00 
 1.78256000e+00  1.78256000e+00  1.25849753e+00 
 1.78456000e+00  1.78456000e+00  1.25849755e+00 
 1.78656000e+00  1.78656000e+00  1.25849756e+00 
 1.78856000e+00  1.78856000e+00  1.25849757e+00 
 1.79056000e+00  1.79056000e+00  1.25849758e+00 
 1.79256000e+00  1.79256000e+00  1.25849759e+00 
 1.79456000e+00  1.79456000e+00  1.25849760e+00 
 1.79656000e+00  1.79656000e+00  1.25849761e+00 
 1.79856000e+00  1.79856000e+00  1.25849761e+00 
 1.80056000e+00  1.80056000e+00  1.25849762e+00 
 1.80256000e+00  1.80256000e+00  1.25849762e+00 
 1.80456000e+00  1.80456000e+00  1.25849762e+00 
 1.80656000e+00  1.80656000e+00  1.25849762e+00 
 1.80856000e+00  1.80856000e+00  1.25849762e+00 
 1.81056000e+00  1.81056000e+00  1.25849762e+00 
 1.81256000e+00  1.81256000e+00  1.25849761e+00 
 1.81456000e+00  1.81456000e+00  1.25849761e+00 
 1.81656000e+00  1.81656000e+00  1.25849760e+00 
 1.81856000e+00  1.81856000e+00  1.25849759e+00 
 1.82056000e+00  1.82056000e+00  1.25849758e+00 
