time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N009),v(N010),@ddiode7_1[id]
0.000115729484,1.25327971e-16,9.0,0.0801057604,3.06552086e-05,0.66016769,1.28723927,8.99999914,0.0828825054,0.00664743028,-4.250023e-17
0.000116729484,1.26264817e-16,9.0,0.080653759,3.10687488e-05,0.660168517,1.28726154,8.99999914,0.0834761743,0.00669423868,-4.3073464e-17
0.000117729484,1.26920804e-16,9.0,0.0811983139,3.14826879e-05,0.660169345,1.28728329,8.99999914,0.0840667099,0.00674078281,-4.36472486e-17
0.000118729484,1.25651263e-16,9.0,0.0817394038,3.18969712e-05,0.660170174,1.2873045,8.99999914,0.0846540889,0.00678706081,-4.42215077e-17
0.000119729484,1.26590511e-16,9.0,0.0822770074,3.23115438e-05,0.660171003,1.28732518,8.99999914,0.085238288,0.00683307088,-4.47961652e-17
0.000120729484,1.2713509e-16,9.0,0.0828111034,3.2726351e-05,0.660171833,1.28734532,8.99999914,0.0858192842,0.00687881119,-4.53711454e-17
0.000121729484,1.25825965e-16,9.0,0.0833416711,3.31413383e-05,0.660172663,1.28736492,8.99999914,0.0863970543,0.00692427994,-4.59463726e-17
0.000122729484,1.26765929e-16,9.0,0.0838686894,3.35564511e-05,0.660173493,1.28738399,8.99999914,0.0869715756,0.00696947532,-4.65217712e-17
0.000123729484,1.27198293e-16,9.0,0.0843921377,3.39716351e-05,0.660174323,1.28740251,8.99999914,0.0875428253,0.00701439557,-4.7097266e-17
0.000124729484,1.25853009e-16,9.0,0.0849119954,3.4386836e-05,0.660175154,1.2874205,8.99999914,0.0881107807,0.00705903889,-4.76727816e-17
0.000125729484,1.26791917e-16,9.0,0.0854282421,3.48019997e-05,0.660175984,1.28743795,8.99999914,0.0886754195,0.00710340354,-4.8248243e-17
0.000126729484,1.27111434e-16,9.0,0.0859408575,3.52170722e-05,0.660176814,1.28745485,8.99999914,0.0892367193,0.00714748776,-4.88235755e-17
0.000127729484,1.25733417e-16,9.0,0.0864498214,3.56319997e-05,0.660177644,1.28747121,8.99999914,0.0897946578,0.00719128981,-4.93987043e-17
0.000128729484,1.26669418e-16,9.0,0.0869551138,3.60467283e-05,0.660178473,1.28748702,8.99999914,0.090349213,0.00723480796,-4.99735549e-17
0.000129729484,1.26875633e-16,9.0,0.0874567149,3.64612044e-05,0.660179302,1.28750229,8.99999914,0.0909003629,0.00727804049,-5.05480531e-17
0.000130729484,1.25468304e-16,9.0,0.087954605,3.68753747e-05,0.660180131,1.28751701,8.99999914,0.0914480858,0.00732098569,-5.11221247e-17
0.000131729484,1.26399472e-16,9.0,0.0884487644,3.72891858e-05,0.660180958,1.28753118,8.99999914,0.0919923598,0.00736364188,-5.16956959e-17
0.000132729484,1.2649211e-16,9.0,0.0889391739,3.77025845e-05,0.660181785,1.28754481,8.99999914,0.0925331636,0.00740600736,-5.2268693e-17
0.000133729484,1.25058872e-16,9.0,0.089425814,3.81155178e-05,0.660182611,1.28755788,8.99999914,0.0930704756,0.00744808047,-5.28410424e-17
0.000134729484,1.25983211e-16,9.0,0.0899086658,3.85279328e-05,0.660183436,1.28757041,8.99999914,0.0936042746,0.00748985953,-5.3412671e-17
0.000135729484,1.25962176e-16,9.0,0.0903877101,3.89397769e-05,0.660184259,1.28758239,8.99999914,0.0941345395,0.00753134292,-5.39835056e-17
0.000136729484,1.24506413e-16,9.0,0.0908629282,3.93509975e-05,0.660185082,1.28759381,8.99999914,0.0946612493,0.00757252897,-5.45534736e-17
0.000137729484,1.25421863e-16,9.0,0.0913343015,3.97615422e-05,0.660185903,1.28760468,8.99999914,0.0951843831,0.00761341608,-5.51225022e-17
0.000138729484,1.25287237e-16,9.0,0.0918018114,4.01713589e-05,0.660186723,1.28761501,8.99999914,0.0957039203,0.00765400262,-5.56905192e-17
0.000139729484,1.23812303e-16,9.0,0.0922654395,4.05803954e-05,0.660187541,1.28762477,8.99999914,0.0962198402,0.00769428699,-5.62574525e-17
0.000140729484,1.24716742e-16,9.0,0.0927251676,4.09886001e-05,0.660188357,1.28763399,8.99999914,0.0967321225,0.00773426761,-5.68232303e-17
0.000141729484,1.24468792e-16,9.0,0.0931809777,4.13959211e-05,0.660189172,1.28764265,8.99999914,0.0972407468,0.00777394289,-5.73877808e-17
0.000142729484,1.22978005e-16,9.0,0.0936328518,4.1802307e-05,0.660189985,1.28765076,8.99999914,0.0977456931,0.00781331127,-5.79510328e-17
0.000143729484,1.23869256e-16,9.0,0.0940807722,4.22077066e-05,0.660190795,1.28765832,8.99999914,0.0982469413,0.0078523712,-5.85129153e-17
0.000144729484,1.23508426e-16,9.0,0.0945247214,4.26120687e-05,0.660191604,1.28766532,8.99999914,0.0987444715,0.00789112112,-5.90733573e-17
0.000145729484,1.22005062e-16,9.0,0.0949646819,4.30153423e-05,0.660192411,1.28767176,8.99999914,0.0992382642,0.00792955952,-5.96322885e-17
0.000146729484,1.22880899e-16,9.0,0.0954006363,4.34174769e-05,0.660193215,1.28767765,8.99999914,0.0997282997,0.00796768487,-6.01896384e-17
0.000147729484,1.22407814e-16,9.0,0.0958325676,4.38184218e-05,0.660194017,1.28768298,8.99999914,0.100214559,0.00800549567,-6.07453371e-17
0.000148729484,1.20895096e-16,9.0,0.0962604589,4.42181269e-05,0.660194816,1.28768776,8.99999914,0.100697022,0.00804299043,-6.1299315e-17
0.000149729484,1.2175325e-16,9.0,0.0966842933,4.46165419e-05,0.660195613,1.28769199,8.99999914,0.10117567,0.00808016766,-6.18515025e-17
0.000150729484,1.21168715e-16,9.0,0.0971040541,4.5013617e-05,0.660196407,1.28769566,8.99999914,0.101650484,0.00811702591,-6.24018307e-17
0.000151729484,1.19649811e-16,9.0,0.0975197249,4.54093026e-05,0.660197199,1.28769877,8.99999914,0.102121446,0.0081535637,-6.29502307e-17
0.000152729484,1.20487975e-16,9.0,0.0979312894,4.58035492e-05,0.660197987,1.28770133,8.99999914,0.102588536,0.00818977961,-6.34966339e-17
0.000153729484,1.19792972e-16,9.0,0.0983387314,4.61963075e-05,0.660198773,1.28770333,8.99999914,0.103051737,0.0082256722,-6.40409722e-17
0.000154729484,1.18270985e-16,9.0,0.098742035,4.65875285e-05,0.660199555,1.28770478,8.99999914,0.103511029,0.00826124006,-6.45831777e-17
0.000155729484,1.1908682e-16,9.0,0.0991411842,4.69771636e-05,0.660200334,1.28770567,8.99999914,0.103966395,0.00829648177,-6.51231829e-17
0.000156729484,1.18282508e-16,9.0,0.0995361634,4.73651641e-05,0.66020111,1.28770601,8.99999914,0.104417817,0.00833139596,-6.56609204e-17
0.000157729484,1.16760471e-16,9.0,0.0999269572,4.77514817e-05,0.660201883,1.28770579,8.99999914,0.104865276,0.00836598123,-6.61963233e-17
0.000158729484,1.17551613e-16,9.0,0.10031355,4.81360683e-05,0.660202652,1.28770502,8.99999914,0.105308756,0.00840023623,-6.67293251e-17
0.000159729484,1.16639324e-16,9.0,0.100695927,4.85188762e-05,0.660203418,1.2877037,8.99999914,0.105748238,0.0084341596,-6.72598594e-17
0.000160729484,1.15120196e-16,9.0,0.101074073,4.88998577e-05,0.66020418,1.28770182,8.99999914,0.106183705,0.00846775001,-6.77878604e-17
0.000161729484,1.15884261e-16,9.0,0.101447973,4.92789655e-05,0.660204938,1.28769939,8.99999914,0.106615139,0.00850100613,-6.83132625e-17
