time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008)
0.00769022927,-0.941609013,2.19510801,3.19510338,11.0766505,1.35875377,-0.992865438,12.0,0.0
0.00779022927,-0.932438754,2.2093901,3.19478388,11.0764856,1.35723096,-0.983419092,12.0,0.0
0.00789022927,-0.919835624,2.22705505,3.19446442,11.07775,1.35713808,-0.97009164,12.0,0.0
0.00799022927,-0.903186591,2.24870434,3.194145,11.0775853,1.35561708,-0.952935679,12.0,0.0
0.00809022927,-0.883219812,2.27359853,3.1938256,11.0788481,1.35552427,-0.932018916,12.0,0.0
0.00819022927,-0.859352986,2.30230886,3.19350624,11.0786837,1.3540051,-0.907423901,12.0,0.0
0.00829022927,-0.832341078,2.33406964,3.19318691,11.0799449,1.35391235,-0.879247698,12.0,0.0
0.00839022927,-0.801631271,2.36942329,3.19286762,11.0797807,1.35239498,-0.847601506,12.0,0.0
0.00849022927,-0.768003846,2.40757954,3.19254835,11.0810403,1.35230228,-0.812610218,12.0,0.0
0.00859022927,-0.730933788,2.44905383,3.19222912,11.0808763,1.35078671,-0.774411929,12.0,0.0
0.00869022927,-0.691224776,2.49303338,3.19190992,11.0821344,1.35069406,-0.73315739,12.0,0.0
0.00879022927,-0.648377503,2.54000888,3.19159075,11.0819706,1.34918028,-0.689009413,12.0,0.0
0.00889022927,-0.603216731,2.58914752,3.19127162,11.0832271,1.34908768,-0.642142232,12.0,0.0
0.00899022927,-0.555266392,2.64091786,3.19095252,11.0830634,1.34757569,-0.592740808,12.0,0.0
0.00909022927,-0.505369649,2.69446984,3.19063345,11.0843184,1.34748311,-0.541000107,12.0,0.0
0.00919022927,-0.453070873,2.75025281,3.19031441,11.0841549,1.34597291,-0.487124325,12.0,0.0
0.00929022927,-0.399228623,2.80740261,3.1899954,11.0854083,1.34588035,-0.431326087,12.0,0.0
0.00939022927,-0.34340462,2.86635253,3.18967643,11.085245,1.34437194,-0.373825601,12.0,0.0
0.00949022927,-0.286469538,2.92622768,3.18935749,11.0864968,1.3442794,-0.314849797,12.0,0.0
0.00959022927,-0.227999116,2.98744873,3.18903858,11.0863337,1.34277276,-0.254631425,12.0,0.0
0.00969022927,-0.168872637,3.0491336,3.18871971,11.0875839,1.34268023,-0.193408138,12.0,0.0
0.00979022927,-0.108676343,3.11169393,3.18840086,11.0874209,1.34117537,-0.131421558,12.0,0.0
0.00989022927,-0.0482944481,3.17424418,3.18808205,11.0886695,1.34108285,-0.0689163169,12.0,0.0
0.00999022927,0.0126799428,3.23719061,3.18776327,11.0885068,1.33957977,-0.0061390947,12.0,0.0
0.0100902293,0.0733614871,3.29964807,3.18744453,11.0897538,1.33948724,0.0566623557,12.0,0.0
0.0101902293,0.134153921,3.36202114,3.18712581,11.0895912,1.33798593,0.119240186,12.0,0.0
0.0102902293,0.194174626,3.4234289,3.18680713,11.0908364,1.33789322,0.181347429,12.0,0.0
0.0103902293,0.253827865,3.48427794,3.18648848,11.0906723,1.33639191,0.242738977,12.0,0.0
0.0104902293,0.312237458,3.54369522,3.18616987,11.0918974,1.33628068,0.303172545,12.0,0.0
0.0105902293,0.369810905,3.60209198,3.18585131,11.0915512,1.3345991,0.36240963,12.0,0.0
0.0106902293,0.425664388,3.65858792,3.18553346,11.0875987,1.32931463,0.420216449,12.0,0.0
0.0107902293,0.480148743,3.71353387,3.1852213,11.0473627,1.28777007,0.476364866,12.0,0.0
0.0108902293,0.532009199,3.76565231,3.18495103,10.752705,0.99197245,0.530633289,12.0,0.0
0.0109902293,0.579811382,3.81337348,3.18493563,8.99949132,-0.761356499,0.582807544,12.0,0.0
0.0110902293,0.618013115,3.85069198,3.18584178,3.34491992,-6.41234105,0.632681724,12.0,0.0
0.0111751678,0.625454533,3.85548737,3.18723271,3.24925613,-6.50252,0.673090472,12.0,0.0
0.0112565104,0.634188025,3.85920034,3.18859975,3.23749976,-6.50898441,0.709993362,12.0,0.0
0.0113565104,0.64743172,3.86338486,3.19031083,3.22924818,-6.51072615,0.752809962,12.0,0.0
0.0114565104,0.662666313,3.86685107,3.19204918,3.228365,-6.50510141,0.792655564,12.0,0.0
0.0115565104,0.679804833,3.87001173,3.19380895,3.22713122,-6.49983272,0.829372917,12.0,0.0
0.0116565104,0.698256568,3.87275703,3.19558523,3.22733054,-6.49313692,0.862817115,12.0,0.0
0.0117565104,0.71774854,3.87526559,3.19737326,3.22791392,-6.48606394,0.892856167,12.0,0.0
0.0118565104,0.737760823,3.87744196,3.1991687,3.22915004,-6.47834561,0.919371524,12.0,0.0
0.0119565104,0.758038123,3.8794277,3.20096746,3.23062556,-6.47039572,0.942258541,12.0,0.0
0.0120565104,0.77811175,3.88112455,3.20276577,3.23257526,-6.46197983,0.961426895,12.0,0.0
0.0121565104,0.797760507,3.88265553,3.20456011,3.23471832,-6.45337909,0.976800935,12.0,0.0
0.0122565104,0.816564128,3.88391934,3.20634721,3.23731012,-6.44433843,0.988319989,12.0,0.0
0.0123565104,0.834341078,3.88502862,3.20812406,3.24013549,-6.43507336,0.995938595,12.0,0.0
0.0124565104,0.85071559,3.8858777,3.20988788,3.24350517,-6.4252735,0.999626687,12.0,0.0
0.0125565104,0.865548106,3.88657358,3.21163608,3.24726804,-6.41509046,0.999369709,12.0,0.0
0.0126565104,0.878502561,3.88700365,3.2133663,3.25187786,-6.40407105,0.995168675,12.0,0.0
0.0127565104,0.889482058,3.88727194,3.21507631,3.2573441,-6.39220667,0.987040165,12.0,0.0
0.0128565104,0.898183902,3.88725426,3.21676403,3.26458453,-6.37858085,0.975016258,12.0,0.0
0.0129565104,0.904552023,3.88705114,3.21842735,3.27441703,-6.36237787,0.959144408,12.0,0.0
0.0130565104,0.908212535,3.8864183,3.22006295,3.29820177,-6.33224582,0.939487253,12.0,0.0
0.0131565104,0.904586255,3.88065148,3.22150538,4.65858394,-4.96621441,0.916122371,12.0,0.0
0.0132565104,0.883466093,3.85867071,3.22232538,8.23236769,-1.38925293,0.889141972,12.0,0.0
0.0133565104,0.857174071,3.83202098,3.22247987,10.009637,0.388516727,0.858652537,12.0,0.0
0.0134565104,0.825044018,3.79983048,3.22232295,10.7367305,1.1148586,0.824774392,12.0,0.0
0.0135565104,0.789953449,3.764869,3.22204823,10.9574337,1.33433712,0.787641239,12.0,0.0
0.0136565104,0.75057327,3.72576312,3.22173818,11.0216695,1.39720716,0.747399626,12.0,0.0
0.0137565104,0.709211169,3.68480984,3.2214187,11.0343095,1.40844439,0.704208368,12.0,0.0
0.0138565104,0.664140967,3.64028493,3.22109711,11.0399382,1.41266255,0.658237922,12.0,0.0
0.0139565104,0.617519663,3.59435127,3.22077503,11.0396816,1.41099406,0.609669711,12.0,0.0
0.0140565104,0.567577138,3.54524533,3.22045288,11.0418574,1.41175855,0.558695413,12.0,0.0
0.0141565104,0.516467141,3.49512697,3.22013082,11.040328,1.40881886,0.505516198,12.0,0.0
0.0142565104,0.462445007,3.44225754,3.2198088,11.0428971,1.40997851,0.450341943,12.0,0.0
0.0143565104,0.407665832,3.38879729,3.21948683,11.0414536,1.40712648,0.393390393,12.0,0.0
0.0144565104,0.350406207,3.33302743,3.21916488,11.0440328,1.40829793,0.334886312,12.0,0.0
0.0145565104,0.292827984,3.27711357,3.21884297,11.0425935,1.40545182,0.275060587,12.0,0.0
0.0146565104,0.233224925,3.21935266,3.21852108,11.0451698,1.40662205,0.214149323,12.0,0.0
0.0147565104,0.173762193,3.16191217,3.21819924,11.0437326,1.40377961,0.15239291,12.0,0.0
0.0148565104,0.112746829,3.10310086,3.21787742,11.0463057,1.40494834,0.090035072,12.0,0.0
0.0149565104,0.05234384,3.04508456,3.21755564,11.0448704,1.40210951,0.0273219065,12.0,0.0
0.0150565104,-0.0091303885,2.98617986,3.21723388,11.0474403,1.40327675,-0.035499086,12.0,0.0
0.0151565104,-0.0695145751,2.92854738,3.21691216,11.0460069,1.40044151,-0.0981799799,12.0,0.0
0.0152565104,-0.130486954,2.87050759,3.21659048,11.0485737,1.40160728,-0.160473402,12.0,0.0
0.0153565104,-0.189893598,2.81421227,3.21626882,11.0471422,1.39877562,-0.222133509,12.0,0.0
0.0154565104,-0.249411294,2.75798185,3.2159472,11.0497059,1.39993991,-0.282916957,12.0,0.0
0.0155565104,-0.306897092,2.70395567,3.21562561,11.0482763,1.39711181,-0.342583861,12.0,0.0
0.0156565104,-0.364030182,2.65045035,3.21530406,11.0508368,1.39827465,-0.400898742,12.0,0.0
0.0157565104,-0.418682141,2.59958928,3.21498253,11.0494091,1.39545008,-0.45763146,12.0,0.0
0.0158565104,-0.472538276,2.54968161,3.21466104,11.0519666,1.39661147,-0.512558115,12.0,0.0
0.0159565104,-0.523488112,2.50283145,3.21433959,11.0505407,1.39379043,-0.565461938,12.0,0.0
0.0160565104,-0.573226595,2.45733704,3.21401816,11.053095,1.39495038,-0.61613414,12.0,0.0
0.0161565104,-0.619664425,2.4152801,3.21369677,11.051671,1.39213283,-0.664374743,12.0,0.0
0.0162565104,-0.664509466,2.37494477,3.21337541,11.0542223,1.39329135,-0.709993362,12.0,0.0
0.0163565104,-0.70569658,2.33838752,3.21305408,11.0528001,1.39047728,-0.752809962,12.0,0.0
0.0164565104,-0.744949534,2.30387554,3.21273278,11.0553482,1.39163437,-0.792655564,12.0,0.0
0.0165565104,-0.780230044,2.27343747,3.21241152,11.0539279,1.38882377,-0.829372917,12.0,0.0
0.0166565104,-0.813280427,2.24532107,3.21209029,11.0564729,1.38997942,-0.862817115,12.0,0.0
0.0167565104,-0.842091612,2.22152495,3.2117691,11.0550543,1.38717227,-0.892856167,12.0,0.0
0.0168565104,-0.868426732,2.20027529,3.21144793,11.0575963,1.3883265,-0.919371524,12.0,0.0
0.0169565104,-0.890307909,2.18353889,3.2111268,11.0561795,1.38552279,-0.942258541,12.0,0.0
0.0170565104,-0.90952095,2.16951868,3.2108057,11.0587184,1.38667559,-0.961426895,12.0,0.0
0.0171565104,-0.924120741,2.16014819,3.21048464,11.0573034,1.38387529,-0.976800935,12.0,0.0
0.0172565104,-0.935917179,2.1536059,3.2101636,11.0598392,1.38502666,-0.988319989,12.0,0.0
0.0173565104,-0.942999052,2.15179115,3.2098426,11.058426,1.38222977,-0.995938595,12.0,0.0
0.0174565104,-0.947201301,2.15285715,3.20952163,11.0609587,1.38337971,-0.999626687,12.0,0.0
0.0175565104,-0.946647301,2.15866854,3.2092007,11.0595472,1.38058621,-0.999369709,12.0,0.0
0.0176565104,-0.943197512,2.167353,3.2088798,11.0620769,1.38173472,-0.995168675,12.0,0.0
0.0177565104,-0.935010118,2.18074046,3.20855893,11.0606671,1.3789446,-0.987040165,12.0,0.0
0.0178565104,-0.923971093,2.19693324,3.20823809,11.0631937,1.38009166,-0.975016258,12.0,0.0
0.0179565104,-0.908273183,2.21772697,3.20791728,11.0617856,1.37730492,-0.959144408,12.0,0.0
0.0180565104,-0.889827383,2.24119933,3.20759651,11.0643091,1.37845053,-0.939487253,12.0,0.0
0.0181565104,-0.866860294,2.26911251,3.20727577,11.0629028,1.37566716,-0.916122371,12.0,0.0
0.0182565104,-0.841306964,2.2995207,3.20695507,11.0654232,1.37681131,-0.889141972,12.0,0.0
0.0183565104,-0.811426685,2.33415402,3.20663439,11.0640186,1.3740313,-0.858652537,12.0,0.0
0.0184565104,-0.779177132,2.37104473,3.20631375,11.0665359,1.37517399,-0.824774392,12.0,0.0
0.0185565104,-0.742848692,2.41189266,3.20599314,11.065133,1.37239733,-0.787641239,12.0,0.0
0.0186565104,-0.704419798,2.45471017,3.20567257,11.0676472,1.37353854,-0.747399626,12.0,0.0
0.0187565104,-0.662209933,2.50116895,3.20535202,11.066246,1.37076524,-0.704208368,12.0,0.0
0.0188565104,-0.618216007,2.54926389,3.20503151,11.0687571,1.37190496,-0.658237922,12.0,0.0
0.0189565104,-0.570784221,2.60064105,3.20471103,11.0673577,1.36913501,-0.609669711,12.0,0.0
0.0190565104,-0.521927305,2.65328065,3.20439059,11.0698656,1.37027323,-0.558695413,12.0,0.0
0.0191565104,-0.470015471,2.70880592,3.20407018,11.0684679,1.36750663,-0.505516198,12.0,0.0
0.0192565104,-0.417074271,2.76518554,3.20374979,11.0709727,1.36864334,-0.450341943,12.0,0.0
0.0193565104,-0.361494932,2.82402304,3.20342945,11.0695767,1.36588009,-0.393390393,12.0,0.0
0.0194565104,-0.305312538,2.88327889,3.20310913,11.0720783,1.36701528,-0.334886312,12.0,0.0
0.0195565104,-0.246936094,2.94454025,3.20278885,11.0706841,1.36425538,-0.275060587,12.0,0.0
0.0196565104,-0.188406679,3.00576302,3.2024686,11.0731825,1.36538904,-0.214149323,12.0,0.0
0.0197565104,-0.128147661,3.06852143,3.20214838,11.07179,1.3626325,-0.15239291,12.0,0.0
0.0198565104,-0.0682023835,3.13077061,3.20182819,11.0742853,1.36376461,-0.090035072,12.0,0.0
0.0199565104,-0.0070050339,3.19407544,3.20150804,11.0728945,1.36101143,-0.0273219065,12.0,0.0
0.0200565104,0.0534026512,3.25639414,3.20118792,11.0753867,1.36214199,0.035499086,12.0,0.0
0.0201565104,0.114579264,3.3192859,3.20086783,11.0739976,1.35939218,0.0981799799,12.0,0.0
0.0202565104,0.174488642,3.380716,3.20054777,11.0764865,1.36052115,0.160473402,12.0,0.0
0.0203565104,0.234685738,3.44224147,3.20022775,11.075099,1.35777451,0.222133509,12.0,0.0
0.0204565104,0.293143946,3.50183864,3.19990776,11.0775826,1.35889975,0.282916957,12.0,0.0
0.0205565104,0.351417905,3.56106565,3.1995878,11.0761753,1.35613491,0.342583861,12.0,0.0
0.0206565104,0.407493573,3.61791276,3.19926791,11.0784482,1.35705117,0.400898742,12.0,0.0
0.0207565104,0.462909842,3.67392269,3.19894877,11.0714855,1.34873565,0.45763146,12.0,0.0
0.0208565104,0.515609249,3.72703858,3.19863534,11.0341656,1.31008633,0.512558115,12.0,0.0
0.0209565104,0.566765335,3.77841239,3.19836268,10.7455322,1.02028771,0.565461938,12.0,0.0
0.0210565104,0.612792936,3.8243381,3.19832223,9.16862312,-0.556853077,0.61613414,12.0,0.0
0.0211565104,0.651263419,3.86198596,3.19914223,3.82617846,-5.89607127,0.664374743,12.0,0.0
0.02121008,0.657121721,3.8666352,3.19997845,3.27757012,-6.44137506,0.689150221,12.0,0.0
0.02126581,0.66221192,3.86938717,3.20089789,3.25965993,-6.45569147,0.714095981,12.0,0.0
0.02136581,0.67329125,3.8737047,3.20257616,3.24898291,-6.45991069,0.756643241,12.0,0.0
0.0214581044,0.685637893,3.87723816,3.20415181,3.24365949,-6.45927228,0.793265749,12.0,0.0
0.0215581044,0.700775427,3.88053647,3.20588187,3.24219031,-6.45428468,0.829932033,12.0,0.0
0.0216581044,0.717445817,3.88345518,3.20763039,3.24156719,-6.44845643,0.863322955,12.0,0.0
0.0217581044,0.735230844,3.88604255,3.20939251,3.24185425,-6.44172427,0.893306735,12.0,0.0
0.0218581044,0.75373274,3.88833904,3.21116366,3.24272501,-6.43441544,0.919765042,12.0,0.0
0.0219581044,0.772565064,3.89036833,3.21293963,3.24407412,-6.42663581,0.942593456,12.0,0.0
0.0220581044,0.791367821,3.89215296,3.21471648,3.24581439,-6.41847299,0.961701885,12.0,0.0
0.0221581044,0.809796688,3.89370421,3.21649059,3.24792648,-6.40994669,0.977014916,12.0,0.0
0.0222581044,0.827534769,3.89503452,3.21825856,3.25039637,-6.40107129,0.988472115,12.0,0.0
0.0223581044,0.844281707,3.89614726,3.22001729,3.25326503,-6.39180619,0.996028266,12.0,0.0
0.0224581044,0.859764189,3.89704794,3.22176388,3.25658485,-6.38209941,0.999653549,12.0,0.0
0.0225581044,0.873724957,3.89773381,3.22349568,3.26048406,-6.37182324,0.999333655,12.0,0.0
0.0226581044,0.885932749,3.89820431,3.22521021,3.26514772,-6.36079328,0.995069849,12.0,0.0
0.0227581044,0.896170907,3.89845021,3.22690518,3.27094104,-6.34864524,0.986878956,12.0,0.0
0.0228581044,0.904246773,3.89846335,3.2285784,3.27851836,-6.33472623,0.974793303,12.0,0.0
0.0229581044,0.909920585,3.89816283,3.23022731,3.29227997,-6.31463994,0.958860586,12.0,0.0
0.0230581044,0.913100141,3.89759321,3.23184822,3.31870416,-6.28191747,0.939143685,12.0,0.0
0.0231581044,0.905278253,3.88794704,3.23316959,5.55669149,-4.0387698,0.915720412,12.0,0.0
